Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	2.625	2.1566274	8.0	0.0	36.75	23.81045	82.0	0.0	1000.0	18464.0	0.05128888888888889	0.39330187	0.5585047	1.8470364	-1.0013506	3.853159	4.0300217	28.72805	-0.70170754	1.8626451e-09	-0.007957881	2.514571e-08	-0.013476114	0.19658998	-0.042497277	23.73032	-4.6607075	0.34736684	0.0	0.0055994354	0.01613213	0.01175	0.006439716	-0.0054766377	0.035694696	0.58915055	0.34736684	1.0	0.0	0.0	1.7852814	0.009211938	360000	413.5265636444092
12	2.5	1.5811388	6.0	0.0	44.083332	25.514566	93.0	0.0	1000.0	19701.0	0.050515384615384615	0.53217065	0.60374254	1.9544568	-1.2130119	4.017589	3.0355847	26.392006	-0.4072016	1.8626451e-09	-0.0070516234	1.4901161e-08	-0.021409506	0.14985971	-0.026517257	27.3679	-6.022734	0.6915806	0.0	0.007483312	0.008724937	0.019083332	0.008156794	-0.0046639917	0.032299027	0.9261168	0.6915806	1.0	0.0	0.0	1.7692385	0.008972226	390000	454.10767364501953
13	2.9583333	1.6703085	6.0	0.0	30.916666	23.41815	84.0	0.0	1000.0	20628.0	0.049114285714285714	0.6854532	0.6042998	2.022778	-0.972511	4.4641867	3.907237	31.989819	0.49641463	-1.8626451e-08	-0.010115227	5.5879354e-09	-0.00914755	0.18386784	-0.038370024	22.360826	-6.684085	0.29258242	0.0	0.006125174	0.018731756	0.0059166662	0.006922978	-0.004692709	0.027602673	0.571834	0.29258242	1.0	0.0	0.0	1.7636533	0.009171073	420000	484.06808257102966
14	3.8333333	1.771691	8.0	0.0	27.291666	21.19253	96.0	0.0	1000.0	21543.0	0.04787333333333333	0.8085782	0.6538802	2.173691	-1.029837	3.085839	2.7596335	26.240728	0.69062185	1.4901161e-08	-0.00873021	1.8626451e-09	-0.002607678	0.2060253	-0.04959034	21.550148	-4.7476807	0.104916945	0.0	0.004282644	0.019778565	0.002291666	0.004367894	-0.0014219179	0.023716778	0.46532738	0.104916945	1.0	0.0	0.0	1.75176	0.009497893	450000	520.4018568992615
15	3.9583333	1.8138167	8.0	1.0	37.75	30.407305	109.0	0.0	1000.0	22766.0	0.04742916666666667	0.8256693	0.6658174	2.2344458	-1.2255199	3.305961	3.853016	31.779419	-1.2660552	-5.5879354e-09	-0.006339391	-7.450581e-09	-0.014046783	0.17947908	-0.040396273	22.686478	-5.1019354	0.40230852	0.0	0.004739339	0.014089397	0.01275	0.0052291	-0.0036701725	0.027503539	0.57997954	0.40230852	1.0	0.0	0.0	1.713489	0.009123564	480000	557.5078771114349
16	4.5416665	2.2726483	9.0	1.0	44.958332	27.867962	97.0	0.0	1000.0	24003.0	0.04706470588235294	0.89334875	0.60461086	2.027762	-1.1864349	3.8769157	3.8418136	27.473124	-1.2394632	1.8626451e-09	-0.0035292478	7.450581e-09	-0.020100491	0.1837295	-0.041219924	22.841824	-5.2557864	0.80543345	0.0	0.005432739	0.0056031635	0.019958332	0.005683202	-0.0026324634	0.027668232	0.9846747	0.80543345	1.0	0.0	0.0	1.6919827	0.009136667	510000	588.258989572525
17	4.9166665	1.91304	8.0	1.0	27.958334	20.090378	76.0	0.0	1000.0	24938.0	0.04618148148148148	0.9870698	0.65222293	2.2298453	-0.9320287	3.7853386	3.3732805	25.980177	-0.28233287	-1.3038516e-08	-0.009734824	7.450581e-09	-0.0040924405	0.1748001	-0.035813935	16.958035	-3.6318629	0.20548719	0.0	0.0048688236	0.01962246	0.002958334	0.0053357026	-0.0032897897	0.023180993	0.4981215	0.20548719	1.0	0.0	0.0	1.6593258	0.00977257	540000	625.2033579349518
18	4.5833335	1.381927	8.0	3.0	37.958332	26.568275	103.0	0.0	1000.0	26063.0	0.04572456140350877	1.032155	0.5898855	2.097985	-1.0231674	3.3654199	2.968888	24.224333	-0.37657383	5.5879354e-09	-0.006666488	0.0	-0.013931153	0.1455738	-0.031317674	19.4687	-4.9749184	0.5490976	0.0	0.0052436506	0.012242971	0.012958332	0.0057795346	-0.0034059382	0.021647252	0.65444547	0.5490976	1.0	0.0	0.0	1.6577888	0.009577302	570000	655.2964644432068
19	5.5833335	1.1516896	8.0	3.0	38.5	29.602928	93.0	0.0	1000.0	27348.0	0.04558	1.1499822	0.55303144	1.9980571	-1.0596102	4.2367663	3.6170595	25.609303	-0.6987838	1.4901161e-08	-0.008278647	3.7252903e-09	-0.015265574	0.16089658	-0.027952325	26.395998	-7.229688	0.3856829	0.0	0.0056942212	0.013657419	0.0135	0.005888934	-0.002365364	0.02873436	0.6457031	0.3856829	1.0	0.0	0.0	1.6370907	0.009578906	600000	692.035989522934
20	5.8333335	1.6749792	9.0	2.0	39.458332	20.095562	79.0	0.0	1000.0	28530.0	0.04528571428571428	1.2107643	0.5948269	2.0421143	-1.064428	4.530092	4.0442367	30.913395	-1.3829507	-1.8626451e-09	-0.0045685135	-2.2351742e-08	-0.015309051	0.18841785	-0.034280665	18.83126	-4.94012	0.49702322	0.0	0.004314628	0.0112686595	0.014458332	0.004678876	-0.0029530877	0.023941727	0.618779	0.49702322	1.0	0.0	0.0	1.6331542	0.009607894	630000	724.9018068313599
