Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
366	1.25	1.299038	3.0	0.0	27.75	32.344822	79.0	0.0	0.5	0.8062258	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1463999	-7.0196486	5.9960995	19.305912	-104.18947	-7.0203075	5.99919	20.077824	-108.10294	-0.58984184	1.1604952	7.791423	-10.311375	7.1390104	0.6665477	34575.135202884674
367	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1.4	4.2000003	14.0	0.0	1000.0	1000.0	1467999	-7.002446	6.0091596	25.10305	-102.662674	-7.003105	6.012761	24.51403	-107.24844	-0.57906395	1.1666392	8.247786	-10.099847	7.1225576	0.6639709	34669.403544425964
368	0.75	1.299038	3.0	0.0	14.25	24.681725	57.0	0.0	0.4	0.48989797	1.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	936.2	1471999	-7.0156474	6.0437317	29.731892	-113.20697	-7.016418	6.047616	29.846815	-109.87075	-0.5832289	1.1652415	8.886018	-9.0768795	7.1351233	0.67497784	34762.919703006744
369	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	0.4	0.48989797	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1475999	-7.024955	6.0720773	33.241337	-115.04931	-7.025908	6.0779376	34.243725	-108.67703	-0.5855451	1.1639225	10.997698	-9.716898	7.14626	0.6734756	34857.78135609627
370	0.5	0.5	1.0	0.0	11.25	19.48557	45.0	0.0	1.3	1.2688577	3.0	0.0	171.8	345.02316	929.0	0.0	1000.0	1000.0	1479999	-7.0155044	6.0299497	41.22731	-118.926056	-7.016415	6.035408	38.269966	-123.263245	-0.6029501	1.1574695	10.6485615	-9.152889	7.135839	0.65713906	34952.57151913643
371	1.75	1.47902	4.0	0.0	0.0	0.0	0.0	0.0	0.4	0.66332495	2.0	0.0	8.4	25.199999	84.0	0.0	1000.0	1000.0	1483999	-6.979567	6.0128317	41.632027	-123.92267	-6.9803042	6.0173883	42.27639	-124.98389	-0.58492917	1.1668364	9.617085	-7.753374	7.097815	0.6578757	35047.71979761124
372	1.25	0.8291562	2.0	0.0	3.75	6.4951906	15.0	0.0	0.7	1.4866068	5.0	0.0	0.1	0.29999998	1.0	0.0	993.5	1000.0	1487999	-6.993575	6.047923	34.50037	-118.26917	-6.9948673	6.0558496	36.662994	-115.26966	-0.5955679	1.1610881	8.136831	-9.3891735	7.1136684	0.6659808	35142.486075401306
373	0.5	0.8660254	2.0	0.0	4.5	7.7942286	18.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1491999	-6.9924154	6.096903	42.625782	-133.25665	-6.9931245	6.1019025	42.38189	-134.97289	-0.58709085	1.1686646	8.607246	-8.904293	7.1105504	0.6672197	35236.746170043945
374	1.25	2.1650636	5.0	0.0	66.5	115.18138	266.0	0.0	0.2	0.4	1.0	0.0	61.7	185.09999	617.0	0.0	1000.0	1000.0	1495999	-6.966587	6.1447053	48.567368	-134.3844	-6.9673467	6.1486144	43.705093	-132.08092	-0.5944806	1.1544815	8.383255	-9.421356	7.0839696	0.6833823	35331.72573637962
375	0.25	0.4330127	1.0	0.0	4.0	6.928203	16.0	0.0	0.4	0.91651505	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1499999	-6.946947	6.1101513	41.883762	-133.45065	-6.947149	6.1104665	42.51469	-124.15641	-0.5910392	1.1647799	8.215791	-10.89023	7.0657	0.66708463	35425.7750787735
376	1.5	0.8660254	3.0	1.0	0.0	0.0	0.0	0.0	0.4	0.66332495	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	962.0	1503999	-6.9719667	6.1852384	53.935757	-135.59961	-6.97286	6.1900883	52.347305	-133.6888	-0.60187674	1.1601042	7.5272202	-9.302441	7.091384	0.67152965	35519.93822693825
377	2.75	2.046338	6.0	1.0	17.5	13.124405	37.0	0.0	0.3	0.45825756	1.0	0.0	7.3	21.9	73.0	0.0	1000.0	1000.0	1507999	-7.042896	6.2270093	51.24647	-165.43097	-7.043993	6.23506	51.319042	-164.77834	-0.59901166	1.1532568	9.868065	-9.284721	7.16607	0.69760454	35614.02067780495
378	1.0	1.0	2.0	0.0	8.5	9.2059765	22.0	0.0	0.6	0.66332495	2.0	0.0	1.4	4.2000003	14.0	0.0	1000.0	1000.0	1511999	-7.1119637	6.3836355	44.39457	-173.72191	-7.113279	6.3929276	43.44886	-179.1131	-0.5790411	1.1697524	7.548972	-9.3786	7.2370677	0.7279967	35708.144045591354
379	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.264911	4.0	0.0	5.7	11.41972	30.0	0.0	1000.0	1000.0	1515999	-7.14078	6.4697104	46.98541	-193.8612	-7.142363	6.4802675	47.133167	-185.64159	-0.5677607	1.1781145	8.268449	-8.932867	7.265004	0.7382676	35802.20707201958
380	1.2	0.4	2.0	1.0	25.8	47.700733	121.0	0.0	0.4	0.9165151	3.0	0.0	0.0	0.0	0.0	0.0	942.4	946.4	1519999	-7.145915	6.4493027	35.46112	-185.10484	-7.1474195	6.46016	34.51219	-178.69666	-0.5761878	1.1727057	8.073893	-9.253761	7.269139	0.7425319	35896.68101787567
381	0.75	0.8291562	2.0	0.0	4.0	6.928203	16.0	0.0	0.2	0.4	1.0	0.0	77.9	233.70001	779.0	0.0	1000.0	1000.0	1523999	-7.19899	6.5097117	44.41102	-182.10272	-7.2002306	6.5169935	44.238964	-177.50075	-0.57332265	1.1715713	8.998537	-10.0096	7.3242927	0.76500547	35991.71130204201
382	1.0	1.2247449	3.0	0.0	0.0	0.0	0.0	0.0	0.8	0.979796	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1527999	-7.251119	6.4318166	42.79629	-142.63818	-7.251915	6.4386234	40.58335	-146.57292	-0.5845091	1.166144	8.256008	-9.244816	7.374934	0.71627194	36087.15297102928
383	1.5	1.118034	3.0	0.0	38.75	67.11697	155.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1531999	-7.3287344	6.4533343	47.590046	-124.80654	-7.3300524	6.461486	46.01651	-125.43497	-0.5922123	1.1592641	8.079059	-9.699913	7.4550657	0.73245096	36182.17061829567
384	2.5	2.598076	6.0	0.0	5.75	9.959292	23.0	0.0	0.3	0.45825756	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1535999	-7.4011974	6.4372425	38.46552	-127.69327	-7.402472	6.445827	37.022667	-124.25265	-0.60222036	1.1508867	7.6761727	-12.053856	7.5274606	0.7177572	36276.95118641853
385	0.75	0.4330127	1.0	0.0	14.75	25.547749	59.0	0.0	0.4	0.66332495	2.0	0.0	7.9	14.781407	48.0	0.0	1000.0	1000.0	1539999	-7.4263525	6.4165792	27.054363	-116.209946	-7.4274716	6.424004	25.572348	-121.25368	-0.60272306	1.1542441	7.639612	-9.243092	7.5505266	0.6983683	36371.711789608
386	0.0	0.0	0.0	0.0	24.5	35.33058	85.0	0.0	1.0	0.8944272	2.0	0.0	2.0	6.0	20.0	0.0	1000.0	1000.0	1543999	-7.411214	6.36529	15.458565	-110.04721	-7.4126673	6.3745604	16.916603	-111.62527	-0.5991189	1.1544564	8.125909	-10.089795	7.5347757	0.69917715	36466.576961517334
387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.077033	3.0	0.0	78.3	231.25659	772.0	0.0	1000.0	1000.0	1547999	-7.380158	6.3448076	20.208553	-107.67887	-7.3814645	6.3533125	19.718908	-109.03516	-0.61716866	1.1391087	7.9409676	-10.649	7.5033464	0.6939952	36560.511246204376
388	0.5	0.8660254	2.0	0.0	19.0	32.908966	76.0	0.0	0.5	0.92195445	3.0	0.0	6.7	14.353047	45.0	0.0	1000.0	1000.0	1551999	-7.3519244	6.306565	23.612556	-101.153175	-7.3526306	6.3113437	24.390675	-102.39873	-0.6174407	1.1446369	8.139675	-9.175048	7.4744864	0.6840198	36655.52721643448
389	0.25	0.4330127	1.0	0.0	105.5	182.73135	422.0	0.0	0.7	0.78102493	2.0	0.0	75.1	225.3	751.0	0.0	1000.0	1000.0	1555999	-7.329987	6.2586355	30.899307	-100.53009	-7.3312716	6.265961	29.856852	-100.38772	-0.6082151	1.1461055	7.2217426	-9.084357	7.4513135	0.6784883	36749.86049580574
390	0.75	0.8291562	2.0	0.0	9.75	16.887495	39.0	0.0	0.3	0.45825756	1.0	0.0	1.5	4.5	15.0	0.0	1000.0	1000.0	1559999	-7.3676405	6.388344	34.06797	-108.769	-7.36891	6.396267	37.947678	-108.764084	-0.6104839	1.1475233	7.293175	-8.997705	7.4894595	0.67471206	36844.88617300987
391	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.67082036	2.0	0.0	1.3	3.9	13.0	0.0	1000.0	1000.0	1563999	-7.3542304	6.325237	45.744823	-109.941956	-7.355086	6.331129	46.055767	-111.24135	-0.6137545	1.1439844	8.383639	-12.145175	7.477998	0.6988192	36939.164385557175
392	0.5	0.5	1.0	0.0	8.0	13.856406	32.0	0.0	0.3	0.64031243	2.0	0.0	38.9	116.7	389.0	0.0	1000.0	1000.0	1567999	-7.4306664	6.461275	66.37024	-115.9655	-7.4317174	6.469166	63.98899	-120.269264	-0.6116791	1.139997	8.542269	-9.111946	7.558336	0.7369215	37034.911457538605
393	1.75	1.9202864	5.0	0.0	0.0	0.0	0.0	0.0	1.4	1.9078784	6.0	0.0	6.8	20.4	68.0	0.0	1000.0	1000.0	1571999	-7.5022845	6.5073214	77.20138	-120.42943	-7.5038533	6.5164447	77.73336	-122.561195	-0.6080801	1.1469247	8.361448	-9.44698	7.6316123	0.73284346	37130.17165374756
394	0.25	0.4330127	1.0	0.0	87.5	99.841125	243.0	0.0	0.8	0.6	2.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	1575999	-7.5469375	6.4783916	66.28717	-121.799934	-7.5483212	6.4874263	67.4958	-127.32408	-0.5929488	1.1595856	10.112662	-9.262474	7.6730156	0.7384855	37225.10666036606
395	2.75	3.6996622	9.0	0.0	4.75	8.2272415	19.0	0.0	0.0	0.0	0.0	0.0	95.3	280.6072	937.0	0.0	1000.0	1000.0	1579999	-7.570671	6.51803	70.8501	-130.71352	-7.572015	6.527294	72.177414	-130.19652	-0.5817548	1.1653508	9.236882	-8.377573	7.6983385	0.74888784	37319.74924039841
396	0.75	0.8291562	2.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	1.0	0.0	9.9	25.101591	84.0	0.0	1000.0	1000.0	1583999	-7.621462	6.623377	73.51004	-131.68944	-7.6235976	6.638027	75.54376	-129.27306	-0.5519127	1.1840435	9.230216	-9.05411	7.748665	0.7846312	37414.38869380951
397	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	1.0	0.0	1.8	5.4	18.0	0.0	1000.0	1000.0	1587999	-7.600037	6.6092944	77.990364	-131.61313	-7.6021924	6.625746	81.96502	-128.26198	-0.5598575	1.1804978	8.685671	-12.179874	7.7273397	0.773891	37507.95771813393
398	0.75	0.8291562	2.0	0.0	14.25	24.681725	57.0	0.0	0.2	0.4	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1591999	-7.6155577	6.563089	81.48745	-115.964714	-7.6175704	6.578172	74.29726	-118.181114	-0.57267225	1.172169	9.1875925	-9.354403	7.7430625	0.77456886	37601.906089782715
399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.66332495	2.0	0.0	176.3	353.3514	933.0	0.0	1000.0	958.9	1595999	-7.649043	6.5985603	79.39868	-112.1033	-7.650868	6.6115017	79.238106	-112.630875	-0.5709567	1.174363	9.194747	-11.100735	7.77544	0.7580804	37694.93157410622
400	2.0	1.2247449	4.0	1.0	122.0	211.3102	488.0	0.0	0.6	0.8	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1599999	-7.5957937	6.491489	70.32567	-106.15857	-7.597272	6.5022144	69.21752	-107.38961	-0.5773675	1.1721114	9.541374	-8.801778	7.720364	0.7390775	37789.66741466522
401	0.25	0.4330127	1.0	0.0	13.5	23.382687	54.0	0.0	0.3	0.64031243	2.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	1603999	-7.6235642	6.5452976	81.915634	-109.5869	-7.625578	6.562044	81.62462	-113.76025	-0.5981439	1.1563039	9.551656	-10.14541	7.752545	0.75786	37884.17127585411
402	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	0.5	0.67082036	2.0	0.0	78.7	211.98116	711.0	0.0	1000.0	1000.0	1607999	-7.671256	6.616408	70.778946	-112.21019	-7.673019	6.6300206	70.19499	-115.52898	-0.5666469	1.1811644	9.087738	-11.406644	7.800244	0.78129965	37978.67387294769
403	1.25	1.299038	3.0	0.0	56.75	98.293884	227.0	0.0	0.5	0.67082036	2.0	0.0	72.0	212.35866	709.0	0.0	1000.0	1000.0	1611999	-7.700928	6.6134	66.9639	-112.207924	-7.70306	6.629532	67.85986	-117.98691	-0.5591827	1.1858729	8.091539	-8.982025	7.829622	0.7655522	38072.942022800446
404	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.7	1.0999999	3.0	0.0	91.0	273.0	910.0	0.0	1000.0	1000.0	1615999	-7.717315	6.6426783	63.631207	-118.033936	-7.7194076	6.6592364	63.754524	-121.54656	-0.56526643	1.1808382	7.6822057	-8.759358	7.845372	0.77933276	38167.346549749374
405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.9165151	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1619999	-7.7748723	6.5570526	52.692703	-117.485825	-7.77672	6.569444	54.41978	-119.85959	-0.57472456	1.1738627	8.296213	-8.591505	7.904891	0.7785034	38261.71993112564
406	0.75	0.8291562	2.0	0.0	0.0	0.0	0.0	0.0	0.8	1.2489997	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1623999	-7.782384	6.5989146	79.82146	-128.10187	-7.7837243	6.609387	78.95058	-133.55174	-0.5621697	1.1793896	7.5147166	-8.211976	7.9095855	0.7526923	38356.73585176468
407	1.75	1.47902	4.0	0.0	28.0	48.49742	112.0	0.0	0.5	0.67082036	2.0	0.0	89.6	268.80002	896.0	0.0	1000.0	1000.0	1627999	-7.7686577	6.6089425	79.275696	-131.8769	-7.7699056	6.6194353	73.54306	-128.01868	-0.565139	1.1786184	9.283905	-9.896383	7.896965	0.7536319	38451.85261583328
408	2.0	1.2247449	3.0	0.0	9.5	16.454483	38.0	0.0	0.7	1.0049876	3.0	0.0	5.5	11.791946	37.0	0.0	1000.0	1000.0	1631999	-7.7984376	6.636549	76.401505	-126.21126	-7.800439	6.651113	83.02928	-129.72693	-0.57106185	1.1698787	9.345032	-9.454948	7.927209	0.7747526	38546.66020107269
409	1.25	1.6393596	4.0	0.0	0.0	0.0	0.0	0.0	0.6	0.8	2.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	1635999	-7.825824	6.734004	87.59546	-121.85948	-7.828121	6.752608	85.93898	-118.23352	-0.5559306	1.1843404	8.3890505	-10.147474	7.9533887	0.7967932	38641.347507953644
410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.8	2.0	0.0	3.6	5.7827325	16.0	0.0	1000.0	1000.0	1639999	-7.8286743	6.762911	98.5362	-114.6464	-7.8307724	6.7782354	97.208664	-116.41731	-0.54732424	1.1858852	8.799097	-8.782145	7.9571924	0.81552064	38736.69136929512
411	0.75	0.4330127	1.0	0.0	26.25	45.466335	105.0	0.0	0.4	0.48989797	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1643999	-7.821509	6.67044	93.875015	-117.67938	-7.8235273	6.6850457	92.26133	-119.44841	-0.54739654	1.1856627	7.8340106	-9.440567	7.9492474	0.78494275	38831.47415781021
412	0.75	0.8291562	2.0	0.0	0.0	0.0	0.0	0.0	0.7	1.2688577	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1647999	-7.824627	6.685222	103.90997	-121.02409	-7.82691	6.7014337	97.16977	-117.72258	-0.5566603	1.1765175	8.295662	-12.467195	7.953832	0.7962247	38925.740918159485
413	0.25	0.4330127	1.0	0.0	56.5	97.86087	226.0	0.0	0.2	0.4	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1651999	-7.868895	6.7527	105.48709	-121.34307	-7.870784	6.7672696	106.62762	-121.921234	-0.55357647	1.1721805	8.819105	-8.846016	7.995492	0.7889591	39020.235891819
414	0.25	0.4330127	1.0	0.0	4.75	8.2272415	19.0	0.0	0.4	0.66332495	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1655999	-7.8420167	6.755602	101.572205	-121.79974	-7.8441806	6.771361	105.856415	-125.02941	-0.54246473	1.185243	7.9678364	-10.321903	7.969969	0.8006509	39115.14278101921
415	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.8	1.077033	3.0	0.0	1.8	3.8418746	12.0	0.0	1000.0	1000.0	1659999	-7.827854	6.728352	84.30078	-119.057785	-7.829873	6.742612	83.54044	-119.2603	-0.53895366	1.1883701	8.499804	-9.484877	7.955748	0.7981094	39209.85373091698
416	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.67082036	2.0	0.0	94.2	282.6	942.0	0.0	1000.0	1000.0	1663999	-7.8437214	6.769433	73.45566	-118.621895	-7.8458676	6.7841816	72.97353	-115.02332	-0.5589037	1.1708735	8.65345	-9.832796	7.969875	0.7815375	39304.69678592682
417	1.0	1.2247449	3.0	0.0	6.0	10.392304	24.0	0.0	0.7	1.0049876	3.0	0.0	2.1	6.2999997	21.0	0.0	1000.0	940.8	1667999	-7.8513527	6.7656574	73.56914	-117.039955	-7.8536215	6.7822523	72.67647	-120.0706	-0.5573109	1.1713355	7.770732	-8.443887	7.9793954	0.7923604	39398.37573194504
418	1.0	0.70710677	2.0	0.0	12.5	21.650635	50.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1671999	-7.825569	6.7605376	75.84775	-114.65041	-7.827467	6.773542	79.82828	-118.24373	-0.5710249	1.1656125	8.315177	-8.923594	7.9539795	0.7862609	39492.297488451004
419	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	943.9	1675999	-7.8248096	6.739847	21.935032	-113.66644	-7.826205	6.749126	24.894737	-113.26106	-0.56742543	1.1707772	9.298683	-9.423242	7.952538	0.7652073	39586.780351400375
420	0.0	0.0	0.0	0.0	38.25	66.250946	153.0	0.0	0.8	1.1661905	4.0	0.0	15.8	41.74638	140.0	0.0	1000.0	1000.0	1679999	-7.838516	6.763464	22.225468	-123.30373	-7.8401113	6.774445	26.575449	-125.93	-0.5671148	1.1699618	8.442134	-8.30019	7.967244	0.78109705	39681.54893064499
421	1.25	0.8291562	2.0	0.0	3.0	5.196152	12.0	0.0	0.3	0.64031243	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1683999	-7.833699	6.6521835	21.851788	-116.07622	-7.83467	6.659262	26.16584	-112.72211	-0.56656075	1.1717526	8.823757	-11.089642	7.9631066	0.7738165	39775.96300506592
422	0.5	0.8660254	2.0	0.0	5.75	9.959292	23.0	0.0	1.0	1.7888544	5.0	0.0	10.5	19.361044	61.0	0.0	1000.0	1000.0	1687999	-7.8447633	6.694213	21.080738	-121.37517	-7.846232	6.7045403	23.380247	-130.773	-0.5704973	1.1659657	7.3970227	-9.048902	7.9732814	0.76944345	39870.625623703
423	0.25	0.4330127	1.0	0.0	13.5	23.382687	54.0	0.0	0.6	0.8	2.0	0.0	6.1	18.300001	61.0	0.0	1000.0	1000.0	1691999	-7.881812	6.699704	23.088573	-119.94733	-7.883933	6.7133846	26.178017	-118.87415	-0.5586784	1.1765134	7.3946753	-11.481891	8.010084	0.7890444	39964.904693841934
424	1.75	2.4874685	6.0	0.0	7.75	13.423394	31.0	0.0	0.6	0.8	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1695999	-7.9227657	6.68151	24.79406	-119.98145	-7.924072	6.6892757	28.18124	-117.574905	-0.57344264	1.1631848	8.028686	-9.969104	8.053132	0.7737022	40058.80950784683
425	0.25	0.4330127	1.0	0.0	20.0	34.641018	80.0	0.0	0.3	0.64031243	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1699999	-7.931953	6.747246	24.709286	-129.92923	-7.933374	6.7565885	25.932827	-118.98675	-0.5673966	1.171228	8.939642	-9.517757	8.059622	0.7816501	40153.08712768555
426	0.25	0.4330127	1.0	0.0	45.75	65.60631	158.0	0.0	0.6	0.9165151	3.0	0.0	1.5	4.5	15.0	0.0	1000.0	1000.0	1703999	-7.889611	6.70702	25.481846	-119.761246	-7.8911743	6.718149	28.014328	-120.57311	-0.5693402	1.1673346	9.906961	-9.46432	8.017483	0.7601874	40248.181509017944
427	0.0	0.0	0.0	0.0	173.5	300.5108	694.0	0.0	1.0	1.7888544	6.0	0.0	1.5	4.5	15.0	0.0	1000.0	1000.0	1707999	-7.8898005	6.74006	22.243553	-117.054085	-7.8910933	6.7488647	28.165367	-118.324326	-0.57948554	1.156189	9.373773	-9.400169	8.016966	0.75806665	40343.086525440216
428	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.8	1.4000001	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1711999	-7.9123836	6.7952933	23.214901	-118.35431	-7.9137554	6.804878	23.865263	-118.49864	-0.57666636	1.1669993	7.818984	-9.539301	8.041684	0.78249586	40437.7374420166
429	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.6	0.8	2.0	0.0	191.1	368.534	954.0	0.0	1000.0	1000.0	1715999	-7.964371	6.867716	25.187046	-125.81677	-7.9658318	6.8800936	27.72873	-129.96745	-0.55860096	1.1762996	7.3411036	-9.579425	8.094269	0.7878956	40532.48594212532
430	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	0.3	0.64031243	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1719999	-8.01346	6.944724	26.600464	-129.02484	-8.015574	6.959507	26.6571	-125.75819	-0.5487435	1.1822788	9.647158	-11.009623	8.145287	0.8066859	40627.714468955994
431	0.5	0.5	1.0	0.0	3.5	6.0621777	14.0	0.0	0.2	0.4	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1723999	-8.039753	6.9132385	27.332092	-122.490555	-8.041458	6.9260955	27.242159	-120.72217	-0.54229254	1.1842092	12.40396	-10.441478	8.172126	0.8016225	40722.10004067421
432	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9433981	3.0	0.0	18.2	38.37916	131.0	0.0	1000.0	1000.0	1727999	-8.069459	6.887524	27.521145	-115.356094	-8.0706625	6.89561	26.5918	-115.92461	-0.555884	1.1790625	8.571831	-9.246331	8.198418	0.76762336	40817.39129590988
433	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.6	0.48989797	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1731999	-8.024103	6.8487697	28.030697	-115.78125	-8.025422	6.8582478	27.08137	-117.59909	-0.56287885	1.1726284	7.845191	-11.995597	8.151243	0.75748914	40912.22807240486
434	0.25	0.4330127	1.0	0.0	5.75	9.959292	23.0	0.0	0.1	0.29999998	1.0	0.0	2.7	8.099999	27.0	0.0	1000.0	1000.0	1735999	-7.9827404	6.8837447	27.610188	-118.033035	-7.9838967	6.8923826	26.894508	-118.51052	-0.54222596	1.1913286	8.273538	-10.861816	8.10939	0.7747215	41006.788794755936
435	0.75	0.4330127	1.0	0.0	8.75	15.155444	35.0	0.0	0.5	0.67082036	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1739999	-7.909405	6.857304	27.754013	-111.55777	-7.9102964	6.8625994	27.485865	-111.095474	-0.5432074	1.1901809	9.623484	-8.951805	8.033526	0.755798	41101.42790412903
436	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	1.0	0.0	78.9	236.69998	789.0	0.0	1000.0	941.6	1743999	-7.8799567	6.7707243	29.580551	-101.374275	-7.8807945	6.7760487	28.913733	-104.02176	-0.55867356	1.172906	7.6947484	-9.220169	8.005559	0.7559112	41195.01430296898
437	0.5	0.5	1.0	0.0	3.25	5.629165	13.0	0.0	0.1	0.29999998	1.0	0.0	88.4	265.2	884.0	0.0	1000.0	1000.0	1747999	-7.894762	6.8148613	30.18705	-102.35234	-7.8955145	6.8188396	30.403034	-103.11282	-0.5441365	1.1825725	7.839353	-9.81747	8.019976	0.7655569	41289.860630750656
438	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.4	0.66332495	2.0	0.0	0.8	2.3999999	8.0	0.0	1000.0	1000.0	1751999	-7.8477573	6.809467	29.540192	-104.74054	-7.8482695	6.8107476	29.447294	-107.03321	-0.5313751	1.1946824	7.322166	-10.95727	7.9701247	0.7526356	41385.64882683754
439	0.75	0.4330127	1.0	0.0	168.0	251.23196	602.0	0.0	0.8	0.74833155	2.0	0.0	78.8	236.40001	788.0	0.0	1000.0	1000.0	1755999	-7.767283	6.7703443	30.136898	-98.71408	-7.7678638	6.7740774	29.597286	-100.45033	-0.5374986	1.186643	7.5549235	-10.231503	7.8895197	0.74636924	41480.76374006271
440	0.25	0.4330127	1.0	0.0	52.75	83.47867	197.0	0.0	0.9	1.5132746	5.0	0.0	88.9	266.7	889.0	0.0	1000.0	1000.0	1759999	-7.785065	6.824646	30.188282	-96.97763	-7.7855706	6.8266845	30.055319	-100.445175	-0.54263264	1.1815785	8.345261	-10.705869	7.909406	0.75876176	41575.0423104763
441	0.75	0.4330127	1.0	0.0	2.0	3.4641016	8.0	0.0	0.6	0.8	2.0	0.0	4.8	7.820486	23.0	0.0	1000.0	1000.0	1763999	-7.7714467	6.792099	29.413784	-93.43064	-7.772058	6.796217	29.630283	-93.86574	-0.5475896	1.1769803	9.033178	-8.637593	7.89597	0.74938834	41669.926248550415
442	2.0	1.8708287	5.0	0.0	0.0	0.0	0.0	0.0	0.7	1.2688577	4.0	0.0	11.1	22.228136	58.0	0.0	1000.0	1000.0	1767999	-7.785031	6.8247933	28.224632	-95.72092	-7.786291	6.8328815	27.808441	-94.48312	-0.5462517	1.1780738	8.183602	-8.519835	7.9090886	0.73817176	41765.015614748
443	1.0	0.70710677	2.0	0.0	59.25	102.62401	237.0	0.0	0.7	1.0049876	3.0	0.0	2.5	7.5	25.0	0.0	1000.0	1000.0	1771999	-7.764755	6.807348	25.343315	-91.9386	-7.765795	6.813685	25.222767	-94.05955	-0.53964835	1.1837608	7.4125004	-10.879574	7.8883367	0.7476732	41859.06914925575
444	2.5	2.0615528	5.0	0.0	0.0	0.0	0.0	0.0	0.5	0.67082036	2.0	0.0	2.2	4.422669	12.0	0.0	1000.0	1000.0	1775999	-7.7806625	6.852165	22.071014	-92.65206	-7.781555	6.8573513	22.249184	-93.42714	-0.5388073	1.1808032	7.760561	-9.492489	7.9045	0.7441335	41953.31876254082
