Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
26	10.5	6.344289	18.0	2.0	179.75	175.06339	369.0	2.0	5.7	4.1	12.0	0.0	250.1	245.52818	721.0	0.0	1000.0	1000.0	103999	7.724243	7.724482	-7.517795	0.48781374	1.5385579	0.10000002	2203.9211373329163
27	4.25	3.344772	10.0	2.0	381.5	313.44577	776.0	56.0	4.2	4.354308	12.0	0.0	416.5	349.79974	939.0	16.0	1000.0	1000.0	107999	7.514453	7.514674	-7.3044143	0.49840674	1.5149173	0.10000002	2299.8136055469513
28	4.5	5.0249376	13.0	0.0	315.25	163.40651	444.0	36.0	4.2	4.8332186	17.0	0.0	326.0	269.41086	825.0	0.0	1000.0	1000.0	111999	7.275138	7.2750883	-7.0646563	0.49782658	1.5109372	0.10000002	2393.099327802658
29	2.75	3.112475	8.0	0.0	357.5	246.81421	738.0	48.0	4.6	4.694678	13.0	0.0	324.0	221.68176	905.0	75.0	1000.0	1000.0	115999	7.031683	7.03174	-6.817244	0.51148045	1.5192173	0.10000002	2485.705054283142
30	12.0	7.17635	18.0	0.0	199.0	321.88663	756.0	0.0	6.8	6.910861	19.0	0.0	310.8	310.01447	942.0	4.0	1000.0	1000.0	119999	6.800755	6.800709	-6.5753846	0.526568	1.5085903	0.10000002	2580.658252477646
31	8.75	6.759253	20.0	2.0	155.0	172.56593	436.0	0.0	9.3	5.586591	19.0	3.0	140.2	169.01645	424.0	0.0	1000.0	1000.0	123999	6.5484567	6.5483675	-6.3209386	0.5123664	1.5053449	0.10000002	2673.8215363025665
32	2.5	2.598076	6.0	0.0	367.75	145.07649	562.0	220.0	6.1	6.1229076	18.0	0.0	330.7	258.38425	906.0	0.0	1000.0	1000.0	127999	6.281395	6.2814283	-6.051228	0.5148919	1.5112722	0.10000002	2769.6254251003265
33	7.25	7.084314	17.0	0.0	211.75	121.11229	284.0	2.0	5.9	3.1128764	12.0	1.0	315.0	180.05055	631.0	0.0	1000.0	1000.0	131999	6.0147133	6.014736	-5.781946	0.5285783	1.5052886	0.10000002	2862.9439730644226
34	2.5	3.2787192	8.0	0.0	516.75	225.44443	805.0	294.0	5.6	4.6733284	14.0	0.0	305.4	230.88448	702.0	0.0	1000.0	1000.0	135999	5.7045107	5.704445	-5.469499	0.53512794	1.4894253	0.10000002	2957.521041870117
35	8.75	4.7631397	14.0	4.0	196.25	186.45827	493.0	0.0	3.6	1.8547237	7.0	1.0	278.8	188.49817	630.0	0.0	1000.0	1000.0	139999	5.4709682	5.4709845	-5.235673	0.5414988	1.4938589	0.10000002	3050.9529163837433
