Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.16666667	0.372678	1.0	0.0	77.208336	100.79847	429.0	0.0	1000.0	2242.0	0.07473333333333333	-0.25134337	0.26569265	0.90805966	-1.3364698	-0.11758049	0.46769962	1.5420512	-1.3316692	5.122274e-09	0.024716215	-4.4703484e-08	-0.0063733696	0.37133524	-0.17790003	307.12784	-160.84521	0	0	1.0	1.837877	0.04078442	30000	39.13646459579468
1	0.20833333	0.4982609	2.0	0.0	116.083336	143.67554	706.0	0.0	1000.0	5309.0	0.08848333333333333	-0.26993313	0.43786985	1.4494361	-2.0583873	7.1747346	9.7266655	30.2487	-7.9113274	-1.8626451e-09	0.040312484	1.0430813e-07	0.00028561288	0.16790804	-0.048068926	227.18439	-103.1888	0	0	1.0	1.8383757	0.051713645	60000	77.73591494560242
2	0.041666668	0.1998263	1.0	0.0	57.416668	70.94535	293.0	0.0	1000.0	7295.0	0.08105555555555556	-0.20433038	0.2536873	1.1200068	-1.3902652	3.782966	9.824969	49.804405	-32.886272	6.519258e-09	-0.00054094684	1.4901161e-08	-0.0025792033	0.2967102	-0.077505685	94.29986	-50.65383	0	0	1.0	1.8391263	0.011111786	90000	132.37864708900452
3	0.041666668	0.1998263	1.0	0.0	68.208336	76.798965	252.0	0.0	1000.0	9727.0	0.08105833333333333	-0.38381937	0.3777144	0.9777324	-1.8572706	6.589074	13.957331	59.421825	-18.921734	-1.1175871e-08	-0.012680512	5.2154064e-08	0.003292522	0.21147391	-0.06639311	66.82505	-29.539103	0	0	79.0	1.8396566	0.005891807	120000	200.3953366279602
4	0.16666667	0.372678	1.0	0.0	118.041664	99.68387	315.0	0.0	1000.0	13082.0	0.08721333333333334	-0.31959867	0.330735	1.2992666	-1.3477727	11.445594	16.87177	62.879906	-17.365622	5.5879354e-09	0.001636964	-3.7252903e-08	-0.0048890463	0.20312583	-0.08405872	157.32141	-72.834	0	0	5.0	1.8376957	0.009318402	150000	280.11297821998596
5	0.041666668	0.1998263	1.0	0.0	158.66667	150.5799	434.0	0.0	1000.0	17641.0	0.09800555555555555	-0.21039295	0.40156284	0.973844	-1.6574135	11.6470785	16.296152	66.779564	-10.726973	-2.6077032e-08	-0.0016438668	-2.9802322e-08	0.001535218	0.1777373	-0.06305755	219.27016	-97.34185	0	0	1.0	1.8362902	0.002964221	180000	359.3888535499573
6	0.16666667	0.372678	1.0	0.0	145.375	133.21655	601.0	0.0	1000.0	22217.0	0.1057952380952381	-0.12146253	0.40033945	1.1871347	-1.3691002	16.146603	18.425331	72.23811	-25.138563	-1.21071935e-08	-0.0011198993	-5.2154064e-08	0.011031049	0.12922058	-0.039701745	221.6969	-97.10394	0	0	1.0	1.8356713	0.0068473415	210000	435.5925261974335
7	0.29166666	0.45452967	1.0	0.0	133.41667	125.63702	415.0	0.0	1000.0	26140.0	0.10891666666666666	-0.077805445	0.34438708	1.3110319	-1.1558212	12.127665	16.814287	77.78155	-13.69977	-1.6763806e-08	-0.005472551	5.9604645e-08	0.011468884	0.11959656	-0.042615216	210.32655	-94.31469	0	0	8.0	1.8352921	0.004373082	240000	516.8381807804108
8	0.5	0.6454972	2.0	0.0	186.54167	172.47028	610.0	0.0	1000.0	31979.0	0.11844074074074074	-0.10210635	0.45411456	1.5822893	-1.3658862	19.337753	19.400967	79.6621	-11.373061	2.7939677e-09	-0.014652192	-1.0430813e-07	0.00088680536	0.18608423	-0.079138875	321.34326	-153.89012	0	0	79.0	1.8332455	0.006488014	270000	609.6868622303009
9	0.625	0.80687153	3.0	0.0	223.25	110.916725	492.0	40.0	1000.0	38590.0	0.12863333333333332	0.08144183	0.4936811	1.4969176	-1.4856021	21.144659	18.126934	82.56792	-8.699235	2.165325e-08	-0.014672624	1.3411045e-07	0.010401847	0.16524866	-0.068368256	302.73645	-121.775635	0	0	79.0	1.8150127	0.0061506205	300000	689.2139050960541
10	1.1666666	1.1426091	4.0	0.0	296.45834	127.064285	533.0	43.0	1000.0	47120.0	0.1427878787878788	0.19742188	0.45315608	1.383172	-1.1266211	27.437391	17.906645	83.704094	-0.1426934	0.0	-0.014098896	2.9802322e-08	0.0102388	0.14344266	-0.042414878	359.40833	-137.47025	0	0	79.0	1.7924881	0.00694394	330000	780.8174066543579
11	0.9583333	1.0197698	5.0	0.0	279.125	138.31104	559.0	23.0	1000.0	55632.0	0.15453333333333333	0.24898534	0.45876926	1.7856048	-0.9858288	28.444609	20.309193	84.563515	-2.679736	1.8626451e-09	-0.014142386	-1.3411045e-07	0.011533881	0.14914751	-0.056328945	275.15027	-110.79222	0	0	79.0	1.7813892	0.009088333	360000	858.7150278091431
12	1.375	1.0728661	4.0	0.0	260.375	111.81339	481.0	20.0	1000.0	63585.0	0.16303846153846155	0.32855976	0.5212381	1.7154808	-1.1334065	28.984865	18.286718	82.46832	-22.686718	0.0	-0.01479414	-2.9802322e-08	-0.020159159	0.1573645	-0.05533741	237.95688	-98.641426	0	0	79.0	1.7503607	0.007594281	390000	943.4189150333405
13	1.7916666	1.1895084	5.0	0.0	299.375	108.68372	500.0	91.0	1000.0	72611.0	0.17288333333333333	0.41189957	0.5032312	1.7090696	-0.9072591	29.543144	16.624311	86.850266	-1.5834092	9.313226e-10	-0.014559409	-9.685755e-08	-0.004240815	0.17377394	-0.068269916	273.2426	-108.61742	0	0	79.0	1.7201788	0.007295531	420000	1026.502694606781
14	2.5	1.190238	6.0	1.0	277.08334	135.03362	641.0	50.0	1000.0	80909.0	0.17979777777777778	0.5829857	0.5347857	2.043126	-0.89562005	31.367088	17.981493	86.3985	-0.4204132	-3.7252903e-09	-0.0021211086	-2.9802322e-08	0.0041159783	0.16282822	-0.06279335	289.9895	-124.014145	0	0	8.0	1.706291	0.009426054	450000	1102.7529549598694
15	2.2083333	1.2903218	4.0	0.0	241.25	99.25189	451.0	75.0	1000.0	88558.0	0.18449583333333333	0.5772987	0.5228367	1.8440857	-0.79951346	25.853315	17.628244	89.67266	-2.1706452	2.0489097e-08	0.009724915	8.940697e-08	-0.012501601	0.18201117	-0.06619116	273.12653	-113.76189	0	0	1.0	1.7009776	0.018476734	480000	1179.4114916324615
16	2.125	0.9270248	4.0	1.0	300.45834	145.94719	614.0	29.0	1000.0	97016.0	0.19022745098039215	0.6183717	0.5115997	1.9523158	-0.9466742	28.680367	17.584368	86.60042	1.7719918	2.7939677e-09	-0.001984458	-2.9802322e-08	-0.0014227368	0.13924947	-0.052740972	267.51788	-112.550995	0	0	1.0	1.699482	0.0026133265	510000	1257.2314224243164
17	2.7083333	1.2068957	5.0	1.0	318.79166	140.09668	624.0	94.0	1000.0	106227.0	0.19671666666666668	0.6986188	0.48442724	1.8928455	-0.62240016	30.86159	19.851912	87.99156	-0.42056456	3.7252903e-09	0.0009556059	1.937151e-07	0.00845387	0.1556243	-0.059667476	283.7273	-119.353615	0	0	1.0	1.6979442	0.010857318	540000	1327.3359923362732
18	2.6666667	1.3123347	5.0	0.0	245.08333	120.318306	533.0	12.0	1000.0	113406.0	0.1989578947368421	0.7006837	0.5362222	1.8863918	-0.80320174	27.600746	17.123823	96.168434	4.243476	-1.6763806e-08	-0.0007104422	5.9604645e-08	-0.0024950795	0.15209332	-0.047348972	240.05043	-116.31346	0	0	1.0	1.696712	0.0028688344	570000	1404.575021982193
19	2.875	1.3010412	5.0	1.0	274.0	97.8745	520.0	9.0	1000.0	121562.0	0.20260333333333333	0.7194292	0.53181756	1.8268884	-0.8576693	26.129673	15.968548	87.42656	-5.137093	-1.1175871e-08	-0.001815239	-2.6077032e-08	-0.0030831923	0.15353885	-0.052827545	225.60858	-89.36665	0	0	1.0	1.6957667	0.0013569685	600000	1478.145926952362
20	2.9166667	1.4117563	5.0	0.0	236.79167	136.39189	541.0	60.0	1000.0	128947.0	0.20467777777777776	0.73827463	0.51842624	1.9397883	-0.7615962	25.81965	15.606795	83.04447	-2.025124	2.0489097e-08	-0.001910846	-1.4901161e-08	0.00026417524	0.20677772	-0.0867949	218.18277	-85.356	0	0	1.0	1.6948929	0.0028211628	630000	1555.43985080719
21	2.875	1.7154324	7.0	0.0	286.125	113.56654	568.0	76.0	1000.0	137088.0	0.2077090909090909	0.8043609	0.5958679	2.341749	-1.1495922	27.154005	18.948034	92.80113	-4.696436	7.450581e-09	-0.0019499499	2.9802322e-08	-0.0037103505	0.17071845	-0.06549618	265.71234	-117.010124	0	0	1.0	1.6942836	0.0022947784	660000	1637.1100988388062
22	3.625	1.466643	6.0	0.0	232.04167	78.55544	410.0	72.0	1000.0	144120.0	0.2088695652173913	0.9668858	0.56687224	2.3847868	-0.85807383	25.686646	15.4518	80.953896	-2.3733883	8.381903e-09	-0.00212201	1.1920929e-07	-0.005829523	0.17701536	-0.07433345	213.79329	-87.365776	0	0	1.0	1.6935695	0.002428815	690000	1716.3336629867554
23	3.6666667	1.5723302	7.0	1.0	240.16667	104.915306	421.0	74.0	1000.0	151542.0	0.210475	0.9748269	0.5649298	2.1313763	-0.71002746	26.742842	16.238127	87.38186	-1.3134996	9.313226e-09	-0.0020207262	6.7055225e-08	0.001482063	0.16001023	-0.059173618	221.17609	-92.604935	0	0	1.0	1.6928449	0.0018683723	720000	1797.356769323349
24	3.4583333	1.5269569	7.0	0.0	299.41666	105.71342	512.0	149.0	1000.0	160004.0	0.21333866666666668	0.9308763	0.5570542	2.148282	-0.86158603	27.562157	17.624586	87.97592	-1.3780681	2.7939677e-09	-0.001765851	2.9802322e-08	-0.005545302	0.1590397	-0.05746773	220.3281	-95.32097	0	0	1.0	1.6921179	0.0025005501	750000	1874.6998047828674
25	3.9583333	1.3378829	7.0	1.0	301.08334	110.13776	579.0	116.0	1000.0	168816.0	0.21643076923076923	1.0060676	0.55790776	2.1938171	-0.74843365	28.481659	17.403654	91.89454	-2.030844	-6.519258e-09	-0.0017961944	-8.940697e-08	-0.0010699767	0.19244346	-0.07831896	273.50302	-111.70818	0	0	1.0	1.6913724	0.0035173614	780000	1952.9022760391235
26	3.5416667	1.7554479	7.0	1.0	228.33333	102.144775	494.0	72.0	1000.0	175411.0	0.2165567901234568	1.067449	0.5534347	2.2579207	-0.9254509	27.830046	16.910265	94.36677	0.97043943	0.0	-0.00032784487	-4.4703484e-08	-0.008417248	0.15823102	-0.06578218	236.225	-111.5488	0	0	1.0	1.690511	0.0068895863	810000	2024.1287841796875
27	4.0416665	1.7906973	8.0	0.0	258.83334	97.48661	402.0	85.0	1000.0	183173.0	0.21806309523809525	1.02231	0.5671914	2.2234013	-0.57254976	24.677504	16.209782	84.4531	-0.7995585	2.142042e-08	-0.00029376816	5.5879354e-08	-0.0057314597	0.17537178	-0.07805133	233.96156	-110.73514	0	0	1.0	1.6895719	0.005035432	840000	2108.166545152664
28	4.25	1.6137431	7.0	1.0	247.0	109.75465	488.0	58.0	1000.0	190583.0	0.21906091954022988	1.098397	0.55712086	2.3507416	-0.8604246	24.749716	16.50146	86.33325	-9.972156	-3.7252903e-09	0.0009658318	7.4505806e-08	-0.018600129	0.21948558	-0.0780648	223.84814	-103.11458	0	0	1.0	1.6884935	0.0060327337	870000	2180.4298758506775
29	4.4166665	1.7539638	8.0	2.0	211.625	96.45198	381.0	37.0	1000.0	196859.0	0.21873222222222222	1.145987	0.5895697	2.4307816	-0.8794366	24.58435	15.127542	87.62838	-1.8900083	-2.0954758e-08	-0.0012802351	-7.0780516e-08	0.0066610314	0.200219	-0.08317098	211.22592	-97.47444	0	0	1.0	1.687471	0.003127289	900000	2257.1390476226807
30	4.5	1.7795131	9.0	1.0	202.875	93.56963	384.0	14.0	1000.0	203393.0	0.21870215053763442	1.1366104	0.5466926	2.357819	-0.5920748	22.249725	15.637645	88.62334	-4.2686677	-1.5832484e-08	-0.001515988	-8.195639e-08	-0.0031723778	0.17415215	-0.068901196	171.47096	-71.598404	0	0	1.0	1.6863897	0.0022092485	930000	2330.9593024253845
31	4.375	1.5495296	7.0	1.0	251.125	106.558395	437.0	45.0	1000.0	210627.0	0.219403125	1.1577967	0.5708779	2.7034903	-0.6358261	24.08433	15.563204	91.04105	-1.3907534	0.0	-0.0017592057	-4.4703484e-08	-0.0043291273	0.14719279	-0.054500446	220.38824	-94.62894	0	0	1.0	1.6851494	0.0020344919	960000	2405.80712556839
32	4.4583335	1.3533652	7.0	2.0	241.91667	97.678856	397.0	74.0	1000.0	217934.0	0.22013535353535355	1.1882286	0.5573387	2.4672263	-0.4317752	24.880152	16.19248	88.44277	-3.4971454	6.519258e-09	-0.0017393951	-8.195639e-08	0.0011299176	0.16366336	-0.06623396	215.54442	-92.448715	0	0	1.0	1.6839979	0.0018716367	990000	2483.1613104343414
33	5.125	1.3010412	8.0	3.0	201.16667	110.02487	481.0	41.0	1000.0	224169.0	0.2197735294117647	1.2755667	0.48269096	2.3416169	-0.38704225	23.59429	14.556593	88.5856	1.5184956	-1.8626451e-09	-0.0023323344	-7.450581e-09	-0.0058332672	0.14026368	-0.058584217	214.10556	-97.7595	0	0	1.0	1.6830049	0.002285319	1020000	2560.950684070587
34	4.875	1.3010412	7.0	2.0	240.54167	107.04203	509.0	115.0	1000.0	231301.0	0.22028666666666666	1.2977428	0.5089232	2.3246095	-0.4938552	23.300417	16.32716	92.861885	-1.4022623	1.7695129e-08	-0.0010991334	0.0	-0.0042317603	0.14862211	-0.057634264	193.87119	-88.79454	0	0	1.0	1.681855	0.0016642013	1050000	2635.785990715027
35	4.5416665	1.4135996	7.0	1.0	216.5	95.83667	396.0	64.0	1000.0	237699.0	0.22009166666666666	1.2692068	0.5085087	2.340698	-0.6610323	22.760609	14.464782	85.57289	-0.3137055	0.0	-0.0014686671	4.4703484e-08	-0.0014078228	0.15313046	-0.06398875	181.52051	-71.059944	0	0	1.0	1.6805444	0.0011123025	1080000	2712.8311038017273
36	4.9166665	1.4976834	8.0	3.0	221.70833	107.66169	494.0	18.0	1000.0	244236.0	0.22003243243243242	1.2368219	0.53439474	2.4163916	-0.622793	22.06563	14.629225	81.84928	-1.8686045	-5.5879354e-09	-0.00096756115	-4.0978193e-08	0.0003987085	0.16575184	-0.06467405	173.59183	-73.58434	0	0	1.0	1.6792533	0.0008130197	1110000	2781.5358517169952
37	4.7916665	1.8252664	8.0	0.0	224.45833	99.17912	458.0	56.0	1000.0	251501.0	0.22061491228070176	1.187275	0.518771	2.3802264	-0.46770313	24.056576	16.643438	86.74202	-3.0302927	-5.5879354e-09	-0.0010182265	-1.4901161e-08	0.0009612823	0.17951305	-0.08374049	207.90228	-101.76741	0	0	1.0	1.6780455	0.00060504465	1140000	2858.694363117218
38	4.5833335	1.9346977	8.0	1.0	266.375	140.85478	553.0	14.0	1000.0	258957.0	0.22133076923076922	1.20151	0.6018944	2.526173	-0.83576965	24.814743	16.765352	96.163246	-7.652972	-3.7252903e-09	-0.0009999354	-4.4703484e-08	-0.00077649206	0.1970478	-0.085676394	218.9398	-99.83592	0	0	1.0	1.6768147	0.0005154278	1170000	2933.4464156627655
39	4.625	1.7275344	9.0	1.0	251.54167	116.19703	436.0	63.0	1000.0	266336.0	0.22194666666666665	1.2651666	0.5911061	2.5504098	-0.97211	24.514717	16.963964	93.67355	-3.5157757	-1.6763806e-08	-0.013901449	-1.2665987e-07	-0.012753949	0.17565447	-0.086120665	207.50012	-99.36496	0	0	79.0	1.6755395	0.0059905713	1200000	3015.674833059311
40	4.3333335	1.545603	7.0	2.0	223.33333	112.99988	437.0	31.0	1000.0	273021.0	0.22196829268292684	1.3286389	0.55601233	2.5728705	-0.7549331	24.282385	15.701112	85.99075	-3.3305328	-3.7252903e-09	-0.0148016075	7.4505806e-08	-0.017477417	0.177317	-0.07428416	203.41623	-93.248566	0	0	79.0	1.6510615	0.007381187	1230000	3098.7514793872833
41	4.7916665	1.8252664	8.0	1.0	215.0	79.78147	387.0	80.0	1000.0	279385.0	0.22173412698412698	1.3156631	0.57462484	2.5707848	-0.8602965	22.964224	16.486124	94.45337	-5.9573593	0.0	-0.014455937	0.0	0.00032284018	0.18593678	-0.08341637	170.75085	-84.991394	0	0	79.0	1.6176656	0.0061646914	1260000	3182.021906375885
42	6.0833335	1.6811868	9.0	3.0	187.375	93.3581	357.0	14.0	1000.0	284881.0	0.22083798449612402	1.4343878	0.5155796	2.6669183	-0.41671145	20.824106	14.546501	82.94345	-5.107291	1.21071935e-08	-0.0153672695	1.7881393e-07	0.005827938	0.17790252	-0.09301333	186.05116	-89.69065	0	0	79.0	1.5960366	0.0068564923	1290000	3267.141665458679
43	5.875	1.763342	9.0	2.0	213.875	94.881645	387.0	26.0	1000.0	290599.0	0.22015075757575758	1.5643528	0.51583266	2.8009026	-0.4462499	19.50484	14.999894	81.12019	-7.2560616	3.7252903e-09	-0.014468785	-7.4505806e-08	-0.0031160074	0.1543066	-0.065951556	163.52534	-80.53997	0	0	79.0	1.5568185	0.0067395046	1320000	3352.5182852745056
44	6.1666665	1.7950549	9.0	2.0	220.5	102.95913	424.0	21.0	1000.0	297111.0	0.22008222222222223	1.5744468	0.4918372	2.684936	-0.42682806	22.135115	15.722795	82.53499	-8.551225	2.6077032e-08	-0.015093852	-8.940697e-08	-0.017200246	0.1726174	-0.077957064	199.26385	-96.41272	0	0	79.0	1.5184236	0.009696536	1350000	3445.3800978660583
45	6.3333335	1.462494	9.0	2.0	237.79167	111.048775	422.0	41.0	1000.0	303924.0	0.22023478260869564	1.6598637	0.53208834	2.8795705	-0.4290133	21.532284	15.686036	88.895905	-3.4435687	0.0	0.011956248	-2.9802322e-08	0.009614522	0.14828578	-0.060849484	208.65894	-101.91724	0	0	3.0	1.4735923	0.02243086	1380000	3523.396335840225
