Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	0.083333336	0.2763854	1.0	0.0	27.541666	40.496895	140.0	0.0	1000.0	26238.0	0.03975454545454545	0.09931272	0.2863096	1.2546344	-1.1710323	2.3469527	3.9535058	35.634407	-1.7073164	1.0244548e-08	-0.00989681	2.2351742e-08	-0.00477254	0.1003477	-0.042949118	47.16233	-23.607615	0.08662735	0.0	0.005028737	0.019831812	0.002541666	0.0051378775	-0.00204745	0.0384096	0.50355655	0.08662735	1.0	0.0	0.0	1.7530296	0.009418123	660000	880.1100280284882
22	0.083333336	0.2763854	1.0	0.0	37.625	51.39132	153.0	0.0	1000.0	27382.0	0.03968405797101449	0.11910327	0.28870416	1.1295815	-1.1685469	4.668775	6.9987736	46.577583	-1.8260139	-1.21071935e-08	-0.00817997	-9.313226e-08	-0.016157772	0.08436208	-0.035854418	45.555943	-22.232489	0.13509615	0.0	0.003934464	0.017359983	0.012625	0.004010747	-0.002146063	0.06037484	0.47606707	0.13509615	1.0	0.0	0.0	1.7566688	0.009252095	690000	917.403933763504
23	0.25	0.6614378	3.0	0.0	45.375	83.64449	367.0	0.0	1000.0	28643.0	0.039781944444444446	0.08872324	0.27072093	1.1410112	-1.0925224	3.1069188	4.858196	39.106148	-3.9098172	1.6763806e-08	-0.007908591	7.450581e-09	-0.019035013	0.08274332	-0.020001983	105.60904	-65.0335	0.14713383	0.0	0.0041131144	0.014549783	0.020375	0.0041149505	-0.00037397168	0.076169565	0.53168833	0.14713383	1.0	0.0	0.0	1.7618146	0.009176211	720000	954.6237497329712
24	0.5833333	0.6400955	2.0	0.0	36.25	30.089104	112.0	0.0	1000.0	29622.0	0.039496	0.07910596	0.34405196	1.3995593	-1.2225989	4.4134035	7.1199284	58.45979	-5.039211	-2.7939677e-09	-0.008160977	0.0	-0.010642378	0.12493172	-0.055140164	53.879562	-31.601723	0.07776933	0.0	0.0041044545	0.018650983	0.01125	0.00414789	-0.002018668	0.09381823	0.46911237	0.07776933	1.0	0.0	0.0	1.7468612	0.009271702	750000	994.066004037857
25	0.083333336	0.2763854	1.0	0.0	41.75	59.636574	256.0	0.0	1000.0	31017.0	0.03976538461538461	0.09951766	0.3626097	1.3808436	-1.5491731	3.714853	5.294411	51.753654	-8.822657	5.5879354e-09	-0.0071696285	-2.6077032e-08	-0.016322773	0.08714462	-0.038807943	72.61482	-44.641533	0.11655677	0.0	0.003977859	0.016480645	0.01675	0.0039920276	-0.0010627888	0.07971986	0.49128962	0.11655677	1.0	0.0	0.0	1.7215563	0.00917395	780000	1034.0027122497559
26	0.20833333	0.4982609	2.0	0.0	25.416666	37.331753	128.0	0.0	1000.0	31908.0	0.03939259259259259	0.11313097	0.33150315	1.2449412	-1.7519091	3.7353754	5.902771	49.5854	-3.3044837	1.1175871e-08	-0.009746354	2.9802322e-08	-0.0035663806	0.115802884	-0.05228837	57.414257	-35.397903	0.0	0.0	0.00521363	0.01999748	0.00041666604	0.005303346	0.0024859586	0.06888364	0.51494396	0.0	1.0	0.0	0.0	1.7145026	0.009272169	810000	1074.2880585193634
27	0.16666667	0.47140452	2.0	0.0	44.375	49.04234	181.0	0.0	1000.0	33126.0	0.03943571428571428	0.11941113	0.31286505	1.2449409	-1.1684982	3.5416312	5.27887	49.945858	-3.9269443	2.9685907e-09	-0.00741925	-1.0430813e-07	-0.019334432	0.08719951	-0.037973337	77.40456	-42.178474	0.20943765	0.0	0.004109893	0.01392665	0.019375	0.004204639	-0.0024199567	0.061809488	0.54324025	0.20943765	1.0	0.0	0.0	1.7137451	0.009497108	840000	1114.9117991924286
28	0.083333336	0.2763854	1.0	0.0	37.5	46.169975	169.0	0.0	1000.0	34192.0	0.039301149425287354	0.07051359	0.29215813	1.1203079	-1.3966444	4.3320837	5.4650965	44.613705	-4.805746	5.5879354e-09	-0.009229868	-4.9360096e-08	-0.018749379	0.06767461	-0.02386578	46.627193	-27.481941	0.16825032	0.0	0.0054215975	0.017754057	0.0125	0.005752444	-0.004797599	0.06956991	0.55260503	0.16825032	1.0	0.0	0.0	1.6909151	0.009030001	870000	1152.4430050849915
29	0.041666668	0.1998263	1.0	0.0	65.208336	77.69705	378.0	0.0	1000.0	36058.0	0.040064444444444444	0.105951935	0.26232666	1.0628592	-1.1968895	4.7467055	5.543544	51.267532	-15.381239	0.0	-0.0015179412	4.4703484e-08	-0.039253294	0.06582242	-0.031009462	91.88585	-60.30214	0.93992347	0.0	0.0031164156	0.00081381894	0.040208336	0.0031196147	-0.00051919615	0.08426431	1.9568782	0.93992347	1.0	0.0	0.0	1.6728244	0.009257221	900000	1189.70671916008
30	0.33333334	0.5527708	2.0	0.0	16.416666	23.228785	64.0	0.0	1000.0	36712.0	0.0394752688172043	0.21514492	0.28560862	1.1018263	-0.89644516	3.4080808	4.5404887	64.73107	-7.5048876	1.0244548e-08	-0.009309968	2.6077032e-08	0.0014841757	0.09695361	-0.047672488	21.638754	-12.468114	0.0	0.0	0.0048055956	0.017396856	-0.008583334	0.004814054	-0.0004892745	0.028301783	0.49061462	0.0	2.0	0.0	0.0	1.6651874	0.0091870455	930000	1230.124069929123
