Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	4.125	1.615356	7.0	0.0	35.625	29.560408	131.0	0.0	1000.0	13998.0	0.03888333333333333	0.79973674	0.5836164	2.1148362	-1.1450423	3.9034579	3.9925303	37.166363	-6.4991	1.1175871e-08	-0.011920592	-4.4703484e-08	-0.010335184	0.20399716	-0.07218995	27.716915	-9.509966	0.13996588	0.0	0.008397397	0.017782802	0.010625	0.008397997	0.00017483	0.05091588	0.6871828	0.13996588	1.0	0.0	0.0	1.8157538	0.009456064	360000	237.84371733665466
12	4.625	1.4086784	8.0	2.0	53.208332	36.11784	148.0	0.0	1000.0	15466.0	0.03965641025641026	0.9910444	0.5972336	2.1449203	-0.7460193	4.163232	3.9035556	32.623043	-2.6297908	-1.3969839e-09	-0.006295113	1.3038516e-08	-0.029113235	0.17330635	-0.047697335	36.84166	-12.918949	0.5644381	0.0	0.008130349	0.006823261	0.028208332	0.008309934	-0.0032931285	0.060387474	1.0915877	0.5644381	1.0	0.0	0.0	1.784723	0.009167675	390000	257.56265592575073
13	3.7083333	1.7906973	7.0	1.0	47.541668	29.706871	133.0	0.0	1000.0	16819.0	0.04004523809523809	0.94470656	0.59276754	2.0725286	-0.9445522	5.1115675	4.615898	37.624218	-2.0169692	-1.8626451e-09	-0.009206323	2.9802322e-08	-0.024996422	0.147699	-0.0388365	32.47567	-11.941479	0.34624216	0.0	0.008131969	0.011747324	0.022541668	0.008238711	-0.0025636465	0.06157115	0.8320097	0.34624216	1.0	0.0	0.0	1.7805207	0.009170964	420000	277.2051019668579
14	5.25	1.7139137	9.0	1.0	46.541668	29.320042	95.0	0.0	1000.0	18247.0	0.04054888888888889	1.0816382	0.5801876	2.1235445	-0.79730874	4.5880365	3.986558	34.1638	-4.924336	1.8626451e-09	-0.00919047	-2.6077032e-08	-0.021418026	0.19877775	-0.05081778	32.337574	-11.815372	0.26033536	0.0	0.0070106746	0.012325229	0.021541668	0.0070149056	0.0005057835	0.060463496	0.7541928	0.26033536	1.0	0.0	0.0	1.7563429	0.009465121	450000	296.90953493118286
15	5.125	2.0476105	8.0	1.0	51.083332	31.62135	128.0	12.0	1000.0	19761.0	0.04116875	1.1317488	0.6163081	2.2648785	-0.94061524	5.0653296	4.4247856	34.03375	-3.6981418	-1.9092113e-08	-0.005229166	-2.9802322e-08	-0.030507598	0.16682479	-0.052644093	35.644676	-12.939045	0.51610076	0.0	0.007005005	0.00873476	0.026083332	0.008015118	-0.0078104795	0.06039287	0.8955271	0.51610076	1.0	0.0	0.0	1.704556	0.00910835	480000	316.62529611587524
16	5.5416665	1.224036	8.0	3.0	46.333332	34.6935	128.0	7.0	1000.0	21053.0	0.041280392156862744	1.1713048	0.58861774	2.4633737	-0.7512219	4.979277	3.9275782	32.913364	-3.9586234	-4.1909516e-09	-0.008698227	-1.4901161e-08	-0.020194026	0.15878758	-0.049514946	30.923141	-12.0319195	0.33001474	0.0	0.007233443	0.011326568	0.021333331	0.0072348136	-0.00026814872	0.052471854	0.79914093	0.33001474	1.0	0.0	0.0	1.7144568	0.00891187	510000	336.2846074104309
17	5.75	1.664582	8.0	2.0	34.041668	29.37754	114.0	0.0	1000.0	22243.0	0.04119074074074074	1.2306031	0.5864593	2.5003808	-0.7882693	4.3124733	3.99468	36.026585	-3.0990505	9.313226e-09	-0.013538035	-3.3527613e-08	-0.006691387	0.16262758	-0.044232436	31.397377	-13.3149185	0.028896343	0.0	0.008633954	0.01865783	0.009041668	0.008950443	0.004390596	0.060910136	0.68025905	0.028896343	1.0	0.0	0.0	1.7072116	0.009460278	540000	355.8564987182617
18	5.4166665	1.4117562	9.0	2.0	57.583332	42.586105	185.0	0.0	1000.0	23839.0	0.04182280701754386	1.27073	0.5823736	2.2421188	-0.7025073	4.519939	4.1602273	32.27956	-3.780111	-1.8626451e-09	-0.006108416	4.0978193e-08	-0.031704854	0.13124704	-0.0388872	42.160275	-19.434004	0.5598658	0.0	0.0070271534	0.004465764	0.032583334	0.0071267923	0.002609545	0.06834411	1.2544167	0.5598658	1.0	0.0	0.0	1.673559	0.009536285	570000	375.36549186706543
19	6.5	1.6072751	10.0	3.0	49.541668	39.25555	144.0	0.0	1000.0	25330.0	0.042216666666666666	1.3522016	0.53853494	2.43251	-0.74081564	5.11463	4.7516384	42.37538	-4.459364	-1.4901161e-08	-0.008386831	-2.2351742e-08	-0.02648458	0.16848022	-0.047452092	39.40337	-18.638144	0.40100574	0.0	0.0076349694	0.009655641	0.024541669	0.0076749204	-0.0015251637	0.058224343	0.88922787	0.40100574	1.0	0.0	0.0	1.6578147	0.009177621	600000	395.07646107673645
20	6.0833335	1.4117563	8.0	4.0	40.208332	30.664827	119.0	0.0	1000.0	26599.0	0.04222063492063492	1.3552196	0.5615011	2.7723074	-0.7891638	5.0127335	4.9640527	39.891506	-6.5868425	-3.7252903e-09	-0.011499897	2.6542693e-08	-0.016285764	0.150008	-0.051700335	31.43599	-14.24361	0.11642369	0.0	0.0073874956	0.016915986	0.015208332	0.007410689	0.001318872	0.0749975	0.6608455	0.11642369	1.0	0.0	0.0	1.6483202	0.009263014	630000	414.8115074634552
