Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	0.5416667	1.0399987	4.0	0.0	41.583332	41.835907	169.0	0.0	1000.0	24335.0	0.06759722222222223	-4.851532e-05	0.34048098	1.7630005	-0.83128726	5.1743493	6.1862984	39.26737	-3.7857447	3.7252903e-09	-0.007747821	2.9802322e-08	-0.022011042	0.08166306	-0.023370015	47.6671	-10.6127	0.4028725	0.0	0.0060740244	0.014211142	0.016583333	0.00752321	-0.00829731	0.047506247	0.6537682	0.4028725	1.0	0.0	0.0	1.8580737	0.00883165	360000	611.5038492679596
12	0.45833334	0.7058781	2.0	0.0	35.833332	44.602566	192.0	0.0	1000.0	25433.0	0.06521282051282051	0.012963686	0.32097778	1.3267533	-0.8041743	3.2781107	4.3827653	32.505608	-1.9707687	-1.1175871e-08	-0.010551901	-1.8626451e-09	-0.013036757	0.07453949	-0.02231709	38.071426	-9.023841	0.18057044	0.0	0.0065655545	0.017329017	0.010833332	0.0066020256	-0.001265902	0.043939274	0.61552936	0.18057044	1.0	0.0	0.0	1.8522158	0.0087719	390000	669.4103698730469
13	1.7916666	1.3533652	4.0	0.0	65.75	41.34635	172.0	0.0	1000.0	27305.0	0.06501190476190476	0.08535181	0.376029	1.6348199	-0.8862363	7.3757553	6.3186426	38.303123	-1.2701886	0.0	-0.0041100457	-1.4901161e-08	-0.031472057	0.20779434	-0.08541396	57.955315	-18.11692	0.59058964	0.0	0.0070915828	0.0033065872	0.04075	0.007100257	0.0009289186	0.09947412	1.4644737	0.59058964	1.0	0.0	1.0	1.8449223	0.006279948	420000	728.294707775116
14	0.875	1.0532687	4.0	0.0	56.833332	57.197514	254.0	0.0	1000.0	28953.0	0.06434	0.17309947	0.35964248	1.5798922	-0.6590791	5.4776893	4.2475696	33.302776	-1.7284844	4.656613e-10	-0.001459837	-1.4901161e-08	-0.031209175	0.10030189	-0.02100379	52.446068	-12.089462	1.2656026	0.0	0.006387932	0.0015612275	0.031833332	0.0068730805	-0.0051636086	0.05495816	2.0227726	1.2656026	1.0	0.0	0.0	1.8408017	0.009010753	450000	787.9513750076294
15	1.0	1.0	3.0	0.0	53.333332	52.65348	200.0	0.0	1000.0	30585.0	0.06371875	0.15202607	0.37366164	1.7943584	-0.6573222	4.1476927	5.068365	38.335987	-3.655392	-5.122274e-09	-4.835165e-06	-8.195639e-08	-0.030599568	0.07214825	-0.024429511	50.903748	-16.048283	1.2338902	0.0	0.006623638	0.0022752252	0.028333332	0.007879369	-0.0075414632	0.04529128	1.7062241	1.2338902	1.0	0.0	0.0	1.8251128	0.009292139	480000	847.9671370983124
16	0.5833333	0.7592028	2.0	0.0	49.708332	71.27323	241.0	0.0	1000.0	32193.0	0.0631235294117647	0.024515642	0.3327205	1.570096	-0.6916126	4.6047287	5.615597	32.16486	-3.552714	1.0244548e-08	-0.00755414	4.4703484e-08	-0.023980133	0.054460447	-0.017370408	56.278805	-17.78464	0.3336689	0.0	0.007490804	0.0110682575	0.024708332	0.0075807967	-0.0024801556	0.06835191	0.82266796	0.3336689	1.0	0.0	0.0	1.827382	0.008509008	510000	903.726957321167
17	1.7916666	1.9144008	8.0	0.0	47.041668	38.261684	139.0	0.0	1000.0	33628.0	0.06227407407407407	0.09840553	0.42073846	1.7807058	-0.7958994	6.085535	6.5919156	38.062943	-1.443686	1.1175871e-08	-0.008465527	7.450581e-09	-0.025681138	0.15851091	-0.06270622	44.715134	-16.833424	0.38231063	0.0	0.008354419	0.011798135	0.022041667	0.008637944	-0.004098114	0.059234712	0.8414948	0.38231063	1.0	0.0	0.0	1.8435354	0.008824151	540000	960.8450412750244
18	1.1666666	1.4907119	6.0	0.0	55.708332	48.340355	185.0	0.0	1000.0	35669.0	0.06257719298245613	0.16702268	0.48317716	2.3339012	-1.0256183	4.391335	5.28098	35.311104	-2.9182978	-1.1175871e-08	-0.004585322	1.8626451e-08	-0.0308852	0.11732189	-0.050169893	70.4916	-28.691097	0.56490624	0.0	0.006341526	0.00549152	0.030708332	0.006554152	-0.003717522	0.064996585	1.0746093	0.56490624	1.0	0.0	0.0	1.8293717	0.009046441	570000	1019.4880847930908
19	1.0416666	0.9780579	3.0	0.0	65.791664	60.113075	236.0	0.0	1000.0	37660.0	0.06276666666666667	0.16089834	0.41905308	2.0696647	-0.91684806	6.9135127	7.18059	47.395294	-4.6152544	1.6763806e-08	-0.0062855594	-5.2154064e-08	-0.044097938	0.106907785	-0.033413507	72.41589	-29.688786	0.44106	0.0	0.006620912	0.0050573396	0.040791664	0.0066744396	-0.002441447	0.11135633	1.1441892	0.44106	1.0	0.0	0.0	1.8515214	0.008934479	600000	1073.0272076129913
20	2.125	1.8099838	6.0	0.0	50.5	32.924156	106.0	0.0	1000.0	39552.0	0.06278095238095238	0.25039938	0.47674704	1.9080938	-0.92052734	6.6950946	6.2893653	48.35838	-5.722268	-3.7252903e-09	-0.009867383	2.9802322e-08	-0.025257763	0.17983904	-0.053282443	50.453213	-16.452549	0.23462859	0.0	0.0069009927	0.011060831	0.0255	0.0070309564	0.0030746998	0.072741665	0.7898814	0.23462859	1.0	0.0	0.0	1.8509148	0.008730607	630000	1133.93856883049
