Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	127999	-1.091806	1.3042424	2.740104	-7.2699294	-1.091757	1.304343	2.5686083	-7.173354	1.003814	0.010023529	2060.2482163906097
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	131999	-1.2531272	1.3427331	2.9636884	-9.859522	-1.2529798	1.3428522	2.7248998	-9.664627	1.1585251	0.011208639	2125.4574131965637
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.4	280.2	934.0	0.0	1000.0	1000.0	135999	-1.3885827	1.4022412	2.5189278	-10.302557	-1.3887784	1.4023678	2.5855234	-10.214019	1.2791754	0.011830832	2190.470920085907
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	139999	-1.4934303	1.5060531	3.2580857	-11.500044	-1.4937814	1.5061896	2.7578642	-10.936108	1.3644053	0.012543334	2254.97909784317
36	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	143999	-1.5144862	1.5203245	2.9140267	-11.806137	-1.5147027	1.5206004	3.3282433	-11.510413	1.3814206	0.012630892	2319.820939540863
37	0.0	0.0	0.0	0.0	25.0	43.30127	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	147999	-1.5215863	1.5008377	5.7107725	-11.470489	-1.5222869	1.5014046	4.7924004	-11.830583	1.3829907	0.016505685	2385.0400969982147
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	151999	-1.5502089	1.4964412	11.249733	-10.899213	-1.5504857	1.4969188	12.257081	-10.614937	1.4116457	0.014506895	2449.3109815120697
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	155999	-1.589772	1.5010673	14.1769905	-9.84419	-1.5898936	1.5009962	14.2801075	-9.666083	1.464201	0.012463264	2514.367696046829
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	159999	-1.6795053	1.5066618	7.950427	-9.6332245	-1.6797597	1.5067494	7.5815845	-9.569177	1.5554663	0.0118175065	2579.1660623550415
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	163999	-1.7400103	1.5399522	11.916014	-9.68229	-1.7402545	1.5400714	13.50624	-9.566957	1.6202809	0.011939636	2644.9525711536407
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	167999	-1.7480294	1.5850791	9.923291	-10.2008705	-1.7482113	1.5852114	11.538076	-10.183359	1.6143161	0.011826483	2709.4469397068024
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	171999	-1.7573829	1.6045988	12.672308	-9.955088	-1.7570356	1.6049347	9.5213785	-9.907368	1.6225307	0.013058321	2774.211763381958
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.6	286.80002	956.0	0.0	1000.0	1000.0	175999	-1.7873327	1.625781	12.829998	-9.824364	-1.7869028	1.6255083	10.644828	-9.795537	1.6536572	0.013841367	2838.661462545395
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	179999	-1.8390595	1.6120353	9.999256	-9.568715	-1.8386173	1.6115956	10.53304	-9.398305	1.6935045	0.014029699	2904.9206125736237
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	183999	-1.8640194	1.6264982	13.664953	-8.771724	-1.8641659	1.6265776	13.662197	-8.921851	1.7158527	0.015596312	2971.2841427326202
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	187999	-1.9119059	1.7251412	15.355614	-8.964991	-1.9123607	1.7252555	13.307414	-8.789478	1.756733	0.016138844	3035.861249923706
48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.6	259.80002	866.0	0.0	1000.0	1000.0	191999	-1.92088	1.7597828	10.57057	-8.6274805	-1.9212831	1.7599883	10.423884	-8.866465	1.7744044	0.012283462	3100.6526095867157
49	0.0	0.0	0.0	0.0	60.0	103.92305	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	195999	-1.8785719	1.8133887	15.28902	-8.911069	-1.8788257	1.8133829	14.821424	-9.060585	1.7362305	0.01224302	3165.5848541259766
50	0.0	0.0	0.0	0.0	2.75	4.7631397	11.0	0.0	0.0	0.0	0.0	0.0	2.3	6.9	23.0	0.0	1000.0	1000.0	199999	-1.8399056	1.8150631	12.362976	-8.188871	-1.839966	1.8149412	11.992677	-8.253098	1.7015972	0.012148407	3230.389218568802
51	0.0	0.0	0.0	0.0	21.5	37.239094	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	203999	-1.8737434	1.8003914	15.944095	-9.274272	-1.8737317	1.8003395	13.643292	-8.775435	1.7602875	0.014391566	3295.748884677887
