Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
15	0.0	0.0	0.0	0.0	204.95833	97.91513	359.0	7.0	1000.0	80567.0	0.16784791666666668	0.0029203144	0.22126615	0.9125441	-0.6399087	21.119326	13.759338	58.407875	-16.28074	-1.6763806e-08	-0.0015541362	1.4901161e-08	-0.00085496344	0.038008936	-0.02019049	169.444	-96.79425	0	0	1.0	1.7175403	0.0014785945	480000	901.3678257465363
16	0.083333336	0.2763854	1.0	0.0	221.08333	106.21242	486.0	64.0	1000.0	86704.0	0.1700078431372549	0.022618968	0.2373174	0.87572104	-0.99012446	20.642197	14.20253	56.862083	-10.829098	1.6763806e-08	-0.0013200508	2.9802322e-08	-0.0034597442	0.056969382	-0.032977935	190.9521	-108.57943	0	0	1.0	1.7181321	0.0038926345	510000	957.6220653057098
17	0.083333336	0.2763854	1.0	0.0	161.0	116.64476	453.0	0.0	1000.0	91611.0	0.16965	0.036400177	0.21792729	0.94095874	-0.681103	19.464598	13.183813	62.221615	-14.293461	2.2351742e-08	-0.0018963758	-1.1920929e-07	-0.006639343	0.05383318	-0.033388585	215.53046	-124.11403	0	0	1.0	1.7189593	0.0018385766	540000	1001.0150239467621
18	0.0	0.0	0.0	0.0	200.0	127.98958	398.0	0.0	1000.0	97568.0	0.1711719298245614	0.06863619	0.22937278	1.0319116	-0.62001693	19.45877	15.207367	61.83489	-10.125717	1.0244548e-08	-0.0012418269	5.9604645e-08	-0.001225373	0.04229466	-0.026948184	233.38454	-145.81017	0	0	1.0	1.7197808	0.0021162922	570000	1048.0907180309296
19	0.0	0.0	0.0	0.0	217.08333	124.40154	435.0	0.0	1000.0	103315.0	0.17219166666666666	0.046722364	0.25742728	0.93978363	-0.72310597	22.16192	16.267073	65.85631	-7.733431	-7.450581e-09	-0.0012538822	-2.9802322e-08	0.009397756	0.045586742	-0.029092778	222.7312	-148.4065	0	0	1.0	1.7203258	0.0014119211	600000	1099.23499917984
20	0.083333336	0.3996526	2.0	0.0	163.95833	115.425835	397.0	0.0	1000.0	108136.0	0.17164444444444443	0.06377326	0.23825103	0.8997695	-0.6339289	18.008266	12.543072	58.84087	-4.6477284	9.313226e-09	-0.001287953	-3.7252903e-08	-0.0004976578	0.041557282	-0.024229662	247.56265	-156.29602	0	0	1.0	1.7206228	0.001650518	630000	1147.8786191940308
21	0.041666668	0.1998263	1.0	0.0	172.08333	146.06331	488.0	0.0	1000.0	112826.0	0.17094848484848485	0.06827957	0.23907277	0.92291296	-0.5691102	14.628239	13.282217	59.953655	-12.31168	1.4901161e-08	-0.0010854593	-2.0861626e-07	-0.00016645233	0.041795693	-0.023823395	228.35315	-170.21608	0	0	1.0	1.720887	0.0007020681	660000	1196.2522361278534
22	0.0	0.0	0.0	0.0	217.83333	123.66004	405.0	20.0	1000.0	119089.0	0.1725927536231884	0.065811016	0.2079351	0.74532527	-0.6347349	19.970303	14.127067	62.313602	-6.2047567	3.7252903e-09	-0.0018415774	1.4901161e-08	0.0030262507	0.03802646	-0.02287012	274.0793	-175.16385	0	0	1.0	1.7212491	0.0018904255	690000	1251.750272989273
23	0.083333336	0.2763854	1.0	0.0	162.125	124.71845	389.0	0.0	1000.0	124189.0	0.17248472222222222	0.02510356	0.23589735	1.129869	-0.61334145	18.489862	16.182491	67.68044	-8.475338	8.8475645e-09	-0.0013675424	-2.2351742e-08	0.0031288955	0.036593474	-0.024205022	258.47293	-169.44458	0	0	1.0	1.7215893	0.001659292	720000	1298.4330515861511
24	0.125	0.3307189	1.0	0.0	189.58333	154.88731	479.0	0.0	1000.0	129721.0	0.17296133333333333	0.075492516	0.21755494	0.9066408	-0.6283533	17.97952	14.778991	62.380154	-8.182122	0.0	-0.015563024	-2.9802322e-08	-0.022149324	0.06030578	-0.04241635	243.43549	-174.36488	0	0	79.0	1.7215607	0.006880221	750000	1363.0032811164856
25	0.041666668	0.1998263	1.0	0.0	172.20833	121.320854	508.0	0.0	1000.0	134636.0	0.1726102564102564	0.05402479	0.21670683	0.9924429	-0.60371035	18.991352	15.450176	65.2362	-8.934039	-5.5879354e-09	-0.015883539	1.1920929e-07	-0.0068755485	0.041490912	-0.026602052	191.79126	-135.61151	0	0	79.0	1.6850293	0.007406269	780000	1423.656848192215
26	0.0	0.0	0.0	0.0	133.08333	97.04506	353.0	0.0	1000.0	138556.0	0.1710567901234568	0.07433195	0.23892038	1.018574	-0.48680177	14.963683	13.219391	68.07109	-6.3600483	-7.450581e-09	-0.01726494	1.8626451e-08	-0.006406689	0.034790635	-0.020748354	175.12439	-129.22198	0	0	79.0	1.6626378	0.0068553276	810000	1479.4681162834167
27	0.041666668	0.1998263	1.0	0.0	167.08333	142.49092	524.0	0.0	1000.0	143756.0	0.17113809523809523	0.033303108	0.23230298	0.9141163	-0.81333816	18.324163	14.585264	63.29701	-7.748329	-9.313226e-09	-0.014403766	-1.899898e-07	-0.011379372	0.04009262	-0.027779143	209.08116	-158.62766	0	0	79.0	1.6413543	0.007795634	840000	1543.0516304969788
28	0.041666668	0.1998263	1.0	0.0	155.70833	115.23472	350.0	0.0	1000.0	148374.0	0.1705448275862069	0.06199836	0.19888085	0.94147307	-0.5052823	14.537935	13.714709	67.39129	-6.5838385	-1.1175871e-08	-0.017262477	5.9604645e-08	-0.020957476	0.03562241	-0.02199215	271.755	-193.176	0	0	79.0	1.6139889	0.007310449	870000	1607.9418532848358
29	0.0	0.0	0.0	0.0	174.25	136.30428	568.0	0.0	1000.0	154213.0	0.17134777777777777	0.080499336	0.21124889	1.1886109	-0.5700903	17.343075	14.58249	65.05519	-10.420891	-1.4901161e-08	-0.0038436898	0.0	-0.0049887113	0.035984915	-0.023991063	297.58368	-225.32672	0	0	8.0	1.5933635	0.0040800897	900000	1658.1928188800812
30	0.0	0.0	0.0	0.0	124.583336	105.13757	430.0	0.0	1000.0	158056.0	0.169952688172043	0.0766472	0.2278078	1.0911442	-0.7714057	17.73047	14.527288	73.63769	-12.858541	5.5879354e-09	0.008330064	-1.1920929e-07	0.0010625608	0.034918748	-0.023595978	226.48874	-163.23062	0	0	1.0	1.5903406	0.015811127	930000	1712.74902677536
31	0.0	0.0	0.0	0.0	168.875	116.39241	415.0	0.0	1000.0	162825.0	0.169609375	0.087757945	0.22133604	1.0913775	-0.5242623	15.448345	13.6356	57.65315	-19.47664	-9.313226e-10	0.0032103872	-7.4505806e-08	0.0072978567	0.026803978	-0.017575031	321.9206	-236.8699	0	0	1.0	1.5896063	0.011275971	960000	1753.5579071044922
32	0.0	0.0	0.0	0.0	154.125	129.9456	358.0	0.0	1000.0	167370.0	0.16906060606060605	0.0864583	0.21700133	0.919404	-0.72251195	15.594976	12.598291	66.79137	-8.118441	1.8626451e-08	-0.0014554614	4.0978193e-08	-0.0023048893	0.04182309	-0.030783081	312.65814	-247.96703	0	0	1.0	1.5890658	0.0023711803	990000	1807.8470993041992
33	0.041666668	0.1998263	1.0	0.0	107.583336	105.48891	444.0	0.0	1000.0	171152.0	0.16779607843137254	0.10288695	0.22514087	1.1675179	-0.4960016	15.457094	13.403055	67.08257	-10.009009	1.4901161e-08	-0.00025676494	-1.1920929e-07	0.0039258455	0.035067923	-0.02428089	271.1646	-199.06125	0	0	1.0	1.5889	0.0030559294	1020000	1860.927906513214
34	0.041666668	0.1998263	1.0	0.0	198.45833	179.45914	580.0	0.0	1000.0	176829.0	0.16840857142857144	0.051191308	0.20534723	1.0142342	-0.5541868	16.751396	16.62331	66.65671	-8.285223	0.0	-0.00056548347	-1.4901161e-08	-0.0006757099	0.037632357	-0.024906334	258.62253	-202.12741	0	0	1.0	1.589185	0.0041075945	1050000	1915.3931159973145
35	0.125	0.3307189	1.0	0.0	183.20833	137.64629	426.0	0.0	1000.0	182212.0	0.16871481481481482	0.056804	0.23515752	1.2292532	-0.6178857	18.750324	15.604866	65.298004	-10.169495	3.7252903e-09	-0.0009946087	-1.4901161e-08	0.0015589693	0.039070424	-0.026893847	219.39575	-174.24072	0	0	1.0	1.589711	0.0011005537	1080000	1962.2569954395294
36	0.0	0.0	0.0	0.0	183.79167	124.96032	473.0	0.0	1000.0	187631.0	0.16903693693693694	0.12566838	0.25514758	1.0784087	-0.69022894	14.998529	15.236475	61.077316	-10.7811165	-1.6763806e-08	-0.00042299926	2.2351742e-08	-0.008213133	0.03632568	-0.023603104	311.9112	-234.45139	0	0	1.0	1.5902028	0.005608134	1110000	2016.9362149238586
37	0.083333336	0.2763854	1.0	0.0	116.166664	127.4878	512.0	0.0	1000.0	191467.0	0.16795350877192983	0.07231652	0.20960651	0.95962006	-0.61670756	16.785652	16.517494	76.165665	-10.638906	-1.8626451e-08	-0.0009295296	-7.450581e-09	0.00026312098	0.030195234	-0.021559622	237.64297	-200.82579	0	0	1.0	1.590546	0.0012717625	1140000	2074.257262468338
38	0.0	0.0	0.0	0.0	237.41667	142.85187	542.0	0.0	1000.0	198101.0	0.16931709401709402	0.060026757	0.21380298	1.0680753	-0.8292892	18.39086	15.128431	71.52869	-11.714635	-1.1175871e-08	-0.0016140029	2.0861626e-07	-0.0015992932	0.034914307	-0.024580214	370.84827	-299.90137	0	0	1.0	1.5910656	0.002283919	1170000	2123.8712060451508
39	0.0	0.0	0.0	0.0	202.58333	137.77577	521.0	11.0	1000.0	204457.0	0.17038083333333334	0.08980609	0.18669811	0.8055413	-0.64079	26.310917	16.894419	69.44534	-10.805626	-3.7252903e-09	-0.0008370299	5.9604645e-08	0.0015490782	0.04086981	-0.030434135	234.94547	-197.43938	0	0	1.0	1.5916977	0.001862566	1200000	2172.2085893154144
40	0.041666668	0.1998263	1.0	0.0	189.91667	167.52882	608.0	0.0	1000.0	209848.0	0.17060813008130082	0.019176826	0.21754684	0.86421406	-0.86649543	15.505304	14.711545	65.57179	-17.431458	-3.7252903e-09	-0.0012624784	-2.0861626e-07	0.0020652432	0.03719627	-0.02681529	483.154	-400.6941	0	0	1.0	1.592453	0.0010389287	1230000	2217.3968358039856
41	0.0	0.0	0.0	0.0	117.833336	142.22537	524.0	0.0	1000.0	213401.0	0.16936587301587303	0.10064822	0.20833164	1.1558918	-0.6083326	16.97691	13.751274	72.85111	-14.090229	9.313226e-09	-0.0009462922	-7.4505806e-08	-0.0013562664	0.035564747	-0.024653789	340.91913	-293.50366	0	0	1.0	1.5935104	0.0008194016	1260000	2275.1131143569946
