Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	6.5	3.2015622	10.0	2.0	85.25	84.25074	221.0	5.0	6.0	4.472136	15.0	0.0	308.6	340.76422	931.0	0.0	1000.0	1000.0	43999	11.207515	3.828442	30.907518	2.920694	11.207573	3.8285894	30.371809	2.8556778	-0.12264939	1.3239886	8.308324	-10.275692	-11.227733	0.15947229	917.4388175010681
12	8.0	0.70710677	9.0	7.0	31.75	24.283482	57.0	6.0	7.2	4.874423	13.0	0.0	275.7	325.88464	762.0	2.0	1000.0	1000.0	47999	11.425715	4.051522	32.452606	1.9286358	11.425782	4.051289	32.168343	1.8031183	-0.13519122	1.32104	8.308273	-10.071116	-11.438949	0.17297725	1004.5074517726898
13	9.5	2.0615528	12.0	7.0	15.75	10.568231	33.0	5.0	5.6	4.152108	12.0	0.0	269.6	308.44617	936.0	6.0	1000.0	1000.0	51999	11.607011	4.139653	37.02187	1.9594681	11.607047	4.139778	36.738968	1.9061313	-0.1474758	1.3061378	8.942673	-9.499205	-11.610421	0.18673709	1091.9111423492432
14	8.0	3.6742346	11.0	2.0	55.75	72.905334	182.0	12.0	7.5	3.1384711	12.0	1.0	198.2	257.19556	778.0	0.0	1000.0	1000.0	55999	11.66605	4.212463	45.01707	2.2899501	11.666063	4.212697	44.38651	2.122044	-0.1433554	1.3072665	9.986722	-9.698188	-11.661347	0.20927632	1179.5697836875916
15	6.25	1.9202864	8.0	3.0	86.25	82.381355	227.0	19.0	5.8	3.1559467	12.0	0.0	147.6	241.47101	857.0	5.0	1000.0	1000.0	59999	11.678691	4.301795	50.63514	2.5574584	11.678766	4.3020067	51.439007	2.502944	-0.11705846	1.3104625	9.490522	-10.571794	-11.669705	0.23455572	1266.7911641597748
16	7.5	3.2787192	10.0	2.0	111.75	173.56465	412.0	1.0	6.3	3.3778694	11.0	0.0	203.8	284.77246	782.0	0.0	1000.0	1000.0	63999	11.644314	4.3690476	60.42733	2.1640334	11.644365	4.369335	59.729164	2.5964496	-0.14157705	1.2898031	8.915395	-9.923347	-11.62782	0.24416552	1353.792899131775
17	7.5	1.118034	9.0	6.0	23.25	21.252941	54.0	2.0	5.8	3.3105893	12.0	1.0	138.6	246.09885	851.0	0.0	1000.0	1000.0	67999	11.56137	4.4728107	66.39092	1.7835555	11.561406	4.4729147	66.54475	2.3118844	-0.16112155	1.2813003	7.688947	-9.627627	-11.537764	0.2577931	1440.6650385856628
18	5.75	2.6809514	10.0	3.0	69.5	72.434456	192.0	8.0	8.1	4.2296567	14.0	1.0	144.5	257.87643	841.0	4.0	1000.0	1000.0	71999	11.39818	4.606945	74.84651	1.5435432	11.3982315	4.6067586	75.466255	1.9610733	-0.18189634	1.2782089	9.187452	-11.54967	-11.371494	0.26612893	1527.3072347640991
19	9.0	0.70710677	10.0	8.0	6.0	2.5495098	9.0	2.0	9.1	3.4190643	13.0	1.0	104.7	242.94197	826.0	0.0	1000.0	1000.0	75999	11.247767	4.7961473	96.25798	0.9512589	11.247714	4.7964463	96.04718	1.617789	-0.16371658	1.2891452	10.143774	-10.244214	-11.2199745	0.30970418	1614.9573662281036
20	5.75	2.046338	9.0	4.0	14.5	12.835498	31.0	1.0	7.9	3.645545	12.0	1.0	175.8	282.66794	887.0	3.0	1000.0	1000.0	79999	11.168693	5.0151024	108.74583	0.5922892	11.168728	5.0148964	108.11467	1.2491635	-0.15318647	1.2836685	9.787267	-11.288281	-11.139235	0.33524194	1702.253583431244
21	8.5	2.8722813	13.0	5.0	47.75	60.73868	152.0	0.0	7.1	4.614109	15.0	0.0	216.2	326.93356	870.0	0.0	1000.0	1000.0	83999	11.108147	5.421767	142.14442	0.5283337	11.108229	5.421932	142.20499	1.1914569	-0.13105366	1.2919756	10.959732	-10.953959	-11.076996	0.37751386	1789.0357398986816
22	9.0	2.1213202	12.0	7.0	29.25	16.872684	46.0	2.0	6.6	4.340507	12.0	0.0	116.9	195.09816	561.0	1.0	1000.0	918.7	87999	11.000805	5.853439	208.84273	0.017348886	11.000796	5.851824	207.63739	1.0126204	-0.15949932	1.2767059	14.316425	-10.434679	-10.959535	0.44711164	1875.4909501075745
23	6.25	1.6393596	9.0	5.0	24.0	19.912308	48.0	1.0	7.8	3.7894592	15.0	1.0	102.8	196.43971	680.0	0.0	1000.0	1000.0	91999	10.872539	7.1049986	215.0698	0.3786013	10.872578	7.1051593	220.36534	0.8233653	-0.15043014	1.276058	10.125199	-9.4811735	-10.826107	0.55505663	1961.4521250724792
24	10.0	1.8708287	13.0	8.0	19.5	14.43087	39.0	2.0	6.5	3.956008	12.0	1.0	135.6	225.53944	585.0	1.0	1000.0	967.6	95999	10.645542	8.143134	239.86078	0.11257285	10.645605	8.141357	240.88063	0.5521403	-0.17584145	1.278461	10.72678	-9.524607	-10.5919075	0.63743013	2047.191430091858
25	8.25	1.47902	10.0	6.0	8.0	4.84768	13.0	0.0	7.1	3.5057096	12.0	0.0	189.3	308.24536	934.0	6.0	1000.0	1000.0	99999	10.444507	9.19142	286.80856	-0.2881226	10.444463	9.191277	281.0282	0.51989084	-0.15055756	1.3028121	11.337338	-10.192055	-10.388113	0.7317598	2134.0427660942078
26	9.75	1.299038	11.0	8.0	4.5	3.2015622	8.0	0.0	5.3	4.450843	13.0	0.0	250.0	325.96933	800.0	0.0	1000.0	1000.0	103999	10.369167	10.295102	300.5649	-0.24897265	10.36931	10.296033	286.4229	-0.008015692	-0.14087264	1.3067564	10.827504	-13.953561	-10.301531	1.0206271	2220.7048041820526
27	3.5	3.2015622	8.0	0.0	230.5	208.59111	479.0	6.0	3.6	4.4988885	11.0	0.0	175.4	313.90228	931.0	0.0	1000.0	928.3	107999	10.325165	11.040747	268.31842	-0.3390199	10.325241	11.041567	270.66574	0.14815903	-0.101764336	1.3342624	11.777378	-10.759284	-10.260647	1.2046144	2307.409910917282
28	4.0	2.9154758	8.0	0.0	80.0	106.68411	262.0	0.0	5.8	4.812484	14.0	0.0	112.2	155.57172	450.0	0.0	1000.0	1000.0	111999	10.072025	10.59062	223.31717	-0.78153247	10.072049	10.591096	228.84578	-0.3140719	-0.10159967	1.3463081	12.16587	-9.228521	-10.003694	1.2511108	2394.0436251163483
29	1.25	0.8291562	2.0	0.0	215.5	218.27792	501.0	3.0	4.9	3.207803	10.0	0.0	31.7	85.80914	289.0	0.0	1000.0	1000.0	115999	9.851589	10.052494	198.74385	-0.52675825	9.851509	10.054126	196.69667	-1.1521809	-0.08436975	1.3809909	13.753819	-9.953636	-9.793764	1.0541413	2481.613427400589
30	1.4	1.019804	3.0	0.0	32.0	61.027863	154.0	0.0	3.8	3.026549	10.0	0.0	145.2	265.51566	877.0	0.0	776.6	1000.0	119999	10.135179	10.224439	151.71838	-1.3664451	10.134777	10.225823	151.5507	-1.5717945	-0.036452804	1.3940796	12.517483	-10.726466	-10.069444	1.1480403	2569.5657482147217
31	4.0	4.0620193	11.0	1.0	36.0	57.214508	135.0	0.0	4.7	2.5317976	8.0	0.0	23.4	24.816124	87.0	0.0	1000.0	1000.0	123999	9.866702	9.557754	120.48194	-1.8396654	9.866544	9.558903	121.30135	-1.7931081	-0.033273082	1.4178908	13.012646	-11.156627	-9.808877	0.8944226	2655.741055727005
32	2.25	2.1650636	6.0	1.0	92.25	94.61072	236.0	0.0	3.8	3.736308	13.0	0.0	123.2	248.17728	764.0	0.0	1000.0	1000.0	127999	9.923885	9.399954	116.905334	-1.5667446	9.924044	9.400818	114.87976	-1.954617	0.057523027	1.5200647	14.950426	-9.732955	-9.902116	1.1295518	2741.9926154613495
33	4.75	3.8971143	10.0	1.0	6.0	9.273619	22.0	0.0	4.1	3.3600597	10.0	0.0	163.8	318.7133	857.0	0.0	1000.0	918.1	131999	10.911513	11.918972	126.35681	-3.3502116	10.911824	11.917843	125.47672	-2.3537388	0.14013807	1.5946003	14.6596	-11.296511	-10.910834	1.6477458	2827.374959230423
34	1.5	1.5	4.0	0.0	148.25	227.20956	540.0	0.0	2.0	2.0	7.0	0.0	248.2	338.3465	929.0	0.0	1000.0	1000.0	135999	11.485269	12.530625	120.826805	-3.3294902	11.48595	12.530117	119.65017	-3.121125	0.11882715	1.5412666	12.234404	-9.223043	-11.460711	1.3582202	2913.8298349380493
35	2.5	2.0615528	5.0	0.0	2.0	2.4494898	6.0	0.0	1.5	1.2845232	4.0	0.0	22.7	50.452057	169.0	0.0	1000.0	1000.0	139999	11.496985	11.478755	99.25763	-5.1053042	11.497654	11.4779415	100.1724	-4.5712423	0.15351614	1.5225805	11.714716	-12.155363	-11.455529	1.2593111	3000.34468793869
36	3.25	2.2776084	7.0	1.0	12.5	14.2565775	37.0	2.0	2.1	2.2113345	6.0	0.0	72.6	153.1347	517.0	0.0	1000.0	1000.0	143999	11.135765	10.404832	88.62214	-7.9142246	11.135782	10.404821	87.5473	-5.7169867	0.11051167	1.4848437	13.636886	-11.03971	-11.083291	1.1394992	3086.763832807541
37	3.0	3.082207	8.0	0.0	191.0	302.1796	714.0	0.0	1.7	1.7349352	6.0	0.0	154.1	273.68832	763.0	0.0	1000.0	1000.0	147999	10.801658	9.495759	78.78783	-8.01003	10.80174	9.496552	78.68783	-6.590239	0.085956074	1.4646679	9.110561	-11.981476	-10.756457	1.0292821	3172.9694249629974
38	4.25	5.7608595	14.0	0.0	11.0	9.924717	28.0	3.0	0.7	0.9	3.0	0.0	172.4	343.57245	868.0	0.0	1000.0	873.5	151999	10.706718	9.105943	67.27778	-8.405432	10.707081	9.106051	68.46251	-6.3713703	0.059602745	1.4399713	9.611129	-10.606333	-10.662061	0.98660886	3258.7153713703156
39	7.0	3.4641016	13.0	5.0	3.25	2.58602	7.0	0.0	0.7	1.1874342	4.0	0.0	95.0	263.3978	884.0	0.0	1000.0	820.9	155999	10.49671	8.475392	62.520794	-7.1216984	10.496621	8.476571	61.762554	-6.2814236	0.068807535	1.4415704	8.853741	-11.411509	-10.446356	0.8853315	3343.6149563789368
40	1.5	1.5	4.0	0.0	7.25	8.2272415	20.0	0.0	2.8	2.9257476	10.0	0.0	105.4	245.18369	823.0	0.0	1000.0	1000.0	159999	10.224138	7.6822968	58.96217	-5.0884886	10.223914	7.683474	58.741142	-4.979757	0.039834704	1.4237481	9.706743	-10.838196	-10.171241	0.80287427	3431.1851241588593
41	1.0	0.70710677	2.0	0.0	65.25	113.01631	261.0	0.0	1.9	2.7	9.0	0.0	158.6	310.97403	839.0	0.0	1000.0	1000.0	163999	10.015099	6.9332237	52.56181	-5.4306808	10.015448	6.9328775	52.552032	-4.4960375	-0.024765767	1.3922209	11.524701	-9.818863	-9.964092	0.70968395	3517.8200266361237
42	4.25	1.9202864	7.0	2.0	21.0	25.129663	64.0	1.0	3.6	2.9393876	8.0	0.0	166.0	299.55902	953.0	0.0	1000.0	1000.0	167999	9.587019	6.1813774	52.250156	-4.5335765	9.5881	6.1799474	50.912155	-4.1827455	-0.09042444	1.3326522	11.26726	-10.9608345	-9.531517	0.6382398	3604.7096967697144
43	2.25	1.299038	4.0	1.0	21.25	23.909988	58.0	0.0	3.1	3.0805843	9.0	0.0	15.7	24.466507	69.0	0.0	1000.0	1000.0	171999	9.128382	5.551534	49.558853	-4.6554885	9.128869	5.5506096	48.93276	-3.5701036	-0.12630445	1.2994206	8.864162	-10.134809	-9.074228	0.5601498	3691.94282412529
44	3.25	3.4186985	9.0	0.0	2.5	2.1794496	6.0	0.0	3.6	3.3526108	9.0	0.0	87.4	247.27481	829.0	0.0	1000.0	909.4	175999	8.8482275	5.1751504	46.918297	-3.6318784	8.848269	5.175633	53.242558	-3.8790703	-0.16132241	1.2841778	6.842009	-10.0121355	-8.797451	0.5017691	3777.239421606064
45	4.0	4.690416	12.0	0.0	7.5	11.280514	27.0	0.0	2.9	2.8442926	8.0	0.0	54.4	140.12866	474.0	0.0	1000.0	1000.0	179999	8.573423	4.836422	40.274494	-4.6165013	8.5731735	4.836886	39.761482	-4.1276083	-0.21873987	1.2461658	6.9304633	-10.294362	-8.523807	0.4532773	3864.9083483219147
46	2.5	1.6583124	4.0	0.0	175.75	151.32808	398.0	6.0	2.8	3.6	12.0	0.0	262.5	378.41147	926.0	0.0	1000.0	919.4	183999	8.387452	4.5822034	37.9535	-4.525588	8.387456	4.582683	38.453197	-3.4941142	-0.22766024	1.2387592	5.721814	-9.462766	-8.343944	0.38634485	3950.685174703598
47	6.0	4.0620193	10.0	1.0	28.0	39.956226	97.0	0.0	5.0	3.34664	10.0	1.0	37.5	86.59821	296.0	0.0	1000.0	973.3	187999	8.261606	4.329363	37.51002	-6.069616	8.261436	4.3299165	36.438347	-4.4323845	-0.22204332	1.2387081	5.9654446	-10.67437	-8.223453	0.3575778	4036.9250767230988
48	3.5	1.118034	5.0	2.0	23.5	18.445868	46.0	2.0	6.9	3.9862263	14.0	0.0	79.9	141.55667	413.0	0.0	1000.0	1000.0	191999	8.271155	4.2481422	32.297577	-4.7879486	8.271056	4.2485046	32.395176	-3.8959994	-0.22653127	1.2361937	7.6213956	-10.052489	-8.236727	0.33238685	4123.726016044617
49	6.25	3.269174	11.0	2.0	28.25	25.38085	70.0	2.0	6.1	4.1340055	13.0	0.0	147.8	265.04633	703.0	0.0	1000.0	1000.0	195999	8.28997	4.162465	27.093327	-5.0365067	8.290065	4.1624618	27.028181	-4.0535173	-0.23201533	1.2359622	7.059895	-11.383164	-8.25636	0.32184753	4210.767212867737
50	9.25	0.8291562	10.0	8.0	14.75	8.870598	24.0	4.0	5.0	4.560702	12.0	0.0	384.3	330.94168	830.0	5.0	1000.0	1000.0	199999	8.247445	4.053236	25.99666	-4.3019137	8.247426	4.0534906	25.62285	-2.8308089	-0.2689471	1.212207	6.589267	-9.903078	-8.210907	0.3050608	4297.302187919617
51	7.25	4.322904	11.0	0.0	144.25	174.34216	435.0	4.0	7.4	4.1279535	13.0	1.0	199.7	292.83783	799.0	5.0	1000.0	1000.0	203999	8.187205	3.953671	28.459503	-6.9593544	8.187157	3.9541605	27.122866	-3.5038922	-0.30177903	1.1875095	6.3640428	-10.335682	-8.1477995	0.3018715	4384.722425222397
52	10.0	2.4494898	12.0	6.0	78.0	122.55407	290.0	0.0	9.3	3.1320918	14.0	4.0	132.6	218.55763	687.0	3.0	1000.0	1000.0	207999	8.114542	3.905682	24.85848	-3.7293458	8.114432	3.9062839	24.102608	-3.3761818	-0.2985685	1.1837791	7.282616	-11.553902	-8.074208	0.29357538	4472.000070333481
53	6.25	4.6029882	13.0	0.0	243.75	232.24596	616.0	2.0	7.6	4.3863425	13.0	0.0	257.4	357.5811	940.0	0.0	1000.0	1000.0	211999	8.074505	3.8822	25.279799	-4.1032295	8.074523	3.8825407	25.576223	-3.0260081	-0.3263091	1.1660664	8.528536	-9.284697	-8.032198	0.28905854	4559.316821098328
54	9.25	2.8613808	13.0	5.0	23.75	28.128056	72.0	2.0	7.8	2.7856777	13.0	4.0	149.5	157.36661	444.0	0.0	1000.0	1000.0	215999	8.024464	3.8895957	24.723454	-5.324661	8.024402	3.8902535	24.481829	-3.147303	-0.3220543	1.1661115	8.483825	-10.302298	-7.980549	0.29337823	4646.434429645538
55	6.5	4.5	11.0	2.0	111.0	84.09221	214.0	18.0	7.9	4.482187	13.0	2.0	284.2	331.95325	770.0	0.0	1000.0	1000.0	219999	7.945837	3.9249415	26.886255	-4.7099123	7.9459324	3.925135	25.443214	-2.854211	-0.3109941	1.17596	9.759171	-11.525322	-7.9025817	0.29146075	4733.517573595047
56	10.0	2.1213202	13.0	7.0	25.75	16.843025	45.0	4.0	8.0	4.07431	12.0	2.0	157.6	253.36426	717.0	4.0	1000.0	1000.0	223999	7.933577	3.9368436	23.751995	-4.234924	7.9336567	3.9372008	23.438688	-3.7294378	-0.30696034	1.1749172	8.428835	-10.340999	-7.8885527	0.30076668	4819.560354232788
57	6.5	4.2720017	12.0	1.0	239.25	315.7898	777.0	7.0	6.5	4.4102154	13.0	0.0	340.2	361.62848	857.0	0.0	1000.0	1000.0	227999	7.9177656	3.9216893	23.77109	-1.6357667	7.9178824	3.921778	24.145872	-1.9224129	-0.32316536	1.1566771	7.9989862	-10.38759	-7.8721924	0.28618065	4906.3795619010925
58	11.0	2.5495098	14.0	7.0	12.75	15.896148	40.0	0.0	7.6	5.0635953	16.0	0.0	286.7	367.07523	917.0	0.0	1000.0	1000.0	231999	7.913044	3.9339147	25.117842	-2.8396738	7.912848	3.9345334	24.089434	-2.2656822	-0.31311554	1.1619247	8.206345	-10.443766	-7.868313	0.2830314	4992.863256931305
59	8.0	3.391165	13.0	4.0	74.0	78.74008	206.0	2.0	7.6	4.586938	15.0	0.0	263.0	301.899	747.0	0.0	1000.0	1000.0	235999	7.981109	3.9764287	23.702122	-3.9621882	7.9808044	3.9770367	23.108355	-2.9105468	-0.29483795	1.1681113	6.495612	-10.074022	-7.936274	0.29427868	5079.078295946121
60	8.0	4.3011627	12.0	1.0	126.0	155.87656	387.0	3.0	8.4	3.5552776	13.0	0.0	145.6	251.49243	773.0	3.0	1000.0	1000.0	239999	7.9930944	3.9744272	24.399302	-3.009684	7.992927	3.9751244	23.40358	-2.0489583	-0.30155644	1.1693661	7.8400655	-10.049864	-7.9460588	0.2949339	5165.611896276474
61	8.0	4.7434163	12.0	0.0	221.0	359.95972	844.0	0.0	8.7	3.8223028	13.0	3.0	176.7	239.01717	659.0	2.0	1000.0	1000.0	243999	7.9915137	3.9816022	25.097462	-3.4543257	7.991308	3.9823563	25.315653	-2.6363058	-0.30491716	1.16846	7.685711	-10.219173	-7.942042	0.2989528	5253.393551111221
62	8.5	2.95804	12.0	4.0	46.25	62.6114	154.0	0.0	9.4	3.231099	14.0	3.0	67.8	100.27342	283.0	0.0	1000.0	1000.0	247999	7.9934273	4.008067	24.835884	-2.8954945	7.993129	4.0091443	25.025389	-2.7166662	-0.30532715	1.1608212	10.43679	-9.292842	-7.943737	0.2904394	5341.05033159256
63	5.75	2.1650636	9.0	3.0	140.75	71.76829	216.0	25.0	7.7	4.859012	13.0	0.0	96.8	190.16876	580.0	0.0	1000.0	1000.0	251999	7.954793	4.011086	25.087664	-2.8227534	7.954499	4.011842	24.148094	-1.9129852	-0.33566147	1.1388218	9.184607	-10.475932	-7.9007726	0.29338312	5428.4869339466095
64	4.75	5.3560715	13.0	0.0	152.0	113.54735	297.0	11.0	6.7	4.3829217	12.0	0.0	297.8	359.0278	942.0	0.0	1000.0	1000.0	255999	7.85712	4.0347266	24.700169	-3.2438164	7.8568773	4.035644	26.22485	-2.415764	-0.32148886	1.1417663	7.771181	-9.178447	-7.8027215	0.29558542	5515.933178186417
65	8.5	4.3301272	11.0	1.0	56.75	74.10929	185.0	11.0	6.8	5.0358715	13.0	0.0	326.9	366.9794	917.0	3.0	1000.0	1000.0	259999	7.7701445	4.047908	25.700235	-3.677918	7.77015	4.048258	24.273718	-2.692308	-0.35226	1.1312013	7.8356247	-9.354628	-7.715461	0.2904546	5603.3633716106415
66	8.75	1.47902	11.0	7.0	29.75	30.539932	81.0	6.0	7.7	3.6345565	13.0	3.0	155.0	201.13329	588.0	2.0	1000.0	1000.0	263999	7.749161	4.0758305	24.01595	-3.0242777	7.7490673	4.0766726	24.129072	-3.1530452	-0.327089	1.1505238	7.772608	-10.030055	-7.6945305	0.3056288	5690.926467418671
67	6.5	4.387482	11.0	0.0	209.25	262.11008	658.0	16.0	10.0	3.5213633	13.0	0.0	94.2	220.45625	755.0	1.0	1000.0	1000.0	267999	7.701202	4.0770464	24.656355	-3.784122	7.7011313	4.0778437	24.151785	-3.5095968	-0.322882	1.1448166	7.2283764	-9.722914	-7.6448956	0.30223307	5778.409526824951
68	5.25	3.6996622	10.0	0.0	266.0	314.49802	791.0	9.0	8.5	4.080441	13.0	0.0	200.3	306.90976	952.0	5.0	1000.0	1000.0	271999	7.62355	4.051636	24.430819	-3.3831334	7.6235824	4.0519376	24.559677	-3.0524273	-0.33909786	1.1356307	8.713076	-9.956953	-7.5659723	0.29988384	5865.855016231537
69	10.25	2.1650636	13.0	7.0	17.5	22.8309	57.0	3.0	8.1	4.526588	16.0	1.0	203.8	250.23781	674.0	0.0	1000.0	1000.0	275999	7.604505	4.0508227	26.373772	-2.978095	7.6044283	4.0513854	24.875603	-2.8699331	-0.3333082	1.141731	6.1096106	-10.1102085	-7.548775	0.30321634	5952.771654367447
70	3.25	3.269174	7.0	0.0	109.75	85.32401	224.0	25.0	9.0	3.34664	13.0	2.0	102.8	173.21364	504.0	1.0	1000.0	1000.0	279999	7.5796432	4.070326	24.40145	-2.513029	7.5796394	4.070882	24.716722	-2.4062772	-0.30253765	1.1598129	7.170537	-10.482505	-7.524541	0.29886144	6040.15159201622
71	11.5	2.5	14.0	9.0	12.75	12.397077	30.0	0.0	7.5	5.0249376	14.0	0.0	282.2	331.83032	857.0	1.0	1000.0	1000.0	283999	7.600301	4.0790877	24.080091	-2.086409	7.6003394	4.079572	24.641117	-2.1823683	-0.30866635	1.1556994	6.653081	-10.62697	-7.5439987	0.30388355	6126.852743864059
72	11.0	3.082207	14.0	6.0	5.0	4.41588	12.0	0.0	9.5	3.9306488	14.0	1.0	132.7	242.87282	773.0	0.0	1000.0	1000.0	287999	7.5963955	4.0779824	24.536749	-3.7963812	7.5961075	4.078956	25.058853	-3.3012164	-0.32978696	1.1444708	6.7902155	-9.724308	-7.5375695	0.30727842	6213.289432048798
73	8.25	3.112475	11.0	3.0	78.75	126.62814	298.0	2.0	6.4	3.9293766	12.0	0.0	365.1	334.0298	915.0	0.0	1000.0	1000.0	291999	7.582687	4.0693884	25.849003	-3.500956	7.582609	4.070005	24.220839	-2.9958532	-0.32464853	1.1455767	7.9105625	-10.711436	-7.5237722	0.30428565	6300.147146224976
74	10.5	2.0615528	13.0	8.0	11.75	10.89438	27.0	0.0	8.9	4.1581244	14.0	1.0	91.7	222.75055	758.0	0.0	1000.0	993.8	295999	7.5880237	4.065439	26.042387	-2.5601223	7.588282	4.065659	24.508001	-2.461522	-0.32720536	1.139469	5.9169645	-11.145121	-7.5283165	0.30918518	6386.584941864014
75	6.5	4.609772	13.0	0.0	126.5	147.14024	375.0	0.0	7.1	4.9689035	14.0	0.0	374.8	362.8677	919.0	0.0	1000.0	1000.0	299999	7.584216	4.0894237	26.731487	-2.840259	7.584335	4.089671	27.290201	-3.0096295	-0.31903622	1.1513355	5.7985315	-10.510714	-7.5240226	0.30928752	6474.198166131973
76	10.0	1.2247449	12.0	9.0	10.75	5.8470078	17.0	2.0	6.6	4.431704	13.0	0.0	348.4	310.17874	893.0	5.0	1000.0	1000.0	303999	7.5729823	4.101866	24.935612	-3.471642	7.5729556	4.1024323	25.654533	-3.0123749	-0.33918202	1.1334563	5.596528	-9.224826	-7.5109406	0.3137464	6561.564861774445
77	7.75	3.49106	11.0	2.0	156.5	223.1653	542.0	4.0	9.2	2.4819348	12.0	4.0	77.2	142.62595	489.0	0.0	1000.0	1000.0	307999	7.54595	4.097204	26.249887	-3.0389328	7.545903	4.0979533	26.403147	-3.4676065	-0.33669704	1.1359901	6.1529655	-9.887316	-7.4839892	0.30841407	6648.504260778427
