Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	0.25	0.4330127	1.0	0.0	33.25	9.470348	44.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	24.437748	3.6280584	41.605785	-7.5405936	24.43783	3.6270041	41.957146	-6.0735517	-5.798524	2.4593499	32.11953	-16.447367	-24.689484	0.39415246	1065.836740732193
12	0.5	0.5	1.0	0.0	41.25	29.149399	74.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	47999	24.17289	3.4606721	42.674587	-7.5290937	24.17288	3.4607892	42.680607	-6.554693	-5.9144225	2.3950105	44.813705	-16.469364	-24.4228	0.3740885	1163.8091604709625
13	0.25	0.4330127	1.0	0.0	21.25	14.341809	44.0	8.0	0.0	0.0	0.0	0.0	31.6	94.8	316.0	0.0	1000.0	1000.0	51999	24.022287	3.4084687	41.502003	-6.858129	24.02226	3.4077978	43.000767	-6.476301	-5.9923787	2.3576305	30.5504	-19.519623	-24.271965	0.37183252	1261.5542559623718
14	0.75	0.8291562	2.0	0.0	42.5	28.200178	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	55999	24.029366	3.1798284	42.086594	-6.0615506	24.029408	3.1790416	42.32514	-7.5079255	-6.065634	2.3195949	34.981712	-16.927393	-24.276617	0.38217133	1358.3726432323456
15	0.75	0.8291562	2.0	0.0	55.75	42.162632	106.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	59999	24.062298	2.8700454	40.945637	-8.078576	24.06235	2.8694777	41.21601	-5.5772085	-6.1728106	2.2654366	41.087395	-18.043598	-24.307379	0.37198925	1455.3627095222473
16	1.75	1.299038	4.0	1.0	50.5	44.6906	127.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	63999	23.91954	2.6963637	41.759357	-7.5852757	23.91951	2.69634	42.957336	-6.237818	-6.285404	2.1993096	32.862076	-16.874222	-24.162613	0.36994174	1552.3669164180756
17	1.5	0.5	2.0	1.0	32.0	17.790447	59.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	67999	23.899298	2.5976624	42.70575	-8.249239	23.899323	2.5957117	42.426476	-6.3690195	-6.362735	2.1558723	38.48111	-17.045347	-24.140953	0.35675344	1649.755781173706
18	1.25	0.4330127	2.0	1.0	37.25	21.579794	74.0	19.0	0.0	0.0	0.0	0.0	68.6	137.24663	351.0	0.0	1000.0	1000.0	71999	23.86454	2.4666483	43.592594	-8.309983	23.86449	2.4656813	46.024593	-7.6379943	-6.419642	2.1232507	37.451843	-16.150057	-24.105326	0.3470084	1747.413061618805
19	1.25	0.4330127	2.0	1.0	11.75	12.376894	29.0	0.0	0.0	0.0	0.0	0.0	41.6	111.80358	375.0	0.0	1000.0	1000.0	75999	23.872692	2.3836033	40.49413	-9.80486	23.87268	2.3819811	44.627266	-6.6774464	-6.469572	2.0995326	45.852135	-18.634277	-24.11462	0.34833127	1845.2925534248352
20	1.5	0.5	2.0	1.0	47.75	33.53636	97.0	3.0	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	79999	23.928665	2.303777	39.18301	-12.21462	23.92858	2.3022761	41.511364	-6.376398	-6.518224	2.0601392	32.589134	-16.428715	-24.167982	0.35361725	1943.608615398407
21	1.25	0.8291562	2.0	0.0	17.0	13.397761	37.0	0.0	0.0	0.0	0.0	0.0	17.0	51.0	170.0	0.0	1000.0	1000.0	83999	23.965807	2.212295	38.965836	-7.46964	23.965694	2.2098327	39.39749	-8.229532	-6.567193	2.03401	30.953426	-16.400215	-24.20457	0.3537739	2041.095153093338
22	0.75	1.299038	3.0	0.0	86.75	68.030785	202.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	87999	24.00806	2.1611912	40.50948	-11.446342	24.008064	2.158874	41.148277	-10.599425	-6.608561	2.0132031	46.61739	-16.063837	-24.248774	0.35562465	2140.531991958618
23	0.5	0.8660254	2.0	0.0	61.5	28.796701	87.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	91999	24.021418	2.0825307	40.329372	-12.514556	24.02126	2.0806475	40.85899	-7.273207	-6.660369	1.9725347	37.602867	-16.505135	-24.260967	0.3358722	2238.6178772449493
24	0.0	0.0	0.0	0.0	55.25	47.04984	136.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	95999	24.039328	2.040314	39.70265	-8.547914	24.03941	2.0376594	42.208565	-8.648619	-6.7081075	1.94165	25.406532	-16.372496	-24.278866	0.33755597	2336.8240597248077
25	2.0	0.70710677	3.0	1.0	27.75	13.045593	40.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	99999	24.072506	2.0058112	40.566666	-11.440946	24.072412	2.002997	40.41975	-8.142248	-6.715509	1.9407096	56.93089	-17.591812	-24.31307	0.34263352	2434.2061257362366
26	1.0	0.0	1.0	1.0	27.75	19.40844	61.0	13.0	0.0	0.0	0.0	0.0	8.3	24.9	83.0	0.0	1000.0	1000.0	103999	24.099422	1.9494165	41.527092	-11.082252	24.099432	1.9464841	39.90212	-7.1407166	-6.744993	1.9170831	36.543167	-16.719822	-24.339933	0.33954293	2531.264012336731
27	0.5	0.5	1.0	0.0	27.0	16.807735	43.0	0.0	0.0	0.0	0.0	0.0	97.0	291.0	970.0	0.0	1000.0	1000.0	107999	24.155214	1.9060123	41.880238	-7.6944704	24.155245	1.9039309	41.775547	-11.013998	-6.7994633	1.8949624	51.88164	-16.136528	-24.393864	0.34173375	2628.269366502762
28	1.25	0.8291562	2.0	0.0	75.75	24.138922	96.0	35.0	0.0	0.0	0.0	0.0	180.6	361.38712	929.0	0.0	1000.0	1000.0	111999	24.216772	1.8764437	40.415764	-8.47919	24.21674	1.8741913	41.682068	-7.0849094	-6.8177466	1.874259	40.853607	-16.155014	-24.456915	0.33595672	2725.2932918071747
29	1.5	1.118034	3.0	0.0	32.25	16.114822	59.0	17.0	0.0	0.0	0.0	0.0	36.6	109.8	366.0	0.0	1000.0	1000.0	115999	24.29725	1.8242109	42.841854	-7.3290033	24.29725	1.8230181	43.939873	-7.5942955	-6.84653	1.8577205	35.583046	-15.583141	-24.538992	0.338099	2822.973434448242
30	1.0	0.70710677	2.0	0.0	58.5	24.088379	84.0	19.0	0.0	0.0	0.0	0.0	92.8	278.4	928.0	0.0	1000.0	1000.0	119999	24.399368	1.7964451	42.524258	-10.872341	24.399368	1.7948873	41.590405	-8.062521	-6.863112	1.8495375	38.331425	-16.079744	-24.641415	0.33960697	2920.8023915290833
31	0.75	0.8291562	2.0	0.0	74.75	52.72748	145.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	123999	24.504625	1.7425452	40.52632	-6.2218456	24.50467	1.7397989	42.068638	-6.507111	-6.8931212	1.8376745	33.15246	-16.928856	-24.747149	0.3354196	3018.6011679172516
32	1.0	1.2247449	3.0	0.0	42.0	25.47548	71.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	127999	24.576487	1.7066522	41.848625	-11.544358	24.576468	1.7049338	41.166412	-9.718636	-6.9413557	1.8035657	63.301018	-15.7579365	-24.81884	0.33221376	3116.2463507652283
33	1.5	1.5	4.0	0.0	36.0	15.984367	57.0	13.0	0.0	0.0	0.0	0.0	45.8	137.40001	458.0	0.0	1000.0	1000.0	131999	24.67485	1.652957	42.13561	-7.106805	24.674778	1.653014	40.94997	-8.822321	-6.986722	1.7655094	49.802734	-15.490949	-24.919094	0.32770497	3214.4408292770386
34	2.25	1.0897248	4.0	1.0	21.25	12.616953	33.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	135999	24.774408	1.6232412	43.13858	-9.439369	24.77437	1.6220143	41.202583	-5.738406	-7.0014033	1.7530575	43.39698	-16.610695	-25.018612	0.3264634	3311.593104362488
35	2.0	1.7320508	5.0	1.0	66.5	58.285934	163.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	139999	24.90226	1.590462	42.541866	-7.026728	24.902254	1.5891705	41.441208	-10.04564	-7.012871	1.7385426	35.08751	-15.688112	-25.14948	0.33800867	3409.346767425537
36	1.5	1.6583124	4.0	0.0	42.5	31.020155	91.0	10.0	0.0	0.0	0.0	0.0	67.9	203.7	679.0	0.0	1000.0	1000.0	143999	25.057568	1.5788778	43.135876	-10.793243	25.057545	1.577314	43.207706	-6.6131067	-7.0329275	1.7315369	50.863235	-15.932397	-25.3056	0.33893082	3508.4449496269226
37	0.75	0.8291562	2.0	0.0	58.25	27.904972	91.0	22.0	0.0	0.0	0.0	0.0	54.5	163.5	545.0	0.0	1000.0	1000.0	147999	25.188538	1.5874878	45.434616	-9.291956	25.188545	1.5836743	44.879192	-8.897483	-7.0211864	1.7600988	56.15676	-15.3927	-25.436216	0.36481938	3606.491245031357
38	1.25	1.6393596	4.0	0.0	84.75	54.448944	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	151999	25.299042	1.5505544	45.355083	-9.963823	25.29902	1.5493017	43.86568	-10.195772	-7.0166864	1.749708	65.75717	-17.185204	-25.547657	0.34777	3703.654314517975
39	1.5	1.6583124	4.0	0.0	54.5	29.00431	95.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	155999	25.416393	1.5334421	47.056225	-9.816232	25.41643	1.5304061	47.764137	-9.151583	-7.0467887	1.7381729	49.825047	-15.774272	-25.6651	0.35731348	3800.7777519226074
40	1.75	1.0897248	3.0	0.0	60.25	34.622066	88.0	1.0	0.0	0.0	0.0	0.0	10.1	30.3	101.0	0.0	1000.0	1000.0	159999	25.547863	1.5380783	47.43333	-10.32509	25.547817	1.5364555	48.35273	-8.114002	-7.0468817	1.7131093	57.396393	-15.827715	-25.798985	0.35008478	3899.219662666321
41	1.25	0.8291562	2.0	0.0	40.75	21.787325	58.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	163999	25.71837	1.5244069	46.714005	-11.751738	25.7183	1.5233737	43.70175	-11.790666	-7.087786	1.678856	51.22357	-15.746858	-25.9697	0.35516235	3997.4300978183746
42	1.5	1.5	3.0	0.0	48.5	28.057976	86.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	167999	25.864067	1.5144074	43.98512	-10.230475	25.8641	1.5117034	42.343235	-7.7376413	-7.110886	1.6609926	40.31189	-15.355437	-26.116467	0.34766963	4094.857773065567
43	2.25	1.6393596	5.0	1.0	66.0	25.797287	106.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	171999	25.995165	1.5085173	42.555817	-6.8153687	25.99511	1.5071236	41.476276	-5.2499294	-7.1032786	1.6620977	24.070406	-16.139744	-26.248957	0.3506698	4192.426731824875
44	2.0	1.4142135	4.0	0.0	33.25	18.457722	54.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	175999	26.152737	1.5126827	43.301163	-10.541253	26.152645	1.5118079	44.03893	-10.498984	-7.096845	1.666397	53.78022	-16.438334	-26.408625	0.34754103	4290.402910709381
45	1.5	1.118034	3.0	0.0	57.75	37.485832	122.0	28.0	0.0	0.0	0.0	0.0	97.1	291.30002	971.0	0.0	1000.0	1000.0	179999	26.315943	1.4871286	42.880028	-10.329721	26.3159	1.4859426	43.844517	-6.7841225	-7.1119037	1.646766	31.19004	-16.754015	-26.57123	0.3524832	4388.447330236435
46	1.5	0.8660254	3.0	1.0	25.75	26.089989	69.0	2.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	183999	26.44146	1.482083	44.86767	-9.063053	26.44143	1.4784833	43.821636	-11.164192	-7.1138015	1.6520876	45.25377	-14.71063	-26.698267	0.3539403	4485.529050111771
47	1.5	1.118034	3.0	0.0	36.25	30.268589	84.0	0.0	0.0	0.0	0.0	0.0	104.3	212.4053	611.0	0.0	1000.0	1000.0	187999	26.568737	1.4570863	43.099667	-10.6038685	26.568678	1.4553787	45.738255	-9.839836	-7.090479	1.657225	98.67687	-15.916647	-26.826435	0.35183308	4582.977215051651
48	2.25	1.7853571	5.0	0.0	62.5	29.432125	108.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	191999	26.711266	1.4476862	47.749783	-10.315098	26.71117	1.4486023	49.627674	-9.7994585	-7.1163564	1.6337129	62.56055	-15.353251	-26.970015	0.3462765	4681.312071800232
49	3.0	1.2247449	4.0	1.0	24.5	12.599603	39.0	11.0	0.0	0.0	0.0	0.0	81.4	244.19998	814.0	0.0	1000.0	1000.0	195999	26.850973	1.4331706	44.41479	-10.824425	26.850998	1.4328774	44.403873	-7.90669	-7.1232514	1.6162486	62.288696	-19.329575	-27.110329	0.35839355	4778.826202392578
50	1.0	1.2247449	3.0	0.0	42.0	43.376263	117.0	13.0	0.0	0.0	0.0	0.0	52.7	158.1	527.0	0.0	1000.0	1000.0	199999	27.005896	1.4397017	44.69404	-15.731268	27.005816	1.438131	48.111816	-12.311583	-7.090494	1.6382318	44.485382	-16.734331	-27.264477	0.36253625	4875.098551034927
51	2.25	1.0897248	4.0	1.0	30.75	19.84156	64.0	12.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	203999	27.121494	1.4087428	45.012154	-7.4586096	27.12151	1.4078115	43.288338	-13.434542	-7.1079345	1.632195	75.39254	-16.961746	-27.381662	0.351276	4972.81654214859
52	2.0	1.2247449	3.0	0.0	29.75	16.633926	51.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	207999	27.258587	1.4181352	46.309006	-8.659173	27.258528	1.4165471	44.840866	-8.432009	-7.1162763	1.6229837	54.04422	-16.278158	-27.51977	0.35247284	5070.158154249191
53	3.0	1.2247449	5.0	2.0	56.5	41.37934	121.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	211999	27.41675	1.4133	45.88238	-4.6459346	27.416687	1.4144607	47.115738	-6.46821	-7.120422	1.6082926	54.549927	-15.548849	-27.67769	0.3574969	5167.847537279129
54	1.25	1.6393596	4.0	0.0	65.75	26.328455	92.0	24.0	0.0	0.0	0.0	0.0	45.0	135.0	450.0	0.0	1000.0	1000.0	215999	27.561218	1.4279633	44.493732	-11.622578	27.561285	1.4277325	47.93373	-11.333885	-7.06571	1.6628227	131.81908	-18.532122	-27.823736	0.36420858	5265.157237529755
55	3.25	1.47902	5.0	1.0	42.25	33.862774	91.0	1.0	0.0	0.0	0.0	0.0	113.9	264.77478	873.0	0.0	1000.0	1000.0	219999	27.72878	1.4198127	48.521477	-16.681341	27.728785	1.4192705	48.119816	-7.6586137	-7.101057	1.6217943	73.36912	-14.817266	-27.992987	0.34964973	5363.140156745911
56	1.0	0.70710677	2.0	0.0	74.5	58.217266	173.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	223999	27.891052	1.415923	44.88776	-16.776012	27.891054	1.417128	47.889034	-14.472614	-7.1058207	1.616249	57.08191	-15.430843	-28.156294	0.36001074	5460.944620847702
57	2.25	1.299038	4.0	1.0	78.5	34.44198	128.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	227999	28.039368	1.4433668	49.349033	-10.095255	28.039352	1.4399692	46.375366	-10.983076	-7.0798182	1.6501169	88.485886	-16.448147	-28.304667	0.36983436	5559.679363965988
58	2.0	1.0	3.0	1.0	40.25	24.539509	70.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	231999	28.165747	1.4516134	46.29095	-8.230203	28.165735	1.4507647	49.367504	-8.445517	-7.1016	1.6180191	43.380264	-16.093445	-28.431223	0.35915655	5657.533815145493
59	2.0	1.5811388	4.0	0.0	72.5	39.09284	140.0	45.0	0.0	0.0	0.0	0.0	99.2	297.6	992.0	0.0	1000.0	1000.0	235999	28.307812	1.4865676	49.321053	-9.87563	28.307888	1.4831946	45.929703	-11.749609	-7.0753155	1.6473684	55.456333	-16.37479	-28.574032	0.3743291	5755.974313259125
60	3.25	1.7853571	6.0	1.0	43.75	15.769829	59.0	20.0	0.0	0.0	0.0	0.0	72.5	217.5	725.0	0.0	1000.0	1000.0	239999	28.430332	1.4829264	47.16567	-8.945374	28.430325	1.480597	49.72341	-13.5422945	-7.06946	1.6348752	33.07294	-16.42616	-28.697392	0.36880526	5853.157344818115
61	3.25	2.58602	7.0	0.0	50.25	30.111252	97.0	14.0	0.0	0.0	0.0	0.0	7.8	23.399998	78.0	0.0	1000.0	1000.0	243999	28.543116	1.4956139	45.18634	-11.62845	28.54313	1.4928383	45.862507	-6.4147034	-7.0586677	1.6452534	46.554367	-15.444218	-28.811499	0.37190032	5951.398397684097
62	4.25	1.299038	5.0	2.0	28.75	12.33643	43.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	247999	28.696047	1.5194168	49.774265	-10.631896	28.696108	1.5159765	46.508316	-4.4368734	-7.032082	1.6574461	44.753498	-17.633352	-28.96433	0.38244778	6050.070498228073
63	3.25	2.2776084	7.0	1.0	49.75	27.652983	69.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	251999	28.84767	1.53568	46.32555	-11.488056	28.847677	1.5362353	46.15897	-15.560615	-7.0687394	1.6316124	63.00241	-16.225306	-29.116009	0.3681036	6148.203012704849
64	3.0	2.738613	7.0	0.0	57.5	30.020826	93.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	255999	28.98643	1.556644	50.832973	-7.4995885	28.98654	1.5529544	48.65277	-11.30512	-7.026457	1.6677583	50.94215	-15.61298	-29.25631	0.38836494	6245.718946218491
65	1.75	0.4330127	2.0	1.0	146.5	72.23746	256.0	67.0	0.0	0.0	0.0	0.0	22.3	66.899994	223.0	0.0	1000.0	1000.0	259999	29.122383	1.5668538	47.365276	-12.233963	29.12237	1.5662521	51.31007	-9.676418	-7.0225067	1.6738967	115.93247	-16.061016	-29.39286	0.37853533	6343.667983531952
66	3.5	2.0615528	6.0	1.0	118.0	76.2168	215.0	21.0	0.0	0.0	0.0	0.0	73.5	220.5	735.0	0.0	1000.0	1000.0	263999	29.260876	1.5784343	46.461906	-8.589588	29.260996	1.5766119	45.89461	-7.595575	-7.0082684	1.6764457	79.12857	-16.253689	-29.532585	0.37882	6441.591025829315
67	2.5	1.8027756	5.0	0.0	80.5	69.66527	195.0	21.0	0.0	0.0	0.0	0.0	2.4	7.2000003	24.0	0.0	1000.0	1000.0	267999	29.398005	1.6063597	49.94243	-13.578205	29.398	1.6045684	47.24236	-17.657946	-6.9970493	1.6821389	67.664	-15.949632	-29.670645	0.38605544	6539.688763141632
68	2.0	2.1213202	5.0	0.0	67.0	58.56193	166.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	271999	29.522598	1.6068436	48.666256	-13.235538	29.522568	1.6058737	49.135002	-14.593353	-6.9738917	1.6846846	28.621052	-16.374342	-29.795782	0.38244486	6638.488873243332
69	3.25	1.7853571	5.0	1.0	57.25	52.99705	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	275999	29.636112	1.6173798	61.62668	-0.4820814	29.63609	1.6166368	55.11961	-5.2517433	-6.988157	1.6896372	47.75955	-15.994778	-29.908642	0.39833367	6736.7874047756195
70	2.0	0.70710677	3.0	1.0	95.25	64.153625	193.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	279999	29.757488	1.6475297	48.995872	-13.349329	29.757473	1.6465429	48.900204	-13.379259	-6.9880586	1.6872294	27.586452	-17.368761	-30.029911	0.38803098	6835.166638851166
71	2.75	2.384848	6.0	0.0	55.5	41.788155	112.0	11.0	0.0	0.0	0.0	0.0	68.5	205.5	685.0	0.0	1000.0	1000.0	283999	29.885185	1.666884	51.18292	-9.274992	29.88527	1.6666728	51.85291	-2.8009539	-6.9745536	1.6948717	19.562702	-17.179419	-30.158428	0.38639337	6932.908422231674
72	3.5	1.5	6.0	2.0	94.75	70.92734	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	287999	29.987715	1.6778098	52.553802	-13.158765	29.987793	1.6764867	47.783024	-17.410637	-6.970249	1.7022212	42.55052	-16.337782	-30.262426	0.39085394	7030.181225538254
73	5.75	2.9474566	9.0	1.0	45.75	39.098434	109.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	291999	30.108065	1.6891428	50.96395	-14.286991	30.108028	1.6866026	49.11659	-12.427055	-6.9705105	1.6958307	47.516388	-16.172283	-30.382948	0.38868517	7126.771747589111
74	3.25	2.772634	6.0	0.0	65.0	40.767635	117.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	295999	30.219202	1.7023119	49.2864	-10.785353	30.21923	1.701983	50.657116	-6.2853975	-6.9373717	1.7168492	55.156242	-15.159885	-30.495382	0.3875997	7224.098767995834
75	3.0	2.1213202	5.0	0.0	109.0	43.22615	171.0	59.0	0.0	0.0	0.0	0.0	169.3	341.4534	945.0	0.0	1000.0	1000.0	299999	30.321215	1.7338037	49.145836	-15.657984	30.32127	1.7315209	50.734756	-6.255723	-6.9589624	1.704648	71.77438	-16.082165	-30.596754	0.39657417	7320.7155594825745
76	4.75	1.47902	7.0	3.0	60.25	16.990807	84.0	37.0	0.0	0.0	0.0	0.0	38.6	115.799995	386.0	0.0	1000.0	1000.0	303999	30.407326	1.7535206	48.52738	-5.7275434	30.407366	1.753282	50.09017	-2.8979702	-6.95739	1.7089057	45.00643	-16.497215	-30.682224	0.38587534	7417.902356386185
77	3.0	0.70710677	4.0	2.0	87.0	49.071377	155.0	31.0	0.0	0.0	0.0	0.0	37.6	112.799995	376.0	0.0	1000.0	1000.0	307999	30.504967	1.7953472	49.87251	-13.512207	30.505043	1.7941355	49.839157	-10.255432	-6.8977604	1.7607433	92.050224	-15.821548	-30.78198	0.40664324	7514.621247291565
78	5.0	3.535534	9.0	1.0	53.5	72.3101	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	311999	30.617142	1.8079792	47.67998	-11.754519	30.617157	1.8067857	48.967674	-3.1989655	-6.9098277	1.73922	79.627365	-16.669353	-30.89334	0.41039333	7611.45042848587
79	3.0	1.4142135	5.0	1.0	76.75	56.51272	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	315999	30.735966	1.8460479	48.135918	-11.692265	30.73606	1.8440619	47.390472	-9.564602	-6.8999586	1.7490555	37.31539	-17.09271	-31.012001	0.42322534	7709.028356075287
