Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
15	4.375	1.2183493	7.0	2.0	239.83333	83.04952	401.0	101.0	1000.0	133873.0	0.27890208333333333	1.1150458	0.5667661	2.252792	-0.84412676	28.25015	17.336843	98.125114	-0.41911155	7.450581e-09	-0.011282125	5.9604645e-08	-0.005878754	0.15821771	-0.04283625	232.97946	-81.624985	0	0	1.7335072	0.0	1.6783164	0.009103652	480000	1233.2418818473816
16	4.5	1.95789	7.0	0.0	228.83333	93.868996	457.0	100.0	1000.0	141194.0	0.2768509803921569	1.2306347	0.53148586	2.2868793	-0.53527945	25.427526	14.490106	79.71202	-3.5431805	-5.5879354e-09	-0.011227798	2.2351742e-08	0.006679693	0.19779697	-0.07441797	240.48651	-76.83714	0	0	1.7528586	0.0	1.6506612	0.009109358	510000	1313.8067758083344
17	4.2916665	1.3378829	7.0	2.0	276.875	101.92535	439.0	81.0	1000.0	149170.0	0.27624074074074073	1.2148349	0.5697664	2.356218	-0.5055616	26.691416	17.48254	95.24455	-0.0997667	-6.519258e-09	-0.011463605	2.9802322e-08	-0.011977088	0.18109205	-0.05115073	249.28188	-90.19554	0	0	1.778564	0.0	1.6193576	0.009694364	540000	1392.5531437397003
18	4.7083335	1.7194759	8.0	1.0	247.04167	92.892624	501.0	69.0	1000.0	156135.0	0.27392105263157895	1.2655851	0.5937912	2.6316664	-0.7363669	23.82891	15.062091	93.30058	-3.5003042	9.313226e-10	-0.01134935	9.685755e-08	-0.011007669	0.20945829	-0.05862084	204.51816	-74.244934	0	0	1.7271575	0.0	1.5864797	0.009257118	570000	1475.1207706928253
19	4.0833335	1.4695994	7.0	2.0	247.79167	126.122284	562.0	47.0	1000.0	163703.0	0.27283833333333335	1.2243104	0.576591	2.4402158	-0.89348954	24.764185	14.526936	85.741745	1.9744928	-7.450581e-09	-0.01174641	1.0430813e-07	0.0075241663	0.17405976	-0.055771917	239.30347	-83.67032	0	0	1.6781386	0.0	1.5745335	0.009650892	600000	1553.7694914340973
20	4.9166665	1.8008486	8.0	1.0	273.54166	112.42441	490.0	86.0	1000.0	172200.0	0.2733333333333333	1.2305099	0.5974517	2.367245	-1.194098	27.450325	17.262545	92.55382	-2.3553598	-1.8626451e-09	-0.010471952	8.940697e-08	0.006855527	0.1990996	-0.059644334	252.46654	-92.57997	0	0	1.8830628	0.0	1.5546727	0.00946692	630000	1635.2916605472565
21	5.0	1.6583124	8.0	1.0	278.75	137.81699	582.0	30.0	1000.0	180482.0	0.27345757575757573	1.3178748	0.59289724	2.4711578	-0.7873984	27.565542	17.173468	90.95094	4.63465	-1.1175871e-08	-0.011377707	-1.6763806e-08	-0.004642902	0.1906378	-0.072308384	223.30374	-78.477554	0	0	1.7867693	0.0	1.5304574	0.009939051	660000	1718.9331085681915
22	5.7083335	1.5132517	9.0	3.0	223.125	111.89031	484.0	54.0	1000.0	187158.0	0.2712434782608696	1.3649313	0.567805	2.414314	-0.82827246	25.026058	16.309223	97.33518	0.50269324	-6.0535967e-09	-0.012176628	-4.4703484e-08	-0.0005103415	0.19435327	-0.06382184	212.9285	-84.31848	0	0	1.6323907	0.0	1.4986656	0.009597139	690000	1801.5135600566864
23	5.7916665	1.4713703	9.0	3.0	247.08333	99.39355	443.0	21.0	1000.0	194746.0	0.27048055555555556	1.4949977	0.55842304	2.4855323	-0.6789342	25.815422	17.511915	87.60853	-7.3133435	-3.7252903e-09	-0.010930265	1.8626451e-08	-0.011423143	0.17703384	-0.055756323	221.4128	-83.77273	0	0	1.7839906	0.0	1.4758682	0.009434849	720000	1877.2468450069427
24	5.1666665	1.6244658	7.0	1.0	257.75	95.5494	461.0	50.0	1000.0	202057.0	0.26940933333333333	1.4346776	0.60008705	2.6853929	-0.8341746	25.846231	15.780221	88.6451	-0.11860165	-7.450581e-09	-0.011943173	4.4703484e-08	-0.009644804	0.16932127	-0.062596664	170.00339	-60.820454	0	0	1.7214414	0.0	1.4564164	0.009719896	750000	1962.5769488811493
