Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	41.75	49.841625	143.0	0.0	1000.0	1130.0	0.03766666666666667	-0.28785482	0.30682912	1.2269317	-1.1456378	-0.3420353	0.5460097	1.1099079	-1.4730015	1.3038516e-08	-0.008398439	2.2351742e-08	0.006559295	0.2439709	-0.20132074	76.38242	-34.310997	0	0	2.256567	0.0	1.837877	0.008189172	30000	28.391907691955566
1	0.0	0.0	0.0	0.0	39.791668	54.284725	213.0	0.0	1000.0	2268.0	0.0378	-0.08975053	0.24490078	0.52607334	-0.78812784	3.6026843	3.9529274	15.470308	-6.4128137	1.3038516e-08	-0.01137604	-2.2351742e-08	0.009510972	0.034269378	-0.011598282	49.580036	-14.341992	0	0	1.8125898	0.0	1.8299749	0.00987612	60000	55.1105899810791
2	0.0	0.0	0.0	0.0	67.208336	80.158165	243.0	0.0	1000.0	4404.0	0.048933333333333336	-0.030852372	0.27673697	0.651857	-0.67847633	6.093941	6.535798	28.3671	-4.3459272	5.5879354e-09	-0.012334168	-2.9802322e-08	-0.00041377172	0.04198471	-0.013417616	71.311386	-17.542896	0	0	1.6333091	0.0	1.7970827	0.008898835	90000	84.0576503276825
3	0.041666668	0.1998263	1.0	0.0	63.333332	62.854774	213.0	0.0	1000.0	6201.0	0.051675	0.021463988	0.26855186	0.57993186	-0.66216606	7.602775	7.2378144	35.03343	-5.6447988	-1.8626451e-09	-0.010913272	-4.4703484e-08	0.0071498537	0.05403004	-0.012895881	73.68617	-24.702908	0	0	1.8425097	0.0	1.816793	0.008917198	120000	115.22512435913086
4	0.125	0.59947896	3.0	0.0	50.666668	51.349834	189.0	0.0	1000.0	7710.0	0.0514	-0.04216229	0.2630244	0.4744075	-0.7151637	6.3311524	6.621539	36.52043	-4.110203	-5.5879354e-09	-0.010226073	0.0	0.0033016466	0.06357926	-0.013217684	44.82438	-12.657337	0	0	1.9712195	0.0	1.8140757	0.009346662	150000	148.11820912361145
5	0.041666668	0.1998263	1.0	0.0	64.041664	63.709286	238.0	0.0	1000.0	9659.0	0.05366111111111111	-0.002913983	0.29878134	0.6753892	-0.67801344	5.086518	6.8723063	35.181767	-2.1429303	3.7252903e-09	-0.009133112	5.2154064e-08	-0.00057728775	0.054691195	-0.01187649	54.53518	-14.606987	0	0	2.160433	0.0	1.7980514	0.009409916	180000	180.44748878479004
6	0.0	0.0	0.0	0.0	54.416668	54.009193	171.0	0.0	1000.0	11315.0	0.053880952380952384	0.0034397247	0.258395	0.905347	-0.77104616	5.3716063	7.4689937	40.109314	-5.094998	-1.4901161e-08	-0.009627587	-9.313226e-09	0.0020105476	0.06389443	-0.013815472	48.595757	-13.69516	0	0	2.191615	0.0	1.7922058	0.009678049	210000	212.7035894393921
7	0.083333336	0.2763854	1.0	0.0	46.625	50.007343	224.0	0.0	1000.0	12528.0	0.0522	-0.010915153	0.24291688	1.0211295	-0.75778234	4.5796866	6.896604	38.91987	-3.147422	0.0	-0.0093769	5.9604645e-08	-0.0026926412	0.06124035	-0.014912958	42.450108	-18.747387	0	0	2.240153	0.0	1.806602	0.008946828	240000	243.35755610466003
8	0.25	0.4330127	1.0	0.0	46.041668	49.248924	153.0	0.0	1000.0	13958.0	0.051696296296296296	0.054797452	0.23541312	1.0257095	-0.8163868	4.877974	6.8061433	42.81053	-1.7725303	-1.1175871e-08	-0.008886287	7.450581e-09	-0.00050537253	0.07391406	-0.027360152	40.68467	-14.708592	0	0	2.264766	0.0	1.8162023	0.0094179865	270000	275.5412709712982
9	0.25	0.5204165	2.0	0.0	55.375	47.646103	165.0	0.0	1000.0	15702.0	0.05234	0.088407405	0.23617549	0.8560531	-1.042659	4.686825	6.171582	35.039963	-2.0752647	-3.7252903e-09	-0.008872664	3.7252903e-09	-0.0036337927	0.072538465	-0.020051485	51.347466	-16.555061	0	0	2.298228	0.0	1.8172138	0.008932361	300000	307.2852556705475
