Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.125	0.3307189	1.0	0.0	12.875	15.327841	47.0	0.0	1000.0	384.0	0.0128	-0.22163492	0.25729516	0.8500842	-1.2870677	-0.12557861	0.46446887	1.7746054	-1.3025913	1.7695129e-08	-0.010535322	-5.5879354e-09	-0.00031805504	0.38011366	-0.17385773	13.590429	-7.695882	0	0	1.8810804	0.0	1.837877	0.008832563	30000	21.031105995178223
1	0.0	0.0	0.0	0.0	10.541667	16.134794	57.0	0.0	1000.0	768.0	0.0128	-0.32929194	0.34151813	1.336818	-1.9663539	0.85700196	2.4235504	14.318741	-4.9898386	-4.656613e-10	-0.012535313	7.450581e-09	-0.0014525877	0.22704342	-0.037390195	10.472545	-4.792266	0	0	1.6176953	0.0	1.8572673	0.00900067	60000	41.55183744430542
2	0.375	0.69597054	3.0	0.0	27.583334	39.63155	122.0	0.0	1000.0	1693.0	0.018811111111111112	-0.26060116	0.38294062	1.1797677	-1.9032805	1.948913	4.1665435	23.398653	-7.983352	-1.4901161e-08	-0.013549542	-1.8626451e-08	0.004270451	0.18426383	-0.043226644	36.970524	-16.09494	0	0	1.4995015	0.0	1.9030769	0.008931482	90000	67.84601283073425
3	0.7083333	0.84059346	3.0	0.0	44.25	35.39686	125.0	0.0	1000.0	3052.0	0.025433333333333332	-0.12360487	0.45718193	1.5316434	-1.5201133	5.4201813	6.3652983	25.87391	-4.839174	-9.313226e-09	-0.0131407045	-2.6077032e-08	0.017098729	0.20624244	-0.07437824	40.775925	-16.349798	0	0	1.5160497	0.0	1.9194739	0.008893901	120000	100.18386960029602
4	0.875	1.0129372	3.0	0.0	91.958336	44.596786	182.0	11.0	1000.0	5393.0	0.03595333333333333	0.07878996	0.45299125	1.3916599	-1.410444	6.1801405	5.2739367	27.869068	-3.9419756	-3.7252903e-09	-0.012520004	-3.3527613e-08	0.0055902894	0.17410298	-0.041765235	61.18154	-15.443401	0	0	1.6129467	0.0	1.9343859	0.00946972	150000	137.9282476902008
5	1.3333334	1.4043583	5.0	0.0	106.583336	52.966114	197.0	0.0	1000.0	8531.0	0.04739444444444445	0.17916213	0.4754439	1.5013175	-1.2609762	10.335629	5.8523026	30.89126	-4.112329	3.7252903e-09	-0.01359068	2.9802322e-08	-0.00012752786	0.16151652	-0.037710905	90.90863	-26.158283	0	0	1.4862992	0.0	1.9156346	0.008753812	180000	177.4741039276123
6	1.5833334	1.2219065	4.0	0.0	118.208336	59.44884	250.0	23.0	1000.0	12078.0	0.05751428571428571	0.22955698	0.46755055	1.7142084	-1.0736992	11.4253435	6.6857324	33.833267	-5.8730702	-2.7939677e-09	-0.012116902	8.195639e-08	-0.009265391	0.15160139	-0.04591343	101.941284	-32.689865	0	0	1.5987912	0.0	1.9182307	0.009057318	210000	222.76812887191772
7	2.375	1.4947826	6.0	0.0	107.75	49.416805	213.0	19.0	1000.0	15306.0	0.063775	0.3964984	0.48288503	1.624535	-1.0000336	12.106483	6.493897	37.11337	-4.1213503	1.8626451e-09	-0.014386857	3.7252903e-08	-0.0070302263	0.17433277	-0.041129906	77.09505	-25.264484	0	0	1.4672068	0.0	1.8998499	0.009174887	240000	264.8963375091553
8	3.125	1.7395521	7.0	0.0	90.125	49.528034	205.0	18.0	1000.0	18287.0	0.06772962962962963	0.5209045	0.49726206	1.710012	-1.0120329	10.968731	6.5727	42.477226	-2.83926	-3.7252903e-09	-0.011838201	-4.4703484e-08	-0.0032792082	0.19544905	-0.06463081	84.66153	-31.98318	0	0	1.7234738	0.0	1.8827529	0.00923452	270000	314.19496154785156
9	3.7916667	1.38381	7.0	1.0	86.291664	46.67037	174.0	26.0	1000.0	21128.0	0.07042666666666667	0.7422086	0.5208437	1.9064407	-1.0094446	10.338502	6.6949005	39.125034	-6.1780815	-1.3038516e-08	-0.012721587	-7.450581e-09	0.003097116	0.15020213	-0.036408667	72.11743	-27.676819	0	0	1.5615916	0.0	1.8603747	0.009063963	300000	345.9569833278656
10	4.1666665	1.4043584	7.0	2.0	95.166664	42.64257	185.0	14.0	1000.0	23924.0	0.0724969696969697	0.81830126	0.538349	1.921726	-0.64701617	9.289223	5.895981	39.131325	-4.4686522	6.519258e-09	-0.013609783	-6.7055225e-08	-0.010313708	0.19613002	-0.046537302	60.626152	-26.004303	0	0	1.5052356	0.0	1.8334628	0.009559634	330000	394.11897826194763
11	5.4166665	1.7300448	9.0	2.0	72.583336	42.35162	144.0	0.0	1000.0	26214.0	0.07281666666666667	1.041629	0.51436716	2.1484206	-0.6696641	9.447173	6.2762237	43.231613	-3.7419531	1.4901161e-08	-0.012452522	-3.7252903e-09	-0.003551411	0.16171601	-0.052372135	59.039734	-22.017822	0	0	1.549423	0.0	1.8040724	0.009128745	360000	434.98622727394104
12	5.2916665	1.7906973	8.0	2.0	72.291664	30.48699	161.0	25.0	1000.0	28384.0	0.07277948717948718	1.2194318	0.54021794	2.2619784	-0.42113346	7.7703896	5.2288394	36.036777	-5.5372963	1.0244548e-08	-0.013214673	1.1175871e-08	-0.0024790158	0.15883105	-0.0393191	50.870193	-19.80878	0	0	1.5220796	0.0	1.7791305	0.009881663	390000	482.2006402015686
13	5.0416665	1.6451739	8.0	2.0	90.208336	47.031	220.0	0.0	1000.0	30995.0	0.07379761904761904	1.1265054	0.58612365	2.4125788	-0.48055246	7.773245	5.8565307	35.924583	-4.3497734	-1.8626451e-09	-0.012024535	0.0	-0.0025253328	0.13704157	-0.043472227	63.675415	-25.108679	0	0	1.6686383	0.0	1.7326777	0.009484821	420000	528.2888004779816
14	5.875	1.6409473	9.0	1.0	74.333336	40.003822	157.0	0.0	1000.0	33166.0	0.07370222222222222	1.249108	0.49501532	2.1143646	-0.36000505	8.426804	5.7790103	43.319447	-4.4134607	4.1909516e-09	-0.013221156	4.0978193e-08	-0.0005827581	0.14599699	-0.03941125	66.427185	-29.814947	0	0	1.5127398	0.0	1.7265711	0.009232146	450000	567.1024053096771
15	6.4166665	1.8238391	10.0	3.0	80.625	47.122017	185.0	0.0	1000.0	35603.0	0.07417291666666667	1.3646148	0.521423	2.4891193	-0.41447976	7.8268957	6.6357117	47.414062	-20.774746	1.7229468e-08	-0.011696454	0.0	-0.0022166008	0.15827316	-0.0374745	58.257225	-24.66716	0	0	1.7198031	0.0	1.6819141	0.009475381	480000	613.6055638790131
16	6.8333335	1.462494	10.0	4.0	63.041668	47.463562	188.0	0.0	1000.0	37354.0	0.07324313725490196	1.4476334	0.5038901	2.4735796	-0.32624346	7.87505	5.4998555	48.209587	-1.9701177	9.313226e-10	-0.012594506	6.519258e-08	-0.00864421	0.12559922	-0.03725124	46.91712	-22.335526	0	0	1.5944059	0.0	1.661554	0.009632253	510000	655.9792795181274
17	7.3333335	1.5456032	11.0	4.0	56.0	36.895123	136.0	0.0	1000.0	39077.0	0.07236481481481481	1.5131061	0.48739174	2.4062483	-0.28289202	5.709677	4.843679	46.192192	-6.8611474	3.7252903e-09	-0.011340961	-2.2351742e-08	-0.0063025625	0.12480676	-0.037438415	43.47982	-18.94622	0	0	1.7354672	0.0	1.6355734	0.009249181	540000	696.8798143863678
18	7.0	1.3540064	9.0	5.0	55.458332	42.967995	157.0	0.0	1000.0	40832.0	0.07163508771929825	1.6170312	0.50919396	2.6005049	-0.045381274	6.016116	5.14589	44.94187	-4.2145944	3.7252903e-09	-0.011451343	2.9802322e-08	-0.0008723519	0.11235686	-0.028643437	36.841034	-16.08765	0	0	1.7285324	0.0	1.5993171	0.009317977	570000	740.3701479434967
19	7.0416665	1.2068957	9.0	4.0	62.833332	45.03764	158.0	0.0	1000.0	42962.0	0.07160333333333334	1.5576719	0.5093593	2.5295413	-0.20752105	5.881919	5.026623	54.549236	-5.0993834	-3.7252903e-09	-0.011742327	-7.4505806e-08	-0.006812921	0.11468203	-0.027283914	65.060425	-32.138794	0	0	1.6905519	0.0	1.5746704	0.0096326135	600000	780.9544365406036
20	7.625	1.1479148	10.0	5.0	42.791668	34.90341	129.0	0.0	1000.0	44484.0	0.07060952380952382	1.5581661	0.47079682	2.4763908	-0.041425582	6.3544946	6.0038376	52.693504	-5.0818553	0.0	-0.011503391	-1.4901161e-08	-0.002907048	0.11434348	-0.03317304	46.24141	-24.32518	0	0	1.6779912	0.0	1.5508974	0.009129486	630000	821.2607855796814
21	7.5833335	1.4695994	11.0	5.0	56.333332	42.033386	177.0	0.0	1000.0	46323.0	0.07018636363636363	1.6564245	0.47887573	2.6778605	0.059671298	5.4456925	4.713993	51.556507	-8.212585	6.9849193e-09	-0.011855817	5.9604645e-08	-0.0031732563	0.1064386	-0.029206458	43.349403	-21.239077	0	0	1.6797419	0.0	1.5163906	0.0092860665	660000	867.7431361675262
22	8.416667	1.0769039	11.0	7.0	53.708332	34.831116	121.0	0.0	1000.0	47879.0	0.06938985507246377	1.7196481	0.43659058	2.7047725	0.11732575	5.985225	4.526019	37.720757	-5.052653	8.381903e-09	-0.011503469	-1.3038516e-08	0.0011051307	0.11176955	-0.03082151	30.358318	-12.697731	0	0	1.721093	0.0	1.4956706	0.009142447	690000	908.1645658016205
23	8.458333	1.1172574	11.0	7.0	57.958332	30.715738	122.0	0.0	1000.0	49519.0	0.06877638888888889	1.8090041	0.4525351	2.8065681	0.17465171	5.452496	4.3807716	34.33443	-4.623707	-1.8626451e-08	-0.010807129	1.1175871e-08	-0.0026927665	0.10560417	-0.028323269	34.41543	-13.4058485	0	0	1.8465308	0.0	1.4713938	0.009186455	720000	960.9609003067017
24	7.2083335	1.2576157	10.0	4.0	59.083332	35.298626	131.0	0.0	1000.0	51267.0	0.068356	1.771051	0.47441816	2.628606	0.23133188	5.8827114	4.870462	36.942673	-3.6111743	-7.450581e-09	-0.012176696	-5.5879354e-09	0.006115274	0.111172795	-0.036334284	34.976685	-15.988602	0	0	1.6303161	0.0	1.4729025	0.009617608	750000	995.9460275173187
25	7.9583335	1.4282613	11.0	6.0	53.5	30.792315	137.0	0.0	1000.0	52918.0	0.06784358974358974	1.6916414	0.4756438	2.6687667	0.17670865	5.8283877	4.9314284	42.980404	-4.7763963	-6.519258e-09	-0.011798827	-9.313226e-09	0.0015914459	0.103163525	-0.026083343	37.759407	-20.252924	0	0	1.7196884	0.0	1.4588525	0.009905111	780000	1039.0117726325989
26	7.9583335	1.4282613	11.0	5.0	59.875	43.74482	184.0	0.0	1000.0	54547.0	0.06734197530864197	1.7442428	0.4664428	2.6195478	0.10544552	5.159675	4.763426	44.964233	-5.7059736	1.4901161e-08	-0.012068278	2.9802322e-08	-0.0004103491	0.086565405	-0.023786856	41.479706	-20.918402	0	0	1.6485065	0.0	1.4270065	0.009583575	810000	1083.6766934394836
27	8.583333	1.5252504	11.0	5.0	52.375	42.491974	188.0	0.0	1000.0	56266.0	0.06698333333333334	1.781773	0.45167765	2.863148	0.2166137	5.8799233	5.796704	59.888878	-4.9394064	6.519258e-09	-0.010987805	1.4901161e-08	-0.0010510653	0.11324105	-0.033050314	40.60592	-21.705248	0	0	1.7936187	0.0	1.4376843	0.00943885	840000	1127.1739690303802
28	8.333333	1.3437097	11.0	6.0	44.083332	29.024296	112.0	0.0	1000.0	57698.0	0.06631954022988505	1.8356245	0.46615642	2.6919615	0.152347	5.783746	4.678072	45.213146	-3.2446473	1.0244548e-08	-0.0116844475	0.0	-0.0071707377	0.11128813	-0.03001387	29.62936	-14.965095	0	0	1.6837107	0.0	1.4242553	0.009419701	870000	1174.2561416625977
29	8.041667	1.7435397	14.0	6.0	53.166668	41.75091	176.0	3.0	1000.0	59313.0	0.06590333333333333	1.8055094	0.48117992	2.6632223	0.097373046	5.4317374	4.6364617	36.674683	-4.47072	-1.1175871e-08	-0.01137426	-7.450581e-09	-0.00044621667	0.106767744	-0.03201185	28.679398	-13.305429	0	0	1.7343082	0.0	1.3972797	0.009611196	900000	1210.7124984264374
30	8.0	1.3844373	12.0	6.0	65.083336	41.99694	164.0	0.0	1000.0	61175.0	0.06577956989247312	1.7550213	0.48520604	2.7702107	0.18789898	5.515191	4.611807	37.111954	-5.027809	-1.4901161e-08	-0.01135824	2.9802322e-08	0.0017697237	0.10260469	-0.032902375	34.9905	-17.684917	0	0	1.7455547	0.0	1.3725429	0.009494196	930000	1256.3113963603973
31	8.666667	1.4907119	11.0	4.0	48.541668	42.322155	192.0	0.0	1000.0	62742.0	0.06535625	1.8183944	0.45530885	2.683179	-0.052608542	6.025843	4.7691107	49.874577	-4.7310753	-5.5879354e-09	-0.010940772	1.1175871e-08	0.0005779256	0.10374734	-0.02895308	34.797703	-19.339691	0	0	1.7667311	0.0	1.3517423	0.009652738	960000	1301.0901205539703
32	8.5	1.6583124	13.0	6.0	56.333332	34.142677	137.0	0.0	1000.0	64324.0	0.06497373737373738	1.8525151	0.45291016	2.9169807	0.3400367	5.498404	4.7032046	33.165253	-4.997281	-2.0489097e-08	-0.012190405	-5.5879354e-09	-0.0020903945	0.10248741	-0.030492058	29.334675	-16.045849	0	0	1.6780792	0.0	1.335861	0.009705089	990000	1344.9972729682922
33	8.958333	1.306368	11.0	5.0	40.166668	34.182922	117.0	0.0	1000.0	65650.0	0.06436274509803921	1.8938453	0.42132452	2.8632636	0.3074011	5.2479925	4.0535727	31.793558	-5.5328197	3.7252903e-09	-0.011347065	-3.3527613e-08	-0.0010008067	0.10355027	-0.027916148	22.112698	-12.336242	0	0	1.7842885	0.0	1.3304932	0.009891134	1020000	1390.8798444271088
34	8.625	1.5495296	11.0	5.0	32.541668	21.802101	67.0	0.0	1000.0	66739.0	0.06356095238095238	1.8961526	0.45494735	2.7995756	0.1618117	4.0538917	3.780195	35.835373	-6.7131295	-3.7252903e-09	-0.011316605	1.8626451e-08	-0.0010670247	0.11399807	-0.030632451	20.248299	-10.506144	0	0	1.7076871	0.0	1.3314562	0.009294355	1050000	1425.4413857460022
35	8.125	1.3010412	11.0	6.0	51.0	23.086792	101.0	0.0	1000.0	68225.0	0.0631712962962963	1.8902073	0.46922067	2.7313583	0.2505233	4.424385	4.260054	38.332306	-5.009586	1.4901161e-08	-0.010680517	-9.313226e-09	0.0016655638	0.11830196	-0.034695268	21.891462	-10.335569	0	0	1.8889072	0.0	1.3227246	0.009676101	1080000	1469.3107557296753
36	8.583333	1.552328	12.0	6.0	49.083332	33.282772	125.0	5.0	1000.0	69677.0	0.06277207207207207	1.895048	0.45783615	2.9209986	0.32356632	5.1504073	3.9215434	26.245926	-3.1681743	-4.656613e-09	-0.011863086	-2.9802322e-08	0.00041104038	0.12091999	-0.044582646	25.739418	-12.750559	0	0	1.694123	0.0	1.3163855	0.0094176065	1110000	1515.374282836914
37	8.625	0.99215674	11.0	7.0	47.541668	39.817265	158.0	0.0	1000.0	71041.0	0.062316666666666666	1.9195367	0.43931234	2.9440393	0.229749	4.711961	4.024104	29.926748	-3.0811353	6.519258e-09	-0.010974151	2.9802322e-08	3.3257995e-05	0.09833413	-0.03710486	25.077034	-13.602942	0	0	1.7911942	0.0	1.3126557	0.009714191	1140000	1554.3366680145264
