Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	0.0	0.0	0.0	0.0	73.25	73.704506	272.0	0.0	1000.0	29371.0	0.0890030303030303	-0.2211914	0.2751019	0.9851522	-0.94765925	6.7461104	7.7290177	46.630318	-13.573773	1.6763806e-08	-0.0057376414	-3.7252903e-08	-0.050099336	0.06719291	-0.033004027	107.90051	-49.197144	0.3673835	0.0	0.008535212	0.006476712	0.04825	0.008893748	-0.00785638	0.1721521	1.1479682	0.3673835	1.0	0.0	0.0	1.9242183	0.0089632645	330000	1060.8713920116425
11	0.125	0.43898556	2.0	0.0	70.666664	66.175064	209.0	0.0	1000.0	31566.0	0.08768333333333334	-0.1250648	0.2645796	0.92346156	-0.81372684	6.8606105	7.9074473	49.876724	-14.320634	-1.4901161e-08	-0.004881026	7.0780516e-08	-0.04433643	0.04969152	-0.02565569	93.32507	-43.108166	0.54695314	0.0	0.008186012	0.0034452789	0.045666665	0.008203654	0.0014907842	0.12597278	1.5414306	0.54695314	1.0	0.0	0.0	1.9481127	0.008626277	360000	1160.053471326828
12	0.041666668	0.1998263	1.0	0.0	79.458336	96.04339	336.0	0.0	1000.0	34092.0	0.08741538461538462	-0.18417165	0.2154225	0.6381858	-0.829169	5.800715	7.7630835	50.08736	-14.219973	1.3038516e-08	-0.0014384086	2.9802322e-08	-0.057381973	0.038729925	-0.016314566	139.00406	-77.18472	0.64216846	0.0	0.008258171	0.0026178097	0.054458335	0.00922456	-0.012840678	0.17061776	1.7761225	0.64216846	1.0	0.0	0.0	1.943335	0.00918449	390000	1258.4759430885315
13	0.16666667	0.47140452	2.0	0.0	99.5	85.33317	293.0	0.0	1000.0	36838.0	0.0877095238095238	-0.17695211	0.23634519	0.728964	-0.88629127	11.131518	13.51894	47.659946	-7.1149464	2.2351742e-08	0.0013874616	-6.7055225e-08	-0.07265775	0.05220567	-0.023023948	184.96939	-105.52271	0.273318	0.0	0.007959427	-0.00073093985	0.0745	0.00799877	-0.0032454734	0.26772785	0.0	0.273318	0.0	0.0	0.0	1.9511657	0.008771722	420000	1355.4599831104279
14	0.125	0.43898556	2.0	0.0	64.625	73.39608	246.0	0.0	1000.0	38693.0	0.08598444444444445	-0.17215459	0.25759414	0.90327436	-0.8954295	6.1513214	7.339186	26.384562	-5.2954197	7.450581e-09	-0.0050925454	0.0	-0.03935758	0.049543746	-0.02563013	67.48036	-23.22327	0.42659095	0.0	0.008063638	0.0065129204	0.039625	0.008330347	-0.0055722347	0.11641813	1.1126988	0.42659095	1.0	0.0	0.0	1.9695616	0.007955303	450000	1450.3480031490326
15	0.083333336	0.2763854	1.0	0.0	104.541664	101.4536	397.0	0.0	1000.0	41584.0	0.08663333333333334	-0.10153113	0.27968666	1.3356133	-0.7683496	7.4194083	8.140944	25.512632	-5.6482735	0.0	0.0027789362	2.9802322e-08	-0.060559735	0.052876953	-0.024979914	158.21968	-55.07542	0.32032377	0.0	0.008105193	-0.012459191	0.07954166	0.008817013	-0.011779072	0.19491787	0.0	0.32032377	0.0	0.0	0.0	1.9731203	0.00845187	480000	1546.8923478126526
16	0.125	0.43898556	2.0	0.0	75.125	88.81596	332.0	0.0	1000.0	43839.0	0.08595882352941177	-0.1220783	0.24576582	0.94583946	-0.7340802	9.09553	9.424778	30.950512	-13.880237	9.778887e-09	-0.003956074	2.2351742e-08	-0.050584823	0.046139702	-0.023818776	138.24826	-68.90236	0.5022007	0.0	0.009271484	0.0046657794	0.050125	0.010096521	-0.011626803	0.16385023	1.409654	0.5022007	1.0	0.0	0.0	1.9744029	0.008815454	510000	1644.1292879581451
17	0.0	0.0	0.0	0.0	50.083332	55.323982	167.0	0.0	1000.0	45255.0	0.08380555555555555	-0.14294663	0.22423604	1.4817499	-0.81044334	4.254474	6.233106	28.454124	-16.51823	-2.7939677e-09	-0.009890642	-4.0978193e-08	-0.02702941	0.03273865	-0.017500918	81.304245	-28.232357	0.19954811	0.0	0.008009981	0.014453803	0.025083331	0.008148522	-0.0039643855	0.11344234	0.74443144	0.19954811	1.0	0.0	0.0	1.9680943	0.009240104	540000	1744.0689234733582
18	0.041666668	0.1998263	1.0	0.0	98.5	86.89889	306.0	0.0	1000.0	48217.0	0.08459122807017544	-0.13960856	0.1797685	0.59145725	-0.6839209	6.701742	6.78297	23.855982	-5.1544704	-2.4214387e-08	-7.0105307e-06	-7.450581e-09	-0.054810606	0.03216844	-0.017899886	132.80255	-56.55157	0.35041088	0.0	0.007742654	-0.013166518	0.0735	0.0077788513	-0.0024281414	0.16288264	0.0	0.35041088	0.0	0.0	0.0	2.0048656	0.00880304	570000	1848.0329718589783
19	0.125	0.43898556	2.0	0.0	118.125	124.63156	444.0	0.0	1000.0	51430.0	0.08571666666666666	-0.070475295	0.21635811	0.8301358	-0.7387751	10.4157	9.067093	36.12181	-2.9138675	-2.7939677e-09	0.0009644998	-2.9802322e-08	-0.06289507	0.03365026	-0.017898733	199.67564	-94.75186	0.3059347	0.0	0.011145158	-0.02058449	0.093125	0.011152964	-0.0012915592	0.21368423	0.0	0.3059347	0.0	0.0	0.0	1.995141	0.008047787	600000	1946.9407427310944
20	0.16666667	0.62360954	3.0	0.0	53.458332	70.941284	256.0	0.0	1000.0	53385.0	0.08473809523809524	-0.077478334	0.20958036	0.9836214	-0.6075897	7.56733	10.087133	44.28799	-6.044891	1.1175871e-08	-0.011184915	0.0	-0.033143483	0.0415985	-0.022145018	145.41403	-84.25471	0.11316257	0.0	0.008817568	0.01650716	0.028458333	0.008945175	-0.005439487	0.23186763	0.7308668	0.11316257	1.0	0.0	0.0	1.9856257	0.008588749	630000	2029.5210552215576
21	0.083333336	0.2763854	1.0	0.0	82.791664	63.786087	230.0	0.0	1000.0	55949.0	0.08477121212121212	-0.105180584	0.20764418	1.0105397	-0.84348536	7.6031885	9.346472	47.116634	-2.3202574	5.5879354e-09	-0.006323632	-7.450581e-09	-0.057942867	0.032095376	-0.019213643	124.442856	-62.485153	0.5563059	0.0	0.008952583	0.0025283603	0.057791665	0.008982823	0.002404287	0.19115987	1.8817188	0.5563059	1.0	0.0	0.0	1.9915116	0.008494154	660000	2124.0702476501465
22	0.25	0.595119	2.0	0.0	99.25	91.72343	286.0	0.0	1000.0	58953.0	0.08543913043478261	-0.03269059	0.1877844	0.6984741	-0.54042655	8.007828	6.7470956	33.860863	-2.0337741	1.3969839e-08	0.001155395	0.0	-0.053568818	0.038031485	-0.020903993	149.15762	-77.54031	0.3585928	0.0	0.010270242	-0.015445909	0.07425	0.01047702	-0.005671089	0.15553452	0.0	0.3585928	0.0	0.0	0.0	2.001996	0.008640711	690000	2227.4258296489716
23	0.125	0.43898556	2.0	0.0	94.291664	89.69043	294.0	0.0	1000.0	61552.0	0.08548888888888889	-0.018130718	0.21970937	1.1794165	-0.640313	10.125083	9.966752	38.33767	-7.1317396	-5.5879354e-09	0.003350969	0.0	-0.058347594	0.04352463	-0.027060585	136.74886	-87.13669	0.3430102	0.0	0.009687561	-0.008245289	0.069291666	0.010368857	-0.010761574	0.1699871	0.0	0.3430102	0.0	0.0	0.0	1.991027	0.008921674	720000	2319.6720411777496
24	0.083333336	0.3996526	2.0	0.0	66.25	84.03682	278.0	0.0	1000.0	63637.0	0.08484933333333333	-0.025538716	0.24896713	1.4665929	-0.57958955	8.824108	9.663406	39.931206	-8.9807415	1.8626451e-09	-0.008307241	1.6763806e-08	-0.041883588	0.04497511	-0.030795148	119.198	-81.36524	0.2389117	0.0	0.008221079	0.009993191	0.04125	0.008281695	-0.0032104794	0.17004047	0.9070105	0.2389117	1.0	0.0	0.0	1.9972851	0.008843043	750000	2418.955165863037
25	0.16666667	0.5527708	2.0	0.0	71.833336	78.17431	227.0	0.0	1000.0	66127.0	0.08477820512820512	-0.1108889	0.17468968	0.81964153	-0.8074998	6.067269	7.819634	39.636715	-5.9300303	2.4214387e-08	-0.008803498	-1.4901161e-08	-0.046051107	0.03533621	-0.022406558	105.60294	-66.11827	0.31987053	0.0	0.010185291	0.007898662	0.046833336	0.010312108	-0.004794331	0.1812495	1.1355596	0.31987053	1.0	0.0	0.0	1.9960188	0.009169548	780000	2527.0944635868073
26	0.0	0.0	0.0	0.0	83.75	65.94521	207.0	0.0	1000.0	68623.0	0.08471975308641976	-0.023230473	0.23921748	1.3329102	-0.5421791	9.103291	9.82545	40.94641	-7.435481	-1.1175871e-08	-0.00025538518	-3.7252903e-09	-0.059869636	0.034023218	-0.021995358	100.904976	-51.89746	0.90163267	0.0	0.009931486	0.0013985237	0.05875	0.010553249	-0.010741046	0.18555315	2.6648467	0.90163267	1.0	0.0	0.0	1.9997525	0.009030875	810000	2614.9082679748535
27	0.125	0.3307189	1.0	0.0	65.625	74.241615	226.0	0.0	1000.0	70947.0	0.08446071428571429	-0.04560856	0.18151775	0.733643	-0.59599864	7.100714	7.44116	31.754808	-6.2210593	0.0	-0.008156568	3.7252903e-08	-0.041256636	0.0231867	-0.012584576	113.87869	-58.099346	0.29407063	0.0	0.008746184	0.009117797	0.040625	0.008898745	-0.0048101237	0.15165961	0.9794096	0.29407063	1.0	0.0	0.0	2.0051987	0.009100333	840000	2709.855745792389
28	0.20833333	0.49826086	2.0	0.0	116.625	130.76341	473.0	0.0	1000.0	74252.0	0.0853471264367816	-0.045126263	0.18042687	0.8632127	-0.51485234	9.529035	8.029439	31.12552	-3.2913172	1.6763806e-08	0.0010173817	-2.9802322e-08	-0.0672841	0.031169137	-0.016115185	256.62067	-137.48972	0.29379764	0.0	0.00925826	-0.016232193	0.091625	0.009352856	-0.004681696	0.2317039	0.0	0.29379764	0.0	0.0	0.0	2.0030727	0.0089185145	870000	2805.0668590068817
29	0.125	0.3307189	1.0	0.0	86.25	72.54897	263.0	0.0	1000.0	76904.0	0.0854488888888889	0.004175783	0.15494938	0.8620214	-0.5153012	10.643684	9.467191	47.30916	-7.5184917	9.313226e-10	-0.0037347674	-3.9115548e-08	-0.061503645	0.02443475	-0.014072748	122.33576	-76.21367	0.72893643	0.0	0.008544782	0.0015401945	0.06125	0.0086186	-0.003873211	0.20322871	2.3553894	0.72893643	1.0	0.0	0.0	1.9859891	0.008805262	900000	2895.5487654209137
30	0.0	0.0	0.0	0.0	73.541664	88.050644	343.0	0.0	1000.0	78847.0	0.08478172043010752	-0.034645353	0.1543864	0.79732174	-0.47023094	8.320795	8.453146	45.402107	-5.9116178	-1.4901161e-08	-0.007270327	8.195639e-08	-0.04928141	0.017177219	-0.010005577	156.48909	-107.6081	0.3672384	0.0	0.011421179	0.0075701615	0.048541665	0.011947952	-0.009992948	0.18956748	1.2282957	0.3672384	1.0	0.0	0.0	2.016078	0.008742364	930000	2997.070074558258
31	0.25	0.5204165	2.0	0.0	83.583336	89.11598	312.0	0.0	1000.0	81257.0	0.08464270833333333	-0.038691185	0.15281042	0.7165142	-0.5599532	8.273251	8.114813	43.95726	-7.372929	-1.0244548e-08	-0.0077473214	2.6077032e-08	-0.05704862	0.022738557	-0.013226608	151.10233	-107.56811	0.3201144	0.0	0.010683325	0.0060281493	0.058583334	0.010685006	-0.0006426769	0.24563727	1.3312548	0.3201144	1.0	0.0	0.0	2.0331545	0.008679807	960000	3090.7235469818115
32	0.083333336	0.2763854	1.0	0.0	85.958336	97.01051	304.0	0.0	1000.0	83751.0	0.0845969696969697	0.012941428	0.1727312	0.95821536	-0.39475575	7.4007106	7.636273	41.3758	-13.547887	-6.9849193e-09	-0.006691095	7.4505806e-08	-0.061742283	0.022543978	-0.014502262	221.14487	-172.42155	0.27958167	0.0	0.009514005	0.006908244	0.060958337	0.00972937	-0.007818458	0.28383654	1.1735399	0.27958167	1.0	0.0	0.0	2.021173	0.008706968	990000	3184.3482224941254
33	0.25	0.4330127	1.0	0.0	91.208336	86.51107	362.0	0.0	1000.0	86257.0	0.0845656862745098	0.00441195	0.14803974	0.7250779	-0.4860863	7.0642104	7.2696905	40.419216	-11.22826	-3.7252903e-09	0.0017230746	1.4901161e-08	-0.06244411	0.027969182	-0.017567402	180.10416	-131.3055	0.32070127	0.0	0.009328945	-0.0025422217	0.06620833	0.010008281	-0.011493615	0.19445926	0.0	0.32070127	0.0	0.0	0.0	1.9960142	0.009025427	1020000	3284.7712738513947
34	0.083333336	0.2763854	1.0	0.0	58.125	64.19652	289.0	0.0	1000.0	87933.0	0.08374571428571428	-0.023160927	0.17240806	1.0327984	-0.61026114	8.671576	8.062344	41.234295	-9.57197	1.4901161e-08	-0.010183166	0.0	-0.035685956	0.025236713	-0.014407701	108.543945	-85.46391	0.25059587	0.0	0.0100262845	0.012654774	0.033125	0.010449412	-0.007950399	0.14938487	0.8901082	0.25059587	1.0	0.0	0.0	1.9933821	0.008989358	1050000	3388.814656019211
35	0.16666667	0.47140452	2.0	0.0	31.791666	41.71728	131.0	0.0	1000.0	89351.0	0.08273240740740741	0.011243069	0.20957337	1.2491542	-0.5826265	6.7162457	6.4165006	37.823635	-7.4294724	-2.3283064e-09	-0.014542643	-5.9604645e-08	-0.007755221	0.025970034	-0.015451998	155.71962	-100.2321	0.032820188	0.0	0.010953995	0.019720651	0.006791666	0.010954769	-0.00035756925	0.16512197	0.74529064	0.032820188	1.0	0.0	0.0	1.9762444	0.008784274	1080000	3477.607939720154
36	0.375	1.0332998	5.0	0.0	57.041668	82.07287	265.0	0.0	1000.0	90965.0	0.08195045045045045	0.0004232137	0.16310608	1.2496347	-0.4859559	4.6601067	4.3345265	29.95311	-9.339195	3.7252903e-09	-0.008714857	-8.940697e-08	-0.034332156	0.050783854	-0.03566462	135.72328	-100.564995	0.22853984	0.0	0.007840553	0.0126978615	0.03204167	0.008184519	-0.006954208	0.14059833	0.7857928	0.22853984	1.0	0.0	0.0	1.9671206	0.008765675	1110000	3574.015521287918
37	0.33333334	0.4714045	1.0	0.0	112.416664	83.035095	263.0	0.0	1000.0	93811.0	0.08229035087719298	0.01957052	0.19856788	1.7087756	-0.47987482	6.753298	6.942047	36.95061	-9.121864	1.8626451e-09	-0.0001420402	5.2154064e-08	-0.06494653	0.030190192	-0.021174334	186.39255	-141.15538	0.29998034	0.0	0.008181995	-0.014383026	0.087416664	0.008185763	-0.00091509643	0.22225133	0.0	0.29998034	0.0	0.0	0.0	1.9803722	0.00902401	1140000	3667.030000925064
38	0.7083333	1.1357511	4.0	0.0	78.375	72.93079	248.0	0.0	1000.0	96507.0	0.08248461538461538	0.094212696	0.21428281	1.3666227	-0.3406368	11.834792	8.531168	46.319412	-8.303698	7.450581e-09	-0.009645194	-2.2351742e-08	-0.05548332	0.06056608	-0.03794875	213.64377	-169.65955	0.26258507	0.0	0.011351621	0.008434754	0.053375	0.011382616	-0.002763164	0.24633203	1.1600928	0.26258507	1.0	0.0	0.0	1.953989	0.00881589	1170000	3762.116842508316
39	0.29166666	0.6109533	2.0	0.0	77.875	75.5807	237.0	0.0	1000.0	98811.0	0.0823425	0.11493075	0.22193265	1.6628438	-0.39307258	6.618719	7.5928283	42.150703	-13.320014	9.313226e-09	-0.008083618	-3.7252903e-08	-0.048756145	0.039088566	-0.029304255	153.8091	-118.74985	0.20777117	0.0	0.008164253	0.008516916	0.052875	0.008170002	0.0011830523	0.24346818	0.97907746	0.20777117	1.0	0.0	0.0	1.9681793	0.009183371	1200000	3861.568644285202
40	0.33333334	0.6236096	2.0	0.0	112.583336	126.79837	507.0	0.0	1000.0	101920.0	0.08286178861788618	0.094060615	0.20949711	1.1410265	-0.36640853	9.106215	6.6705437	43.266445	-6.193315	-3.7252903e-09	0.0016106647	2.9802322e-08	-0.06940455	0.038620822	-0.028412532	289.21454	-222.62514	0.28650042	0.0	0.007667572	-0.01148209	0.08758333	0.007918472	-0.00781881	0.24365729	0.0	0.28650042	0.0	0.0	0.0	1.9512837	0.009050967	1230000	3956.704700946808
41	0.41666666	0.81223285	3.0	0.0	78.166664	88.79596	279.0	0.0	1000.0	104515.0	0.0829484126984127	0.0516917	0.1506521	1.3146356	-0.3103762	10.719405	10.628736	51.56368	-7.6941013	-9.313226e-09	-0.009133661	-2.9802322e-08	-0.05453807	0.033195477	-0.024354294	212.60919	-171.33862	0.30509514	0.0	0.011414719	0.007890869	0.053166665	0.011641408	-0.0072744233	0.23343493	1.2027357	0.30509514	1.0	0.0	0.0	1.9338839	0.008954724	1260000	4056.5728843212128
42	0.16666667	0.47140452	2.0	0.0	54.541668	67.62702	200.0	0.0	1000.0	106211.0	0.08233410852713179	0.06437604	0.1737409	1.5997213	-0.31776682	8.389285	8.344273	51.211483	-13.522536	-5.5879354e-09	-0.01179399	-8.940697e-08	-0.035411425	0.022110432	-0.016105209	141.64407	-111.85387	0.15261403	0.0	0.008202076	0.014594192	0.029541668	0.008240522	-0.0024913193	0.16143934	0.749673	0.15261403	1.0	0.0	0.0	1.9248621	0.008821693	1290000	4160.961535692215
43	0.33333334	0.5527708	2.0	0.0	48.125	68.196594	237.0	0.0	1000.0	107568.0	0.08149090909090909	0.05734263	0.18360522	1.6423593	-0.2556689	6.5355196	6.2812996	39.53967	-9.233849	-2.7939677e-09	-0.013004543	4.4703484e-08	-0.023578227	0.023644427	-0.016232975	80.58694	-61.757034	0.106822655	0.0	0.0093708495	0.016917448	0.023125	0.009380906	-0.0013208519	0.17348154	0.7442555	0.106822655	1.0	0.0	0.0	1.8985085	0.00898483	1320000	4260.66210269928
44	0.8333333	1.280191	4.0	0.0	52.75	61.546223	251.0	0.0	1000.0	109148.0	0.08085037037037036	0.09574796	0.23788421	1.4033933	-0.2806609	6.3877707	7.3599133	31.904444	-6.840094	-7.450581e-09	-0.0122488495	2.6077032e-08	-0.02815775	0.09322016	-0.06751318	81.41376	-59.313076	0.25652575	0.0	0.010281866	0.012584061	0.02775	0.010305117	-0.0015538164	0.103838846	0.90391076	0.25652575	1.0	0.0	0.0	1.8911655	0.0087085385	1350000	4348.0836799144745
45	0.5416667	0.8650224	3.0	0.0	93.916664	122.74972	399.0	0.0	1000.0	111643.0	0.08090072463768117	0.14647754	0.31580722	2.1636004	-0.40087658	5.2359405	5.471415	31.560358	-7.165985	-9.313226e-10	-3.7536956e-06	-7.4505806e-08	-0.061640948	0.057181887	-0.04490418	211.27585	-157.62718	0.33162346	0.0	0.008080175	-0.0061161406	0.06891666	0.008156979	-0.0037373402	0.18186097	0.0	0.33162346	0.0	0.0	0.0	1.916286	0.00922668	1380000	4438.517470836639
46	0.7083333	0.9780579	3.0	0.0	54.5	66.48371	211.0	0.0	1000.0	113212.0	0.08029219858156028	0.13996549	0.24792476	2.0210345	-0.29695007	8.331897	7.5088563	41.483826	-7.307483	4.656613e-10	-0.011820006	1.0430813e-07	-0.029962562	0.04781699	-0.033753138	106.823204	-78.65235	0.16092837	0.0	0.009941759	0.014773387	0.0295	0.009982211	-0.002595256	0.16650362	0.8203356	0.16092837	1.0	0.0	0.0	1.9375875	0.0091053285	1410000	4535.362779140472
47	0.375	0.6332785	2.0	0.0	95.416664	146.81079	606.0	0.0	1000.0	115959.0	0.08052708333333333	0.1030201	0.22568549	1.7913808	-0.3803708	6.510499	5.9364214	39.51138	-6.6380687	-7.450581e-09	-0.0068809423	-5.9604645e-08	-0.06746763	0.046586093	-0.036749944	321.61237	-261.8189	0.4959396	0.0	0.008840979	0.0019595167	0.07041667	0.009480796	0.013261087	0.27485442	2.1241035	0.4959396	1.0	0.0	0.0	1.947042	0.009087019	1440000	4632.176499605179
48	0.5833333	0.8122329	3.0	0.0	84.5	88.972374	334.0	0.0	1000.0	118333.0	0.08049863945578231	0.109581314	0.24986158	1.9075377	-0.2364506	11.147373	11.504244	68.4833	-8.950352	1.7695129e-08	-0.006253761	-1.0430813e-07	-0.06257042	0.045329884	-0.032670423	187.35742	-141.86298	0.24617863	0.0	0.0068037794	0.0077335825	0.0595	0.0076086987	-0.015241729	0.2886132	0.9379609	0.24617863	1.0	0.0	0.0	1.9318116	0.009188042	1470000	4725.777185678482
49	1.0	1.5	6.0	0.0	100.416664	119.155334	512.0	0.0	1000.0	121246.0	0.08083066666666666	0.21308851	0.29557183	2.182863	-0.32693803	10.585132	10.105332	65.78633	-5.8067636	1.4901161e-08	-0.002436691	5.9604645e-08	-0.07205457	0.09076849	-0.065474376	246.13588	-183.3382	0.50040096	0.0	0.00840283	0.0021231743	0.07541666	0.0086673545	-0.009173923	0.318159	1.9893901	0.50040096	1.0	0.0	0.0	1.9410326	0.008573132	1500000	4813.515035390854
50	0.41666666	0.86200666	4.0	0.0	69.833336	106.54602	388.0	0.0	1000.0	123417.0	0.08066470588235294	0.1630836	0.27122056	1.81975	-0.3887845	9.40037	8.301272	45.87635	-8.068018	-5.5879354e-09	-0.008436859	1.1175871e-08	-0.046121925	0.065020986	-0.05245939	157.78592	-126.40341	0.2754229	0.0	0.00809054	0.007828249	0.044833336	0.008090595	9.5232586e-05	0.16513877	1.0166148	0.2754229	1.0	0.0	0.0	1.9458848	0.008957135	1530000	4912.298270940781
51	0.29166666	0.53845197	2.0	0.0	36.791668	50.51648	172.0	0.0	1000.0	124435.0	0.07976602564102564	0.08590205	0.18783338	1.5961539	-0.36688167	6.1628823	6.8254924	38.169994	-11.961581	-1.8626451e-09	-0.014086239	3.9115548e-08	-0.015658531	0.04111139	-0.028717358	87.2101	-68.45834	0.14327265	0.0	0.009773427	0.018805219	0.011791668	0.010347363	-0.008172646	0.11637558	0.7209153	0.14327265	1.0	0.0	0.0	1.958267	0.009011772	1560000	5021.078598737717
