Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
493	17.0	2.5495098	20.0	14.0	75.0	54.877136	158.0	7.0	16.9	1.3747728	20.0	15.0	49.9	30.852715	110.0	0.0	1000.0	1000.0	1971999	23.212452	3.707053	36.920357	-20.190556	23.212444	3.7069757	37.003323	-19.94545	-23.232536	0.30960226	28796.938933849335
494	19.5	1.118034	21.0	18.0	22.0	38.105118	88.0	0.0	15.5	1.6278821	18.0	12.0	79.8	38.930195	138.0	6.0	1000.0	1000.0	1975999	23.214472	3.7411036	38.521973	-21.575981	23.214556	3.7407713	39.186897	-21.783665	-23.228998	0.29560286	28855.640214443207
495	20.0	1.5811388	22.0	18.0	40.0	40.82279	99.0	0.0	17.3	1.1	19.0	15.0	54.2	37.408024	111.0	0.0	1000.0	1000.0	1979999	23.215958	3.7331352	39.21252	-23.164112	23.21608	3.7330854	37.426865	-23.670006	-23.238691	0.31171557	28913.570308446884
496	18.0	1.4142135	20.0	16.0	47.75	40.597874	96.0	0.0	17.3	2.6095977	23.0	14.0	80.9	50.855583	150.0	0.0	1000.0	1000.0	1983999	23.190226	3.739777	37.203987	-23.178366	23.190245	3.7392068	37.832203	-29.051493	-23.208345	0.30991155	28971.510814666748
497	17.0	0.70710677	18.0	16.0	26.5	25.539186	68.0	0.0	17.2	1.4	19.0	15.0	34.8	37.623928	119.0	0.0	1000.0	1000.0	1987999	23.155718	3.755353	38.43183	-25.07902	23.155745	3.7553558	39.299934	-26.463747	-23.166746	0.32179767	29029.30551290512
498	16.5	2.0615528	19.0	14.0	65.0	43.548824	128.0	5.0	16.7	1.6155494	21.0	15.0	53.6	30.35523	104.0	0.0	1000.0	1000.0	1991999	23.122194	3.7795146	39.170296	-25.773928	23.122145	3.7791958	36.929417	-26.522837	-23.14316	0.3207032	29087.30473780632
499	15.75	1.0897248	17.0	14.0	52.5	27.663153	85.0	19.0	17.1	1.7	20.0	14.0	57.5	35.231377	134.0	15.0	1000.0	1000.0	1995999	23.098003	3.768426	37.097675	-26.729507	23.098104	3.7679498	38.071915	-27.121813	-23.115309	0.31758484	29145.697734117508
500	16.0	1.2247449	18.0	15.0	69.0	34.12477	109.0	29.0	17.6	1.6248077	21.0	15.0	43.3	26.705992	82.0	0.0	1000.0	1000.0	1999999	23.062635	3.8037436	37.781254	-26.826202	23.062637	3.8035498	38.678497	-27.23254	-23.080137	0.31653175	29203.298587799072
501	16.25	2.1650636	19.0	13.0	52.0	53.07071	119.0	0.0	17.7	2.6476407	22.0	13.0	59.7	42.752895	138.0	0.0	1000.0	1000.0	2003999	23.021723	3.7730696	40.26428	-27.279758	23.021772	3.7726705	37.346737	-27.486473	-23.031652	0.32194662	29263.467789649963
502	17.5	1.118034	19.0	16.0	94.5	51.93024	173.0	27.0	17.0	1.67332	20.0	14.0	48.1	48.30207	147.0	0.0	1000.0	1000.0	2007999	22.969618	3.7749379	36.770664	-28.299084	22.969612	3.7746015	36.489307	-28.46474	-22.985832	0.3208728	29321.035317897797
503	18.75	0.4330127	19.0	18.0	49.75	15.59447	71.0	32.0	19.7	1.486607	22.0	17.0	29.0	35.72394	123.0	0.0	1000.0	1000.0	2011999	22.93048	3.747824	36.65149	-28.778755	22.930567	3.747651	35.742706	-29.567698	-22.952372	0.3172683	29380.013555049896
504	17.0	1.8708287	19.0	14.0	90.25	43.562454	159.0	39.0	17.5	1.9621416	21.0	14.0	55.2	57.51313	199.0	5.0	1000.0	1000.0	2015999	22.86722	3.7211084	37.63157	-32.37378	22.867338	3.7207935	37.50796	-32.174335	-22.878689	0.3301191	29437.049222946167
505	18.5	0.5	19.0	18.0	32.0	20.199009	56.0	0.0	16.6	2.0099752	21.0	14.0	49.5	35.483097	116.0	0.0	1000.0	1000.0	2019999	22.82859	3.7757342	38.228134	-29.940056	22.828587	3.7755709	37.690796	-30.55606	-22.851616	0.3207952	29495.91954779625
506	17.25	1.6393596	20.0	16.0	43.5	38.642593	101.0	3.0	19.3	2.6851444	23.0	14.0	52.3	34.727654	118.0	11.0	1000.0	1000.0	2023999	22.786606	3.7888036	35.511925	-33.05182	22.78659	3.7886693	36.23873	-31.715899	-22.791958	0.32763597	29554.33465194702
507	14.25	3.269174	17.0	9.0	46.0	29.137604	93.0	13.0	17.6	1.9595919	22.0	16.0	75.5	34.299416	121.0	0.0	1000.0	1000.0	2027999	22.754576	3.7911527	36.493843	-31.019978	22.75467	3.7909029	35.60041	-32.428562	-22.771194	0.3208476	29614.51760482788
508	17.25	1.0897248	19.0	16.0	62.25	46.05635	108.0	0.0	17.7	1.5524175	21.0	16.0	44.9	42.788902	158.0	8.0	1000.0	1000.0	2031999	22.7469	3.813909	37.448143	-32.563976	22.746904	3.8139687	36.908157	-32.453293	-22.763521	0.3161345	29672.473684072495
509	15.5	1.5	17.0	14.0	75.0	39.956226	129.0	30.0	17.5	2.0124612	21.0	14.0	72.8	40.38019	138.0	12.0	1000.0	1000.0	2035999	22.74071	3.8944573	38.637108	-33.489582	22.740683	3.8940983	36.512054	-32.295258	-22.76047	0.3110343	29730.864626407623
510	15.75	1.6393596	17.0	13.0	109.25	39.600346	175.0	69.0	16.6	2.57682	20.0	13.0	80.9	56.193325	182.0	0.0	1000.0	1000.0	2039999	22.73743	3.9762871	36.5337	-34.174007	22.73742	3.9762313	36.57779	-35.662903	-22.741663	0.3189145	29789.340005874634
511	17.0	2.1213202	20.0	14.0	55.5	12.539936	72.0	37.0	16.9	1.5779735	21.0	15.0	63.4	38.479084	133.0	11.0	1000.0	1000.0	2043999	22.723932	3.9688733	38.219994	-35.67778	22.72398	3.9685113	37.644436	-35.160645	-22.73572	0.32167763	29847.383689403534
512	17.25	1.6393596	20.0	16.0	98.5	44.070965	171.0	52.0	17.4	1.2806249	19.0	15.0	70.7	36.27685	151.0	17.0	1000.0	1000.0	2047999	22.698154	3.9486039	38.927505	-37.954597	22.698172	3.9484057	36.552185	-37.7498	-22.731874	0.3222509	29908.224227190018
513	18.5	2.291288	21.0	15.0	44.5	21.37171	65.0	11.0	16.9	1.2206556	20.0	16.0	76.2	35.963314	132.0	32.0	1000.0	1000.0	2051999	22.67058	3.9389217	37.423805	-35.252598	22.670668	3.938599	36.696754	-36.122253	-22.686127	0.32162768	29966.52095723152
514	15.25	0.8291562	16.0	14.0	83.25	10.89438	94.0	70.0	17.3	2.3259408	20.0	13.0	61.5	44.964985	150.0	0.0	1000.0	1000.0	2055999	22.655424	3.905875	37.695766	-36.006294	22.655323	3.905406	37.009953	-35.76771	-22.67318	0.31853497	30024.795042037964
515	18.25	2.046338	20.0	15.0	60.25	33.929153	106.0	12.0	17.1	1.3747727	19.0	14.0	68.1	38.474537	137.0	8.0	1000.0	1000.0	2059999	22.649923	3.9755929	36.947815	-36.66265	22.650023	3.9749758	36.65634	-35.337357	-22.676613	0.32175153	30083.60761165619
516	18.5	2.0615528	21.0	16.0	33.25	46.27297	113.0	0.0	18.0	1.5491934	20.0	15.0	61.8	51.752872	161.0	0.0	1000.0	1000.0	2063999	22.64893	3.950562	38.004055	-34.794254	22.64901	3.9501781	37.75199	-36.222626	-22.663855	0.32595807	30142.238882780075
517	14.75	0.8291562	16.0	14.0	75.25	30.408674	127.0	50.0	16.9	1.5132746	19.0	13.0	47.3	42.5818	139.0	0.0	1000.0	1000.0	2067999	22.629057	3.9587862	37.111885	-37.282623	22.629087	3.9583478	37.87951	-37.09301	-22.650562	0.31176338	30200.38555455208
518	17.5	1.5	19.0	16.0	81.75	28.795616	118.0	38.0	15.6	2.9732137	20.0	9.0	94.8	103.17152	373.0	0.0	1000.0	1000.0	2071999	22.638306	3.9671233	38.538536	-36.737926	22.638454	3.9664626	37.254875	-38.40494	-22.657784	0.30752623	30258.997736930847
519	15.5	1.5	18.0	14.0	84.25	34.686993	143.0	56.0	17.6	1.6248077	21.0	15.0	48.5	51.649296	167.0	0.0	1000.0	1000.0	2075999	22.652515	4.0216727	37.21841	-37.654533	22.652523	4.021535	37.31557	-41.196625	-22.672686	0.30573162	30317.120827674866
520	16.5	1.118034	18.0	15.0	74.0	39.389084	107.0	7.0	18.0	1.7888544	21.0	16.0	39.9	27.642178	99.0	5.0	1000.0	1000.0	2079999	22.67769	3.998423	39.12258	-37.042557	22.677872	3.99778	36.046127	-37.53409	-22.69754	0.31547925	30375.800462007523
521	18.0	1.2247449	20.0	17.0	87.75	53.14779	133.0	0.0	16.6	2.2449944	20.0	13.0	53.8	48.408264	147.0	0.0	1000.0	1000.0	2083999	22.661802	4.0100045	36.943428	-39.07688	22.661913	4.00912	36.937645	-38.56518	-22.682245	0.3142749	30433.455325603485
522	16.5	2.291288	20.0	14.0	62.5	31.228992	111.0	26.0	16.7	2.5317976	21.0	14.0	93.4	43.67883	152.0	0.0	1000.0	1000.0	2087999	22.668652	4.029612	35.8868	-38.614273	22.668787	4.0290895	36.720448	-41.513165	-22.694715	0.31220886	30491.77525281906
523	16.5	2.291288	20.0	14.0	82.0	64.31563	191.0	29.0	16.7	2.0024984	20.0	14.0	52.8	29.20548	112.0	11.0	1000.0	1000.0	2091999	22.667616	4.072715	37.757915	-39.015697	22.667717	4.072095	36.950165	-39.86656	-22.682922	0.31899348	30550.11570572853
524	17.25	1.9202864	20.0	15.0	107.75	39.69493	171.0	65.0	16.5	1.6278821	19.0	14.0	92.6	57.06873	178.0	0.0	1000.0	1000.0	2095999	22.667072	4.0887933	36.973625	-38.06206	22.667135	4.088765	37.34143	-38.972805	-22.68711	0.3176501	30608.995103359222
525	17.5	1.118034	19.0	16.0	24.25	28.252213	69.0	0.0	16.5	1.7464249	20.0	14.0	85.4	33.181923	169.0	43.0	1000.0	1000.0	2099999	22.665785	4.013161	37.568966	-38.015556	22.665775	4.0132837	37.28595	-39.6791	-22.68634	0.3196283	30667.368320941925
526	17.25	1.6393596	20.0	16.0	53.25	26.356926	88.0	16.0	16.9	1.5779735	21.0	15.0	68.0	47.89363	141.0	0.0	1000.0	1000.0	2103999	22.679022	3.977066	36.741642	-38.46934	22.678925	3.9771855	36.064083	-38.472496	-22.699533	0.3228281	30726.14409661293
527	16.75	1.7853571	19.0	14.0	79.25	59.06088	163.0	0.0	16.4	1.356466	19.0	14.0	101.6	45.69945	181.0	39.0	1000.0	1000.0	2107999	22.672132	3.8771367	37.988213	-34.66833	22.672125	3.8770015	37.86274	-35.32511	-22.693039	0.31811693	30785.561700582504
528	17.75	2.046338	21.0	16.0	75.5	61.73532	149.0	0.0	17.4	1.68523	20.0	15.0	64.3	63.937546	186.0	0.0	1000.0	1000.0	2111999	22.662834	3.7785993	36.947502	-27.821156	22.662794	3.7787685	36.72056	-26.932852	-22.674488	0.31144592	30843.689212799072
529	17.75	2.384848	21.0	15.0	33.5	28.200178	78.0	0.0	17.8	2.6758177	23.0	15.0	44.3	50.111973	155.0	0.0	1000.0	1000.0	2115999	22.640354	3.6723633	38.41306	-20.812727	22.64038	3.6720974	36.921318	-20.89258	-22.667152	0.31161407	30902.768729925156
530	16.75	1.7853571	19.0	15.0	49.75	29.969776	80.0	0.0	16.0	1.0954452	18.0	14.0	83.7	38.25977	168.0	31.0	1000.0	1000.0	2119999	22.63541	3.6091835	37.461815	-16.560228	22.635273	3.6094522	37.142452	-17.787096	-22.65387	0.3137362	30960.645594120026
531	17.75	0.4330127	18.0	17.0	41.25	22.45412	77.0	15.0	17.6	1.356466	20.0	16.0	59.8	42.451855	137.0	0.0	1000.0	1000.0	2123999	22.631243	3.6077309	36.791595	-13.696407	22.631283	3.6075122	36.85572	-14.584898	-22.658176	0.30636305	31018.889352560043
532	18.5	0.5	19.0	18.0	38.75	23.721035	60.0	0.0	17.9	1.8138357	21.0	14.0	59.2	40.654152	141.0	0.0	1000.0	1000.0	2127999	22.648048	3.5339816	36.930874	-13.857404	22.648113	3.533658	37.29597	-13.646249	-22.666302	0.30468535	31078.349388360977
533	17.5	1.6583124	19.0	15.0	66.5	33.648922	103.0	14.0	17.3	1.7349352	20.0	14.0	86.5	51.861835	193.0	0.0	1000.0	1000.0	2131999	22.638203	3.5791042	36.877636	-12.341664	22.638252	3.5788367	37.089123	-12.2134285	-22.660688	0.29956147	31136.59662413597
534	18.25	1.0897248	20.0	17.0	47.75	34.86671	86.0	11.0	17.6	1.9078784	20.0	15.0	44.0	25.996153	87.0	0.0	1000.0	1000.0	2135999	22.690134	3.5622282	36.947865	-11.698793	22.690123	3.5621476	36.99618	-11.594214	-22.713581	0.29229832	31195.042318820953
535	19.0	1.5811388	21.0	17.0	62.25	54.8834	132.0	0.0	17.5	1.2845232	20.0	15.0	57.2	25.922192	90.0	6.0	1000.0	1000.0	2139999	22.748602	3.5840187	38.382454	-11.505356	22.748692	3.5834193	39.53781	-12.161372	-22.77367	0.2904899	31255.129907131195
536	17.5	1.118034	19.0	16.0	46.25	40.2888	108.0	0.0	18.6	1.6248077	22.0	16.0	46.3	57.29232	191.0	0.0	1000.0	1000.0	2143999	22.79071	3.5843987	40.43856	-11.098575	22.79075	3.5839112	37.490215	-10.932387	-22.80797	0.28976905	31313.95191192627
537	18.75	1.9202864	21.0	16.0	51.5	23.774986	80.0	15.0	17.0	2.236068	20.0	12.0	75.6	51.223434	146.0	0.0	1000.0	1000.0	2147999	22.836975	3.5529304	38.463486	-10.085445	22.837088	3.5523114	40.226612	-10.325344	-22.851294	0.29327148	31371.951515436172
538	15.5	1.8027756	18.0	13.0	74.25	45.157364	120.0	0.0	18.0	2.32379	21.0	15.0	61.2	49.04855	144.0	0.0	1000.0	1000.0	2151999	22.878315	3.5433524	38.50966	-8.3190155	22.87843	3.5426292	37.27377	-9.6058855	-22.9075	0.28423297	31430.066843032837
539	17.5	2.6925824	22.0	15.0	55.75	38.94467	97.0	0.0	18.3	1.8466187	21.0	15.0	57.2	43.020462	135.0	9.0	1000.0	1000.0	2155999	22.94095	3.5216904	38.63437	-7.581167	22.940947	3.5211961	37.77644	-8.052919	-22.959063	0.2885045	31489.57924246788
540	17.75	0.8291562	19.0	17.0	33.25	22.708754	60.0	0.0	18.0	2.0	20.0	15.0	58.2	52.118713	173.0	0.0	1000.0	1000.0	2159999	22.963858	3.5024285	37.966393	-7.36403	22.963858	3.502275	37.637924	-7.4151278	-22.976395	0.29457995	31547.77751159668
541	18.0	1.4142135	20.0	16.0	24.25	17.412281	48.0	0.0	17.9	1.7578397	21.0	16.0	47.4	49.576607	155.0	0.0	1000.0	1000.0	2163999	22.97738	3.512269	38.686615	-6.4747267	22.977482	3.511946	37.902218	-7.5836916	-22.999254	0.2943013	31605.75787115097
542	16.75	1.47902	19.0	15.0	67.25	13.589978	88.0	50.0	17.5	0.8062258	19.0	16.0	60.9	25.839699	104.0	6.0	1000.0	1000.0	2167999	23.00821	3.489366	37.129974	-6.843014	23.008255	3.4889517	37.572456	-7.335203	-23.037	0.29046857	31664.236144542694
543	15.75	3.9607449	21.0	11.0	57.0	30.02499	102.0	19.0	18.2	1.7204652	20.0	16.0	43.4	28.114765	87.0	0.0	1000.0	1000.0	2171999	23.028448	3.5161974	38.20036	-6.358073	23.02856	3.5160074	37.517284	-7.7376223	-23.046883	0.29103136	31722.73287844658
544	20.25	2.384848	23.0	17.0	39.0	36.558174	99.0	0.0	16.3	1.4177446	19.0	14.0	83.8	43.773964	167.0	33.0	1000.0	1000.0	2175999	23.019697	3.5394373	39.04348	-7.326165	23.019835	3.5387545	37.104942	-7.5231485	-23.032932	0.3010538	31780.9912443161
545	16.25	1.299038	18.0	15.0	56.25	61.665936	161.0	11.0	17.1	1.3747728	20.0	15.0	81.7	55.605846	178.0	0.0	1000.0	1000.0	2179999	23.01642	3.5385082	39.533585	-8.223248	23.01639	3.5381823	37.94829	-8.708061	-23.028322	0.29381377	31839.8944272995
546	15.75	1.7853571	18.0	14.0	101.0	85.39613	247.0	30.0	16.1	1.868154	21.0	14.0	87.0	36.146923	143.0	30.0	1000.0	1000.0	2183999	23.013887	3.5599577	37.939384	-10.965097	23.01386	3.5598578	37.133118	-11.390493	-23.035038	0.29754943	31898.16243171692
547	16.75	1.9202864	19.0	14.0	45.25	27.616796	74.0	0.0	17.1	3.04795	22.0	12.0	66.7	52.854614	183.0	0.0	1000.0	1000.0	2187999	23.014875	3.581209	39.203262	-12.061625	23.014872	3.580911	36.65811	-13.209201	-23.031149	0.2964171	31956.15203356743
548	17.25	1.47902	19.0	15.0	68.0	29.790937	106.0	27.0	18.3	2.0024984	21.0	15.0	60.6	48.435936	150.0	0.0	1000.0	1000.0	2191999	23.029703	3.579215	39.78991	-12.213853	23.029787	3.5790815	39.073586	-12.7375965	-23.048695	0.30000746	32014.712159395218
549	18.5	2.291288	21.0	15.0	58.75	66.48825	171.0	0.0	17.0	1.3416407	19.0	15.0	59.8	29.647259	123.0	18.0	1000.0	1000.0	2195999	23.040846	3.5699403	36.03061	-12.33028	23.040773	3.5700326	37.051174	-13.173793	-23.048777	0.29892695	32073.28320455551
550	17.25	1.7853571	19.0	15.0	55.5	30.103987	101.0	25.0	17.6	2.87054	23.0	14.0	66.6	36.29656	128.0	5.0	1000.0	1000.0	2199999	23.049885	3.6034908	36.582893	-12.399921	23.04995	3.6033564	37.962776	-13.386674	-23.073088	0.29618573	32131.817491531372
551	17.25	0.8291562	18.0	16.0	52.75	39.34066	114.0	14.0	16.1	1.868154	20.0	13.0	58.6	27.77481	99.0	9.0	1000.0	1000.0	2203999	23.081242	3.5915956	37.760906	-13.739673	23.08126	3.5909414	38.331085	-13.773084	-23.102886	0.2969353	32190.616271734238
552	18.25	1.9202864	21.0	16.0	23.5	40.703194	94.0	0.0	18.5	1.5	21.0	16.0	58.3	46.402695	121.0	0.0	1000.0	1000.0	2207999	23.086767	3.6332438	37.543613	-14.355537	23.086777	3.6333086	39.261147	-14.557302	-23.102077	0.29562092	32249.17342066765
553	18.0	1.0	19.0	17.0	45.75	49.418495	130.0	4.0	16.8	1.077033	19.0	16.0	65.4	43.458485	139.0	12.0	1000.0	1000.0	2211999	23.102606	3.613698	38.69892	-15.198593	23.102713	3.6132967	36.712116	-15.077945	-23.122864	0.3006831	32308.56268644333
554	17.25	0.8291562	18.0	16.0	53.75	10.779031	68.0	41.0	17.0	1.4142135	18.0	14.0	67.2	40.953144	143.0	10.0	1000.0	1000.0	2215999	23.08258	3.6268368	37.318287	-15.47598	23.08269	3.6263819	39.536205	-15.631793	-23.092468	0.3045555	32367.10185790062
555	16.5	1.118034	18.0	15.0	56.0	47.3656	130.0	0.0	16.6	2.0591261	21.0	13.0	93.9	56.122097	218.0	28.0	1000.0	1000.0	2219999	23.059433	3.6546152	36.957222	-15.795212	23.0594	3.6542907	37.531345	-15.720241	-23.08296	0.29570746	32425.73451066017
556	15.75	2.384848	19.0	13.0	78.0	37.636417	122.0	27.0	18.1	1.5132747	20.0	15.0	44.5	41.52409	113.0	0.0	1000.0	1000.0	2223999	23.0513	3.6560676	37.56749	-15.682124	23.051275	3.6559818	37.25878	-16.997116	-23.058205	0.3009885	32483.703199863434
557	16.75	1.9202864	19.0	14.0	54.5	55.156597	121.0	0.0	17.5	1.9104973	20.0	15.0	49.1	32.36495	100.0	0.0	1000.0	1000.0	2227999	23.018312	3.6358058	38.179626	-16.482285	23.018423	3.6352272	37.152378	-18.607977	-23.02473	0.29821953	32542.30773830414
558	17.75	2.046338	21.0	16.0	18.75	17.640507	47.0	0.0	16.9	2.507987	23.0	14.0	74.4	55.205437	165.0	0.0	1000.0	1000.0	2231999	22.96826	3.6381633	37.08319	-17.080769	22.9683	3.637865	37.075447	-17.48874	-22.987558	0.29461652	32600.838153362274
559	18.25	0.8291562	19.0	17.0	45.0	28.460499	87.0	11.0	17.4	1.8547237	20.0	15.0	53.4	41.090633	129.0	0.0	1000.0	1000.0	2235999	22.952015	3.6526139	38.3922	-17.632793	22.952057	3.6522524	39.68717	-18.76958	-22.96893	0.29238948	32658.86521077156
560	17.5	1.5	20.0	16.0	57.75	35.31554	96.0	0.0	17.5	1.7464249	21.0	15.0	64.2	43.379257	127.0	0.0	1000.0	1000.0	2239999	22.964067	3.6816442	38.19763	-18.984585	22.964094	3.6813312	37.72079	-19.170456	-22.982758	0.29674277	32717.45976281166
561	17.25	1.299038	19.0	16.0	61.5	30.899029	112.0	28.0	17.1	1.6401219	20.0	14.0	57.3	31.764917	98.0	0.0	1000.0	1000.0	2243999	23.002272	3.7171125	38.4134	-19.891045	23.002235	3.7171712	38.2494	-20.803373	-23.017094	0.2964516	32775.286172389984
562	18.0	2.4494898	22.0	16.0	52.0	40.638653	114.0	0.0	16.7	2.6851444	23.0	13.0	68.7	35.87492	117.0	0.0	1000.0	1000.0	2247999	23.024185	3.755907	37.208183	-21.208832	23.024143	3.7558973	36.757954	-21.08951	-23.0392	0.29995608	32834.826115608215
563	15.75	1.9202864	18.0	13.0	74.0	22.93469	94.0	36.0	16.9	2.5475478	22.0	14.0	57.7	40.83883	134.0	0.0	1000.0	1000.0	2251999	23.023258	3.7499063	38.952934	-21.65387	23.023165	3.750081	36.945663	-22.29159	-23.037104	0.30134833	32893.0248939991
564	16.75	1.47902	19.0	15.0	63.75	35.625656	122.0	29.0	18.5	2.156386	21.0	15.0	35.6	39.189793	115.0	0.0	1000.0	1000.0	2255999	23.016214	3.73017	39.025597	-21.987492	23.01611	3.7302086	39.551674	-23.186306	-23.036247	0.29650196	32951.592453718185
565	16.0	1.2247449	17.0	14.0	69.5	9.552486	84.0	58.0	17.9	2.5079873	22.0	13.0	59.6	47.825096	120.0	0.0	1000.0	1000.0	2259999	23.03125	3.7524796	37.4025	-23.492733	23.031307	3.7519913	36.945324	-23.061127	-23.046919	0.28951135	33009.279366731644
566	17.75	2.2776084	20.0	14.0	65.5	62.395912	147.0	0.0	17.2	2.4413111	23.0	14.0	56.6	42.544567	114.0	0.0	1000.0	1000.0	2263999	23.06237	3.7649581	38.583824	-23.542845	23.06239	3.7648928	37.62928	-24.399443	-23.07239	0.29066065	33067.279947042465
567	16.75	0.8291562	18.0	16.0	51.75	45.68575	121.0	0.0	16.4	1.9595919	20.0	14.0	63.3	46.32073	156.0	0.0	1000.0	1000.0	2267999	23.10924	3.7515671	36.799206	-24.092266	23.109236	3.7513006	37.279896	-24.860607	-23.11784	0.2910954	33125.21782207489
568	16.0	1.2247449	17.0	14.0	55.75	42.026035	120.0	4.0	17.7	1.5524175	20.0	15.0	60.7	46.893604	126.0	0.0	1000.0	1000.0	2271999	23.147007	3.7328067	37.560528	-21.279665	23.147	3.7326822	38.03032	-20.957478	-23.158499	0.2865247	33184.02376127243
569	17.25	1.7853571	19.0	15.0	59.25	20.498476	88.0	37.0	17.0	1.183216	19.0	15.0	66.7	43.93643	162.0	11.0	1000.0	1000.0	2275999	23.17043	3.6875055	38.629795	-20.319828	23.170383	3.68765	37.18406	-20.390682	-23.195656	0.29118916	33242.13140320778
570	16.75	1.47902	19.0	15.0	47.75	22.686726	71.0	12.0	17.4	2.0099752	21.0	13.0	58.5	31.944483	108.0	10.0	1000.0	1000.0	2279999	23.19928	3.7062654	38.146324	-20.339493	23.19917	3.7066033	37.071213	-20.624752	-23.217905	0.29164684	33300.47951292992
571	17.5	2.0615528	20.0	15.0	94.0	28.67926	128.0	52.0	17.6	2.0591261	21.0	13.0	46.6	25.468412	95.0	10.0	1000.0	1000.0	2283999	23.191252	3.7016883	37.035347	-21.065403	23.191303	3.7014759	38.644894	-21.690813	-23.205275	0.29140314	33358.67638254166
572	15.0	1.0	16.0	14.0	112.25	57.53423	166.0	25.0	17.6	2.154066	20.0	13.0	42.6	39.18214	109.0	0.0	1000.0	1000.0	2287999	23.20792	3.6872146	38.12256	-20.138542	23.207943	3.6869261	37.395348	-20.377138	-23.223295	0.29495484	33417.13907074928
573	16.75	1.6393596	18.0	14.0	31.5	31.658333	85.0	8.0	17.9	1.4456832	20.0	15.0	56.0	46.467194	136.0	0.0	1000.0	1000.0	2291999	23.207193	3.7200768	38.59864	-19.530186	23.207218	3.7198782	37.043983	-22.394966	-23.212017	0.29690057	33477.003208875656
574	17.5	1.6583124	19.0	15.0	26.75	24.014318	62.0	0.0	17.1	1.5779734	20.0	14.0	46.7	39.792088	115.0	0.0	1000.0	1000.0	2295999	23.21081	3.7470684	37.75892	-19.743647	23.210817	3.746892	37.684517	-19.871834	-23.222664	0.29685917	33534.83050632477
575	16.5	1.118034	18.0	15.0	107.0	62.741535	206.0	32.0	17.6	1.7435596	21.0	15.0	44.5	28.203724	101.0	0.0	1000.0	1000.0	2299999	23.208084	3.7317364	39.1962	-19.038055	23.208063	3.7315314	37.525677	-20.042088	-23.226467	0.29528472	33592.80985355377
576	17.75	2.1650636	21.0	15.0	59.0	26.324894	90.0	24.0	17.1	2.0712316	21.0	15.0	94.1	60.816856	176.0	0.0	1000.0	1000.0	2303999	23.23818	3.7425127	38.929165	-18.181118	23.238123	3.742681	38.506557	-18.62309	-23.255484	0.28495392	33651.95801782608
577	18.0	1.5811388	20.0	16.0	75.0	77.913414	207.0	6.0	18.4	1.7435596	21.0	15.0	33.4	34.931934	97.0	0.0	1000.0	1000.0	2307999	23.278193	3.7131953	37.63893	-18.491554	23.278212	3.7130117	37.46016	-19.606674	-23.303188	0.2851299	33709.71070146561
578	15.5	1.5	17.0	13.0	117.5	21.230873	152.0	100.0	16.6	2.2	21.0	13.0	74.5	45.83721	151.0	0.0	1000.0	1000.0	2311999	23.300606	3.7408535	37.214684	-19.037851	23.300573	3.7407331	38.788437	-19.122503	-23.323753	0.28622997	33768.19268012047
579	17.75	1.47902	20.0	16.0	31.0	32.67262	87.0	8.0	16.3	1.4177446	19.0	14.0	92.3	51.888435	188.0	14.0	1000.0	1000.0	2315999	23.310383	3.7473936	37.356274	-19.173355	23.310385	3.7474444	37.530327	-19.422611	-23.32839	0.28976998	33826.528656721115
580	17.75	1.6393596	19.0	15.0	55.25	43.705692	101.0	0.0	17.5	2.0615528	22.0	15.0	70.1	49.59728	174.0	0.0	1000.0	1000.0	2319999	23.338633	3.7700164	37.06105	-19.039398	23.338682	3.7697787	38.024647	-19.810074	-23.361797	0.28627825	33885.02569723129
581	16.5	2.291288	20.0	14.0	72.0	43.49138	113.0	0.0	16.1	1.5779735	18.0	13.0	88.0	51.803474	188.0	0.0	1000.0	1000.0	2323999	23.352	3.7487335	38.603504	-18.803326	23.35195	3.748857	37.68946	-19.110552	-23.359615	0.29665294	33943.03917980194
582	16.5	0.8660254	18.0	16.0	46.0	34.691498	82.0	0.0	17.4	1.2	20.0	16.0	71.8	31.310701	136.0	24.0	1000.0	1000.0	2327999	23.35239	3.7010446	37.12818	-18.286469	23.352282	3.7013967	35.810303	-18.156973	-23.371843	0.3035016	34001.12728714943
583	15.25	1.47902	17.0	13.0	101.5	29.845436	136.0	68.0	17.8	2.4	23.0	14.0	73.6	52.832188	191.0	0.0	1000.0	1000.0	2331999	23.336613	3.736726	37.856018	-18.073448	23.33652	3.736856	37.408043	-19.249056	-23.346289	0.29007897	34059.827251434326
584	16.75	1.0897248	18.0	15.0	52.25	32.980106	85.0	14.0	18.0	1.8973665	22.0	14.0	48.7	48.910225	146.0	0.0	1000.0	1000.0	2335999	23.348736	3.723317	39.8162	-18.26086	23.348703	3.7233791	37.1446	-18.906578	-23.376928	0.29145306	34117.75652861595
