Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
14	4.0	4.3011627	11.0	0.0	204.25	194.7978	452.0	0.0	6.0	5.7965508	17.0	0.0	298.5	241.84717	645.0	0.0	1000.0	1000.0	55999	5.32536	4.0645533	28.12344	-3.7862566	5.32521	4.064874	27.892313	-4.000618	-5.440487	0.14120647	765.6222789287567
15	7.5	7.566373	20.0	1.0	247.75	248.08705	661.0	0.0	5.7	3.7960505	13.0	1.0	272.4	124.66771	432.0	1.0	1000.0	1000.0	59999	5.2991905	4.3114605	28.889662	-4.208705	5.29921	4.3116555	28.971401	-4.291391	-5.441499	0.15755352	821.6824615001678
16	5.75	2.1650636	9.0	3.0	309.0	49.335587	359.0	241.0	5.4	5.936329	17.0	0.0	302.5	294.97162	775.0	0.0	1000.0	939.0	63999	5.3934436	4.414875	29.962399	-4.2836967	5.393166	4.4152455	29.638384	-4.403838	-5.532071	0.17695323	877.1275951862335
17	10.5	3.2015622	14.0	6.0	155.0	170.53299	442.0	3.0	5.8	4.0199504	17.0	2.0	378.6	184.56662	582.0	0.0	1000.0	1000.0	67999	5.4988933	4.5577307	30.21262	-4.72491	5.49879	4.5576305	29.691559	-4.647779	-5.654039	0.19532694	935.8936769962311
18	3.5	1.6583124	6.0	2.0	434.0	74.04391	551.0	348.0	7.4	4.7159305	18.0	1.0	304.3	222.46622	671.0	4.0	1000.0	1000.0	71999	5.640718	4.6970835	28.770496	-6.3421326	5.6336217	4.706274	29.43163	-5.7787766	-5.786252	0.21733536	994.382194519043
19	4.0	2.5495098	8.0	1.0	306.5	100.02125	384.0	135.0	8.5	4.9849772	19.0	1.0	331.9	264.2266	842.0	2.0	1000.0	1000.0	75999	5.619687	4.9063764	29.541317	-8.267803	5.6073694	4.92367	29.15005	-6.980197	-5.746628	0.24335416	1055.5576074123383
20	5.5	6.0621777	16.0	2.0	431.0	327.6988	756.0	14.0	4.2	4.6	14.0	0.0	464.1	250.74947	801.0	15.0	1000.0	1000.0	79999	5.5408916	5.0611377	29.49544	-7.3573427	5.5387144	5.064083	31.30575	-6.664572	-5.6630597	0.2531403	1113.699651479721
21	12.0	6.4031243	17.0	1.0	178.25	297.27292	693.0	0.0	7.1	5.356304	16.0	0.0	390.1	266.94922	901.0	7.0	1000.0	1000.0	83999	5.4263954	5.279093	30.402485	-14.746931	5.426716	5.278887	33.069546	-12.58063	-5.553137	0.27128887	1169.2573194503784
22	6.75	6.759253	18.0	1.0	411.5	247.89565	651.0	0.0	6.0	5.621388	20.0	0.0	322.7	283.61032	685.0	2.0	1000.0	961.4	87999	5.2682896	5.4532495	31.37608	-23.475016	5.2684464	5.4531255	33.909916	-20.728636	-5.3827534	0.289037	1223.4969720840454
23	1.5	1.118034	3.0	0.0	672.75	127.908905	884.0	548.0	4.9	5.752391	17.0	0.0	402.5	322.58124	927.0	20.0	1000.0	1000.0	91999	5.0020323	5.498651	31.399784	-30.473131	5.002319	5.4986115	33.174385	-30.448374	-5.1069207	0.2986231	1281.2955758571625
24	4.4	5.425864	15.0	0.0	291.2	207.68379	478.0	11.0	6.7	4.670118	15.0	0.0	299.2	210.5487	635.0	0.0	919.6	1000.0	95999	4.755015	5.468342	30.993437	-30.382626	4.7556577	5.4679227	32.159004	-30.747982	-4.870299	0.3155722	1339.9971897602081
25	9.0	4.1833	13.0	2.0	256.75	276.73666	719.0	37.0	6.8	4.6	14.0	0.0	338.0	265.90787	785.0	0.0	1000.0	1000.0	99999	4.396208	5.4962106	30.454578	-30.209803	4.396699	5.495959	31.922255	-23.77101	-4.5207844	0.33539122	1393.7412559986115
26	9.25	6.7221646	19.0	3.0	84.25	71.72299	194.0	1.0	4.3	3.7696152	10.0	0.0	461.5	283.1128	882.0	0.0	1000.0	1000.0	103999	4.014589	5.628534	30.427828	-23.316887	4.014731	5.6288414	32.389698	-22.910769	-4.1053424	0.3607255	1446.7072610855103
27	3.75	5.9319053	14.0	0.0	304.5	197.0793	598.0	45.0	2.9	3.477068	11.0	0.0	427.2	291.576	905.0	0.0	1000.0	911.2	107999	3.6244948	5.738467	31.21312	-18.331144	3.6247747	5.7386556	33.629623	-17.645105	-3.7202573	0.36540186	1498.0254454612732
28	7.5	6.576473	17.0	0.0	294.0	368.01154	910.0	6.0	6.7	6.165225	18.0	0.0	317.1	261.11392	784.0	0.0	830.0	1000.0	111999	3.1599972	5.893723	31.413784	-19.515636	3.1603482	5.89385	32.17739	-21.374294	-3.261863	0.3818378	1550.6174852848053
29	7.5	6.344289	17.0	0.0	196.75	206.03807	480.0	0.0	10.6	5.607138	20.0	3.0	140.8	189.5177	594.0	0.0	1000.0	1000.0	115999	2.7560313	6.074769	30.991262	-22.611607	2.7555945	6.0754604	33.507797	-23.712189	-2.8772156	0.40916023	1604.451164484024
30	7.25	5.53963	14.0	0.0	372.75	297.86856	835.0	96.0	6.2	6.0630026	19.0	0.0	380.5	324.93207	952.0	0.0	1000.0	1000.0	119999	2.3909194	6.253452	30.074013	-24.04964	2.3908763	6.2538724	31.690357	-24.457882	-2.520217	0.43053436	1661.8060846328735
31	3.75	4.145781	10.0	0.0	241.5	277.74313	710.0	27.0	6.8	5.564171	20.0	0.0	316.1	216.5869	648.0	1.0	1000.0	1000.0	123999	2.0967383	6.304501	31.37451	-29.81896	2.0970113	6.305017	34.78137	-30.126863	-2.215018	0.44165796	1719.8921356201172
32	4.5	4.7169905	12.0	0.0	455.5	295.511	844.0	58.0	6.5	5.2583265	15.0	0.0	308.7	231.78699	666.0	9.0	1000.0	1000.0	127999	1.8140298	6.3636518	30.84057	-31.677582	1.8135324	6.3641925	32.63206	-34.453503	-1.9365069	0.4456669	1777.237630367279
33	1.25	1.6393596	4.0	0.0	379.75	185.08292	595.0	166.0	5.6	5.043808	18.0	0.0	207.7	164.29367	458.0	0.0	1000.0	1000.0	131999	1.5686454	6.5140395	30.461506	-46.496742	1.5673336	6.515348	33.782387	-42.932686	-1.7080976	0.46276996	1833.4582517147064
34	4.5	4.031129	11.0	0.0	308.25	121.37416	437.0	162.0	4.1	5.539855	15.0	0.0	416.3	268.45148	785.0	0.0	1000.0	1000.0	135999	1.3212484	6.5498996	31.074694	-44.694572	1.3210497	6.5510464	32.45411	-44.94769	-1.4565148	0.48752815	1888.0389127731323
35	8.5	3.640055	13.0	4.0	153.0	135.38464	322.0	0.0	6.8	5.3065996	16.0	0.0	276.0	299.06055	874.0	0.0	1000.0	1000.0	139999	1.0915693	6.515997	30.626638	-50.9309	1.0919764	6.5166717	32.169815	-49.762455	-1.1975809	0.5016242	1939.5035684108734
36	6.5	5.6789083	15.0	0.0	322.0	190.56627	466.0	0.0	5.4	5.1224995	16.0	0.0	379.4	213.94542	708.0	12.0	1000.0	1000.0	143999	0.6671262	6.585375	30.722578	-54.849987	0.6673381	6.5865073	31.370804	-53.11229	-0.77570236	0.5351953	1996.3967695236206
37	6.5	6.8007355	18.0	1.0	390.0	250.68805	651.0	8.0	4.8	3.3406584	12.0	0.0	358.2	150.02454	555.0	39.0	1000.0	1000.0	147999	0.24402805	6.690047	32.54483	-56.76564	0.24414013	6.691156	34.30809	-56.23247	-0.3474372	0.5357347	2054.331537246704
38	5.25	7.3950996	18.0	0.0	530.25	310.4975	791.0	3.0	4.1	2.4269323	8.0	0.0	324.7	164.12802	587.0	17.0	1000.0	1000.0	151999	-0.101152234	6.752351	32.129353	-68.20341	-0.10140126	6.753487	32.931145	-68.87983	-0.020965587	0.54615235	2110.7781114578247
39	8.5	5.7227616	16.0	0.0	289.5	211.28712	555.0	0.0	2.8	2.3579652	7.0	0.0	404.9	232.7915	865.0	163.0	1000.0	1000.0	155999	-0.4636063	6.772114	30.822989	-81.842316	-0.46353242	6.773215	31.676197	-78.676865	0.36811408	0.56899583	2165.920583963394
40	5.75	3.7666297	10.0	0.0	245.75	121.38652	391.0	55.0	4.4	3.6110942	11.0	0.0	385.7	229.43498	743.0	13.0	1000.0	1000.0	159999	-0.83789563	6.860284	28.362146	-98.728195	-0.8372784	6.8617415	28.871754	-98.87706	0.7430135	0.6083566	2219.8319141864777
41	6.0	1.2247449	7.0	4.0	241.0	116.59974	431.0	132.0	7.0	5.585696	15.0	0.0	366.3	337.70935	950.0	0.0	1000.0	1000.0	163999	-1.1557075	6.9081593	27.27697	-112.75775	-1.1551659	6.9094596	27.898779	-114.41818	1.0391935	0.59583193	2278.320334672928
42	4.0	4.0620193	9.0	0.0	361.0	184.8824	582.0	71.0	8.4	4.6518817	14.0	0.0	240.6	229.22398	607.0	0.0	1000.0	1000.0	167999	-1.4478645	6.878806	26.97994	-107.50555	-1.4474783	6.878378	26.22761	-106.71323	1.3489212	0.5921378	2331.468482732773
43	7.0	3.9370039	13.0	2.0	378.0	190.84155	621.0	87.0	3.5	3.442383	10.0	0.0	466.9	279.65887	909.0	1.0	1000.0	1000.0	171999	-1.669336	6.850107	27.20858	-109.80232	-1.6692247	6.8513255	27.42263	-105.300934	1.5914465	0.60327715	2385.8680551052094
44	11.5	4.031129	17.0	6.0	172.0	89.61306	287.0	36.0	5.9	5.5937467	18.0	0.0	324.6	217.22255	686.0	5.0	1000.0	1000.0	175999	-1.9039747	6.8548365	25.471453	-145.13025	-1.903818	6.8551393	26.728495	-143.39227	1.8156762	0.6531233	2442.3955643177032
45	4.75	3.0310888	9.0	1.0	400.25	322.89423	907.0	77.0	8.2	8.292165	22.0	0.0	365.2	326.71237	914.0	0.0	1000.0	1000.0	179999	-2.1335022	6.7813725	25.084536	-156.49323	-2.133288	6.782589	25.491182	-152.09186	2.0350845	0.6387977	2495.712558031082
46	6.6	3.7202148	12.0	2.0	245.2	230.45988	613.0	0.0	5.2	6.5238028	17.0	0.0	457.8	363.58023	941.0	0.0	856.8	1000.0	183999	-2.3274677	6.7596254	25.780931	-148.81596	-2.3268595	6.761831	26.823141	-152.53516	2.2318642	0.6533252	2549.765853881836
47	4.75	7.6607766	18.0	0.0	162.0	201.5924	507.0	0.0	4.1	2.6999998	9.0	0.0	418.7	232.44615	974.0	101.0	1000.0	1000.0	187999	-2.5801008	6.7463455	25.573666	-166.28157	-2.5802078	6.74553	25.849018	-163.5979	2.482637	0.6958683	2602.258441925049
48	3.75	3.5619516	9.0	0.0	405.5	151.78357	657.0	260.0	5.3	2.9342802	11.0	2.0	438.4	202.69002	738.0	197.0	1000.0	1000.0	191999	-2.9003172	6.7132545	25.650969	-165.91612	-2.9002218	6.713905	25.656284	-158.25574	2.8257055	0.6745816	2658.5520553588867
49	8.75	4.8669806	15.0	4.0	286.75	138.30107	525.0	184.0	3.5	3.4132097	9.0	0.0	433.9	261.11548	829.0	10.0	1000.0	1000.0	195999	-3.2251494	6.679179	25.23877	-171.81447	-3.2255726	6.680492	23.89177	-169.74467	3.1320193	0.71775067	2716.245512008667
50	3.75	4.81534	12.0	0.0	213.0	305.5348	737.0	0.0	4.6	5.1224995	15.0	0.0	398.4	217.34084	747.0	0.0	1000.0	1000.0	199999	-3.499304	6.6129894	27.176208	-172.2262	-3.4996583	6.6146603	27.094467	-176.66039	3.4308503	0.7084859	2772.646716594696
51	3.5	1.5	5.0	1.0	624.0	35.71414	678.0	583.0	5.1	4.7212286	13.0	0.0	437.1	292.9411	937.0	56.0	1000.0	1000.0	203999	-3.765445	6.5309973	25.164923	-166.87436	-3.765399	6.530668	25.785816	-163.0464	3.6979575	0.70340484	2831.0187771320343
52	9.5	6.0207973	16.0	0.0	347.5	236.92668	644.0	1.0	6.1	5.1468434	16.0	0.0	393.3	279.28912	950.0	0.0	1000.0	1000.0	207999	-3.987203	6.5548563	25.289387	-163.80637	-3.98748	6.5569143	24.42829	-168.30536	3.9033165	0.711285	2884.0418338775635
53	7.75	7.154544	20.0	2.0	324.0	198.8429	500.0	0.0	3.5	4.8218255	17.0	0.0	496.8	201.62679	711.0	2.0	1000.0	1000.0	211999	-4.131297	6.4999685	25.16238	-192.90607	-4.131635	6.4982743	24.277416	-176.92674	4.050097	0.73960704	2939.0727717876434
54	3.0	2.738613	7.0	0.0	601.75	160.80325	744.0	329.0	7.7	6.8417835	18.0	0.0	392.9	284.7671	740.0	0.0	1000.0	1000.0	215999	-4.252383	6.545667	24.962004	-202.75781	-4.2527084	6.545526	24.311337	-206.48618	4.1784277	0.7293441	2996.623185157776
55	9.0	4.0620193	14.0	3.0	247.25	228.8508	614.0	20.0	6.0	6.244998	20.0	0.0	408.5	251.68283	703.0	0.0	1000.0	1000.0	219999	-4.3413897	6.5126634	25.886635	-235.188	-4.341213	6.510696	24.307037	-209.44452	4.256551	0.80527735	3054.1904997825623
56	4.75	4.7631397	12.0	0.0	482.0	350.3912	878.0	2.0	4.9	5.6648035	16.0	0.0	480.2	271.0538	924.0	15.0	1000.0	1000.0	223999	-4.451705	6.5391283	24.333668	-240.01422	-4.4517326	6.5420675	23.855185	-224.35904	4.3633566	0.79305494	3109.8983080387115
57	7.75	3.9607449	11.0	1.0	299.25	107.574104	475.0	191.0	3.6	4.1761227	12.0	0.0	521.4	199.2748	911.0	225.0	1000.0	1000.0	227999	-4.5772467	6.2792807	24.784613	-193.58768	-4.577028	6.2787843	23.721052	-215.47556	4.499672	0.7547606	3163.9738659858704
58	11.0	5.612486	18.0	3.0	240.25	189.16444	490.0	6.0	4.0	4.07431	10.0	0.0	494.9	270.2175	858.0	0.0	1000.0	1000.0	231999	-4.654535	6.3237195	24.256489	-224.48749	-4.6548786	6.3259254	24.412693	-234.27316	4.5764103	0.816823	3218.485486268997
59	3.0	2.1213202	5.0	0.0	466.25	272.98386	846.0	110.0	7.1	5.557877	16.0	0.0	401.2	317.899	945.0	4.0	1000.0	1000.0	235999	-4.796438	6.2487626	23.081783	-244.99815	-4.7962055	6.2437196	23.897852	-222.95807	4.7138886	0.7804507	3275.4711480140686
60	2.5	2.5	5.0	0.0	588.25	269.58893	937.0	204.0	3.9	2.8089144	9.0	0.0	441.8	235.47052	822.0	44.0	1000.0	1000.0	239999	-4.931784	6.3061886	25.02367	-227.7477	-4.9315686	6.307301	24.507822	-227.15079	4.8651495	0.81679296	3329.6908569335938
61	8.5	6.652067	17.0	2.0	301.5	300.51663	797.0	10.0	5.1	3.5623026	10.0	0.0	481.5	252.32846	918.0	191.0	1000.0	1000.0	243999	-5.115156	6.166175	23.274506	-196.34665	-5.114892	6.167431	22.730276	-197.9304	5.059859	0.76070166	3387.5266077518463
62	8.5	6.652067	15.0	0.0	401.0	409.33054	939.0	2.0	7.7	7.156116	21.0	0.0	343.8	309.28363	923.0	0.0	1000.0	1000.0	247999	-5.262115	6.102826	24.03444	-202.0769	-5.261634	6.1028705	26.545568	-189.12411	5.1854424	0.7720026	3442.185362100601
63	5.25	2.8613808	9.0	1.0	483.0	318.971	894.0	5.0	5.8	4.142463	13.0	0.0	349.4	213.43579	833.0	53.0	1000.0	1000.0	251999	-5.4218774	6.0937276	34.529755	-163.48412	-5.42202	6.094887	36.37741	-160.8421	5.3637614	0.7714131	3499.866530895233
64	4.75	2.9474566	8.0	0.0	502.75	311.39154	948.0	72.0	6.4	5.6249447	14.0	0.0	477.1	338.5981	945.0	6.0	1000.0	1000.0	255999	-5.5716577	6.070546	33.92325	-158.9371	-5.5714474	6.0721126	35.490734	-178.37703	5.499323	0.76557505	3557.652977705002
65	3.25	2.4874685	7.0	0.0	537.75	169.49539	761.0	369.0	4.4	4.4317036	12.0	0.0	476.6	291.7335	962.0	109.0	1000.0	1000.0	259999	-5.761945	6.045781	43.258537	-143.3997	-5.761652	6.0468025	40.39627	-136.93224	5.7010713	0.76799625	3613.35689496994
66	8.25	7.361216	17.0	0.0	352.75	356.98346	890.0	7.0	2.2	3.2496154	10.0	0.0	625.5	232.4131	909.0	39.0	1000.0	1000.0	263999	-5.885791	6.056012	43.12971	-132.01927	-5.884891	6.056502	45.263878	-134.81653	5.8192	0.75038797	3671.215429544449
67	3.25	5.629165	13.0	0.0	428.0	354.7668	782.0	0.0	6.6	5.4626	16.0	1.0	457.8	291.58627	859.0	19.0	1000.0	1000.0	267999	-6.0609193	6.0761485	38.143837	-112.57266	-6.0608983	6.0777407	35.332176	-123.20526	5.9951015	0.7316054	3725.552989721298
68	5.0	6.4420495	16.0	0.0	506.5	308.15054	834.0	0.0	3.9	4.592385	14.0	0.0	533.5	248.171	936.0	80.0	1000.0	1000.0	271999	-6.2032824	6.0889397	43.08406	-88.21381	-6.203285	6.0897536	45.061424	-94.316574	6.1323996	0.7175866	3778.8590404987335
69	4.5	6.652067	16.0	0.0	483.5	350.37302	878.0	0.0	5.6	5.7654138	16.0	0.0	408.6	261.4476	898.0	0.0	1000.0	1000.0	275999	-6.3286223	6.157688	41.660862	-74.484886	-6.3285127	6.158908	42.340363	-73.49203	6.259135	0.69586754	3836.1141288280487
70	6.25	1.299038	8.0	5.0	436.5	173.27652	614.0	156.0	6.2	6.630234	18.0	0.0	420.7	256.74777	665.0	0.0	1000.0	1000.0	279999	-6.415345	6.166892	48.44094	-57.19378	-6.415122	6.1678023	48.891014	-57.497993	6.351747	0.69921976	3893.5060782432556
71	12.75	5.1659946	17.0	4.0	168.75	284.81693	662.0	0.0	5.3	4.859012	14.0	0.0	389.1	276.7495	891.0	0.0	1000.0	1000.0	283999	-6.4803467	6.184931	51.679363	-56.412132	-6.4799294	6.185746	50.831764	-57.725716	6.416801	0.70021623	3947.7684183120728
72	6.0	5.4313903	14.0	1.0	538.25	291.71936	852.0	143.0	8.5	4.6743984	16.0	1.0	330.5	235.05031	715.0	0.0	1000.0	1000.0	287999	-6.5177045	6.1576943	54.547245	-52.585175	-6.517039	6.1589518	52.041546	-48.55231	6.446796	0.7026065	4002.6190786361694
73	5.75	4.6029882	12.0	0.0	503.5	262.00238	893.0	155.0	5.3	4.9608464	14.0	0.0	403.9	185.67415	688.0	147.0	1000.0	1000.0	291999	-6.5238886	6.1227293	46.71772	-46.068775	-6.5233226	6.1238484	47.90364	-46.411037	6.45627	0.69825864	4062.768820285797
74	8.5	7.664855	18.0	0.0	430.75	399.38913	942.0	0.0	3.0	3.9496837	12.0	0.0	499.2	253.51047	911.0	6.0	1000.0	1000.0	295999	-6.536329	6.1100283	53.354115	-41.091446	-6.535947	6.1104794	55.434128	-40.47019	6.484183	0.6832811	4123.8025114536285
75	4.25	0.4330127	5.0	4.0	566.5	100.46268	698.0	428.0	3.0	2.8982754	8.0	0.0	614.7	184.58444	960.0	337.0	1000.0	1000.0	299999	-6.519112	6.092582	52.329735	-41.67723	-6.518608	6.0931664	52.3017	-42.786922	6.468811	0.6751509	4181.953499794006
76	5.0	3.8078866	10.0	0.0	430.25	154.98932	659.0	267.0	3.5	2.8017852	10.0	0.0	506.8	234.12253	912.0	111.0	1000.0	1000.0	303999	-6.4798036	6.062447	50.689007	-45.59309	-6.479716	6.062777	49.424366	-46.273193	6.423891	0.6731939	4238.432510137558
77	5.5	5.766281	15.0	0.0	438.75	225.11594	664.0	67.0	5.3	5.330103	18.0	0.0	490.6	206.8875	715.0	0.0	1000.0	1000.0	307999	-6.468128	6.05118	43.32806	-47.16956	-6.468189	6.0513196	45.181793	-47.552727	6.405267	0.67034996	4297.056364059448
78	7.25	5.018715	15.0	1.0	366.5	235.02818	682.0	19.0	6.1	4.323193	15.0	0.0	352.3	124.286	546.0	165.0	1000.0	1000.0	311999	-6.3868475	5.965041	43.41958	-47.165897	-6.38608	5.9656754	41.140385	-48.294403	6.3175044	0.65868545	4356.905587911606
79	3.25	2.58602	7.0	0.0	437.0	160.16397	708.0	291.0	8.6	6.988562	19.0	0.0	299.9	322.87347	951.0	0.0	1000.0	1000.0	315999	-6.3756413	5.886471	41.257256	-49.10361	-6.375115	5.8870025	46.450096	-50.16235	6.2986636	0.6488761	4416.207518339157
80	2.0	1.5811388	4.0	0.0	315.75	164.05849	522.0	76.0	8.0	7.6681156	19.0	0.0	236.7	198.75214	502.0	0.0	1000.0	1000.0	319999	-6.3539777	5.8551064	41.97558	-49.68816	-6.3535433	5.8552103	42.034595	-51.342613	6.3084483	0.6429153	4468.334796190262
81	8.5	5.0249376	17.0	4.0	310.5	189.44986	514.0	0.0	7.0	4.9396358	17.0	1.0	339.4	203.86427	626.0	0.0	1000.0	1000.0	323999	-6.37478	5.7877097	43.477715	-50.85095	-6.3745914	5.7881136	42.304096	-51.88488	6.315749	0.6357362	4527.003799200058
82	4.0	4.0620193	9.0	0.0	494.0	253.66217	906.0	259.0	4.7	4.4732537	16.0	0.0	457.4	259.7669	936.0	0.0	1000.0	1000.0	327999	-6.2955337	5.7085605	47.58176	-45.232742	-6.2956023	5.7090607	47.681923	-46.789215	6.231256	0.63426226	4588.41320514679
83	7.25	5.1659946	16.0	3.0	299.75	210.35371	604.0	13.0	3.7	4.5177426	15.0	0.0	439.8	146.83786	574.0	50.0	1000.0	1000.0	331999	-6.274141	5.6762934	48.031956	-44.600243	-6.2741985	5.676114	44.284946	-45.799316	6.2316976	0.6237521	4645.7808384895325
84	3.25	3.49106	9.0	0.0	572.0	251.99107	910.0	253.0	5.1	5.647123	16.0	0.0	424.4	319.98755	965.0	0.0	1000.0	1000.0	335999	-6.253246	5.6734076	47.321064	-43.991	-6.2531567	5.6737413	45.56309	-45.960255	6.1863556	0.62406725	4700.402176856995
85	6.75	1.9202864	9.0	4.0	275.5	166.17686	418.0	0.0	6.6	6.8146896	19.0	0.0	424.1	302.6359	843.0	0.0	1000.0	1000.0	339999	-6.269409	5.674248	43.30531	-41.53156	-6.26961	5.6747003	43.708138	-41.98164	6.209506	0.60796636	4757.528462171555
86	6.5	7.0887237	17.0	0.0	289.0	325.39362	838.0	0.0	3.9	4.158125	14.0	0.0	567.3	243.85408	922.0	187.0	1000.0	1000.0	343999	-6.2815437	5.6934695	48.6334	-38.51029	-6.281126	5.6942544	47.177086	-37.820942	6.2379727	0.62647927	4812.392455339432
87	4.25	3.344772	10.0	2.0	637.75	201.87296	798.0	293.0	8.2	6.9397407	18.0	0.0	312.4	291.80582	863.0	1.0	1000.0	1000.0	347999	-6.35308	5.7596745	41.824303	-36.85362	-6.3531394	5.7601757	41.35938	-35.50601	6.2727	0.63474315	4867.401697874069
88	5.75	3.5619516	11.0	2.0	282.75	184.23134	531.0	12.0	4.5	2.8372521	11.0	1.0	563.1	193.69536	782.0	258.0	1000.0	1000.0	351999	-6.3798475	5.8135304	46.454712	-39.43509	-6.3799076	5.8137455	45.53927	-43.186592	6.3241076	0.64437425	4922.765275478363
89	4.0	2.5495098	7.0	1.0	470.0	211.68254	813.0	258.0	4.1	5.24309	17.0	0.0	530.6	306.4158	886.0	11.0	1000.0	1000.0	355999	-6.437292	5.883278	48.061512	-42.978973	-6.4368825	5.8838825	48.75054	-45.56562	6.36267	0.6478873	4980.1912977695465
