Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	47.714287	71.84103	276.0	0.0	1000.0	2939.0	0.04898333333333333	-0.14779794	0.6378259	2.4096668	-2.7934494	0.06600093	0.7736592	3.1221142	-2.8014867	-4.1909516e-09	0.0065471064	-1.7881393e-07	-0.008355536	0.48933363	-0.4079917	165.69853	-47.58946	0	0	1.0	11.027262	0.030400418	60000	93.23161149024963
1	0.0	0.0	0.0	0.0	32.19643	43.520695	190.0	0.0	1000.0	4799.0	0.03999166666666667	-0.07391993	0.11891073	0.58188957	-0.70165604	4.870988	4.8685756	22.090921	-8.893707	1.0244548e-08	0.016312473	-3.3527613e-08	-0.0013361499	0.12952128	-0.017084688	76.9554	-21.580978	0	0	1.0	11.03137	0.04117722	120000	197.04013419151306
2	0.0	0.0	0.0	0.0	52.357143	86.52527	323.0	0.0	1000.0	7906.0	0.043922222222222224	-0.08176152	0.10909368	0.47492564	-0.6733439	3.4810913	2.7529478	15.637651	-5.58857	-1.1175871e-08	-0.004303783	-2.6077032e-08	0.0015283013	0.08606141	-0.011314532	169.03746	-34.190056	0	0	1.0	11.034025	0.010977522	180000	303.5177104473114
3	0.0	0.0	0.0	0.0	61.285713	87.381905	339.0	0.0	1000.0	11828.0	0.04928333333333333	-0.06374005	0.11262149	0.42961678	-0.62117505	5.5789247	5.3268304	27.316599	-8.881405	-9.778887e-09	-0.03866961	-7.4505806e-08	0.008597868	0.06335375	-0.010173239	215.28253	-56.927963	0	0	18.0	11.036043	0.012392539	240000	431.85143756866455
4	0.035714287	0.18557689	1.0	0.0	42.875	77.87583	385.0	0.0	1000.0	14309.0	0.047696666666666665	-0.0721591	0.10396885	0.43645725	-0.55034655	6.960619	8.520578	42.175472	-11.98729	-7.450581e-09	-0.037741423	8.940697e-08	0.0039239833	0.056889046	-0.008336985	161.35791	-63.071827	0	0	16.0	11.0245	0.012854271	300000	546.6213467121124
5	0.0	0.0	0.0	0.0	32.464287	65.85616	330.0	0.0	1000.0	16166.0	0.04490555555555555	-0.053571746	0.09511423	0.43884775	-0.5003164	3.523887	4.551629	37.12791	-8.068595	-1.071021e-08	-0.03467649	-1.1175871e-08	0.011314572	0.058781065	-0.007873684	75.15791	-25.543226	0	0	16.0	10.997039	0.012791336	360000	661.9294140338898
6	0.0	0.0	0.0	0.0	52.32143	90.37621	403.0	0.0	1000.0	19288.0	0.045923809523809526	-0.054192774	0.09190933	0.34714115	-0.45463532	3.237712	4.41711	45.811874	-8.683593	-7.450581e-09	-0.033428077	1.1920929e-07	0.00614568	0.06587711	-0.009796779	191.4796	-72.807495	0	0	16.0	10.976603	0.013057678	420000	768.859414100647
7	0.0	0.0	0.0	0.0	46.535713	106.32548	529.0	0.0	1000.0	21939.0	0.04570625	-0.055862606	0.106562614	0.3669986	-0.472338	5.32106	8.654998	48.37981	-10.043281	-9.313226e-10	-0.034705494	-6.7055225e-08	-0.004267971	0.056390774	-0.0095706	234.33517	-61.795326	0	0	16.0	10.955786	0.012970273	480000	895.4309782981873
8	0.0	0.0	0.0	0.0	32.392857	67.17851	376.0	0.0	1000.0	24288.0	0.044977777777777776	-0.050020702	0.09875925	0.30994737	-0.53586364	4.49366	3.6948092	31.52914	-11.693207	-2.0489097e-08	-0.0060182414	4.4703484e-08	0.00412157	0.14353442	-0.019173713	149.98923	-31.88836	0	0	2.0	10.943019	0.011555651	540000	1018.3435111045837
9	0.0	0.0	0.0	0.0	46.80357	78.85009	354.0	0.0	1000.0	26937.0	0.044895	-0.10449012	0.16033603	0.50944984	-0.85014427	5.025912	4.9570274	44.63705	-13.700892	9.313226e-10	-0.006337625	-1.1920929e-07	0.000700118	0.20909742	-0.05285353	169.97517	-52.52659	0	0	3.0	10.9409275	0.013845668	600000	1130.0532505512238
