Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
11	0.0	0.0	0.0	0.0	54.125	70.723236	245.0	0.0	1000.0	22309.0	0.061969444444444445	-0.046145804	0.13906963	0.44775185	-0.55799663	2.2834375	1.8286376	11.921972	-5.7611256	-1.1175871e-08	-0.009512095	-5.9604645e-08	-0.02758447	0.030641865	-0.010509196	181.6711	-51.35508	0.22589993	0.0	0.008138031	0.012785578	0.029125	0.008232052	-0.0033249117	0.11757916	0.79780996	0.22589993	1.0	0.0	0.0	1.9966999	0.0091950055	360000	698.5090410709381
12	0.0	0.0	0.0	0.0	59.875	70.24974	254.0	0.0	1000.0	24361.0	0.062464102564102564	0.012615698	0.1563941	0.5627438	-0.48859972	5.5680084	5.344208	20.26944	-7.715148	1.4901161e-08	-0.008912073	1.4901161e-07	-0.03475103	0.040455334	-0.020067219	206.57004	-64.38969	0.16253701	0.0	0.006764669	0.012745997	0.034875	0.006784981	-0.0018454517	0.1676682	0.72851145	0.16253701	1.0	0.0	0.0	2.0114138	0.009439759	390000	766.4769566059113
13	0.0	0.0	0.0	0.0	32.541668	61.676563	221.0	0.0	1000.0	25767.0	0.06135	-0.012661131	0.16151857	0.5283551	-0.5586023	5.955646	6.33478	27.88125	-4.9771795	-1.4901161e-08	-0.013112612	5.9604645e-08	-0.0078472635	0.025010472	-0.013550336	199.93822	-95.80318	0.04604452	0.0	0.009034181	0.019696612	0.007541668	0.00910044	-0.0035244497	0.18747158	0.6772494	0.04604452	1.0	0.0	0.0	2.0034132	0.008775048	420000	824.1712071895599
14	0.0	0.0	0.0	0.0	73.416664	99.59582	374.0	0.0	1000.0	28733.0	0.06385111111111111	0.046819128	0.1286024	0.5042128	-0.37339473	5.844174	7.474208	48.837715	-3.1998231	-7.450581e-09	-0.01020027	-2.0861626e-07	-0.042353995	0.021277322	-0.010477932	448.9132	-213.36703	0.105469376	0.0	0.0069744815	0.01119296	0.048416663	0.0073612384	0.010146092	0.26617038	0.78937525	0.105469376	1.0	0.0	0.0	2.01503	0.009179619	450000	882.6796374320984
15	0.041666668	0.1998263	1.0	0.0	80.291664	141.14575	620.0	0.0	1000.0	31006.0	0.06459583333333334	0.011246901	0.1460091	0.65719414	-0.57955503	8.588626	8.715656	44.05672	-13.8465185	3.7252903e-09	-0.009625411	1.4901161e-07	-0.05447448	0.022756362	-0.011695063	472.17767	-228.02432	0.15377833	0.0	0.008766226	0.010203372	0.055291664	0.008800312	0.003261455	0.3120633	0.92690337	0.15377833	1.0	0.0	0.0	1.9856706	0.008655809	480000	933.5817487239838
16	0.0	0.0	0.0	0.0	45.541668	75.38566	283.0	0.0	1000.0	32172.0	0.06308235294117646	0.023897042	0.13046995	0.5973492	-0.4435023	9.280485	9.4074955	56.25408	-13.797491	1.1175871e-08	-0.01196939	1.2665987e-07	-0.021843921	0.025358964	-0.014186131	199.73834	-124.8871	0.045455	0.0	0.0074793166	0.018574297	0.020541668	0.0074799075	-0.00041817283	0.29596645	0.634563	0.045455	1.0	0.0	0.0	1.9902002	0.008661033	510000	998.8619437217712
17	0.083333336	0.2763854	1.0	0.0	132.125	202.32552	629.0	0.0	1000.0	35629.0	0.06597962962962962	0.042254664	0.14443722	0.85677236	-0.33718732	4.582953	4.518484	34.90482	-1.3745961	3.7252903e-09	-0.0012768144	-2.0861626e-07	-0.09431601	0.02359166	-0.012689175	630.1358	-316.7228	0.21019821	0.0	0.0063287574	-0.005351854	0.107125	0.006482035	0.008329619	0.45265982	0.0	0.21019821	0.0	0.0	0.0	1.9978946	0.008411374	540000	1064.1721818447113
18	0.0	0.0	0.0	0.0	60.916668	86.20466	290.0	0.0	1000.0	37213.0	0.0652859649122807	0.027759109	0.116726555	0.5758338	-0.37525788	11.268188	12.419734	51.91371	-22.543114	3.7252903e-09	-0.01095994	3.7252903e-08	-0.03113685	0.024472995	-0.015064601	302.03583	-211.04523	0.052709714	0.0	0.0069058086	0.016019838	0.035916667	0.007036084	0.0064979503	0.3241092	0.6565657	0.052709714	1.0	0.0	0.0	2.0004554	0.008491958	570000	1109.2471165657043
19	0.0	0.0	0.0	0.0	60.916668	78.161644	242.0	0.0	1000.0	39016.0	0.06502666666666666	0.0136301685	0.13517216	0.5517834	-0.4386222	6.969318	8.506852	53.766636	-7.2832813	1.4901161e-08	-0.009147232	-1.1920929e-07	-0.03839124	0.024756676	-0.011970641	203.95673	-102.511955	0.12250239	0.0	0.006896365	0.0147498315	0.035916667	0.0070213065	-0.005540676	0.24570775	0.6837803	0.12250239	1.0	0.0	0.0	1.9768083	0.0089367125	600000	1169.9373188018799
20	0.0	0.0	0.0	0.0	31.333334	61.53093	231.0	0.0	1000.0	39989.0	0.06347460317460317	0.027081238	0.1217066	0.5161678	-0.3552755	6.319273	7.0413394	55.431564	-7.136322	-2.2351742e-08	-0.013041386	-7.450581e-09	-0.0076258546	0.022124816	-0.011767145	143.77637	-66.1411	0.052293368	0.0	0.008895706	0.01976526	0.006333334	0.009024254	-0.004686741	0.17087425	0.6708709	0.052293368	1.0	0.0	0.0	1.9610549	0.008946252	630000	1223.7518212795258
