Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.125	0.43898556	2.0	0.0	139.125	196.1862	864.0	0.0	1000.0	4010.0	0.13366666666666666	-0.25120437	0.27605006	0.9685175	-1.7269744	-0.11049203	0.474195	1.5748154	-1.4798238	2.8312206e-07	-0.034745537	5.662441e-07	-0.06824176	0.3224333	-0.18404499	598.58954	-399.17047	0.99999994	0.03189546	0.56588954	0.0	1.837877	0.009033805	30000	87.87988615036011
1	0.0	0.0	0.0	0.0	73.666664	84.204445	345.0	0.0	1000.0	6528.0	0.1088	-0.33920002	0.35397688	1.6166842	-1.3268758	7.903663	10.69623	32.738873	-13.790767	-1.4901161e-08	-0.027396303	-2.9802322e-08	-0.050212927	0.14317054	-0.025778443	93.70857	-36.979977	1.0318954	0.029468417	0.7230396	0.0	1.8450162	0.008900731	60000	199.04542326927185
2	0.0	0.0	0.0	0.0	64.5	102.882614	356.0	0.0	1000.0	8787.0	0.09763333333333334	-0.3828158	0.26816928	1.240484	-1.3455193	6.9906707	10.718258	37.103207	-12.182654	-2.6077032e-08	-0.027642773	-3.7252903e-08	-0.051709987	0.18504284	-0.063273996	98.91735	-29.541388	1.0613638	0.028428793	0.72831297	0.0	1.8364879	0.008838948	90000	310.0679495334625
3	0.083333336	0.3996526	2.0	0.0	87.708336	96.98087	389.0	0.0	1000.0	11186.0	0.09321666666666667	-0.3327367	0.35494328	1.1332853	-1.3872669	8.22489	11.796298	39.474266	-14.861588	-7.450581e-09	-0.031386923	-2.9802322e-08	-0.06054236	0.13889664	-0.045124374	91.36084	-40.389816	1.0897926	0.02972591	0.6313232	0.0	1.8440259	0.008651375	120000	425.3844459056854
4	0.16666667	0.47140452	2.0	0.0	53.041668	95.676315	428.0	0.0	1000.0	13461.0	0.08974	-0.3177321	0.3159467	1.1196873	-1.4197464	7.117716	11.003777	40.12051	-15.698264	-2.9802322e-08	-0.030064384	-1.4901161e-08	-0.053960517	0.16718072	-0.052509136	110.9601	-46.365475	1.1195185	0.028543472	0.65163666	0.0	1.8710634	0.00833798	150000	541.2606782913208
5	0.125	0.3307189	1.0	0.0	61.25	79.60488	237.0	0.0	1000.0	15724.0	0.08735555555555556	-0.24390934	0.33314726	1.6216598	-1.3257617	7.9204783	11.740798	43.402836	-14.972211	-3.3527613e-08	-0.030403823	-5.9604645e-08	-0.056061577	0.12460396	-0.045833003	90.47744	-43.162956	1.148062	0.028501034	0.6853529	0.0	1.8857975	0.008598901	180000	653.0728211402893
6	0.25	0.8291562	4.0	0.0	85.75	90.648705	344.0	0.0	1000.0	18323.0	0.08725238095238096	-0.16073439	0.4679585	1.7045542	-1.1428605	8.558912	10.57502	37.61382	-24.259045	2.2351742e-08	-0.030734023	5.2154064e-08	-0.057106975	0.1285789	-0.052699246	101.3777	-50.478485	1.176563	0.029969573	0.64705557	0.0	1.8749386	0.008889789	210000	759.4936513900757
7	0.041666668	0.1998263	1.0	0.0	80.458336	92.97535	312.0	0.0	1000.0	20714.0	0.08630833333333333	-0.25755143	0.29288968	0.9201521	-1.1560825	6.627719	9.3122225	37.256348	-11.525681	1.8626451e-08	-0.030252181	2.9802322e-08	-0.05287197	0.12736806	-0.05958102	95.203606	-41.400772	1.2065326	0.030972362	0.64769876	0.0	1.9028554	0.008679429	240000	874.1036126613617
8	0.25	0.7216878	3.0	0.0	107.458336	127.30344	365.0	0.0	1000.0	23517.0	0.0871	-0.35911337	0.33664656	0.88370645	-1.3866683	8.661575	11.230991	40.56422	-7.345398	7.450581e-09	-0.030787408	1.4901161e-08	-0.055155206	0.12889242	-0.074365616	118.08188	-75.802246	1.237505	0.032666564	0.6554512	0.0	1.9107416	0.009301315	270000	975.8648567199707
9	0.41666666	1.1516896	5.0	0.0	65.791664	81.83519	266.0	0.0	1000.0	25616.0	0.08538666666666667	-0.3273569	0.44271094	1.51444	-1.2348013	9.551411	12.567237	44.258312	-12.119481	-1.8626451e-08	-0.03308051	-5.2154064e-08	-0.058792736	0.15391833	-0.083599	88.75801	-53.169678	1.2701715	0.03254199	0.6062633	0.0	1.9284678	0.008685369	300000	1081.5362992286682
