Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
381	7.25	4.6029882	14.0	3.0	235.25	246.72897	614.0	3.0	7.5	4.7592015	15.0	0.0	206.2	284.96133	944.0	0.0	1000.0	1000.0	1523999	19.6456	7.1950903	38.227074	-1.8991163	-19.664326	0.44994587	18838.793570280075
382	7.0	3.082207	10.0	2.0	117.75	100.2581	289.0	37.0	10.2	4.833218	15.0	1.0	99.8	139.10054	365.0	3.0	1000.0	1000.0	1527999	19.675116	7.2119527	38.391785	-3.0534787	-19.694508	0.45456806	18888.741664409637
383	9.0	3.535534	13.0	5.0	147.75	147.09415	367.0	12.0	10.4	3.3226495	14.0	4.0	54.1	79.26216	261.0	4.0	1000.0	1000.0	1531999	19.710287	7.24033	38.795364	-4.053416	-19.730972	0.45047137	18938.209609746933
384	8.25	4.205651	11.0	1.0	69.25	99.76316	242.0	8.0	10.5	3.7749171	16.0	1.0	76.7	156.44682	542.0	1.0	1000.0	1000.0	1535999	19.826433	7.244126	39.20444	-4.6397314	-19.849434	0.45278928	18988.280250549316
385	11.5	0.5	12.0	11.0	18.25	22.98233	58.0	4.0	9.9	3.6180103	14.0	2.0	103.8	153.8914	467.0	0.0	1000.0	1000.0	1539999	19.841423	7.2652	38.545624	-5.012532	-19.86314	0.44665825	19037.86168527603
386	11.25	1.9202864	14.0	9.0	22.75	36.533375	86.0	0.0	12.6	1.4966631	15.0	10.0	7.3	8.866228	28.0	0.0	969.0	1000.0	1543999	19.915901	7.242626	38.177456	-4.6980524	-19.938942	0.43806306	19087.275421619415
387	7.75	3.7666297	12.0	2.0	108.75	120.785706	315.0	22.0	10.1	3.7802117	14.0	2.0	110.0	182.08075	607.0	0.0	1000.0	1000.0	1547999	20.00643	7.2600045	38.133877	-3.3238246	-20.030956	0.440656	19137.32990384102
388	9.75	3.9607449	13.0	3.0	126.75	196.76683	467.0	0.0	10.6	3.4409304	15.0	3.0	74.5	119.51171	314.0	0.0	1000.0	1000.0	1551999	20.0795	7.2576385	39.751762	-3.8440356	-20.103014	0.4439692	19186.844050884247
389	6.0	5.0990195	12.0	0.0	249.0	206.76677	466.0	32.0	7.6	4.9436827	14.0	0.0	154.1	195.25545	588.0	0.0	1000.0	1000.0	1555999	20.08814	7.244454	42.873486	-2.7408147	-20.109898	0.4395772	19237.059723615646
390	10.5	2.291288	13.0	7.0	30.5	28.01339	78.0	10.0	9.1	4.1340055	14.0	1.0	153.7	227.71078	679.0	2.0	1000.0	1000.0	1559999	20.106138	7.2180247	44.41813	-3.4423912	-20.126919	0.4410165	19286.943478822708
391	12.5	1.5	14.0	10.0	13.25	10.59186	30.0	1.0	8.9	3.176476	14.0	2.0	91.1	119.38128	406.0	7.0	1000.0	1000.0	1563999	20.133709	7.2428985	45.171368	-4.0367203	-20.158918	0.43231204	19335.880585432053
392	7.25	3.7666297	11.0	1.0	114.75	117.21428	317.0	39.0	9.0	4.312772	15.0	0.0	135.0	207.85957	626.0	4.0	1000.0	1000.0	1567999	20.222607	7.265575	45.99176	-4.317897	-20.24942	0.43950376	19385.944144010544
393	8.0	4.7434163	12.0	0.0	110.0	138.93704	347.0	7.0	10.1	4.060788	15.0	2.0	70.6	94.89804	299.0	1.0	1000.0	1000.0	1571999	20.303228	7.250149	48.733635	-4.317935	-20.326582	0.4484154	19436.042831659317
394	8.0	4.358899	13.0	1.0	240.5	349.20016	845.0	21.0	8.0	4.449719	15.0	1.0	110.3	153.64574	423.0	2.0	1000.0	1000.0	1575999	20.32905	7.2075357	48.44414	-4.953454	-20.353321	0.45836374	19485.71687412262
395	9.25	1.299038	11.0	8.0	52.5	61.247448	158.0	7.0	6.7	4.5836663	12.0	0.0	216.7	253.19402	706.0	7.0	1000.0	1000.0	1579999	20.316692	7.2155557	45.48706	-4.1576233	-20.338684	0.46321207	19535.77513241768
396	7.25	4.205651	10.0	0.0	200.75	284.8661	694.0	26.0	9.3	4.859012	13.0	0.0	139.4	273.30173	895.0	5.0	1000.0	1000.0	1583999	20.207933	7.144116	43.20648	-3.3589795	-20.222418	0.46153194	19585.50003361702
397	7.5	2.0615528	10.0	5.0	215.5	178.44537	448.0	42.0	7.0	4.5387225	13.0	1.0	123.9	128.28052	329.0	3.0	1000.0	1000.0	1587999	20.045528	7.0617075	39.646416	-2.6196036	-20.056118	0.44729027	19635.45390701294
398	10.25	1.47902	12.0	8.0	19.75	18.157299	50.0	3.0	9.0	4.472136	13.0	1.0	123.7	226.64996	727.0	3.0	1000.0	1000.0	1591999	19.940008	7.0179906	37.446316	-1.8562253	-19.956352	0.43594974	19685.189212799072
399	8.75	3.49106	12.0	3.0	88.5	110.148766	278.0	8.0	6.2	5.2306786	15.0	0.0	339.4	317.8859	852.0	7.0	1000.0	1000.0	1595999	19.889114	7.0166903	37.519905	-1.2893958	-19.905909	0.42680708	19735.550344467163
400	8.5	2.598076	12.0	6.0	175.25	145.28828	344.0	30.0	10.6	4.2000003	15.0	2.0	81.2	127.33719	429.0	1.0	1000.0	1000.0	1599999	19.888916	7.081796	38.31222	-1.4415715	-19.908371	0.43390426	19785.134851694107
401	2.75	2.772634	6.0	0.0	420.75	218.67941	768.0	181.0	9.0	3.5496478	14.0	2.0	87.0	106.340965	287.0	2.0	1000.0	1000.0	1603999	19.88466	7.0966244	38.114113	-0.5526767	-19.899055	0.42839754	19835.229832410812
402	12.25	1.299038	14.0	11.0	15.5	9.124144	30.0	5.0	6.6	4.8620987	13.0	0.0	147.9	168.15019	469.0	8.0	1000.0	1000.0	1607999	19.758877	7.110665	37.97738	-1.4414337	-19.771654	0.42981857	19885.07145547867
403	7.75	4.380354	12.0	2.0	203.5	267.29993	662.0	16.0	8.6	4.521062	15.0	0.0	124.7	144.68797	425.0	0.0	1000.0	1000.0	1611999	19.699194	7.120588	37.389015	-3.0836012	-19.715591	0.43255073	19934.31571173668
404	4.75	4.7631397	10.0	0.0	181.0	158.96227	362.0	14.0	11.0	3.4928498	15.0	3.0	43.7	68.29795	233.0	0.0	1000.0	1000.0	1615999	19.67675	7.087523	37.4065	-2.8712032	-19.692606	0.43214142	19984.20220708847
405	9.5	1.5	11.0	8.0	47.0	40.981705	112.0	9.0	8.5	5.296225	16.0	0.0	135.3	162.54788	458.0	0.0	1000.0	1000.0	1619999	19.639875	7.066985	37.072887	-2.5696163	-19.652617	0.4240202	20033.133759975433
406	8.75	4.656984	14.0	2.0	194.5	302.71976	718.0	1.0	9.5	2.4186773	15.0	7.0	89.4	92.40693	316.0	4.0	1000.0	1000.0	1623999	19.591963	7.1102395	38.036903	-2.3487344	-19.602968	0.43464816	20082.648036956787
407	10.75	3.344772	16.0	7.0	33.75	29.260681	74.0	2.0	11.9	2.1656406	14.0	7.0	36.3	85.55706	292.0	0.0	1000.0	1000.0	1627999	19.512175	7.111921	38.049133	-2.0621881	-19.520477	0.43914628	20132.23432993889
408	7.5	1.6583124	9.0	5.0	151.0	102.39873	301.0	16.0	8.6	3.3226495	14.0	4.0	156.8	169.70079	493.0	0.0	1000.0	1000.0	1631999	19.443485	7.1141295	36.228157	-3.7430453	-19.455238	0.44587272	20181.795845746994
409	10.25	1.299038	12.0	9.0	61.25	65.07448	173.0	12.0	9.3	3.4655447	15.0	3.0	70.7	71.66038	234.0	4.0	1000.0	1000.0	1635999	19.448645	7.152768	36.281273	-4.3485193	-19.461407	0.44877163	20231.90050458908
410	9.25	4.2646804	13.0	2.0	170.5	256.80975	615.0	9.0	9.1	2.2561028	12.0	5.0	59.1	58.6574	181.0	3.0	1000.0	1000.0	1639999	19.468401	7.1617417	37.079556	-4.0704336	-19.479769	0.43520063	20281.898708105087
411	11.0	1.2247449	12.0	9.0	27.5	8.616844	40.0	16.0	5.5	3.879433	11.0	0.0	197.6	172.95734	571.0	28.0	1000.0	1000.0	1643999	19.500217	7.1826377	37.01551	-4.7087984	-19.512594	0.44843814	20332.621868610382
412	9.5	4.5	14.0	2.0	162.0	257.81778	608.0	0.0	11.4	3.3226495	16.0	4.0	52.3	72.687065	207.0	0.0	1000.0	1000.0	1647999	19.487833	7.1812196	35.37342	-5.9912987	-19.4995	0.4423668	20382.306031942368
413	11.0	1.4142135	13.0	9.0	37.0	27.559027	79.0	9.0	9.3	3.6619668	13.0	1.0	122.0	212.16597	737.0	0.0	1000.0	1000.0	1651999	19.504435	7.153209	36.86678	-4.61898	-19.515059	0.43505216	20432.313444137573
414	10.5	2.598076	12.0	6.0	41.5	39.714607	105.0	0.0	10.3	3.8483763	14.0	2.0	89.9	148.0091	402.0	0.0	1000.0	1000.0	1655999	19.458546	7.131354	36.65008	-4.0141716	-19.470226	0.42689773	20482.138236284256
415	10.25	4.2646804	14.0	3.0	166.0	266.73865	628.0	10.0	8.0	3.7682886	12.0	2.0	136.3	174.82796	480.0	11.0	1000.0	1000.0	1659999	19.453098	7.064843	35.30658	-3.290919	-19.463884	0.4209096	20532.197976589203
416	12.5	0.8660254	14.0	12.0	23.0	12.786712	39.0	5.0	9.1	3.207803	14.0	3.0	93.3	109.99551	396.0	0.0	1000.0	1000.0	1663999	19.45032	7.0734315	35.149193	-2.9083114	-19.462269	0.42459393	20581.52445101738
417	9.0	1.8708287	11.0	6.0	108.25	78.023636	226.0	31.0	10.1	3.2695565	14.0	3.0	88.5	110.9741	298.0	8.0	1000.0	1000.0	1667999	19.536255	7.082935	34.71625	-2.4408495	-19.553268	0.42177272	20631.7275288105
418	11.0	1.2247449	12.0	9.0	28.0	30.520485	80.0	2.0	7.8	4.874423	17.0	1.0	161.3	239.47237	830.0	7.0	1000.0	1000.0	1671999	19.599785	7.1331854	36.096436	-3.0592866	-19.61497	0.43295032	20681.51004576683
419	6.5	4.2720017	12.0	1.0	171.75	149.30568	375.0	16.0	10.4	2.1071308	14.0	6.0	43.0	43.13931	161.0	1.0	1000.0	1000.0	1675999	19.645552	7.0933857	36.26096	-3.664556	-19.657656	0.42707315	20731.90620803833
420	7.5	6.0207973	14.0	1.0	215.5	216.95334	476.0	0.0	10.9	3.5623026	15.0	1.0	49.4	83.27569	295.0	0.0	1000.0	1000.0	1679999	19.59776	7.123507	35.333344	-5.3075504	-19.607641	0.43832996	20781.62525486946
421	9.5	2.6925824	12.0	5.0	50.0	69.01811	169.0	0.0	8.3	4.817676	15.0	1.0	155.1	242.44194	763.0	0.0	1000.0	1000.0	1683999	19.591057	7.113004	36.90755	-5.190191	-19.603432	0.44274682	20831.84099960327
422	6.75	2.58602	11.0	4.0	193.25	117.78449	361.0	31.0	6.8	4.354308	13.0	0.0	227.6	234.84259	662.0	4.0	1000.0	1000.0	1687999	19.60388	7.1065435	37.28086	-5.7016783	-19.61507	0.43951428	20881.778794050217
423	8.5	4.031129	13.0	2.0	146.25	206.33392	501.0	1.0	8.0	3.847077	15.0	3.0	160.1	181.06708	545.0	3.0	1000.0	1000.0	1691999	19.564634	7.155296	36.781555	-6.9702206	-19.574362	0.44376057	20931.965215682983
424	9.75	3.112475	13.0	5.0	95.75	126.55508	314.0	11.0	9.3	3.2572994	15.0	4.0	66.1	71.782234	214.0	5.0	1000.0	1000.0	1695999	19.525982	7.2076235	37.45114	-7.6082435	-19.532055	0.4483891	20981.4223177433
425	12.75	1.7853571	15.0	10.0	21.5	24.295061	59.0	0.0	9.0	4.289522	13.0	1.0	104.0	133.23813	366.0	2.0	1000.0	1000.0	1699999	19.457363	7.2160063	37.190052	-8.039423	-19.464523	0.45496437	21031.32053923607
426	9.25	4.2646804	13.0	2.0	82.75	121.76694	293.0	0.0	8.0	4.1713305	13.0	0.0	208.3	277.83774	943.0	2.0	1000.0	1000.0	1703999	19.445196	7.1767893	37.60976	-7.8225584	-19.453777	0.44785914	21081.079174995422
427	10.25	3.344772	14.0	5.0	124.5	156.41211	393.0	3.0	8.4	3.2619014	12.0	2.0	99.4	104.701675	330.0	4.0	1000.0	1000.0	1707999	19.389542	7.1784387	37.469788	-7.547146	-19.398945	0.4550313	21130.857307195663
428	7.25	3.0310888	9.0	2.0	93.0	79.072754	229.0	36.0	8.7	3.579106	12.0	0.0	112.4	216.58356	745.0	3.0	1000.0	1000.0	1711999	19.436218	7.138587	36.015324	-7.3713217	-19.451942	0.45002967	21180.047278404236
429	7.5	3.5	11.0	2.0	140.25	142.6576	378.0	23.0	7.7	4.172529	14.0	0.0	165.2	221.03159	735.0	2.0	1000.0	1000.0	1715999	19.44234	7.0872965	35.33335	-6.667045	-19.451157	0.4424436	21229.68482899666
430	9.0	2.345208	13.0	7.0	67.25	30.970753	101.0	21.0	8.8	4.6647615	15.0	0.0	105.6	130.79617	336.0	0.0	1000.0	1000.0	1719999	19.493486	7.036304	36.031555	-7.0429106	-19.50678	0.44803527	21279.440019845963
431	9.75	2.1650636	13.0	7.0	89.0	134.38191	321.0	0.0	7.5	5.333854	13.0	0.0	283.3	341.57373	928.0	0.0	1000.0	1000.0	1723999	19.528797	7.0426445	35.885315	-7.163046	-19.537739	0.43894482	21329.442486047745
432	10.25	1.7853571	12.0	8.0	42.5	17.226433	71.0	27.0	7.9	4.9081564	14.0	0.0	121.0	142.79216	382.0	0.0	1000.0	1000.0	1727999	19.495766	7.078987	37.11506	-7.7319975	-19.50038	0.43934992	21378.83847308159
433	9.25	2.8613808	13.0	6.0	118.75	104.94135	284.0	26.0	7.3	3.348134	12.0	3.0	137.2	133.40825	346.0	2.0	1000.0	1000.0	1731999	19.357414	7.1053486	36.80826	-8.939151	-19.36346	0.44580612	21428.96054959297
434	10.0	3.4641016	16.0	8.0	57.5	62.75946	164.0	2.0	6.6	4.9839745	15.0	0.0	177.4	167.02467	504.0	4.0	1000.0	1000.0	1735999	19.417042	7.0361586	35.351234	-8.030188	-19.431723	0.43325648	21478.763292312622
435	7.25	5.8896093	14.0	0.0	210.25	244.74821	604.0	1.0	9.9	3.645545	14.0	1.0	60.2	114.292435	401.0	0.0	1000.0	1000.0	1739999	19.430035	6.968933	36.613365	-7.818446	-19.436829	0.4380669	21528.40643644333
436	10.0	4.527693	14.0	3.0	77.5	117.49574	281.0	8.0	6.6	3.6932373	12.0	2.0	184.2	162.33348	465.0	12.0	1000.0	1000.0	1743999	19.468752	6.8992734	36.8041	-8.633723	-19.48118	0.42965156	21578.429364204407
437	10.25	1.9202864	12.0	7.0	20.25	24.752525	63.0	4.0	5.4	4.4090815	11.0	0.0	249.0	205.28955	552.0	21.0	1000.0	1000.0	1747999	19.550535	6.828374	37.616306	-8.617438	-19.562473	0.42996892	21627.992485761642
438	9.25	2.046338	11.0	6.0	31.25	24.893524	74.0	13.0	9.4	4.0792155	14.0	2.0	94.2	133.03519	450.0	4.0	1000.0	1000.0	1751999	19.506382	6.804986	35.724705	-8.3549385	-19.51146	0.42557824	21677.894992113113
439	9.25	2.4874685	11.0	5.0	85.75	95.998375	251.0	15.0	10.3	4.00125	14.0	1.0	71.3	103.01073	285.0	0.0	1000.0	1000.0	1755999	19.542665	6.745196	36.091366	-7.735645	-19.556324	0.43746284	21727.754685163498
440	8.0	3.6742346	12.0	3.0	108.5	109.477165	288.0	15.0	8.6	4.294182	13.0	0.0	169.1	206.06622	496.0	3.0	1000.0	1000.0	1759999	19.652845	6.6787276	36.14249	-7.981495	-19.669159	0.4169943	21777.586511850357
441	8.0	4.84768	13.0	1.0	243.5	311.86417	771.0	6.0	6.1	3.8065734	12.0	0.0	272.0	248.74405	751.0	21.0	1000.0	1000.0	1763999	19.757524	6.673274	36.617413	-8.066459	-19.771109	0.41837242	21828.13166975975
442	12.0	0.70710677	13.0	11.0	15.5	11.842719	31.0	4.0	10.6	2.2	14.0	7.0	53.8	76.52424	278.0	6.0	1000.0	1000.0	1767999	19.85639	6.6790247	37.728107	-8.802862	-19.872562	0.4070246	21878.06144428253
443	8.0	4.527693	12.0	1.0	193.5	178.16635	398.0	8.0	8.7	3.9761791	13.0	1.0	126.2	158.12134	413.0	2.0	1000.0	1000.0	1771999	19.914185	6.647997	38.335167	-9.4305315	-19.930433	0.40714967	21928.280830860138
444	12.25	0.8291562	13.0	11.0	15.0	17.363756	43.0	0.0	8.2	5.268776	14.0	0.0	185.2	217.60367	515.0	0.0	1000.0	1000.0	1775999	19.972633	6.6827054	34.820156	-9.518732	-19.988388	0.4042027	21978.49855685234
445	4.5	2.0615528	7.0	2.0	338.0	136.9142	463.0	134.0	11.4	3.6660604	16.0	3.0	81.0	153.3571	480.0	0.0	1000.0	1000.0	1779999	20.020956	6.7516317	35.793526	-9.771246	-20.034716	0.40542048	22028.2055914402
446	9.75	4.5483513	13.0	2.0	170.5	274.6129	646.0	2.0	7.4	4.5431266	13.0	0.0	135.4	148.03526	364.0	3.0	1000.0	1000.0	1783999	20.0207	6.8147874	37.66156	-9.608916	-20.031391	0.41431007	22078.577818870544
447	11.75	0.8291562	13.0	11.0	22.5	16.194136	50.0	9.0	10.0	2.9664795	14.0	5.0	61.8	66.30354	202.0	11.0	1000.0	1000.0	1787999	19.985638	6.860289	36.2124	-9.594107	-19.99477	0.41629344	22128.454953193665
448	7.0	3.391165	11.0	2.0	164.25	206.26727	517.0	18.0	7.9	4.570558	15.0	1.0	151.9	176.11499	570.0	3.0	1000.0	1000.0	1791999	19.958546	6.845505	36.028824	-9.928841	-19.97237	0.4104054	22178.74267077446
449	7.75	3.9607449	11.0	1.0	177.5	278.5754	660.0	15.0	8.0	3.0983868	13.0	1.0	122.7	133.79466	380.0	1.0	1000.0	1000.0	1795999	20.02986	6.8234067	35.492584	-10.582341	-20.04709	0.41644856	22228.279013872147
450	8.25	4.81534	12.0	0.0	134.5	200.89114	482.0	4.0	10.4	2.4166093	14.0	7.0	34.0	26.187782	82.0	0.0	1000.0	1000.0	1799999	20.068924	6.86218	35.75879	-10.371534	-20.079906	0.41434622	22278.085372686386
451	11.25	0.8291562	12.0	10.0	21.5	9.962429	36.0	10.0	7.7	4.4508424	14.0	0.0	149.3	148.64659	369.0	1.0	1000.0	1000.0	1803999	20.017433	6.902929	36.885635	-9.757536	-20.0263	0.42693788	22327.47545313835
452	7.75	4.656984	14.0	1.0	119.5	143.43378	358.0	0.0	10.1	2.7	15.0	6.0	37.0	24.170229	82.0	4.0	1000.0	1000.0	1807999	19.964207	6.875318	36.43449	-8.331356	-19.974281	0.43904707	22376.54380249977
453	7.5	5.17204	15.0	1.0	205.75	179.1792	436.0	2.0	8.0	4.753946	15.0	0.0	153.0	166.37788	479.0	2.0	1000.0	1000.0	1811999	19.94277	6.8474765	35.17641	-7.5142965	-19.955816	0.4294784	22426.053509235382
454	11.5	1.6583124	13.0	9.0	16.75	12.636752	34.0	0.0	9.5	3.956008	14.0	2.0	74.7	85.91397	274.0	3.0	1000.0	1000.0	1815999	19.886154	6.860782	35.578854	-6.509821	-19.895672	0.42973804	22475.97115087509
455	7.75	3.344772	13.0	4.0	157.0	127.90426	340.0	3.0	5.1	5.1468434	13.0	0.0	357.9	360.28586	924.0	6.0	1000.0	1000.0	1819999	19.901602	6.846286	35.79777	-5.773761	-19.913008	0.42852142	22525.526639699936
456	8.75	3.7666297	15.0	5.0	66.75	66.48073	172.0	0.0	9.0	3.4058774	13.0	3.0	93.0	139.7097	384.0	5.0	1000.0	1000.0	1823999	19.8853	6.828188	35.902145	-5.5168324	-19.89484	0.4303063	22574.793627023697
457	9.0	2.9154758	11.0	4.0	94.25	83.837265	237.0	27.0	8.9	4.6141086	14.0	0.0	126.3	166.84247	444.0	1.0	1000.0	1000.0	1827999	19.866451	6.860922	35.41691	-4.8852224	-19.878492	0.42297634	22624.861852407455
458	7.75	4.5483513	11.0	0.0	123.25	116.98157	320.0	19.0	9.4	4.1521077	16.0	3.0	125.1	167.45354	412.0	0.0	1000.0	1000.0	1831999	19.883394	6.884811	35.579002	-4.6596327	-19.89505	0.42516723	22674.738386631012
459	11.75	1.47902	14.0	10.0	11.5	6.726812	17.0	0.0	8.3	5.386093	15.0	0.0	179.0	223.30025	673.0	0.0	1000.0	1000.0	1835999	19.929146	6.901234	36.306118	-4.570507	-19.94314	0.42769748	22725.273910999298
460	6.5	3.7749171	13.0	4.0	220.75	135.14691	378.0	5.0	10.9	2.5475478	14.0	6.0	32.6	38.52843	114.0	3.0	1000.0	1000.0	1839999	19.92368	6.940522	38.45742	-4.1465273	-19.938364	0.42079407	22774.156905651093
461	8.5	3.8405728	12.0	2.0	74.75	72.9259	199.0	14.0	10.3	4.0755367	15.0	3.0	94.1	138.32314	454.0	6.0	1000.0	1000.0	1843999	19.987387	6.967009	36.16469	-5.347077	-20.0027	0.43007848	22824.13114643097
462	7.75	3.6314597	12.0	2.0	120.25	157.04518	392.0	19.0	7.4	5.0635953	12.0	0.0	187.5	252.64769	845.0	2.0	1000.0	1000.0	1847999	20.037218	7.022651	35.415062	-9.960661	-20.054186	0.43326414	22873.92285323143
463	10.25	3.269174	13.0	5.0	48.0	55.520267	141.0	4.0	9.1	3.2695565	14.0	2.0	100.9	134.55145	485.0	13.0	1000.0	1000.0	1851999	20.065472	7.060317	35.509903	-13.876444	-20.081938	0.43201545	22923.14740204811
464	8.75	4.322904	14.0	4.0	137.0	143.07515	347.0	2.0	9.2	3.2496154	12.0	0.0	80.0	135.94557	478.0	7.0	1000.0	1000.0	1855999	20.110655	7.093459	36.90242	-12.832075	-20.126253	0.43741676	22972.968349456787
465	7.25	2.4874685	9.0	3.0	115.25	108.280594	302.0	40.0	8.9	4.276681	13.0	1.0	82.5	91.458466	276.0	0.0	1000.0	1000.0	1859999	20.121391	7.1538815	35.92121	-13.148835	-20.136972	0.45253584	23023.163521766663
466	5.25	2.9474566	8.0	1.0	116.25	103.82527	243.0	7.0	8.4	5.9194593	15.0	0.0	187.6	272.9433	729.0	0.0	1000.0	1000.0	1863999	20.131638	7.204372	36.331352	-12.793968	-20.143936	0.4464043	23073.504977941513
467	6.5	6.264982	15.0	0.0	286.5	284.42	657.0	3.0	8.1	4.1097445	13.0	1.0	135.0	245.4612	843.0	7.0	1000.0	1000.0	1867999	20.066639	7.2062387	37.78195	-9.98641	-20.075787	0.46400586	23122.947311878204
468	11.75	1.6393596	13.0	9.0	19.5	12.932517	35.0	0.0	9.3	4.5836663	15.0	0.0	70.8	106.52023	317.0	3.0	1000.0	1000.0	1871999	20.009789	7.204308	36.123016	-8.3781185	-20.020905	0.45797175	23173.133054733276
469	7.25	4.7631397	12.0	2.0	238.75	237.7776	543.0	3.0	9.3	4.0509257	15.0	2.0	73.3	89.83212	264.0	0.0	1000.0	1000.0	1875999	19.987833	7.241827	36.69489	-8.849961	-20.000343	0.44531226	23223.164125204086
470	9.25	3.344772	13.0	4.0	104.25	127.30353	324.0	21.0	7.5	4.6957426	14.0	0.0	110.0	157.16551	515.0	0.0	1000.0	1000.0	1879999	19.94415	7.2562094	37.753544	-10.22089	-19.951868	0.44670114	23272.729578495026
471	7.75	2.58602	11.0	4.0	89.25	91.080666	243.0	14.0	6.8	4.8948956	14.0	0.0	246.9	298.1766	761.0	1.0	1000.0	1000.0	1883999	19.85203	7.2614517	36.91796	-11.996168	-19.859156	0.45275018	23322.1542263031
472	7.25	1.47902	9.0	5.0	109.0	81.648636	238.0	28.0	10.2	2.3579652	13.0	5.0	51.1	109.83665	380.0	3.0	1000.0	1000.0	1887999	19.734678	7.2668242	37.41024	-16.084204	-19.7418	0.4556822	23371.561189174652
473	9.5	1.118034	11.0	8.0	58.75	35.625656	113.0	17.0	8.2	3.7629774	12.0	0.0	92.7	126.70837	393.0	6.0	1000.0	1000.0	1891999	19.69476	7.2085567	36.832382	-16.570583	-19.707062	0.45860806	23421.3986492157
474	7.5	4.555217	12.0	0.0	169.25	186.18187	478.0	7.0	7.9	4.4598207	14.0	1.0	213.9	286.99213	809.0	0.0	1000.0	1000.0	1895999	19.752398	7.1393576	36.734734	-16.503475	-19.76563	0.43874875	23470.55068039894
475	8.0	3.7416575	12.0	2.0	186.75	278.33197	668.0	7.0	8.9	3.207803	14.0	3.0	88.3	122.49168	342.0	5.0	1000.0	1000.0	1899999	19.758648	7.0884857	35.815212	-15.29082	-19.769047	0.44154444	23519.99059176445
476	9.5	3.905125	13.0	3.0	112.5	166.13474	400.0	10.0	9.6	3.5270383	16.0	4.0	81.4	79.67082	209.0	2.0	1000.0	1000.0	1903999	19.766918	7.0759544	36.035454	-12.794809	-19.777512	0.44039464	23569.5622215271
477	7.75	5.1173725	16.0	2.0	176.75	112.47305	283.0	3.0	6.8	4.894895	15.0	0.0	182.7	227.9952	670.0	0.0	1000.0	1000.0	1907999	19.74834	7.020879	36.15476	-10.796413	-19.756376	0.4389727	23619.80356669426
478	5.75	2.1650636	9.0	3.0	197.5	115.660065	306.0	24.0	10.9	3.4770677	14.0	1.0	99.1	245.16301	833.0	0.0	1000.0	1000.0	1911999	19.671898	7.02086	36.46536	-6.3641644	-19.680605	0.4349515	23669.09635591507
479	8.75	5.494315	15.0	0.0	204.75	320.72214	760.0	4.0	6.9	4.592385	13.0	0.0	143.2	137.62543	403.0	0.0	1000.0	1000.0	1915999	19.675577	7.053402	38.552204	-6.5664206	-19.686886	0.4328181	23718.83488535881
480	11.0	0.70710677	12.0	10.0	27.5	27.390692	72.0	3.0	10.0	3.34664	13.0	2.0	57.1	64.45378	188.0	3.0	1000.0	1000.0	1919999	19.736557	7.0848813	37.22096	-6.826452	-19.74756	0.43618688	23768.06973385811
481	6.25	3.8971143	10.0	0.0	286.25	349.57428	888.0	39.0	8.8	5.344156	14.0	0.0	99.1	136.94337	422.0	2.0	1000.0	1000.0	1923999	19.732292	7.1612396	36.604942	-4.5866756	-19.741972	0.42994007	23818.021270751953
482	10.75	3.49106	14.0	5.0	71.5	90.07358	226.0	1.0	6.5	4.5221677	15.0	1.0	186.4	182.65552	648.0	3.0	1000.0	1000.0	1927999	19.69626	7.1978073	35.371693	-4.8997726	-19.70825	0.44071624	23867.50616645813
483	11.5	1.8027756	14.0	9.0	14.25	7.3950996	25.0	6.0	9.7	4.6054316	14.0	0.0	87.7	144.1111	437.0	2.0	1000.0	1000.0	1931999	19.736103	7.215656	37.661068	-5.73876	-19.748484	0.44117934	23916.882482767105
484	10.0	5.8309517	14.0	0.0	184.25	285.65308	679.0	17.0	6.7	5.4415073	14.0	0.0	84.0	148.62032	425.0	0.0	1000.0	1000.0	1935999	19.752737	7.2368975	36.786266	-6.330469	-19.764015	0.4516587	23966.78965139389
485	9.25	2.772634	14.0	7.0	53.25	29.684803	95.0	15.0	5.6	4.7159305	13.0	0.0	296.7	242.56342	639.0	8.0	1000.0	1000.0	1939999	19.769566	7.182151	36.99691	-6.6466937	-19.779882	0.45696533	24016.82980966568
486	9.5	5.545268	14.0	0.0	100.25	152.16171	363.0	2.0	9.0	4.1472883	15.0	0.0	117.4	221.85724	779.0	7.0	1000.0	1000.0	1943999	19.763632	7.1008024	39.89558	-6.360877	-19.775705	0.4483839	24066.542010068893
487	6.0	5.5226803	12.0	0.0	338.5	326.1246	676.0	7.0	9.6	4.340507	14.0	0.0	132.3	222.04417	588.0	0.0	1000.0	1000.0	1947999	19.764208	7.0043464	38.366856	-5.4632874	-19.778843	0.43848726	24116.375350236893
488	11.0	2.236068	14.0	8.0	47.0	55.932995	142.0	0.0	7.1	3.9102428	12.0	0.0	151.5	125.70541	350.0	3.0	1000.0	1000.0	1951999	19.785118	6.9779773	38.61382	-4.550296	-19.797901	0.43646827	24166.67537856102
