Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
57	16.25	0.8291562	17.0	15.0	72.0	26.048033	104.0	33.0	17.6	1.68523	21.0	15.0	57.1	23.101732	97.0	23.0	1000.0	1000.0	227999	24.538237	24.53828	-24.283178	0.32714468	1.70147	0.10000002	6072.591250658035
58	17.5	1.8027756	20.0	15.0	84.25	48.46842	151.0	14.0	17.9	1.2206556	19.0	15.0	40.6	35.219883	126.0	0.0	1000.0	1000.0	231999	24.523766	24.52372	-24.267262	0.32554486	1.6927251	0.10000002	6177.858289480209
59	18.5	1.5	21.0	17.0	36.0	44.81629	112.0	0.0	16.9	1.8138357	19.0	14.0	52.1	45.82674	135.0	0.0	1000.0	1000.0	235999	24.487015	24.48705	-24.230034	0.32469672	1.6920394	0.10000002	6283.309088230133
60	16.0	1.7320508	19.0	15.0	69.0	42.953465	130.0	22.0	16.5	1.8574176	19.0	13.0	86.8	44.384228	155.0	19.0	1000.0	1000.0	239999	24.498383	24.498318	-24.241795	0.31846216	1.697335	0.10000002	6388.493436574936
61	18.25	1.47902	20.0	16.0	67.25	43.973713	124.0	13.0	16.5	2.5	19.0	11.0	60.7	40.583374	158.0	18.0	1000.0	1000.0	243999	24.505802	24.505817	-24.248316	0.32449612	1.6989958	0.10000002	6494.018202543259
62	17.5	2.291288	20.0	14.0	36.5	39.398605	103.0	0.0	15.8	2.521904	19.0	10.0	77.2	54.658577	180.0	0.0	1000.0	1000.0	247999	24.512867	24.512848	-24.254393	0.31861573	1.6910009	0.10000002	6601.643118858337
63	18.5	1.118034	20.0	17.0	49.5	24.984995	91.0	26.0	17.1	2.2561028	20.0	14.0	54.2	37.247284	112.0	0.0	1000.0	1000.0	251999	24.51457	24.514633	-24.255566	0.31975302	1.7000756	0.10000002	6707.951787471771
64	18.25	1.47902	20.0	16.0	36.5	52.82282	127.0	0.0	17.0	2.7202942	21.0	14.0	60.3	44.647617	134.0	0.0	1000.0	1000.0	255999	24.522402	24.522392	-24.263874	0.3252313	1.6925566	0.10000002	6814.475010633469
65	17.25	1.7853571	19.0	15.0	76.75	30.127853	123.0	48.0	15.9	2.7730849	20.0	11.0	79.1	61.110477	191.0	0.0	1000.0	1000.0	259999	24.52047	24.52042	-24.262196	0.3189544	1.684987	0.10000002	6919.906097173691
66	15.25	0.8291562	16.0	14.0	66.75	44.63953	123.0	22.0	16.3	1.6763055	19.0	13.0	55.8	33.047844	119.0	0.0	1000.0	1000.0	263999	24.51873	24.518707	-24.258047	0.32092768	1.688627	0.10000002	7025.797582864761
67	17.75	3.269174	21.0	14.0	45.75	31.862007	86.0	8.0	16.4	3.5832944	21.0	9.0	65.8	43.922203	159.0	22.0	1000.0	1000.0	267999	24.486917	24.48694	-24.22582	0.32577527	1.6813941	0.10000002	7131.884564399719
68	16.75	2.2776084	19.0	13.0	63.75	50.131702	128.0	0.0	16.9	2.0712316	21.0	13.0	75.3	53.74393	176.0	0.0	1000.0	1000.0	271999	24.479832	24.4798	-24.220398	0.31732678	1.6823899	0.10000002	7237.4682903289795
69	17.25	2.384848	20.0	14.0	52.5	39.90927	96.0	0.0	17.5	2.4596748	20.0	13.0	59.6	38.364567	139.0	10.0	1000.0	1000.0	275999	24.498638	24.498672	-24.239527	0.3165302	1.677996	0.10000002	7343.121041059494
