Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
31	0.4107143	0.86141056	4.0	0.0	130.375	110.02412	433.0	0.0	1000.0	243800.0	0.12697916666666667	-0.08074865	0.19095801	1.3119451	-0.56541836	13.613584	12.697979	64.218796	-10.055983	0.0	-0.039074156	7.4505806e-08	-0.10929732	0.08535563	-0.02237261	164.9795	-48.581257	0.08938838	0.0	0.080372885	0.016541995	0.105375	0.08130671	-0.054759346	3.2110682	2.2042499	0.08938838	1.0	0.0	0.0	10.969971	0.008996271	1920000	6829.171144723892
32	0.2857143	0.5890151	2.0	0.0	128.92857	110.24175	363.0	0.0	1000.0	251344.0	0.12694141414141413	-0.05454433	0.20004451	1.0343411	-0.6186813	13.134735	10.303337	52.714046	-9.081228	-3.7252903e-09	-0.037459552	-1.1920929e-07	-0.10561461	0.08364767	-0.025310725	157.2442	-50.68802	0.0949218	0.0	0.08634433	0.016298227	0.10392857	0.08683284	-0.03775442	2.9178307	2.3016896	0.0949218	1.0	0.0	0.0	10.977659	0.008981744	1980000	7021.32742190361
33	0.30357143	0.7050745	3.0	0.0	134.17857	91.27981	373.0	0.0	1000.0	259364.0	0.1271392156862745	-0.06233868	0.18412311	0.97578704	-0.5608083	13.382558	11.028507	51.358635	-9.373847	1.44355e-08	-0.034179468	2.2351742e-08	-0.105390936	0.08134407	-0.026281789	146.45767	-44.284744	0.097986735	0.0	0.076903485	0.015716916	0.10917857	0.07725315	-0.031194882	2.7830322	2.2120216	0.097986735	1.0	0.0	0.0	10.983324	0.009039097	2040000	7229.614939689636
34	0.4107143	0.7264587	3.0	0.0	166.125	119.805504	512.0	0.0	1000.0	269231.0	0.1282052380952381	-0.062100887	0.18929672	0.9151186	-0.60505	15.324813	11.266098	55.121334	-6.8985486	1.3969839e-09	-0.032418013	-1.4901161e-08	-0.14534572	0.080036305	-0.023023203	196.94626	-56.10857	0.10811868	0.0	0.07811477	0.014621839	0.141125	0.07960123	-0.07419316	3.703174	2.3113492	0.10811868	1.0	0.0	0.0	10.974331	0.008972285	2100000	7474.493360280991
35	0.5	1.0177004	5.0	0.0	133.46428	109.403244	376.0	0.0	1000.0	277553.0	0.12849675925925927	-0.061033912	0.17771348	0.8396361	-0.5703102	14.156609	11.976262	58.903694	-9.99935	-7.450581e-09	-0.037273936	5.9604645e-08	-0.1091147	0.09407316	-0.030843914	175.69249	-56.99584	0.08913157	0.0	0.07838025	0.015993573	0.10846428	0.07853933	-0.021612648	2.9364069	2.2137601	0.08913157	1.0	0.0	0.0	10.977325	0.008991332	2160000	7705.054297924042
36	0.5	0.8660254	4.0	0.0	135.92857	117.514404	412.0	0.0	1000.0	285858.0	0.12876486486486485	-0.047374886	0.22481088	1.1926205	-0.6235583	14.118023	11.586071	51.82256	-11.419801	-1.44355e-08	-0.034575064	6.146729e-08	-0.11141951	0.08364829	-0.028906293	169.54742	-57.332443	0.106116794	0.0	0.08072416	0.015669608	0.11092857	0.0815956	-0.049762186	2.8415787	2.269722	0.106116794	1.0	0.0	0.0	10.967946	0.00895887	2220000	7912.547164678574
37	0.32142857	0.8474151	4.0	0.0	137.0	126.79948	578.0	0.0	1000.0	294130.0	0.1290043859649123	-0.07638571	0.18992098	1.1228148	-0.6630486	13.655317	12.691375	58.150944	-14.072412	-5.5879354e-09	-0.03842101	2.0489097e-08	-0.10912772	0.08295935	-0.026854753	197.95769	-75.8342	0.071280405	0.0	0.08432988	0.017017938	0.112	0.084936656	-0.050521076	4.206486	2.226062	0.071280405	1.0	0.0	0.0	10.961215	0.0089895595	2280000	8108.819572687149
38	0.48214287	0.778989	3.0	0.0	143.94643	115.92908	420.0	0.0	1000.0	302923.0	0.1294542735042735	-0.07745732	0.18609644	1.032263	-0.560295	14.202523	12.336545	57.12848	-9.261922	-3.7252903e-09	-0.03393284	-1.4901161e-08	-0.12147748	0.095515996	-0.032569963	159.01122	-53.046684	0.09584319	0.0	0.077929944	0.015855161	0.118946426	0.079109445	-0.06345221	3.4134626	2.217006	0.09584319	1.0	0.0	0.0	10.957661	0.008965303	2340000	8297.009047269821
39	0.625	1.1269823	6.0	0.0	152.42857	126.708725	554.0	0.0	1000.0	312210.0	0.1300875	-0.045376066	0.21947064	1.0354948	-0.61289644	14.497755	11.7064	53.127514	-10.675203	1.6763806e-08	-0.034665935	-5.9604645e-08	-0.124785244	0.09332852	-0.030711615	212.9876	-81.765114	0.088633485	0.0	0.07660117	0.015573012	0.12742858	0.077093326	-0.042487603	3.6679654	2.2178462	0.088633485	1.0	0.0	0.0	10.956604	0.009021444	2400000	8497.233163118362
40	0.26785713	0.61211205	2.0	0.0	131.89285	127.00741	513.0	0.0	1000.0	320215.0	0.13016869918699187	-0.043655217	0.19852588	1.0464754	-0.5598128	14.201198	11.864372	65.94556	-9.390043	1.8626451e-09	-0.036482006	1.0058284e-07	-0.10436195	0.071135715	-0.02313064	170.94812	-68.893234	0.080516435	0.0	0.08186256	0.01677086	0.106892854	0.082533866	-0.04873769	3.5384288	2.2093525	0.080516435	1.0	0.0	0.0	10.935501	0.009006716	2460000	8699.529572963715
