Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
25	0.41666666	0.8122329	3.0	0.0	52.791668	59.928413	228.0	0.0	1000.0	48457.0	0.06212435897435897	0.13393244	0.29111284	1.1523402	-1.1552466	5.1475167	8.068936	59.309578	-4.828121	1.5832484e-08	-0.011155401	1.4901161e-08	-0.001072831	0.06310658	-0.031158436	109.81136	-68.70386	0	0	1.7692521	0.0	1.7826145	0.009445394	780000	1252.4056158065796
26	0.125	0.3307189	1.0	0.0	44.416668	56.321926	189.0	0.0	1000.0	49875.0	0.06157407407407407	0.120579764	0.25741208	1.0161716	-0.82180285	5.7600574	10.103821	79.023636	-3.4880483	0.0	-0.01047457	-3.7252903e-09	-0.0033052117	0.050526764	-0.028192077	76.902824	-53.45101	0	0	1.9115086	0.0	1.774749	0.008977659	810000	1305.1729145050049
27	0.375	0.7534642	3.0	0.0	86.458336	131.09348	558.0	0.0	1000.0	52386.0	0.06236428571428571	0.14095487	0.24885632	1.1393665	-0.8568766	7.44482	11.489506	71.86716	-3.5136662	1.1175871e-08	-0.011295087	-5.2154064e-08	0.0045353994	0.059336998	-0.028980317	212.71758	-161.2738	0	0	1.7849967	0.0	1.7759631	0.0091781	840000	1355.385974407196
28	0.375	0.7534642	3.0	0.0	44.291668	53.69783	204.0	0.0	1000.0	53585.0	0.061591954022988504	0.15975198	0.25399217	1.485251	-0.79308283	4.2075577	7.481458	61.490147	-6.52488	-2.7939677e-09	-0.012269754	-5.9604645e-08	-0.0059627537	0.06413071	-0.024005018	60.384865	-44.79247	0	0	1.5827096	0.0	1.7867259	0.009138202	870000	1402.5364019870758
29	0.375	0.5636562	2.0	0.0	50.166668	51.528038	174.0	0.0	1000.0	55386.0	0.06154	0.25145382	0.25717896	1.3191224	-0.7037421	5.848123	8.905788	69.020355	-7.7238684	-4.656613e-09	-0.011369264	7.4505806e-08	0.009425881	0.05957775	-0.03418763	98.48961	-63.905666	0	0	1.7975754	0.0	1.7699033	0.009184971	900000	1456.06862282753
30	0.375	0.48412293	1.0	0.0	41.375	50.617695	168.0	0.0	1000.0	56570.0	0.06082795698924731	0.2094259	0.27943206	1.3097895	-0.62400365	5.438997	8.334517	69.34933	-4.7522755	2.7939677e-09	-0.011596913	2.2351742e-08	-0.01046679	0.05863429	-0.0318017	60.340935	-38.34529	0	0	1.7398252	0.0	1.786463	0.009258311	930000	1498.072741985321
31	0.45833334	0.644151	2.0	0.0	55.291668	72.92546	284.0	0.0	1000.0	58124.0	0.06054583333333333	0.19236553	0.30201674	1.308357	-0.73234063	5.55478	7.5384955	59.406406	-8.888652	-1.8626451e-09	-0.010456657	0.0	0.0008327137	0.05627414	-0.027473057	114.19735	-65.86388	0	0	1.8840758	0.0	1.7664609	0.009167729	960000	1547.7103707790375
32	0.6666667	0.9860133	3.0	0.0	61.791668	73.68343	271.0	0.0	1000.0	59870.0	0.06047474747474747	0.22106315	0.3144764	1.4031194	-0.8352501	4.8972425	7.5312805	60.400417	-6.2194166	7.450581e-09	-0.011245912	-8.195639e-08	-0.004769657	0.06916475	-0.041049063	96.16295	-64.7887	0	0	1.7897153	0.0	1.7662433	0.009285608	990000	1587.545375585556
33	0.375	0.90427226	4.0	0.0	35.291668	36.722473	93.0	0.0	1000.0	61177.0	0.05997745098039216	0.23108023	0.28389016	1.2903996	-0.46939376	5.2971606	7.9424934	65.484726	-6.7320857	1.4901161e-08	-0.0108779995	-4.4703484e-08	-0.0013783972	0.058191124	-0.03556771	65.86566	-45.212784	0	0	1.8939145	0.0	1.7561069	0.00929405	1020000	1644.256628036499
34	0.375	0.48412293	1.0	0.0	30.041666	48.86587	174.0	0.0	1000.0	62416.0	0.059443809523809524	0.1894154	0.24684775	1.1777548	-0.49920404	4.829351	6.7648005	67.75222	-4.887663	7.450581e-09	-0.012946475	0.0	0.001843676	0.061910994	-0.03554781	57.00329	-37.185257	0	0	1.6259556	0.0	1.753148	0.009631103	1050000	1696.7118277549744
35	0.8333333	1.8408935	9.0	0.0	64.833336	64.83997	244.0	0.0	1000.0	64366.0	0.05959814814814815	0.20604005	0.2888803	1.2868966	-0.6196503	5.800833	8.904674	68.95257	-7.6705246	-6.519258e-09	-0.0102365	4.4703484e-08	-0.0048473906	0.096950576	-0.05271084	116.301704	-87.879135	0	0	1.9528394	0.0	1.7521137	0.008817776	1080000	1741.1281216144562
36	0.375	0.5636562	2.0	0.0	38.583332	65.57687	306.0	0.0	1000.0	65994.0	0.05945405405405405	0.22325765	0.32444218	1.8435638	-0.97345877	5.502483	8.95147	71.01613	-5.7485113	3.7252903e-09	-0.010003202	3.7252903e-08	0.00806132	0.084014304	-0.05955586	106.82927	-85.56662	0	0	2.000926	0.0	1.7278527	0.00943749	1110000	1789.6011266708374
37	0.45833334	0.644151	2.0	0.0	52.5	98.950745	441.0	0.0	1000.0	67851.0	0.05951842105263158	0.2509352	0.29565027	1.5936539	-0.8644395	4.740144	8.23406	70.08492	-6.3912835	8.381903e-09	-0.010614576	-4.4703484e-08	-2.1172687e-05	0.075570524	-0.04243527	142.03812	-116.00559	0	0	1.8646619	0.0	1.6953197	0.009405155	1140000	1832.7601454257965
38	0.5833333	0.9537936	4.0	0.0	72.541664	88.71959	388.0	0.0	1000.0	69873.0	0.05972051282051282	0.23673202	0.300237	1.3086613	-0.6839835	6.1779075	10.080482	72.34261	-4.8163757	1.1175871e-08	-0.010178251	-5.2154064e-08	-0.0022903406	0.073568866	-0.046214357	155.93735	-128.96582	0	0	1.966928	0.0	1.6760001	0.009249669	1170000	1885.6835143566132
39	0.7083333	0.8887804	3.0	0.0	24.875	32.88783	131.0	0.0	1000.0	70794.0	0.058995	0.2374266	0.3102792	1.45385	-0.8836229	6.1817064	9.420196	74.7047	-5.638401	1.9557774e-08	-0.011201648	-3.7252903e-08	0.008940708	0.12773871	-0.08815204	88.78052	-70.80931	0	0	1.768258	0.0	1.6623532	0.009059232	1200000	1937.9754946231842
40	0.5833333	1.3202482	6.0	0.0	78.583336	81.47388	256.0	0.0	1000.0	72784.0	0.0591739837398374	0.21179804	0.33901194	1.5568247	-1.621367	3.8472126	5.5582438	43.829014	-9.325914	5.122274e-09	-0.011397552	-6.7055225e-08	0.002378013	0.10638932	-0.06860134	151.39926	-107.01881	0	0	1.7507255	0.0	1.6454495	0.009066485	1230000	1991.3628644943237
41	0.6666667	1.0671873	4.0	0.0	36.833332	40.78058	150.0	0.0	1000.0	73757.0	0.05853730158730159	0.27918705	0.34218243	2.1262722	-1.0389884	6.5668716	10.019948	83.60742	-5.0842776	-1.21071935e-08	-0.012060573	2.9802322e-08	0.001203496	0.09450242	-0.057363447	85.83296	-63.97299	0	0	1.7058474	0.0	1.6200097	0.009451767	1260000	2037.1454088687897
42	0.5416667	0.9119195	3.0	0.0	33.208332	47.04606	178.0	0.0	1000.0	74779.0	0.05796821705426357	0.25311953	0.36618966	1.9124222	-0.6584007	2.971718	4.4837074	34.87206	-4.7308435	1.1175871e-08	-0.010446647	-4.4703484e-08	0.0036898558	0.08786389	-0.057363648	50.117977	-33.760117	0	0	1.9108431	0.0	1.6413432	0.009118462	1290000	2089.683050632477
43	1.375	1.466643	4.0	0.0	49.916668	59.250114	182.0	0.0	1000.0	76400.0	0.05787878787878788	0.28154126	0.36695597	1.8685515	-0.8224882	4.012795	6.6033115	74.00951	-4.707978	-4.656613e-09	-0.012066696	2.514571e-08	4.0472718e-05	0.1122305	-0.062548935	75.704605	-48.798378	0	0	1.6123269	0.0	1.6582979	0.009198442	1320000	2133.8616218566895
44	1.0	1.0	3.0	0.0	63.541668	86.42385	385.0	0.0	1000.0	78101.0	0.057852592592592594	0.31150025	0.37855452	1.8862376	-0.6221335	6.15853	8.411968	50.324505	-4.1973763	9.313226e-09	-0.010207201	-2.6077032e-08	0.0034312103	0.09048793	-0.05613494	128.90558	-101.18166	0	0	1.8846045	0.0	1.6374367	0.009222266	1350000	2182.188506603241
45	0.5	0.91287094	3.0	0.0	34.791668	74.65754	368.0	0.0	1000.0	79144.0	0.05735072463768116	0.22568616	0.30190027	1.3335083	-0.6463759	4.2801776	7.0813317	56.879665	-5.762602	0.0	-0.010973416	5.9604645e-08	0.0032774005	0.06246219	-0.039492685	91.409546	-76.13873	0	0	1.8078691	0.0	1.593065	0.009310085	1380000	2225.1634879112244
46	0.8333333	1.1426091	4.0	0.0	76.458336	77.49945	282.0	0.0	1000.0	81264.0	0.05763404255319149	0.27803254	0.29936877	1.6338496	-0.87731755	5.0119095	8.476858	82.50129	-7.4944882	-5.5879354e-09	-0.010986876	-2.2351742e-08	-0.0009550229	0.06701293	-0.03742595	125.16402	-96.58319	0	0	1.8949229	0.0	1.5912743	0.009723214	1410000	2279.037743330002
47	0.9583333	1.0197699	3.0	0.0	36.416668	40.11849	176.0	0.0	1000.0	82167.0	0.05706041666666667	0.32444245	0.3448287	1.7297318	-0.53150254	5.8653364	7.8462915	65.68424	-6.379733	-1.3038516e-08	-0.010533771	-1.6763806e-08	-0.002921172	0.12180314	-0.07441574	68.599625	-49.269043	0	0	1.8457081	0.0	1.5801919	0.0093707135	1440000	2317.9825026988983
