Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	0.0	0.0	0.0	0.0	58.5	94.382576	480.0	0.0	1000.0	65635.0	0.04972348484848485	-0.06458986	0.12731044	0.33667025	-1.1662868	3.8091562	3.8537009	48.438946	-7.8976054	0.0	-0.032998674	-6.7055225e-08	-0.029534893	0.07395388	-0.020463325	189.49124	-41.231834	0.018424714	0.0	0.065095566	0.019403178	0.0335	0.0654751	0.026714455	1.8803747	1.8316364	0.018424714	1.0	0.0	0.0	11.013605	0.009013484	1320000	3974.33189368248
22	0.017857144	0.13243212	1.0	0.0	61.625	99.312744	414.0	0.0	1000.0	69131.0	0.05009492753623188	-0.042315353	0.13367921	0.38435543	-1.4496137	6.4516954	7.036003	63.020382	-8.913096	2.7939677e-09	-0.033282913	4.4703484e-08	-0.035816163	0.07561842	-0.021958096	195.63828	-91.07868	0.025320532	0.0	0.06971472	0.019414239	0.036625	0.06977166	0.011419408	2.2899923	1.8949687	0.025320532	1.0	0.0	0.0	10.999358	0.008982405	1380000	4175.2992877960205
23	0.035714287	0.18557689	1.0	0.0	74.80357	120.01702	514.0	0.0	1000.0	73343.0	0.05093263888888889	-0.06861702	0.13681184	0.41744426	-0.97944397	5.881519	8.368787	79.37093	-15.37664	-3.259629e-09	-0.03439662	9.313226e-08	-0.055532947	0.08012677	-0.026043765	281.07974	-127.38629	0.03433715	0.0	0.07550844	0.01928029	0.049803574	0.07562195	-0.019778749	3.4463813	1.978978	0.03433715	1.0	0.0	0.0	11.000414	0.008947215	1440000	4371.038536310196
24	0.0	0.0	0.0	0.0	45.17857	87.99738	457.0	0.0	1000.0	75899.0	0.050599333333333336	-0.049212612	0.14867823	0.5128588	-1.2567933	8.700582	11.811634	74.316986	-19.494606	-2.0489097e-08	-0.033899173	1.4901161e-08	-0.023470227	0.073046565	-0.027115706	251.4955	-111.80681	0.012422712	0.0	0.06947902	0.01989541	0.02017857	0.06950817	-0.010653705	3.893058	1.8687465	0.012422712	1.0	0.0	0.0	11.023442	0.008974868	1500000	4555.557473897934
25	0.0	0.0	0.0	0.0	41.767857	80.82189	369.0	0.0	1000.0	78267.0	0.050171153846153844	-0.048837468	0.12297265	0.39028665	-1.6154145	4.7745376	4.1432934	49.34713	-37.43059	-2.7939677e-09	-0.03714008	7.450581e-09	-0.018359479	0.04719664	-0.011661609	121.08585	-28.299236	0.026930299	0.0	0.07445782	0.019803384	0.016767856	0.07448297	-0.005997137	1.4300095	1.9390341	0.026930299	1.0	0.0	0.0	11.034774	0.008950792	1560000	4729.302836418152
26	0.0	0.0	0.0	0.0	45.035713	82.15859	416.0	0.0	1000.0	80814.0	0.049885185185185185	-0.050083708	0.09542759	0.31849897	-1.2086042	4.0662937	4.854305	42.347576	-20.696892	-1.3969839e-08	-0.027191434	-7.450581e-09	-0.021274718	0.13599198	-0.058936894	138.27013	-37.006428	0.035954222	0.0	0.07020851	0.019699177	0.020035714	0.070285775	-0.010153872	1.3344353	1.8878646	0.035954222	1.0	0.0	0.0	11.038586	0.009037167	1620000	4914.300306081772
27	0.035714287	0.18557689	1.0	0.0	37.714287	70.906555	329.0	0.0	1000.0	83056.0	0.04943809523809524	-0.0012524236	0.21852772	0.5117301	-2.763192	4.297188	5.518887	51.30328	-15.356324	-8.381903e-09	-0.032190032	2.9802322e-08	-0.014047557	0.13350275	-0.072274104	131.97244	-24.999084	0.01921116	0.0	0.07747454	0.019901281	0.012714287	0.07749934	-0.0063723316	1.6375017	1.973054	0.01921116	1.0	0.0	0.0	11.046026	0.009007385	1680000	5101.9904408454895
28	0.017857144	0.13243212	1.0	0.0	45.357143	101.07006	551.0	0.0	1000.0	85625.0	0.04920977011494253	-0.086224265	0.258665	0.44877636	-4.1619344	4.2879853	3.2510393	43.559525	-12.376385	7.916242e-09	-0.03286584	1.4901161e-08	-0.01607391	0.122495234	-0.07149771	152.05595	-51.09444	0.03272297	0.0	0.067715496	0.019669933	0.020357143	0.06772424	-0.003313939	1.2555407	1.8554215	0.03272297	1.0	0.0	0.0	11.044614	0.009040226	1740000	5299.426740884781
29	0.0	0.0	0.0	0.0	50.55357	76.03194	365.0	0.0	1000.0	88487.0	0.04915944444444444	-0.04552602	0.13525367	0.5041758	-2.0135767	5.218359	6.6779575	60.464527	-15.654121	1.4901161e-08	-0.03869895	-1.2665987e-07	-0.028719995	0.048698217	-0.01836849	143.50595	-44.500423	0.032763183	0.0	0.076630145	0.019660685	0.02555357	0.07671266	-0.01260126	1.9244224	1.9742426	0.032763183	1.0	0.0	0.0	11.0402355	0.008956673	1800000	5485.390441894531
30	0.0	0.0	0.0	0.0	65.71429	114.54501	467.0	0.0	1000.0	92296.0	0.049621505376344084	-0.03195451	0.10421913	0.4438362	-0.9404557	4.682557	4.8787117	47.477516	-9.641425	9.313226e-10	-0.033527784	-1.4901161e-08	-0.042310856	0.0678446	-0.022615205	236.57773	-74.13111	0.05225976	0.0	0.07838081	0.01915832	0.040714286	0.07859568	-0.020571612	1.9694576	2.0226753	0.05225976	1.0	0.0	0.0	11.045557	0.008955989	1860000	5666.401425600052
31	0.0	0.0	0.0	0.0	66.07143	91.58015	319.0	0.0	1000.0	96009.0	0.0500046875	-0.057051416	0.12360737	0.39950842	-1.1787257	6.28628	8.198999	63.66914	-15.310763	7.450581e-09	-0.034340344	-2.9802322e-08	-0.040394507	0.072266504	-0.021543177	189.04388	-79.399216	0.025430968	0.0	0.08223351	0.019428706	0.041071426	0.082263485	0.009407051	2.9527047	2.057323	0.025430968	1.0	0.0	0.0	11.053022	0.008891415	1920000	5860.165407657623
32	0.0	0.0	0.0	0.0	45.714287	90.43362	467.0	0.0	1000.0	98676.0	0.04983636363636364	-0.049182046	0.13931435	0.5713957	-1.5228554	7.0697584	8.050754	56.90008	-20.4806	-2.9802322e-08	-0.037669867	1.3038516e-08	-0.023432583	0.055985317	-0.018925555	176.775	-68.33307	0.020249	0.0	0.0815069	0.019854516	0.020714287	0.081613734	-0.017750863	2.9493172	2.0261312	0.020249	1.0	0.0	0.0	11.054568	0.008896875	1980000	6036.071665287018
33	0.035714287	0.18557687	1.0	0.0	46.535713	82.71745	394.0	0.0	1000.0	101286.0	0.04965	-0.057186376	0.12996046	0.39327812	-1.6553758	4.212457	5.006211	71.80162	-23.45994	1.8626451e-09	-0.038725734	8.195639e-08	-0.027016731	0.04789204	-0.012600621	145.57324	-50.555717	0.03252673	0.0	0.07818927	0.019770809	0.021535713	0.07845053	-0.022993332	2.0235856	1.9886637	0.03252673	1.0	0.0	0.0	11.052366	0.009001527	2040000	6210.654490947723
34	0.0	0.0	0.0	0.0	38.80357	87.39349	435.0	0.0	1000.0	103487.0	0.04927952380952381	-0.026153715	0.08746748	0.51386184	-0.61904174	5.0198874	7.1815605	73.45187	-15.337091	1.1874363e-08	-0.03867568	7.4505806e-08	-0.013592409	0.03830798	-0.0087976735	134.46112	-54.63909	0.02838039	0.0	0.07794798	0.019893674	0.01380357	0.07825706	-0.023534456	1.7920105	1.9794519	0.02838039	1.0	0.0	0.0	11.040717	0.00897985	2100000	6384.675402641296
35	0.017857144	0.13243212	1.0	0.0	45.57143	84.68257	368.0	0.0	1000.0	106193.0	0.04916342592592592	-0.05892443	0.13247176	0.4265294	-2.0659325	3.892958	5.98337	83.26672	-9.353286	-1.3969839e-08	-0.030280588	-1.4901161e-08	-0.01692036	0.09849486	-0.031573392	180.01234	-49.06576	0.015088713	0.0	0.06496335	0.01976255	0.02057143	0.06502411	0.010406304	1.7821918	1.8130622	0.015088713	1.0	0.0	0.0	11.032973	0.008993022	2160000	6583.987023115158
36	0.0	0.0	0.0	0.0	36.142857	53.01632	189.0	0.0	1000.0	108234.0	0.04875405405405405	-0.0720499	0.15307088	0.47522092	-1.7679963	5.0179915	4.9264145	59.08523	-12.747013	-6.519258e-09	-0.03357487	1.4901161e-08	-0.011032289	0.08160435	-0.030359123	92.009735	-30.479774	0.011758464	0.0	0.069632694	0.019922279	0.011142856	0.06963532	0.0020472498	1.5975622	1.86955	0.011758464	1.0	0.0	0.0	11.031141	0.008978579	2220000	6732.867322683334
37	0.0	0.0	0.0	0.0	69.32143	116.17845	429.0	0.0	1000.0	112291.0	0.049250438596491225	-0.112399004	0.15625685	0.50647306	-1.2810172	4.1071973	5.0622425	63.50048	-10.9501915	-7.450581e-09	-0.03375278	1.8626451e-08	-0.04742574	0.06832894	-0.029156214	262.15167	-80.62588	0.043390326	0.0	0.074402146	0.019251587	0.044321425	0.07467492	-0.026757242	2.6247404	1.9658911	0.043390326	1.0	0.0	0.0	11.025663	0.00894068	2280000	6913.599868297577
38	0.0	0.0	0.0	0.0	48.910713	81.30746	262.0	0.0	1000.0	115108.0	0.04919145299145299	-0.08112679	0.17061739	0.41591313	-1.4221631	5.648672	6.496245	67.82776	-22.422325	2.3283064e-09	-0.036558755	5.9604645e-08	-0.025311423	0.07500796	-0.02872496	164.00305	-46.89405	0.02399975	0.0	0.078068	0.019766666	0.023910712	0.07811999	-0.011286294	2.4502237	1.9873294	0.02399975	1.0	0.0	0.0	11.029857	0.008980441	2340000	7098.45995259285
39	0.0	0.0	0.0	0.0	53.75	89.43977	355.0	0.0	1000.0	118160.0	0.04923333333333333	-0.11529427	0.13706993	0.40300578	-1.4559268	6.035751	6.0462303	55.93485	-17.246395	1.21071935e-08	-0.031470526	7.4505806e-08	-0.026295647	0.08964261	-0.0368322	170.05472	-61.265617	0.025379118	0.0	0.0758891	0.019653538	0.02875	0.07589599	-0.0040529873	2.385726	1.9650307	0.025379118	1.0	0.0	0.0	11.044598	0.008971772	2400000	7261.134609937668
40	0.0	0.0	0.0	0.0	72.66071	109.94484	353.0	0.0	1000.0	122387.0	0.04975081300813008	-0.06762861	0.1387397	0.30604428	-1.5216664	5.4877205	6.446652	67.76009	-21.989841	3.1432137e-09	-0.03375746	2.2351742e-08	-0.050233416	0.07245363	-0.03521303	263.9884	-78.95882	0.037370298	0.0	0.082376905	0.019249812	0.047660712	0.08244694	-0.014562113	3.0279665	2.0686617	0.037370298	1.0	0.0	0.0	11.045568	0.008929459	2460000	7451.601211071014
41	0.0	0.0	0.0	0.0	45.982143	70.956345	270.0	0.0	1000.0	124970.0	0.04959126984126984	-0.06323895	0.13106427	0.44801572	-1.7969459	7.7840886	7.7967772	73.45668	-18.755434	-1.3504177e-08	-0.03364358	-4.4703484e-08	-0.017210063	0.07214363	-0.02706414	135.89447	-59.622704	0.016102253	0.0	0.071377724	0.019812427	0.020982143	0.07137948	0.002031956	2.347103	1.8980712	0.016102253	1.0	0.0	0.0	11.041213	0.008981654	2520000	7646.798483610153
42	0.0	0.0	0.0	0.0	52.160713	110.407166	635.0	0.0	1000.0	128027.0	0.049622868217054264	-0.04547444	0.12379328	0.44712543	-1.9183583	5.614103	7.706144	76.56365	-17.174969	-1.8626451e-09	-0.036178283	0.0	-0.030119052	0.0528378	-0.017010652	194.96097	-103.51334	0.02376856	0.0	0.07408093	0.019747052	0.027160713	0.0741767	-0.016712565	2.9164379	1.9368771	0.02376856	1.0	0.0	0.0	11.020764	0.008956196	2580000	7833.416822910309
43	0.017857144	0.13243212	1.0	0.0	73.64286	129.20407	509.0	0.0	1000.0	132166.0	0.05006287878787879	-0.06755	0.15266499	0.6186165	-2.31152	6.231898	10.186753	84.49924	-17.258362	0.0	-0.03125823	-1.1920929e-07	-0.05305828	0.106886	-0.046515357	235.82843	-103.957924	0.029857479	0.0	0.0796717	0.019412866	0.04864286	0.07978943	-0.021781309	4.0299597	2.0258498	0.029857479	1.0	0.0	0.0	11.010815	0.008964354	2640000	7999.149155378342
