Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	19.083334	30.939344	103.0	0.0	1000.0	581.0	0.019366666666666667	-0.2430817	0.26962778	0.97401685	-1.6772244	-0.17068557	0.47270036	1.5846199	-1.4160714	-1.4901161e-08	0.009069048	-2.9802322e-08	0.00018955395	0.31237513	-0.15931731	46.288895	-25.805523	0	0	1.0	1.837877	0.020445116	30000	32.082873582839966
1	0.0	0.0	0.0	0.0	17.375	35.952297	154.0	0.0	1000.0	1085.0	0.018083333333333333	-0.33941314	0.26618376	0.7327564	-1.5706743	2.167067	4.7081966	24.145542	-8.859942	1.1175871e-08	0.07210539	7.450581e-09	0.0059707826	0.21806848	-0.054935027	33.66227	-19.463387	0	0	1.0	1.8389912	0.10353238	60000	70.76861357688904
2	0.0	0.0	0.0	0.0	15.125	27.05136	78.0	0.0	1000.0	1448.0	0.01608888888888889	-0.2693044	0.2884171	1.1620077	-1.480587	0.85125244	4.064728	34.230133	-11.685522	1.8626451e-09	-0.010629314	-7.450581e-09	0.0022750944	0.39136153	-0.20681407	15.311574	-10.367527	0	0	79.0	1.8399086	0.00829971	90000	115.29446530342102
3	0.0	0.0	0.0	0.0	9.208333	20.428696	67.0	0.0	1000.0	1669.0	0.013908333333333333	-0.62049276	0.3772138	1.0058999	-1.6597974	1.7306768	5.217164	37.99386	-9.310181	-1.6763806e-08	-0.015446696	2.2351742e-08	0.004983725	0.21127734	-0.058959372	26.600883	-19.197325	0	0	79.0	1.8543367	0.007367212	120000	169.58621311187744
4	0.0	0.0	0.0	0.0	12.583333	26.868376	104.0	0.0	1000.0	2239.0	0.014926666666666666	-0.34484425	0.43437433	1.3282777	-1.8003777	1.1131278	2.8077672	27.284115	-6.0127764	9.313226e-10	-0.017192258	2.7939677e-08	0.00028413278	0.1604921	-0.06319588	39.34403	-26.748652	0	0	79.0	1.86804	0.0075237285	150000	231.36548399925232
5	0.0	0.0	0.0	0.0	24.75	46.58259	191.0	0.0	1000.0	2958.0	0.016433333333333335	-0.3280029	0.3102862	0.75068206	-1.2762644	1.9625477	4.987708	39.081635	-11.435148	1.8626451e-08	-0.0162394	6.7055225e-08	0.0036733989	0.13764957	-0.057125926	50.855667	-33.387375	0	0	79.0	1.8642104	0.006392793	180000	283.55216884613037
6	0.0	0.0	0.0	0.0	43.208332	54.21253	219.0	0.0	1000.0	4088.0	0.019466666666666667	-0.15487477	0.3164072	0.8823154	-1.3108228	2.9403486	6.953372	50.12342	-16.008379	-1.8626451e-09	-0.018282425	2.2351742e-08	0.006874386	0.094341815	-0.048796725	87.61519	-62.95153	0	0	79.0	1.8601654	0.007538141	210000	339.81400513648987
7	0.041666668	0.1998263	1.0	0.0	48.5	58.29451	160.0	0.0	1000.0	5757.0	0.0239875	-0.09270518	0.2536995	0.9263011	-0.93484294	5.3763227	10.690863	56.088863	-6.18023	8.381903e-09	-0.017879628	-5.5879354e-09	-0.0022217524	0.07188536	-0.034458958	104.99411	-64.43049	0	0	79.0	1.8595157	0.0072552683	240000	407.0440182685852
8	0.0	0.0	0.0	0.0	62.291668	72.70974	249.0	0.0	1000.0	7696.0	0.028503703703703705	-0.005600286	0.26296845	0.8519897	-0.9797128	6.4871397	11.182539	59.43079	-4.310382	1.6763806e-08	-0.01789373	-2.2351742e-08	0.005982849	0.057445787	-0.029508913	109.965126	-68.15663	0	0	79.0	1.8430071	0.007441289	270000	470.55498003959656
9	0.16666667	0.4714045	2.0	0.0	93.166664	105.08396	364.0	0.0	1000.0	10508.0	0.035026666666666664	-0.056463987	0.2426324	0.68466544	-0.9771169	10.882009	14.8459	62.37063	-12.431476	-1.1175871e-08	-0.01717034	1.3411045e-07	-0.0028946158	0.069866545	-0.034038354	213.51434	-123.42543	0	0	79.0	1.8319707	0.0073663928	300000	528.2514479160309
