Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	1.6666666	1.3123347	5.0	0.0	20.041666	18.00111	73.0	0.0	1000.0	21889.0	0.048642222222222226	0.37783155	0.6093331	2.0960095	-1.4053715	3.0853443	3.11678	28.27996	-1.3980744	1.8626451e-09	-0.012574492	1.8626451e-09	-0.020809107	0.18821228	-0.0641784	16.297632	-4.856912	1.3867859	0.016345859	1.5536287	0.0	1.6864767	0.009450551	450000	359.95643734931946
15	1.5833334	1.4117562	5.0	0.0	16.541666	20.283367	61.0	0.0	1000.0	22486.0	0.04684583333333334	0.27705312	0.55088943	1.9064959	-1.2152293	1.8752104	2.325719	27.86077	0.088753894	-4.656613e-09	-0.008237084	-6.519258e-09	-0.011021241	0.15777175	-0.041571118	13.067938	-3.827621	1.4031317	0.01365149	2.3259356	0.0	1.6753348	0.008951262	480000	390.0990264415741
16	2.2083333	1.6577889	5.0	0.0	21.041666	21.846966	69.0	0.0	1000.0	23163.0	0.04541764705882353	0.39646977	0.62405646	1.8985196	-1.3978477	2.1493955	2.9653049	33.160797	-0.82454836	0.0	-0.011487709	0.0	-0.017907904	0.18588349	-0.04460741	16.23461	-3.2071624	1.4167832	0.011861324	1.7601459	0.0	1.6609287	0.009303689	510000	414.67351388931274
17	2.1666667	1.4624941	5.0	0.0	18.625	17.454256	59.0	0.0	1000.0	23746.0	0.043974074074074075	0.44512364	0.6532334	1.9945066	-1.355712	2.295771	2.814415	27.906801	-0.2077209	-9.313226e-10	-0.01170393	1.8626451e-09	-0.018059865	0.21729323	-0.063950315	12.406863	-3.3662338	1.4286445	0.009867907	1.6159048	0.0	1.6829638	0.008886971	540000	441.52745389938354
18	2.0416667	1.3378829	5.0	0.0	14.625	13.984552	44.0	0.0	1000.0	24154.0	0.042375438596491226	0.49996328	0.57783365	1.8732096	-1.3131051	2.0004373	2.7496545	27.776205	-0.60786074	-9.313226e-09	-0.010112944	-1.1175871e-08	-0.014528284	0.18037927	-0.046693638	8.414858	-2.3065658	1.4385124	0.0074398518	2.0896664	0.0	1.6399554	0.009492174	570000	469.2026720046997
19	2.625	1.3482242	5.0	0.0	11.208333	13.38525	51.0	0.0	1000.0	24543.0	0.040905	0.5057894	0.62414795	1.7818063	-1.3828795	1.5667946	2.055487	22.04343	-1.0010147	0.0	-0.0077725034	1.8626451e-09	-0.012206482	0.2268333	-0.059505135	7.5917873	-1.9130596	1.4459523	0.0047012568	2.551214	0.0	1.6085329	0.009562357	600000	493.5892744064331
20	3.0833333	1.381927	6.0	1.0	7.4166665	9.7378845	35.0	0.0	1000.0	24784.0	0.03933968253968254	0.5615172	0.6459951	1.9545052	-1.4575983	1.2560447	1.8081363	23.999977	-0.8154835	0.0	-0.00793017	2.7939677e-09	-0.01007884	0.17337379	-0.043150306	5.4955807	-2.2218983	1.4506536	0.001635313	2.4851258	0.0	1.5925581	0.00910824	630000	521.0876150131226
21	2.3333333	1.4043584	5.0	0.0	4.7083335	7.743164	28.0	0.0	1000.0	24973.0	0.03783787878787879	0.59353805	0.64599484	2.3979523	-1.2317196	0.6587501	1.1727184	21.358488	-0.57348657	7.450581e-09	-0.0074409917	5.5879354e-09	-0.009044239	0.21878731	-0.06579805	3.4216669	-0.83853126	1.4522889	-0.0015376806	2.6843238	0.0	1.6030418	0.009585481	660000	546.7162523269653
22	2.9583333	1.4282614	6.0	0.0	5.6666665	8.3947735	29.0	0.0	1000.0	25123.0	0.036410144927536234	0.52620393	0.6027776	2.1601386	-1.3209261	0.7196125	1.1620551	15.113848	-0.38596487	-3.7252903e-09	-0.006212391	5.5879354e-09	-0.00747114	0.20500517	-0.049062878	3.690128	-1.1967211	1.4507512	-0.004252076	2.9632523	0.0	1.6152294	0.009416805	690000	573.0764434337616
23	2.7083333	1.8366449	7.0	0.0	18.25	26.394838	80.0	0.0	1000.0	25566.0	0.035508333333333336	0.58378035	0.64316154	2.0829303	-1.1377115	0.61785454	1.42764	20.097612	-0.724033	7.450581e-09	-0.0085374955	7.450581e-09	-0.01127638	0.17924616	-0.050675448	15.416033	-6.5131154	1.4464991	-0.004872799	2.2696788	0.0	1.5832651	0.0091267405	720000	596.8116500377655
24	2.375	1.3787826	6.0	0.0	6.7083335	11.945987	45.0	0.0	1000.0	25824.0	0.034432	0.6067874	0.6833828	2.2465198	-1.3236257	1.3133433	2.7752278	26.379505	-0.24778712	-7.450581e-09	-0.008538053	-7.450581e-09	-0.009496984	0.20287532	-0.06697959	7.708448	-4.2108836	1.4416263	-0.0071314573	2.1327329	0.0	1.5967481	0.009407954	750000	624.1108996868134
25	2.9166667	1.1873173	5.0	0.0	8.5	14.868871	56.0	0.0	1000.0	26046.0	0.03339230769230769	0.56884015	0.66195893	2.5848937	-1.6520122	0.7362155	1.423246	18.421453	-1.321846	-2.7939677e-09	-0.007140913	2.7939677e-09	-0.009354886	0.18567401	-0.052127264	4.7571025	-1.9120919	1.4344949	-0.008911967	2.794389	0.0	1.5576353	0.009107089	780000	648.6387100219727
26	3.375	1.57619	6.0	1.0	5.8333335	10.126971	35.0	0.0	1000.0	26256.0	0.03241481481481481	0.6700462	0.6133848	2.0693395	-1.2646712	0.6663994	1.441532	24.390978	-1.1626885	1.8626451e-09	-0.007803683	7.450581e-09	-0.0090460945	0.18910205	-0.05972017	4.3149905	-1.3780181	1.4255829	-0.010893822	2.6077886	0.0	1.5568321	0.009316746	810000	675.1280725002289
27	3.8333333	1.490712	8.0	1.0	9.125	11.366297	39.0	0.0	1000.0	26497.0	0.03154404761904762	0.72670245	0.7098031	2.1318555	-1.3421698	0.79399776	1.5398766	21.388086	-0.25185436	-4.656613e-09	-0.007267559	-3.7252903e-09	-0.009887051	0.19616184	-0.054327473	5.5402603	-2.3243067	1.4146891	-0.012212634	2.6096296	0.0	1.5514569	0.009365918	840000	703.275520324707
28	3.3333333	1.433721	6.0	0.0	4.7916665	8.301502	25.0	0.0	1000.0	26642.0	0.030622988505747125	0.70275074	0.6741985	2.1205308	-1.2074915	0.8763037	1.52932	22.024548	-0.32190692	3.7252903e-09	-0.006936826	1.1175871e-08	-0.009832487	0.17798808	-0.043136947	4.305042	-1.9918623	1.4024764	-0.013997555	2.8569655	0.0	1.5195653	0.009130109	870000	730.4522752761841
29	2.9166667	1.5789412	6.0	0.0	9.75	12.36679	37.0	0.0	1000.0	26907.0	0.029896666666666665	0.6638616	0.6661077	2.2574253	-1.2266062	0.4813299	0.97448105	19.6609	-0.4348137	1.3038516e-08	-0.006678559	2.2351742e-08	-0.008006832	0.18923298	-0.018091446	6.238222	-2.1507986	1.3884789	-0.0149104595	2.781547	0.0	1.5424004	0.009493752	900000	754.5840759277344
30	3.5833333	1.8689718	7.0	0.0	9.875	15.583946	50.0	0.0	1000.0	27258.0	0.02930967741935484	0.52593285	0.6653252	1.867684	-1.532742	1.0104547	2.265713	29.303465	-0.37748164	-3.7252903e-09	-0.007984816	9.313226e-09	-0.010180699	0.26572093	-0.10334322	5.8824673	-2.190945	1.3735684	-0.015714169	2.7416036	0.0	1.5408762	0.00947051	930000	783.5113928318024
31	3.7916667	1.2576157	7.0	2.0	12.416667	14.733512	47.0	0.0	1000.0	27636.0	0.0287875	0.8229117	0.6824293	2.4832888	-1.4719287	1.148632	2.0968251	25.595598	-0.7976602	1.1175871e-08	-0.007689435	9.313226e-09	-0.010756307	0.21850777	-0.073708825	8.976753	-3.436636	1.3578542	-0.016080976	2.585248	0.0	1.5494872	0.009453173	960000	806.4084861278534
32	3.25	1.664582	7.0	0.0	16.041666	15.369015	50.0	0.0	1000.0	28141.0	0.028425252525252524	0.809354	0.7266547	2.0718312	-1.7168725	1.0070324	1.8863449	23.202734	-0.6234991	-2.7939677e-09	-0.009600023	-5.5879354e-09	-0.014280522	0.21506654	-0.050344784	10.170486	-3.8903623	1.3417733	-0.015895605	1.9917043	0.0	1.5302162	0.009199596	990000	829.9337794780731
