Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
19	7.0	2.0	9.0	5.0	47.75	24.893524	67.0	5.0	4.5	3.8013155	11.0	0.0	474.8	294.38913	959.0	9.0	1000.0	1000.0	75999	6.177883	4.004955	50.039036	-1.8195992	6.177878	4.0048804	50.257534	-0.9315155	-0.5779831	1.2092767	8.19724	-9.47328	-6.166777	0.14611447	1737.5431909561157
20	5.0	3.3166249	10.0	2.0	257.0	148.3998	346.0	0.0	1.9	2.426932	7.0	0.0	626.3	251.99486	908.0	62.0	1000.0	1000.0	79999	6.0971093	4.08774	86.749084	-1.490369	6.097032	4.0871987	88.65843	-1.8956265	-0.5491168	1.2428705	7.5663395	-10.925087	-6.081704	0.16893287	1831.9405913352966
21	2.5	1.118034	4.0	1.0	261.0	203.8909	578.0	9.0	5.6	5.660389	18.0	0.0	431.5	197.95416	709.0	46.0	1000.0	1000.0	83999	5.9588904	4.3504186	103.26635	-2.2842476	5.958857	4.3504357	107.6798	-1.879952	-0.572143	1.230372	7.6514463	-10.675992	-5.9389076	0.18438086	1925.6351864337921
22	4.25	5.673403	14.0	0.0	134.0	184.85265	449.0	0.0	6.2	5.4552727	16.0	0.0	336.1	261.48822	690.0	0.0	1000.0	1000.0	87999	5.8070707	4.8437147	172.507	-1.6377988	5.8070626	4.8406777	167.66986	-1.9455222	-0.5648794	1.2431628	9.113586	-11.337156	-5.7807198	0.28994977	2018.841203212738
23	6.25	3.5619516	11.0	1.0	150.75	141.55807	388.0	15.0	3.1	2.4269323	8.0	0.0	524.1	195.17862	766.0	214.0	1000.0	1000.0	91999	5.5681205	5.4704905	243.02582	-2.498466	5.568023	5.4732785	250.70328	-2.5510972	-0.54259205	1.2588329	12.572764	-9.914522	-5.533787	0.39930007	2112.1137425899506
24	4.0	2.236068	7.0	1.0	197.25	152.19128	457.0	89.0	4.5	3.3837848	11.0	0.0	414.7	262.40466	807.0	34.0	1000.0	1000.0	95999	5.2632804	7.2431574	341.76404	-1.9787204	5.263096	7.2350965	338.43	-2.5507712	-0.54155624	1.2708669	15.2397375	-9.135474	-5.2178144	0.7084775	2205.5752427577972
25	6.0	3.6742346	11.0	2.0	150.5	92.81298	268.0	8.0	3.4	2.1071308	7.0	1.0	524.4	158.12982	786.0	228.0	1000.0	1000.0	99999	4.8352227	8.327758	406.34576	-3.753931	4.8349657	8.323618	397.9632	-4.4318795	-0.5618379	1.2504792	12.040641	-11.777276	-4.7773113	1.6822988	2298.455555200577
26	5.25	2.9474566	10.0	2.0	179.75	112.43081	327.0	21.0	4.6	3.5270386	10.0	0.0	360.2	232.01413	753.0	14.0	1000.0	1000.0	103999	4.3155932	9.510608	500.0986	-4.244821	4.315206	9.509329	493.06198	-5.3626227	-0.5546408	1.2662677	14.164671	-9.732962	-4.2612185	1.420579	2392.8956022262573
27	5.0	3.0	8.0	2.0	124.25	119.112076	323.0	9.0	3.3	2.758623	10.0	0.0	305.7	267.22238	816.0	0.0	1000.0	1000.0	107999	3.928022	10.604037	564.8868	-4.837462	3.928062	10.605621	565.46405	-6.120489	-0.611801	1.2399817	15.207041	-9.26433	-3.8739665	1.3673171	2486.7575109004974
28	2.5	2.0615528	5.0	0.0	239.25	248.4365	647.0	2.0	2.8	3.1240997	10.0	0.0	450.7	346.9176	928.0	15.0	1000.0	1000.0	111999	3.7324657	13.545775	664.8994	-5.6978564	3.7324662	13.54367	658.34894	-5.586305	-0.5909854	1.2597092	14.2351265	-9.492876	-3.6813185	1.652584	2580.8205013275146
29	2.5	2.598076	6.0	0.0	100.5	67.02425	188.0	0.0	4.2	3.1874754	12.0	0.0	307.4	223.84245	597.0	2.0	1000.0	1000.0	115999	3.5204291	14.044023	727.96985	-6.278187	3.5202034	14.031995	734.3512	-6.9677277	-0.5663404	1.3004837	13.291596	-9.3895035	-3.4715712	1.5759124	2674.266031742096
30	7.0	3.082207	11.0	4.0	73.5	76.91066	201.0	0.0	5.0	5.234501	17.0	0.0	414.1	333.92737	838.0	3.0	1000.0	1000.0	119999	3.302799	14.270624	715.9492	-7.317334	3.3026798	14.271396	739.58734	-7.503292	-0.58814377	1.2883031	16.619173	-10.920913	-3.235811	2.2987716	2768.248444080353
31	2.75	3.112475	8.0	0.0	174.5	151.38113	416.0	0.0	3.2	2.6758175	7.0	0.0	387.2	313.41757	889.0	0.0	1000.0	1000.0	123999	3.082693	13.702781	701.63544	-7.7980165	3.0826225	13.698459	673.8142	-8.336415	-0.6086693	1.2764218	12.002317	-9.8626995	-3.0284958	1.5239832	2861.4050300121307
32	2.75	3.6314597	9.0	0.0	274.75	215.02718	619.0	92.0	1.2	1.4	4.0	0.0	475.8	298.9521	871.0	0.0	1000.0	1000.0	127999	3.0383022	14.284883	669.5965	-9.350677	3.0385618	14.280579	664.2447	-9.517267	-0.56705236	1.343189	17.282942	-9.344214	-2.9882855	2.5514705	2954.2411568164825
33	1.0	1.2247449	3.0	0.0	344.75	250.79211	704.0	9.0	1.4	1.6852299	5.0	0.0	203.0	265.75214	692.0	0.0	1000.0	779.7	131999	3.2402074	16.134315	683.09015	-9.409578	3.2396624	16.123802	680.35046	-10.322721	-0.54067826	1.4319036	19.218832	-11.07618	-3.1847339	5.8126893	3043.817468881607
34	1.5	2.0615528	5.0	0.0	218.25	95.47873	303.0	62.0	1.4	1.2806247	4.0	0.0	288.0	292.24304	889.0	0.0	1000.0	850.4	135999	3.0826561	17.98047	640.89966	-10.8311205	3.0830498	17.978518	634.9898	-11.072266	-0.6230915	1.3736646	16.10954	-8.57628	-3.020395	5.304579	3134.198894262314
35	3.75	2.9474566	8.0	1.0	151.25	153.68047	341.0	0.0	2.1	2.1656406	8.0	0.0	164.5	253.62817	642.0	0.0	1000.0	864.1	139999	2.7958448	18.783724	555.6421	-13.536754	2.7964623	18.787123	551.41315	-16.916382	-0.62370265	1.3949361	12.3405	-9.845135	-2.7161095	6.04047	3224.663792848587
36	2.0	1.2247449	3.0	0.0	19.0	30.091528	71.0	0.0	1.2	1.8330303	6.0	0.0	371.6	308.2519	817.0	0.0	1000.0	883.7	143999	2.4911985	19.425768	589.74536	-14.892353	2.4913802	19.425323	582.2907	-20.704243	-0.61534125	1.4302013	14.582596	-8.845521	-2.4079347	7.34462	3314.971244573593
37	1.75	1.9202864	5.0	0.0	16.0	13.693064	39.0	3.0	0.6	0.9165152	3.0	0.0	359.8	361.34576	865.0	0.0	1000.0	765.4	147999	2.318269	22.195938	645.2005	-15.319877	2.3191488	22.211012	625.3646	-18.410572	-0.5656417	1.4992387	14.831992	-10.606103	-2.2149117	7.8760753	3405.1610786914825
38	0.5	0.5	1.0	0.0	38.25	12.676257	55.0	22.0	0.1	0.29999998	1.0	0.0	391.4	269.58902	860.0	0.0	1000.0	1000.0	151999	1.685993	22.927258	673.8056	-17.327173	1.6856245	22.93163	646.4823	-17.811167	-0.6409027	1.3992215	14.805926	-8.749202	-1.5500793	7.005987	3498.233316421509
39	0.0	0.0	0.0	0.0	22.75	28.595236	70.0	0.0	0.8	1.2489996	4.0	0.0	365.4	298.76755	874.0	24.0	1000.0	1000.0	155999	1.0559531	24.287209	602.4803	-19.010725	1.0573722	24.291353	631.958	-19.476192	-0.66283554	1.3659477	13.457672	-8.607213	-0.9207187	7.4941115	3591.4092042446136
40	0.75	0.8291562	2.0	0.0	24.25	17.62633	43.0	0.0	0.7	0.64031243	2.0	0.0	378.1	292.73212	824.0	2.0	1000.0	1000.0	159999	0.40149528	24.998714	639.1144	-18.631784	0.40273508	25.001328	622.1975	-19.60072	-0.59747654	1.431575	15.588841	-9.721034	-0.25825468	7.3949523	3684.575127363205
41	0.5	0.8660254	2.0	0.0	122.5	88.31053	261.0	23.0	0.6	1.0198039	3.0	0.0	528.6	301.2342	869.0	0.0	1000.0	1000.0	163999	-0.013166303	25.279922	593.1326	-19.805035	-0.011895746	25.282925	575.02673	-19.123243	-0.5493689	1.4549034	15.776819	-9.780854	0.15390679	8.020051	3777.533264398575
42	0.0	0.0	0.0	0.0	13.0	11.0	30.0	0.0	1.5	2.2022715	6.0	0.0	237.2	247.27344	662.0	0.0	1000.0	1000.0	167999	-0.36413336	26.588663	656.5168	-21.418802	-0.364359	26.59337	632.84174	-21.627113	-0.541387	1.4443841	17.479628	-10.269763	0.4904462	7.537458	3870.5328135490417
43	1.25	1.0897248	3.0	0.0	239.75	201.79987	558.0	28.0	1.2	1.0770329	4.0	0.0	393.1	317.05157	911.0	0.0	1000.0	1000.0	171999	-0.5620013	27.057774	687.0357	-21.217535	-0.56379604	27.057615	703.43604	-20.678913	-0.5204556	1.4378392	14.351293	-10.195936	0.7100287	8.913427	3963.840986728668
44	0.75	1.299038	3.0	0.0	249.25	173.91719	447.0	0.0	1.8	1.7776389	5.0	0.0	152.8	212.43909	544.0	0.0	1000.0	1000.0	175999	-1.0926657	24.950598	619.13226	-21.350367	-1.0926412	24.949352	611.1779	-20.674511	-0.5077782	1.4422789	15.240041	-9.561994	1.2306716	8.012398	4056.5901334285736
45	2.0	1.2247449	3.0	0.0	38.0	55.394043	133.0	0.0	1.7	1.7349352	4.0	0.0	221.0	242.96954	743.0	0.0	1000.0	924.2	179999	-0.94393915	25.651447	585.75055	-33.975483	-0.945237	25.650145	582.59015	-28.406075	-0.45474142	1.5229353	15.19579	-7.9335713	1.0543714	7.8661327	4148.153828620911
46	1.75	1.47902	4.0	0.0	69.75	80.64234	207.0	0.0	0.6	0.8	2.0	0.0	212.0	210.60246	683.0	0.0	1000.0	1000.0	183999	-1.2812318	25.553503	587.99115	-31.736095	-1.2817171	25.555422	589.48267	-33.82368	-0.41975427	1.5006433	14.807689	-9.604266	1.4298809	6.325796	4240.778291940689
47	1.25	1.299038	3.0	0.0	26.25	19.979677	60.0	8.0	1.2	1.3266499	4.0	0.0	410.2	306.43393	968.0	0.0	1000.0	979.8	187999	-1.9402608	22.504332	581.23206	-30.081203	-1.9400562	22.5051	593.8269	-28.691423	-0.41983384	1.4952539	14.677695	-9.518961	2.084449	5.018222	4333.596243858337
48	1.5	0.8660254	3.0	1.0	84.75	84.22403	223.0	0.0	1.6	1.68523	5.0	0.0	344.2	275.2126	911.0	9.0	1000.0	1000.0	191999	-2.5658042	19.657764	506.71368	-25.636366	-2.565565	19.654245	499.07132	-24.926756	-0.5082331	1.3956004	12.011327	-10.132844	2.7099242	3.8557768	4425.433378696442
49	1.0	0.70710677	2.0	0.0	166.0	77.50161	281.0	70.0	1.1	1.7578397	6.0	0.0	537.2	260.5739	815.0	0.0	1000.0	1000.0	195999	-3.1096594	16.569927	430.63242	-23.81628	-3.1092532	16.56901	447.67108	-22.23515	-0.5684398	1.3305091	15.296875	-9.253649	3.251256	2.9004204	4518.323893785477
50	1.5	2.0615528	5.0	0.0	123.25	77.40599	257.0	70.0	1.1	1.3747728	4.0	0.0	578.0	292.36313	903.0	2.0	1000.0	1000.0	199999	-3.4728353	13.295239	353.31155	-23.47036	-3.4730763	13.2982025	361.75327	-22.859354	-0.605828	1.2952728	11.57824	-9.524149	3.5995166	2.1770327	4611.786168336868
51	0.5	0.5	1.0	0.0	35.5	23.81701	69.0	2.0	2.2	2.4	6.0	0.0	321.1	310.68582	909.0	0.0	1000.0	989.2	203999	-3.5013661	10.742056	246.55241	-20.293585	-3.5014117	10.743284	251.41628	-18.707903	-0.6621285	1.2457503	10.653274	-10.387582	3.60807	1.6122022	4704.108603239059
52	2.25	1.9202864	5.0	0.0	63.75	73.00813	184.0	0.0	3.3	3.7960505	13.0	0.0	508.4	298.40717	923.0	5.0	1000.0	1000.0	207999	-3.095575	9.389904	204.42311	-17.550192	-3.096429	9.391463	196.14145	-18.357702	-0.66065776	1.2578253	9.448729	-8.785904	3.1851904	1.2926894	4796.6343467235565
53	2.5	1.6583124	4.0	0.0	37.5	30.712376	83.0	0.0	2.3	2.4103942	6.0	0.0	415.3	273.37668	726.0	0.0	1000.0	918.4	211999	-2.710982	8.136976	169.23114	-15.833519	-2.7114482	8.138674	175.00005	-18.100529	-0.6906308	1.2423658	10.968141	-11.865503	2.782826	1.0358351	4888.2517330646515
54	3.5	3.7749171	10.0	1.0	37.25	39.971085	95.0	0.0	2.0	1.8439089	6.0	0.0	499.5	209.8129	833.0	178.0	1000.0	1000.0	215999	-2.1726174	7.0258675	142.34099	-14.674502	-2.1721032	7.0269704	144.42807	-14.018429	-0.6973854	1.2517499	10.204012	-9.856612	2.2311563	0.77985144	4981.442413568497
55	2.0	1.4142135	4.0	0.0	55.0	50.36864	130.0	8.0	1.1	1.0440307	3.0	0.0	454.3	234.58391	800.0	0.0	1000.0	920.4	219999	-1.6237948	6.087088	123.54954	-14.237073	-1.6234336	6.0868073	126.924545	-14.323309	-0.69676936	1.2671813	10.553782	-13.855788	1.6721604	0.5827408	5073.910002708435
56	2.5	1.5	4.0	0.0	66.75	65.572	146.0	0.0	1.3	1.7916472	6.0	0.0	601.5	241.00134	911.0	0.0	1000.0	1000.0	223999	-1.0987147	5.1761675	110.34213	-12.627522	-1.0983943	5.175105	111.499435	-13.305166	-0.6921492	1.2585064	8.379096	-11.843428	1.1427505	0.481169	5168.419729709625
57	0.75	0.8291562	2.0	0.0	256.0	250.21791	559.0	1.0	1.4	2.0099752	7.0	0.0	672.8	218.13657	889.0	109.0	1000.0	1000.0	227999	-0.5876561	4.3208804	100.673775	-12.520294	-0.58747154	4.320905	106.672905	-12.529938	-0.66930884	1.2704029	10.354398	-10.103719	0.62379766	0.3838811	5262.523978710175
58	2.0	1.7320508	5.0	1.0	70.75	109.66625	260.0	0.0	1.2	1.4696939	5.0	0.0	395.1	311.50745	893.0	0.0	1000.0	921.1	231999	-0.054076225	3.8635023	85.610146	-12.079734	-0.054003622	3.8630335	88.16349	-11.8912525	-0.66138124	1.2678399	10.566177	-8.765292	0.085227475	0.3319499	5354.272820472717
59	3.25	1.0897248	5.0	2.0	203.5	246.44725	625.0	4.0	2.4	2.4979992	8.0	0.0	362.3	325.90277	893.0	0.0	1000.0	1000.0	235999	0.48130673	3.5884564	79.49225	-10.596751	0.48156673	3.5885963	81.47878	-10.542099	-0.6139505	1.3016828	10.964632	-10.752139	-0.45611578	0.2943349	5447.444489240646
60	1.5	0.8660254	2.0	0.0	171.0	108.40664	319.0	23.0	2.0	2.0976176	6.0	0.0	571.7	189.93633	761.0	81.0	1000.0	1000.0	239999	1.010113	3.4056695	61.574486	-9.8765955	1.0101155	3.4056816	63.6448	-10.071305	-0.5863627	1.316834	8.728676	-8.736868	-0.98706603	0.27014178	5541.059527635574
61	3.5	1.8027756	6.0	1.0	73.25	25.79123	104.0	33.0	2.0	1.9493588	6.0	0.0	468.6	334.98184	882.0	0.0	1000.0	909.7	243999	1.4542732	3.276478	52.220963	-10.259661	1.454194	3.2763078	51.88843	-9.563311	-0.59692204	1.306163	8.085542	-9.269005	-1.430279	0.24926907	5633.660617589951
62	4.0	1.8708287	7.0	2.0	164.5	190.85663	471.0	0.0	3.2	4.0447497	12.0	0.0	404.5	250.40097	725.0	44.0	1000.0	959.4	247999	1.8289647	3.219662	54.24738	-11.374938	1.8290029	3.219789	53.7643	-9.6106825	-0.5867729	1.2910085	7.257113	-8.942278	-1.806513	0.23669055	5728.186031579971
63	2.0	1.4142135	4.0	0.0	273.75	286.18384	764.0	44.0	2.8	1.6613247	5.0	0.0	597.9	119.934525	801.0	385.0	1000.0	1000.0	251999	2.16491	3.1901245	52.27717	-10.101975	2.164877	3.1901708	52.146572	-11.469528	-0.564266	1.303171	7.6678467	-11.110391	-2.1426446	0.23517154	5821.96507191658
64	5.25	4.322904	10.0	0.0	157.25	158.73936	373.0	3.0	2.4	3.720215	13.0	0.0	446.3	282.0525	968.0	0.0	1000.0	896.6	255999	2.45882	3.1899092	50.18856	-11.770766	2.458761	3.1900613	58.2034	-11.673165	-0.56278414	1.2978165	7.2977695	-10.152218	-2.4344208	0.2299335	5913.262040376663
65	3.75	2.6809514	8.0	1.0	168.0	102.38408	284.0	21.0	5.1	5.593746	17.0	0.0	543.3	348.06696	964.0	15.0	1000.0	1000.0	259999	2.6758063	3.213204	56.5269	-11.630292	2.67586	3.2129805	55.347218	-12.282047	-0.5590131	1.3004872	6.7560368	-9.232583	-2.6497283	0.22619316	6007.194297075272
66	1.75	0.8291562	3.0	1.0	29.5	35.933968	91.0	0.0	0.7	1.0049876	3.0	0.0	590.1	211.62158	949.0	245.0	1000.0	1000.0	263999	2.8531725	3.2735512	63.559525	-12.481451	2.8531187	3.2732246	60.13897	-12.085165	-0.54878014	1.2952374	7.8225193	-10.384105	-2.8272672	0.23282087	6100.952270030975
67	3.75	3.112475	9.0	1.0	158.25	88.93923	308.0	79.0	3.3	2.2825425	7.0	0.0	438.6	173.76375	660.0	17.0	1000.0	957.7	267999	2.995564	3.3220725	67.30032	-12.189337	2.995472	3.3217843	67.18054	-12.707377	-0.55301666	1.2893745	9.809059	-9.811642	-2.967813	0.2336618	6193.262542009354
68	1.5	2.598076	6.0	0.0	303.25	309.13135	799.0	0.0	1.8	2.0880613	5.0	0.0	628.6	156.7107	894.0	289.0	1000.0	1000.0	271999	3.0878606	3.3162386	61.323483	-14.258591	3.087952	3.316198	56.321102	-14.059081	-0.52781713	1.3023684	7.3988585	-10.746435	-3.0592697	0.23207566	6285.84325838089
69	4.25	3.7666297	10.0	0.0	178.75	217.59639	553.0	14.0	3.4	3.6110942	11.0	0.0	552.2	294.7276	912.0	0.0	1000.0	1000.0	275999	3.1558576	3.3503594	56.502308	-14.643391	3.1558726	3.350335	52.568256	-14.740687	-0.5092011	1.3177128	8.535698	-11.574578	-3.1256704	0.23596129	6379.478639364243
70	6.0	5.87367	16.0	1.0	155.0	163.50993	429.0	0.0	2.5	3.0083218	10.0	0.0	460.3	276.7667	718.0	0.0	1000.0	1000.0	279999	3.1740212	3.359979	49.291954	-14.676105	3.1738837	3.3600686	57.47383	-15.344434	-0.5155608	1.3057647	10.494263	-9.0572605	-3.1397052	0.2318442	6472.654465675354
71	7.75	3.8971143	13.0	2.0	240.0	160.07343	513.0	104.0	3.4	3.555278	13.0	0.0	505.8	328.36346	967.0	0.0	1000.0	1000.0	283999	3.168653	3.342543	40.797146	-14.774273	3.1689148	3.3425457	44.945755	-14.382662	-0.5276741	1.2884585	9.340987	-10.0724125	-3.133018	0.2282562	6566.775960445404
72	7.75	4.968652	13.0	1.0	84.75	86.2826	213.0	0.0	3.1	3.9357338	14.0	0.0	544.5	310.8975	939.0	0.0	1000.0	1000.0	287999	3.173965	3.3301513	35.088455	-14.690178	3.1738958	3.329892	35.78188	-14.203785	-0.53285724	1.288084	8.828766	-9.3617525	-3.1363711	0.23167434	6660.353811979294
73	4.0	0.70710677	5.0	3.0	121.25	76.37858	214.0	19.0	1.2	1.5362291	4.0	0.0	620.4	270.65298	946.0	0.0	1000.0	1000.0	291999	3.1773825	3.3489265	32.16261	-14.651459	3.1773603	3.3487217	32.479965	-15.325493	-0.53467256	1.2962109	7.807676	-9.609159	-3.1379716	0.23676163	6753.617550611496
74	5.25	2.58602	9.0	2.0	212.25	137.66331	376.0	34.0	5.4	4.4542117	13.0	1.0	355.7	255.94104	688.0	0.0	1000.0	1000.0	295999	3.1471574	3.3719432	28.591282	-15.972524	3.147169	3.371976	29.481632	-17.18945	-0.5272391	1.2977535	8.257369	-8.236891	-3.1065166	0.23748212	6847.891925573349
75	1.5	0.5	2.0	1.0	262.5	226.42273	616.0	10.0	2.6	2.9393878	9.0	0.0	597.8	256.72076	949.0	150.0	1000.0	1000.0	299999	3.0962844	3.346476	25.526976	-16.845402	3.0963562	3.3464668	24.250315	-16.60046	-0.5420242	1.2876029	7.7518606	-9.323376	-3.0555258	0.23245291	6941.1606566905975
76	6.75	1.6393596	8.0	4.0	155.75	113.12466	266.0	5.0	1.5	1.3601471	4.0	0.0	675.7	260.77963	943.0	0.0	1000.0	956.3	303999	3.0845857	3.3204386	22.922384	-13.982358	3.0844953	3.3207335	22.71477	-14.91699	-0.5491125	1.2813126	7.4946613	-11.003861	-3.0427651	0.22828549	7034.7819974422455
77	2.5	1.118034	4.0	1.0	189.75	126.64197	360.0	52.0	4.0	2.8635643	11.0	1.0	449.8	239.13084	788.0	139.0	1000.0	1000.0	307999	3.0803244	3.3201447	25.025953	-12.198047	3.0803056	3.3202124	25.261412	-12.19136	-0.5352313	1.297116	6.4178853	-9.975409	-3.0385132	0.2290329	7128.6221575737
