Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.33333334	0.6236096	2.0	0.0	196.83333	75.52134	342.0	40.0	1000.0	5872.0	0.19573333333333334	-0.35674918	0.28275758	0.50606275	-1.2655997	-0.41292885	0.5420902	1.0340028	-1.7060723	2.2351742e-08	0.012153573	2.2351742e-08	-0.06500123	0.39671627	-0.30718344	556.67865	-339.36884	0.99999994	0.0320372	1.0	1.837877	0.15118977	30000	25.286203622817993
1	0.083333336	0.2763854	1.0	0.0	152.29167	94.05649	411.0	0.0	1000.0	10031.0	0.16718333333333332	0.019206148	0.31142545	0.9496076	-1.0331134	17.886417	0.46727726	18.909094	15.095522	-2.2351742e-08	0.014767038	-2.2351742e-08	-0.11205407	0.053567234	-0.012235407	216.41571	-53.093445	1.0320371	0.032117248	1.0	1.8383517	0.26390785	60000	59.885157346725464
2	0.33333334	0.6236096	2.0	0.0	177.20833	123.20747	398.0	0.0	1000.0	15369.0	0.17076666666666668	0.035848822	0.25920632	1.0749688	-0.79896796	13.412881	5.483825	21.522844	0.24701041	-9.685755e-08	0.00016442616	-1.7881393e-07	-0.045299172	0.2712651	-0.1149372	270.5265	-114.86665	1.0641544	0.032895327	1.0	1.8393965	0.060947374	90000	106.54326009750366
3	0.20833333	0.49826086	2.0	0.0	94.125	39.478172	187.0	16.0	1000.0	18189.0	0.151575	0.08411789	0.436575	1.6316956	-1.5783435	11.8419485	12.041571	40.70946	-2.9872077	7.450581e-09	-0.004465496	2.9802322e-08	-0.03321462	0.25251356	-0.06397016	104.96681	-46.94172	1.0970497	0.03158593	2.0	1.8399689	0.029999405	120000	158.52071404457092
4	0.0	0.0	0.0	0.0	31.125	52.580345	226.0	0.0	1000.0	19318.0	0.12878666666666666	0.0018224838	0.40465397	1.2800593	-1.8012041	3.2169113	6.5651646	43.85104	-2.5528848	1.8626451e-08	-0.020981051	5.9604645e-08	-0.042286023	0.4265762	-0.19184242	38.6086	-13.468331	1.1286356	0.029750109	35.0	1.8407202	0.012633087	150000	214.73870754241943
5	0.083333336	0.2763854	1.0	0.0	42.0	66.53696	300.0	0.0	1000.0	20439.0	0.11355	-0.29580185	0.41029012	1.331987	-1.9698035	3.8033698	8.454063	46.567177	-1.9401443	7.450581e-09	-0.009404883	7.450581e-09	-0.020532079	0.20289877	-0.026628703	56.88388	-21.748005	1.1583858	0.02554202	7.0	1.8390512	0.012619929	180000	263.21121430397034
6	0.041666668	0.1998263	1.0	0.0	44.125	57.833317	237.0	0.0	1000.0	21679.0	0.10323333333333333	-0.3002103	0.39944893	1.3821756	-1.7027129	2.9241834	6.8118253	48.996666	-3.514712	2.2351742e-08	-0.004327867	1.4901161e-08	-0.005993787	0.22371678	-0.06753211	54.045002	-18.590889	1.1839278	0.023320556	2.0	1.8398452	0.0067391545	210000	317.3874454498291
7	0.041666668	0.1998263	1.0	0.0	53.791668	57.55141	228.0	0.0	1000.0	23540.0	0.09808333333333333	-0.21733041	0.5465484	1.3500296	-1.9072106	5.851157	9.729093	52.21435	-2.8438404	7.450581e-09	-0.0059139305	1.4901161e-08	-0.018777946	0.18856129	-0.07969478	52.143806	-20.789093	1.2072483	0.022489667	2.0	1.8405783	0.021977808	240000	366.6993660926819
8	0.25	0.4330127	1.0	0.0	59.291668	52.649376	168.0	0.0	1000.0	25264.0	0.09357037037037037	-0.07800819	0.443261	1.0960895	-1.7077924	6.286755	8.960723	53.485065	-1.6665286	4.4703484e-08	-0.005206284	8.940697e-08	-0.019862613	0.12940797	-0.038344882	64.19061	-25.851395	1.229738	0.022183657	2.0	1.8408267	0.01740311	270000	417.51300978660583
9	0.41666666	0.6400955	2.0	0.0	60.583332	59.623062	209.0	0.0	1000.0	27223.0	0.09074333333333333	0.022330638	0.43163076	1.6490992	-1.329066	5.5424275	8.7814	54.811867	-1.5535091	0.0	-0.0050260318	3.7252903e-09	-0.021542825	0.109774746	-0.028113592	70.825455	-28.880867	1.2519217	0.022064447	2.0	1.841105	0.025013067	300000	466.2263376712799
