Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
15	0.375	0.6332785	2.0	0.0	30.291666	42.615997	142.0	0.0	1000.0	25502.0	0.053129166666666665	0.0530343	0.2532677	0.9346116	-0.71686256	5.636348	7.914779	50.21247	-2.625574	-1.4901161e-08	-0.001719611	-4.8428774e-08	0.00036745472	0.06749327	-0.022349548	53.26039	-31.009321	0	0	1.0	1.7729474	0.0023472141	480000	329.15932273864746
16	0.083333336	0.2763854	1.0	0.0	57.708332	62.577606	190.0	0.0	1000.0	27095.0	0.053127450980392156	0.017145269	0.25032035	1.229192	-0.92997235	3.7461615	6.0181484	44.648365	-0.69395304	-5.5879354e-09	-0.010108813	-5.5879354e-08	-0.0021157605	0.036698528	-0.01372855	75.619965	-38.149994	0	0	79.0	1.7729912	0.006045543	510000	353.7305920124054
17	0.083333336	0.2763854	1.0	0.0	68.125	77.831184	308.0	0.0	1000.0	29036.0	0.05377037037037037	0.06454373	0.2520082	1.0605555	-0.808332	6.625444	8.950117	58.400887	-2.8829873	2.7939677e-09	-0.009463242	-4.4703484e-08	-0.001705012	0.03879478	-0.009869931	103.89163	-50.666443	0	0	79.0	1.7396578	0.0064084553	540000	378.99215936660767
18	0.20833333	0.40611646	1.0	0.0	38.0	48.402824	168.0	0.0	1000.0	30171.0	0.05293157894736842	0.08361745	0.22314444	1.0664204	-0.72363764	6.348168	9.492913	63.632317	-1.3795304	1.1175871e-08	-0.009697136	1.1175871e-08	-0.0040114718	0.048042245	-0.013637053	76.17355	-44.774433	0	0	79.0	1.718966	0.0054729264	570000	402.85225462913513
19	0.0	0.0	0.0	0.0	60.083332	85.4283	377.0	0.0	1000.0	31839.0	0.053065	0.11547506	0.22194342	0.7722892	-0.7088687	4.896669	7.7617936	56.820152	-2.0080369	-1.3038516e-08	-0.0093703	-4.4703484e-08	0.0002460424	0.048208483	-0.018514562	84.537	-53.23485	0	0	79.0	1.7043271	0.0053183096	600000	426.70612716674805
20	0.20833333	0.49826086	2.0	0.0	53.166668	54.233032	184.0	0.0	1000.0	33244.0	0.05276825396825397	0.108891256	0.2150793	0.94362456	-1.1462361	5.0615444	7.8513494	70.18694	-3.7134068	-1.8626451e-09	-0.009840228	1.4901161e-08	0.0005900953	0.0462602	-0.014336668	77.25616	-31.500162	0	0	79.0	1.6869674	0.005572332	630000	449.9906132221222
21	0.29166666	0.53845197	2.0	0.0	59.25	62.157898	255.0	0.0	1000.0	34892.0	0.052866666666666666	0.14689401	0.22214916	0.8424198	-1.0476238	5.235942	6.941121	47.859554	-1.2143526	1.4901161e-08	-0.010452934	0.0	0.0009793025	0.05937241	-0.01558169	102.27902	-52.049633	0	0	79.0	1.6718013	0.0076926043	660000	473.2507348060608
22	0.29166666	0.6757198	3.0	0.0	79.125	105.87033	472.0	0.0	1000.0	37052.0	0.05369855072463768	0.18517143	0.23916435	1.0208703	-0.8957623	6.8121266	9.006139	64.544365	-1.0010837	-1.21071935e-08	-0.010393122	1.4901161e-08	0.011026555	0.070060626	-0.019679906	153.61932	-91.21971	0	0	79.0	1.6416024	0.0070617283	690000	496.11832427978516
23	0.375	0.6332785	2.0	0.0	47.5	26.996914	110.0	0.0	1000.0	38475.0	0.0534375	0.15850917	0.25822905	1.3901047	-0.81354886	6.872398	9.50942	78.952	-3.8074157	3.7252903e-09	-0.010256987	-4.4703484e-08	-0.0031284597	0.0766069	-0.030500272	82.538155	-50.41636	0	0	79.0	1.6138904	0.0079408875	720000	518.7493708133698
24	0.5833333	0.49300665	1.0	0.0	55.541668	48.137802	154.0	0.0	1000.0	39947.0	0.053262666666666666	0.20154358	0.25141633	1.0349553	-0.90885514	5.492237	6.1171746	48.526382	-2.717041	3.259629e-09	0.0194291	-3.7252903e-08	0.01498143	0.0644989	-0.015836414	82.408264	-31.410322	0	0	8.0	1.5962489	0.031228743	750000	538.2751407623291
