Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.125	0.43898556	2.0	0.0	124.375	157.80415	503.0	0.0	1000.0	3844.0	0.12813333333333332	-0.24722084	0.26369512	1.0091038	-1.6211631	-0.16409047	0.47004825	1.9904327	-1.4529926	7.683411e-09	-0.010945551	-1.7881393e-07	0.0071773594	0.2806545	-0.15195692	547.09296	-378.61517	0	0	1.8411736	0.0	1.837877	0.008808583	30000	72.83023452758789
1	0.083333336	0.2763854	1.0	0.0	54.208332	107.00545	499.0	0.0	1000.0	6444.0	0.1074	-0.28741527	0.30052352	1.4115075	-1.2617736	9.000979	11.9278	32.439	-14.515665	0.0	-0.013306136	1.1920929e-07	-6.428687e-05	0.14718935	-0.039564405	104.67733	-66.74022	0	0	1.4914273	0.0	1.8693678	0.008941967	60000	144.28225016593933
2	0.20833333	0.8154328	4.0	0.0	118.625	110.65894	340.0	0.0	1000.0	10101.0	0.11223333333333334	-0.19704089	0.3645525	1.3773962	-1.2231975	11.114425	13.493949	39.937542	-14.479697	-1.3038516e-08	-0.012167881	3.3527613e-08	0.012282909	0.1650239	-0.04857894	114.85181	-39.665703	0	0	1.6442883	0.0	1.8763597	0.009088466	90000	216.90358233451843
3	0.375	0.48412293	1.0	0.0	176.83333	126.4508	443.0	0.0	1000.0	15595.0	0.12995833333333334	-0.093216114	0.3356577	1.3049216	-1.2039257	18.37195	13.3513975	38.90746	-10.187242	-1.0244548e-08	-0.012884184	1.4901161e-08	-0.0049372045	0.11915755	-0.054616522	149.51292	-67.893555	0	0	1.5727363	0.0	1.8745298	0.008875081	120000	286.1547963619232
4	0.45833334	0.91191953	4.0	0.0	196.125	134.97849	517.0	0.0	1000.0	21413.0	0.14275333333333334	0.012208583	0.3501612	1.2832348	-0.98621875	18.186987	13.593034	45.665092	-14.905276	5.5879354e-09	-0.012487933	-1.4901161e-08	0.012802459	0.12222641	-0.05239942	158.14656	-75.40399	0	0	1.6047351	0.0	1.8986536	0.00907602	150000	356.6184802055359
5	0.375	0.69597054	3.0	0.0	225.33333	120.14667	463.0	0.0	1000.0	27808.0	0.1544888888888889	-0.036935493	0.32962263	1.4355929	-0.9682025	22.84677	14.641937	51.13183	-11.102296	5.122274e-09	-0.012581408	-1.1920929e-07	0.015020368	0.08136203	-0.042156354	183.37703	-61.51609	0	0	1.6049665	0.0	1.8841887	0.009049211	180000	430.8803312778473
6	0.7916667	0.7626253	2.0	0.0	278.91666	104.54341	429.0	73.0	1000.0	36340.0	0.17304761904761906	0.10388498	0.2998713	1.238044	-0.7912234	27.574804	12.424777	54.490524	-7.8950834	7.916242e-09	-0.013560861	2.9802322e-08	0.00023156404	0.06905088	-0.03187312	213.31577	-108.724266	0	0	1.5081356	0.0	1.8744226	0.008967558	210000	498.55310463905334
7	1.0833334	1.2883021	4.0	0.0	269.875	94.645966	445.0	82.0	1000.0	44306.0	0.18460833333333335	0.09572781	0.29131696	1.4994378	-0.8760325	26.997225	10.709594	55.10573	-11.504981	0.0	-0.014713369	-5.9604645e-08	-0.0039324965	0.11531106	-0.048463564	197.11462	-82.227745	0	0	1.40941	0.0	1.844805	0.008682495	240000	574.3352360725403
8	0.6666667	1.0274023	4.0	0.0	273.125	122.022644	606.0	54.0	1000.0	52519.0	0.1945148148148148	0.13252114	0.34820038	1.7296226	-0.71718055	27.103662	12.032882	55.660854	-2.1089878	-4.1909516e-09	-0.012957523	-2.9802322e-08	-0.0048444457	0.0977747	-0.050288774	226.673	-123.03251	0	0	1.5187899	0.0	1.8403035	0.008332998	270000	640.9250087738037
9	1.125	1.0129372	4.0	0.0	288.54166	104.62472	493.0	128.0	1000.0	61315.0	0.20438333333333333	0.1899879	0.3303982	1.598637	-0.6482247	30.607634	14.181247	59.70866	-13.11649	1.1175871e-08	-0.020577647	1.1920929e-07	-0.011067232	0.09754238	-0.04678846	235.72485	-105.76749	0	0	1.4239697	0.0	1.831984	0.0087856725	300000	714.302004814148
