Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
32	12.0	0.70710677	13.0	11.0	80.5	25.421448	107.0	40.0	11.8	1.7776388	16.0	10.0	74.7	38.525448	147.0	19.0	1000.0	1000.0	127999	30.227625	4.1287184	79.052734	-1.0694668	-30.323034	0.21764581	1577.7637655735016
33	11.5	1.5	13.0	9.0	96.0	94.696884	234.0	0.0	12.5	1.2041595	14.0	10.0	63.0	35.459835	96.0	0.0	1000.0	1000.0	131999	30.340565	4.0783215	73.986435	-0.95710075	-30.43311	0.21069683	1629.6889038085938
34	11.25	0.8291562	12.0	10.0	75.5	47.835655	141.0	24.0	12.7	1.1	15.0	11.0	81.2	47.275364	193.0	22.0	1000.0	1000.0	135999	30.368208	4.068027	72.88574	-2.6441526	-30.458948	0.20810391	1681.7234358787537
35	12.5	0.8660254	13.0	11.0	26.75	16.114822	42.0	0.0	12.6	1.356466	16.0	11.0	49.4	24.025818	102.0	5.0	1000.0	1000.0	139999	30.383377	4.0505877	67.501434	-1.6420155	-30.468563	0.20049955	1733.7204163074493
36	13.0	1.5811388	15.0	11.0	43.5	31.768696	80.0	9.0	11.9	1.7578397	15.0	9.0	79.0	58.154964	174.0	0.0	1000.0	1000.0	143999	30.349613	3.992016	68.42031	-0.7130345	-30.43041	0.20289281	1786.0446808338165
37	11.5	1.118034	13.0	10.0	46.25	54.82415	139.0	0.0	12.9	1.7	15.0	10.0	52.6	26.642822	99.0	22.0	1000.0	1000.0	147999	30.190413	3.8828413	66.97292	-1.7623742	-30.265434	0.19332065	1837.7728815078735
38	11.25	1.299038	12.0	9.0	38.75	26.90144	76.0	0.0	12.3	1.1	14.0	11.0	64.8	35.0337	133.0	14.0	1000.0	1000.0	151999	30.04606	3.7991312	62.53864	-5.9924407	-30.120289	0.17881502	1890.1029551029205
39	14.0	0.70710677	15.0	13.0	32.5	29.474566	77.0	3.0	12.2	1.5362291	15.0	10.0	78.3	30.06676	151.0	44.0	1000.0	1000.0	155999	29.943407	3.747542	57.910797	-4.68509	-30.017336	0.17481811	1941.8063895702362
40	12.5	0.8660254	14.0	12.0	54.5	47.31543	136.0	20.0	12.3	1.4177446	14.0	9.0	79.2	23.506596	132.0	58.0	1000.0	1000.0	159999	29.839815	3.6827137	50.526405	-5.799788	-29.910662	0.1651822	1994.7051281929016
41	12.25	0.4330127	13.0	12.0	52.75	27.12356	91.0	20.0	12.8	1.077033	15.0	11.0	45.5	32.43532	94.0	0.0	1000.0	1000.0	163999	29.73419	3.6637874	47.95745	-4.120837	-29.801031	0.16009831	2047.0988416671753
42	12.75	1.47902	15.0	11.0	71.0	35.812008	112.0	14.0	13.1	1.7	17.0	11.0	41.8	42.33627	129.0	0.0	1000.0	1000.0	167999	29.559074	3.671917	46.68406	-8.490944	-29.622044	0.15947054	2099.234714984894
43	11.75	1.47902	14.0	10.0	48.5	21.78876	86.0	34.0	12.5	1.3601471	15.0	11.0	58.8	37.97315	135.0	0.0	1000.0	1000.0	171999	29.438372	3.6655123	46.34237	-8.868282	-29.501598	0.15383148	2150.8062641620636
44	11.25	0.4330127	12.0	11.0	71.75	29.046299	107.0	37.0	13.0	1.67332	17.0	11.0	49.3	33.1302	111.0	0.0	1000.0	1000.0	175999	29.343618	3.667672	47.252716	-2.661209	-29.4047	0.1516535	2202.99063038826
45	13.25	0.8291562	14.0	12.0	62.5	12.459936	83.0	50.0	12.9	1.4456832	15.0	11.0	47.7	31.909403	96.0	0.0	1000.0	1000.0	179999	29.225882	3.6350613	46.687603	-0.9899782	-29.282644	0.14674607	2255.6462421417236
46	13.0	0.70710677	14.0	12.0	50.75	20.932928	86.0	31.0	12.1	1.1357816	14.0	10.0	77.9	21.974758	103.0	44.0	1000.0	1000.0	183999	29.05243	3.633978	47.384842	-4.110004	-29.10867	0.14399041	2307.0642564296722
47	13.0	1.2247449	15.0	12.0	12.5	9.912114	27.0	0.0	12.0	1.7888544	15.0	9.0	48.1	26.994259	86.0	16.0	1000.0	1000.0	187999	28.957315	3.6621604	45.221275	-1.7596364	-29.014126	0.13831428	2359.2367079257965
48	12.25	1.299038	14.0	11.0	56.25	28.568995	90.0	12.0	12.7	1.0049876	14.0	11.0	40.4	16.662533	66.0	14.0	1000.0	1000.0	191999	28.928108	3.6431735	44.88566	-1.1560199	-28.9838	0.13914664	2410.6565442085266
49	12.5	1.118034	14.0	11.0	55.0	27.083204	89.0	26.0	13.0	1.4832398	16.0	11.0	64.8	38.93533	143.0	13.0	1000.0	1000.0	195999	28.84378	3.640592	45.438614	-3.0251563	-28.898293	0.1402992	2463.247460126877
50	12.75	0.8291562	14.0	12.0	36.75	28.630184	72.0	0.0	12.7	1.1874342	15.0	11.0	56.4	36.52725	140.0	13.0	1000.0	1000.0	199999	28.779823	3.6050034	44.41872	-3.4417748	-28.832354	0.1342352	2514.81427025795
51	13.25	0.4330127	14.0	13.0	71.25	38.667656	125.0	34.0	12.4	1.56205	15.0	10.0	73.7	34.905727	125.0	18.0	1000.0	1000.0	203999	28.70994	3.592059	43.998142	-5.794072	-28.762362	0.13111185	2566.844575405121
52	14.0	0.70710677	15.0	13.0	34.5	4.7169905	39.0	28.0	12.8	1.2489996	16.0	11.0	54.0	46.357307	132.0	0.0	1000.0	1000.0	207999	28.695036	3.6081662	45.622017	-3.947794	-28.748127	0.13478269	2618.683682203293
53	13.25	1.299038	15.0	12.0	56.25	47.89768	132.0	0.0	12.6	1.2806249	15.0	11.0	38.9	22.66473	83.0	10.0	1000.0	1000.0	211999	28.680502	3.6050932	45.23512	-5.558834	-28.731152	0.13982275	2670.6903867721558
54	14.0	1.8708287	16.0	11.0	45.25	22.128883	71.0	12.0	13.0	1.0954452	15.0	11.0	51.3	28.722986	100.0	0.0	1000.0	1000.0	215999	28.64248	3.6088824	45.181892	-3.2200823	-28.693048	0.13881627	2722.210491657257
55	13.0	1.5811388	15.0	11.0	45.5	64.17359	155.0	0.0	12.6	1.2	15.0	11.0	42.1	31.309584	84.0	0.0	1000.0	1000.0	219999	28.610153	3.619273	45.213753	-3.0501707	-28.659016	0.13516012	2774.315630674362
56	13.25	0.8291562	14.0	12.0	37.5	24.15057	62.0	0.0	13.9	1.3747727	16.0	12.0	43.2	20.66301	86.0	0.0	1000.0	1000.0	223999	28.59522	3.6289709	45.686584	-4.665593	-28.645136	0.1336674	2825.955576658249
57	12.5	0.5	13.0	12.0	66.75	8.257572	78.0	55.0	12.5	0.92195445	15.0	12.0	48.4	27.532526	93.0	0.0	1000.0	1000.0	227999	28.616678	3.6415184	47.129375	-4.2788143	-28.667109	0.14040868	2877.922108888626
58	13.0	2.1213202	15.0	10.0	55.75	51.678696	137.0	0.0	12.6	1.0198039	14.0	11.0	62.4	41.68021	129.0	0.0	1000.0	1000.0	231999	28.617214	3.6367018	48.83354	-5.7295046	-28.66618	0.13864605	2929.60364484787
59	13.75	1.0897248	15.0	12.0	47.5	25.12469	75.0	10.0	13.2	1.989975	18.0	11.0	40.7	23.74047	81.0	0.0	1000.0	1000.0	235999	28.605028	3.5929165	49.308723	-3.3055727	-28.6523	0.13374057	2981.5222578048706
60	12.25	0.4330127	13.0	12.0	77.25	52.20812	142.0	22.0	12.8	1.4696938	16.0	10.0	57.1	40.859394	120.0	0.0	1000.0	1000.0	239999	28.56707	3.5753045	45.02916	-3.6890895	-28.612375	0.13331199	3033.6693773269653
61	12.5	0.5	13.0	12.0	43.75	38.557587	97.0	0.0	13.4	1.9595919	19.0	12.0	44.8	29.657377	89.0	0.0	1000.0	1000.0	243999	28.54042	3.5712938	45.886486	-7.7299156	-28.58738	0.1314146	3086.1287376880646
62	13.5	0.5	14.0	13.0	25.5	22.765104	61.0	0.0	13.0	1.6124516	15.0	10.0	38.1	31.08199	102.0	3.0	1000.0	1000.0	247999	28.578407	3.5639231	48.220314	-4.83899	-28.62613	0.13025479	3137.791832923889
63	13.0	0.70710677	14.0	12.0	56.75	50.0868	122.0	0.0	12.8	0.59999996	14.0	12.0	46.2	28.045677	102.0	0.0	1000.0	1000.0	251999	28.555824	3.5536118	48.37452	-6.875655	-28.602648	0.13153647	3190.5343198776245
64	13.0	1.2247449	14.0	11.0	49.75	28.760868	82.0	4.0	12.3	1.9519222	15.0	10.0	76.2	55.668304	168.0	9.0	1000.0	1000.0	255999	28.546158	3.5282192	47.69174	-7.005583	-28.589115	0.12979785	3241.936602115631
65	12.5	2.0615528	15.0	10.0	68.5	30.0458	96.0	22.0	13.2	1.6613247	16.0	11.0	59.0	30.20596	119.0	4.0	1000.0	1000.0	259999	28.495068	3.5286152	46.31919	-7.045248	-28.538399	0.12841919	3293.9114787578583
66	12.25	1.47902	14.0	10.0	57.0	20.904545	82.0	24.0	12.1	0.8306624	13.0	11.0	60.5	29.516945	101.0	21.0	1000.0	1000.0	263999	28.499165	3.5443606	45.01214	-5.855088	-28.543016	0.12981267	3345.7731988430023
67	12.5	1.118034	14.0	11.0	62.75	33.855392	117.0	30.0	13.1	1.3	15.0	10.0	34.4	24.912647	95.0	0.0	1000.0	1000.0	267999	28.500242	3.513692	49.767475	-7.9253464	-28.543922	0.12809017	3396.4564464092255
68	13.25	1.299038	15.0	12.0	46.5	42.92144	119.0	7.0	12.6	0.9165151	14.0	11.0	57.1	29.800838	110.0	0.0	1000.0	1000.0	271999	28.499632	3.5017805	46.335876	-5.1228747	-28.542683	0.12711227	3447.8466215133667
69	13.0	1.2247449	14.0	11.0	41.75	44.25141	113.0	0.0	12.7	2.2825425	17.0	9.0	47.9	37.35358	109.0	1.0	1000.0	1000.0	275999	28.488892	3.4842157	43.860058	-7.0446343	-28.52807	0.1262247	3499.5247864723206
70	13.25	0.4330127	14.0	13.0	74.25	25.469345	106.0	35.0	12.9	1.0440307	14.0	11.0	44.5	25.28735	93.0	7.0	1000.0	1000.0	279999	28.41192	3.4642346	44.95922	-5.5190735	-28.449074	0.12261174	3551.5085027217865
71	14.25	1.7853571	16.0	12.0	37.25	31.41954	87.0	0.0	12.3	1.4177446	14.0	9.0	60.0	33.385624	110.0	13.0	1000.0	1000.0	283999	28.36707	3.4959116	45.23204	-4.675	-28.404762	0.12710674	3603.0219507217407
72	13.0	3.9370039	19.0	9.0	67.75	55.593952	159.0	16.0	13.4	1.8000001	17.0	11.0	47.4	34.415695	112.0	13.0	1000.0	1000.0	287999	28.32209	3.5181007	43.751526	-7.1702576	-28.360386	0.12809475	3655.0825202465057
73	13.5	0.5	14.0	13.0	37.0	26.22022	73.0	0.0	13.6	0.8	15.0	13.0	49.0	21.573132	77.0	9.0	1000.0	1000.0	291999	28.310087	3.5251272	44.184093	-5.4939737	-28.350616	0.12997943	3707.256091594696
74	14.0	1.2247449	16.0	13.0	39.75	26.696207	75.0	0.0	12.3	1.2688577	14.0	10.0	60.5	44.53145	161.0	12.0	1000.0	1000.0	295999	28.31069	3.5046818	47.00983	-5.971468	-28.350039	0.12992518	3759.265741109848
75	12.5	1.5	15.0	11.0	43.75	43.751427	88.0	0.0	12.2	1.077033	14.0	11.0	67.9	40.61145	145.0	11.0	1000.0	1000.0	299999	28.315426	3.5066886	46.729935	-4.1430025	-28.35406	0.12862027	3811.49725151062
76	13.0	0.70710677	14.0	12.0	54.0	28.080242	80.0	13.0	13.1	1.3	15.0	11.0	59.7	33.651302	137.0	17.0	1000.0	1000.0	303999	28.307453	3.5067053	44.261642	-4.316619	-28.343899	0.12828049	3863.072082042694
77	14.0	0.0	14.0	14.0	40.5	18.714968	63.0	22.0	13.0	1.0	15.0	12.0	58.0	32.77804	114.0	0.0	1000.0	1000.0	307999	28.293	3.5111024	48.27045	-3.9608443	-28.328304	0.13167971	3914.863121986389
78	13.25	0.8291562	14.0	12.0	30.0	9.617692	46.0	22.0	13.2	1.4	15.0	11.0	56.7	40.070065	132.0	8.0	1000.0	1000.0	311999	28.311607	3.51764	46.08782	-2.593607	-28.350073	0.13317125	3967.250059604645
79	13.5	1.5	15.0	12.0	63.75	33.58106	107.0	31.0	13.0	1.183216	14.0	10.0	51.9	41.55346	124.0	0.0	1000.0	1000.0	315999	28.320835	3.5168273	44.976665	-1.2409503	-28.357164	0.13243082	4019.2577826976776
80	11.75	1.299038	14.0	11.0	96.0	24.525497	131.0	62.0	13.4	1.2	15.0	11.0	47.9	28.793924	107.0	0.0	1000.0	1000.0	319999	28.330292	3.5033317	44.610386	-1.6364529	-28.36964	0.13489649	4070.6167645454407
81	12.5	1.118034	14.0	11.0	62.25	41.73353	113.0	0.0	13.4	2.1071308	16.0	9.0	62.4	39.44667	128.0	0.0	1000.0	1000.0	323999	28.376148	3.5085044	45.096172	-2.6534588	-28.413946	0.13273239	4121.7128891944885
82	13.25	1.9202864	16.0	11.0	49.0	18.096962	71.0	22.0	12.9	0.9433981	14.0	11.0	39.2	26.558615	84.0	0.0	1000.0	1000.0	327999	28.383156	3.4740994	46.298252	-7.448719	-28.420507	0.1280563	4173.75988483429
83	13.0	1.0	14.0	12.0	68.0	51.385796	153.0	23.0	12.4	1.1135529	14.0	11.0	51.9	32.562096	123.0	6.0	1000.0	1000.0	331999	28.41434	3.457257	45.750126	-9.093028	-28.45107	0.12729795	4225.393709659576
84	11.5	0.5	12.0	11.0	81.5	33.81198	138.0	51.0	12.4	1.4966631	15.0	9.0	53.6	31.260838	105.0	9.0	1000.0	1000.0	335999	28.418995	3.4633336	46.25944	-2.8900704	-28.45493	0.13004448	4277.524628639221
85	12.25	1.47902	14.0	10.0	89.75	65.465164	187.0	25.0	12.8	1.720465	15.0	9.0	37.4	28.900518	98.0	0.0	1000.0	1000.0	339999	28.411797	3.464595	43.79522	-4.225177	-28.44643	0.124374874	4329.519230127335
86	12.75	0.4330127	13.0	12.0	99.0	20.832666	123.0	69.0	13.0	1.67332	15.0	9.0	50.7	35.445873	130.0	9.0	1000.0	1000.0	343999	28.371637	3.459078	44.796547	-3.1666315	-28.403282	0.13163595	4381.169875621796
87	12.0	0.70710677	13.0	11.0	36.25	13.045593	50.0	16.0	13.1	1.5132747	15.0	11.0	29.2	17.284674	54.0	0.0	1000.0	1000.0	347999	28.300932	3.4873092	47.786537	-4.4543962	-28.332298	0.1315521	4432.678544282913
88	12.5	1.8027756	15.0	10.0	46.5	30.020826	90.0	11.0	13.4	0.8	14.0	12.0	55.6	32.078655	110.0	0.0	1000.0	1000.0	351999	28.268898	3.4429846	46.29954	-8.074474	-28.302906	0.12647612	4484.969455480576
89	11.5	1.118034	13.0	10.0	51.75	29.558205	95.0	13.0	12.6	1.7435596	16.0	10.0	63.8	36.353268	135.0	0.0	1000.0	1000.0	355999	28.267942	3.4371958	49.90184	-9.6132965	-28.302364	0.12306113	4536.878869771957
90	12.0	1.4142135	14.0	10.0	92.75	35.835564	144.0	51.0	12.6	1.4966631	15.0	10.0	67.1	43.23529	136.0	12.0	1000.0	1000.0	359999	28.251392	3.4703786	49.173733	-2.7096643	-28.283989	0.12585571	4588.631502151489
91	13.25	0.8291562	14.0	12.0	25.75	20.53503	55.0	0.0	12.7	1.4866068	15.0	10.0	38.3	28.117788	84.0	0.0	1000.0	1000.0	363999	28.26	3.4852827	54.568043	-3.257785	-28.294956	0.13555573	4640.770844459534
92	13.5	1.5	15.0	12.0	48.0	20.211384	75.0	28.0	13.9	1.6401219	17.0	12.0	37.5	24.385447	75.0	0.0	1000.0	1000.0	367999	28.267857	3.4912817	51.139416	-10.211838	-28.299675	0.13637683	4692.690883159637
93	13.0	1.4142135	15.0	11.0	69.25	29.465021	101.0	21.0	12.9	1.1357818	15.0	11.0	49.4	42.65958	129.0	0.0	1000.0	1000.0	371999	28.222267	3.4313166	46.06278	-6.1519604	-28.252714	0.13321328	4745.162258386612
94	13.25	0.8291562	14.0	12.0	57.75	6.941722	69.0	50.0	13.9	1.3000001	16.0	12.0	35.0	27.114573	94.0	0.0	1000.0	1000.0	375999	28.194363	3.420951	45.95389	-5.8799443	-28.225323	0.13030988	4797.941311836243
95	11.75	1.0897248	13.0	10.0	64.75	14.497845	81.0	45.0	12.6	0.48989794	13.0	12.0	42.8	32.590794	93.0	0.0	1000.0	1000.0	379999	28.18166	3.4127467	45.468098	-4.694253	-28.211952	0.12676777	4850.389849424362
96	12.25	1.299038	14.0	11.0	64.5	20.548723	89.0	33.0	12.8	1.8867962	16.0	10.0	48.8	44.006363	137.0	0.0	1000.0	1000.0	383999	28.156813	3.4108453	46.808197	-4.8268623	-28.187513	0.12609921	4902.629537343979
97	13.0	0.70710677	14.0	12.0	55.75	25.528172	85.0	15.0	12.9	1.7	15.0	11.0	39.4	33.266197	104.0	0.0	1000.0	1000.0	387999	28.176428	3.4222019	47.432842	6.283696	-28.207945	0.12874424	4955.135804653168
98	13.0	1.8708287	15.0	10.0	58.5	37.983547	106.0	0.0	12.4	1.0198039	14.0	11.0	57.5	31.916298	119.0	26.0	1000.0	1000.0	391999	28.175648	3.4160047	48.500935	8.832322	-28.204844	0.13247298	5007.797430515289
99	13.0	0.70710677	14.0	12.0	67.0	29.74895	90.0	16.0	13.2	1.1661904	15.0	11.0	74.9	42.704685	132.0	0.0	1000.0	1000.0	395999	28.125898	3.3840764	46.554287	5.724613	-28.153778	0.1314439	5060.141693353653
100	11.5	1.118034	13.0	10.0	64.25	33.04826	116.0	25.0	13.5	1.5652477	16.0	11.0	40.0	26.981476	84.0	0.0	1000.0	1000.0	399999	28.105108	3.4038222	47.190327	1.5419612	-28.13522	0.12800229	5112.312540054321
101	12.5	0.5	13.0	12.0	61.25	29.701641	101.0	18.0	12.8	1.5362291	16.0	11.0	37.5	27.189152	98.0	0.0	1000.0	1000.0	403999	28.113615	3.4039576	45.520733	-7.74519	-28.144152	0.124038264	5163.876594781876
102	12.25	1.6393596	15.0	11.0	43.0	21.307276	69.0	21.0	12.2	1.8867962	16.0	10.0	56.7	30.159742	103.0	13.0	1000.0	1000.0	407999	28.162855	3.4039676	48.652576	-4.615431	-28.194996	0.12499049	5215.484036922455
103	12.75	0.8291562	14.0	12.0	40.0	18.398369	69.0	18.0	13.7	1.5524175	16.0	11.0	36.9	39.203186	119.0	0.0	1000.0	1000.0	411999	28.17317	3.4074097	47.923466	-6.94097	-28.201508	0.12250596	5267.607100725174
104	13.5	1.8027756	16.0	11.0	39.25	40.43127	107.0	0.0	12.2	1.2489996	14.0	10.0	52.8	22.96432	100.0	24.0	1000.0	1000.0	415999	28.167995	3.3895373	45.889694	-4.192305	-28.197313	0.12253525	5319.064795732498
105	12.5	0.5	13.0	12.0	63.75	20.327015	84.0	41.0	13.1	1.8681543	16.0	10.0	66.3	27.51018	128.0	19.0	1000.0	1000.0	419999	28.153547	3.38683	43.827602	-3.5413342	-28.180155	0.12270643	5370.668568372726
106	12.75	0.8291562	14.0	12.0	62.0	40.6325	127.0	15.0	12.5	1.3601471	15.0	10.0	42.1	30.4383	111.0	0.0	1000.0	1000.0	423999	28.093227	3.373723	45.357094	-3.378083	-28.117334	0.1266885	5422.942429065704
107	13.25	0.8291562	14.0	12.0	50.75	30.67063	99.0	14.0	13.3	1.1874342	15.0	11.0	34.8	32.63985	112.0	0.0	1000.0	1000.0	427999	28.072157	3.3930168	45.308865	-3.960484	-28.09966	0.122272395	5474.867747068405
