Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.16666667	0.372678	1.0	0.0	77.208336	100.79847	429.0	0.0	1000.0	2242.0	0.07473333333333333	-0.25134337	0.26569265	0.90805966	-1.3364698	-0.11758049	0.46769962	1.5420512	-1.3316692	-2.9802322e-08	-0.00512314	-4.4703484e-08	-0.041350808	0.37133524	-0.17790002	307.12784	-160.8452	0.99999994	0.03204137	1.0	1.837877	0.0387095	30000	37.582234144210815
1	0.20833333	0.40611646	1.0	0.0	74.208336	102.14164	423.0	0.0	1000.0	4468.0	0.07446666666666667	-0.26951113	0.37217048	1.716969	-1.9384745	4.515565	8.238431	30.17979	-11.922342	-2.6077032e-08	0.01181999	-5.9604645e-08	-0.015434474	0.2546873	-0.069496036	157.00586	-81.554184	1.0320413	0.032647967	1.0	1.839011	0.058804534	60000	95.574960231781
2	0.16666667	0.37267798	1.0	0.0	81.916664	107.70984	414.0	0.0	1000.0	6916.0	0.07684444444444445	-0.36794415	0.4244322	1.7043492	-2.0961177	8.197507	13.531767	49.31784	-15.4770775	4.8428774e-08	-0.008274635	8.568168e-08	-0.018094378	0.25341296	-0.11225229	151.36163	-71.77811	1.0646893	0.033301592	1.0	1.8398969	0.009321427	90000	188.25940680503845
3	0.125	0.3307189	1.0	0.0	98.041664	120.63253	466.0	0.0	1000.0	10260.0	0.0855	-0.15740414	0.4257156	1.5376799	-1.8737503	7.819399	13.68673	59.47453	-17.601114	3.3527613e-08	-0.008095659	5.9604645e-08	-0.01902666	0.13402352	-0.04627467	178.20271	-86.246826	1.0979909	0.03398335	2.0	1.840622	0.012095839	120000	284.3767786026001
4	0.16666667	0.372678	1.0	0.0	127.583336	127.00325	410.0	0.0	1000.0	14038.0	0.09358666666666667	-0.106151424	0.36585054	1.2600875	-1.460556	12.231754	18.453854	70.03319	-26.262623	-3.7252903e-08	-0.020044763	-5.9604645e-08	-0.056675214	0.12485635	-0.031398818	160.3415	-63.1787	1.1319742	0.03436792	3.0	1.8417993	0.031268943	150000	372.891476392746
5	0.20833333	0.40611646	1.0	0.0	64.041664	114.16198	469.0	0.0	1000.0	15752.0	0.08751111111111111	-0.10310205	0.34009328	1.3040338	-1.4384999	7.4423428	13.840656	75.018486	-26.433823	1.1175871e-08	-0.010701247	2.2351742e-08	-0.037203573	0.12942806	-0.034323275	104.49469	-55.41207	1.1663421	0.033567786	2.0	1.8427246	0.030465951	180000	466.1999464035034
6	0.0	0.0	0.0	0.0	88.791664	107.99112	360.0	0.0	1000.0	18514.0	0.08816190476190476	-0.1290152	0.37616265	1.620798	-1.4399418	6.7762585	13.761268	77.057915	-11.275256	1.4901161e-08	-0.009553211	5.9604645e-08	-0.024731569	0.13949683	-0.0589914	157.28963	-92.50592	1.1999099	0.034267068	2.0	1.8430188	0.017927442	210000	560.1455826759338
7	0.0	0.0	0.0	0.0	64.75	88.77324	349.0	0.0	1000.0	20555.0	0.08564583333333334	-0.19346823	0.3257058	0.87205344	-1.2327423	6.2643948	10.764781	73.54768	-28.450907	2.2351742e-08	-0.010750284	7.450581e-09	-0.028261214	0.09631191	-0.024696508	98.07764	-44.446922	1.234177	0.033911824	3.0	1.8429629	0.017871385	240000	642.0633375644684
8	0.0	0.0	0.0	0.0	57.833332	80.28059	376.0	0.0	1000.0	22148.0	0.08202962962962963	-0.24049921	0.34745157	0.5956395	-1.4347539	5.554275	10.069329	69.97875	-19.105814	-2.9802322e-08	-0.012537029	-4.4703484e-08	-0.03402479	0.078339234	-0.029940145	78.82243	-35.574806	1.2680888	0.033245802	3.0	1.84369	0.022199001	270000	730.5031387805939
9	0.125	0.3307189	1.0	0.0	59.083332	71.37805	255.0	0.0	1000.0	23687.0	0.07895666666666666	-0.11851292	0.26925206	0.75808614	-1.1064923	5.641829	8.870784	56.687695	-20.894743	0.0	-0.006100989	2.9802322e-08	-0.021210516	0.08781458	-0.03440368	77.96895	-41.24549	1.3013346	0.032779098	2.0	1.8445911	0.029612273	300000	823.5797770023346
