Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.17857143	0.42708072	2.0	0.0	150.01785	133.72447	556.0	0.0	1000.0	8991.0	0.14985	-0.2615123	0.5188211	2.0007136	-2.2891557	0.004936591	0.6560527	2.5652437	-2.5530171	-1.4901161e-08	-0.114348285	-1.4901161e-08	-0.21832955	0.38814774	-0.29233533	515.3865	-319.74402	0.99999994	0.03189546	0.166457	0.0	11.027262	0.008985158	60000	133.15179014205933
1	0.21428572	0.52489066	2.0	0.0	143.92857	123.49333	488.0	0.0	1000.0	17773.0	0.14810833333333334	-0.09814067	0.159912	0.6854294	-0.7279177	13.718333	10.698867	30.943794	-13.795769	2.2351742e-08	-0.11959356	5.2154064e-08	-0.22858989	0.09265115	-0.014779292	188.67209	-46.343487	1.0318954	0.032415867	0.15732548	0.0	11.036148	0.008992541	120000	262.36262607574463
2	0.23214285	0.53422415	2.0	0.0	134.10715	114.66374	488.0	0.0	1000.0	26217.0	0.14565	-0.10353526	0.14146405	0.64442295	-0.74117625	12.114864	11.603052	40.106636	-12.636587	1.4901161e-08	-0.11482261	2.9802322e-08	-0.21779983	0.10191374	-0.016979713	184.50053	-38.731003	1.0643113	0.03282416	0.16802426	0.0	11.035358	0.008978405	180000	397.97803115844727
3	0.32142857	0.65756977	3.0	0.0	138.80357	112.53942	359.0	0.0	1000.0	34326.0	0.143025	-0.1474105	0.18297267	1.0426446	-0.7823539	14.002229	12.553185	41.08598	-9.016276	2.2351742e-08	-0.11886436	4.4703484e-08	-0.22275269	0.09809052	-0.018229704	171.999	-31.232952	1.0971354	0.033382177	0.16432008	0.0	11.030973	0.0089375675	240000	544.7113816738129
4	0.23214285	0.5666654	3.0	0.0	173.92857	149.99498	529.0	0.0	1000.0	45239.0	0.15079666666666666	-0.11209013	0.18275705	0.8905963	-0.6803528	14.975595	11.879085	41.324585	-9.391694	8.381903e-09	-0.12488314	1.1175871e-08	-0.2302799	0.09397631	-0.017802281	214.94324	-67.401886	1.1305176	0.034186244	0.15571333	0.0	11.028084	0.008947836	300000	676.3812530040741
5	0.4107143	0.79679686	3.0	0.0	138.21428	117.32185	528.0	0.0	1000.0	53660.0	0.14905555555555555	-0.084778726	0.16780847	0.7915472	-0.6637333	16.51599	14.603176	46.168682	-9.382936	-5.9604645e-08	-0.13038862	-7.4505806e-08	-0.23805249	0.103055194	-0.019417234	178.10701	-48.215843	1.1647038	0.03455174	0.15156966	0.0	11.031461	0.008930443	360000	809.2916193008423
6	0.5	1.1649647	5.0	0.0	185.19643	118.95219	496.0	3.0	1000.0	64900.0	0.15452380952380954	-0.05825453	0.21291496	0.7499319	-0.6001845	17.374592	11.649869	46.893692	-5.009918	1.4901161e-08	-0.14067987	0.0	-0.25200343	0.11550846	-0.020877067	213.66293	-36.66223	1.1992556	0.035418034	0.13865668	0.0	11.022551	0.008978922	420000	942.2550182342529
7	0.3392857	0.8717139	5.0	0.0	117.26786	104.81591	404.0	0.0	1000.0	71931.0	0.14985625	-0.11839002	0.20157316	0.8743112	-0.708156	11.9546	12.418007	46.494995	-13.293857	3.7252903e-09	-0.11377506	-3.7252903e-09	-0.20201778	0.09337613	-0.016414454	112.38338	-16.315933	1.2346736	0.03521633	0.17410204	0.0	11.010576	0.0089798495	480000	1086.31947016716
8	0.25	0.63386565	3.0	0.0	151.16072	122.91791	398.0	0.0	1000.0	80537.0	0.1491425925925926	-0.10633152	0.21843204	0.9559947	-0.76406926	14.175003	12.479238	46.64502	-8.4345875	5.2154064e-08	-0.13334668	8.195639e-08	-0.23414028	0.08788912	-0.023018043	170.46295	-27.17371	1.26989	0.035815954	0.149045	0.0	11.004617	0.008989975	540000	1229.9722685813904
9	0.2857143	0.6468132	3.0	0.0	148.26785	133.88782	419.0	0.0	1000.0	89756.0	0.14959333333333333	-0.09674221	0.22960338	1.1502376	-0.7335265	14.897761	12.395156	45.840656	-8.095577	-3.1664968e-08	-0.1264701	-6.7055225e-08	-0.21953294	0.09733887	-0.021799643	168.00539	-36.511276	1.3057059	0.036338687	0.15367542	0.0	11.006152	0.008981656	600000	1366.6855354309082
