Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	66.791664	72.3435	195.0	0.0	1000.0	2148.0	0.0716	-0.2705632	0.3150383	1.6448187	-1.241069	-0.32029277	0.5417723	1.1348195	-1.5508988	1.2572855e-08	0.026687369	3.7252903e-08	-0.0037490018	0.2614497	-0.20744699	153.7076	-84.23538	0	0	1.0	1.837877	0.031793445	30000	26.901195764541626
1	0.0	0.0	0.0	0.0	62.125	62.238327	222.0	0.0	1000.0	3913.0	0.06521666666666667	-0.073763825	0.22789538	0.54093987	-0.81108725	6.0112624	4.9496727	18.917965	-7.07084	9.313226e-09	0.052268676	-3.7252903e-08	-0.007967639	0.05187844	-0.017043855	76.234024	-14.606195	0	0	1.0	1.8383307	0.06311588	60000	49.34477734565735
2	0.0	0.0	0.0	0.0	32.291668	51.88648	206.0	0.0	1000.0	5099.0	0.056655555555555556	0.03215574	0.18327034	0.6278552	-0.6497819	7.542792	5.6180196	24.725542	-3.7065573	-3.7252903e-09	0.00016937574	-2.9802322e-08	0.00050321687	0.03327713	-0.006040857	58.007854	-21.717478	0	0	1.0	1.8390872	0.0072663845	90000	71.11671280860901
3	0.0	0.0	0.0	0.0	50.125	68.17766	223.0	0.0	1000.0	6434.0	0.05361666666666667	-0.0338022	0.21990325	0.50690293	-0.8324883	4.2380943	5.02856	27.555424	-1.4560757	9.313226e-09	-0.010219865	4.4703484e-08	0.002680853	0.034153707	-0.008111948	99.73241	-17.40757	0	0	79.0	1.8396125	0.0062091975	120000	96.42016553878784
4	0.0	0.0	0.0	0.0	64.0	75.88313	283.0	0.0	1000.0	8302.0	0.05534666666666667	0.004581473	0.19665119	0.47512636	-0.61137223	5.6509376	4.775893	25.50252	-0.32017198	7.916242e-09	-0.00093928166	-5.2154064e-08	0.0022811783	0.03309521	-0.005918631	100.321594	-22.556131	0	0	10.0	1.8459737	0.006324675	150000	119.8776342868805
5	0.0	0.0	0.0	0.0	73.583336	84.55319	295.0	0.0	1000.0	10626.0	0.059033333333333333	0.01157289	0.19266379	0.40027016	-0.5460028	6.3575954	5.8139215	34.364414	-4.130299	-1.4901161e-08	-0.0008194791	-7.4505806e-08	0.00034722127	0.03630161	-0.0071731945	106.56587	-35.88984	0	0	1.0	1.8442938	0.00030295824	180000	142.6859471797943
6	0.041666668	0.1998263	1.0	0.0	79.333336	73.46579	265.0	0.0	1000.0	12775.0	0.060833333333333336	0.045532007	0.2045731	0.50152653	-0.59477645	7.9234657	7.842475	41.764004	-2.953872	1.3969839e-08	-0.0010328861	-2.9802322e-08	-0.0010319734	0.03928013	-0.007042828	82.42529	-18.144966	0	0	1.0	1.8438122	0.00095044787	210000	164.3646104335785
7	0.0	0.0	0.0	0.0	65.083336	52.63547	151.0	0.0	1000.0	14714.0	0.06130833333333333	0.055079162	0.20365834	0.49413106	-0.59261346	8.372986	7.47026	43.236237	-2.1680415	5.5879354e-09	-0.009815277	-5.9604645e-08	0.006046961	0.03743576	-0.005811729	82.69272	-20.819416	0	0	79.0	1.8433812	0.0055747908	240000	189.3490207195282
8	0.0	0.0	0.0	0.0	71.541664	72.37344	232.0	0.0	1000.0	16749.0	0.062033333333333336	0.032916438	0.21473199	0.54384947	-0.5673181	7.417018	6.1311255	40.604076	-2.7805836	1.2572855e-08	-0.010038791	-2.9802322e-08	0.004523769	0.03513073	-0.0072206603	88.371574	-20.051313	0	0	79.0	1.8156905	0.0058768042	270000	218.37517404556274
9	0.041666668	0.1998263	1.0	0.0	83.083336	91.26376	312.0	0.0	1000.0	18988.0	0.06329333333333333	0.030202948	0.20612916	0.45805416	-0.48061225	7.3046136	7.396928	45.846718	-2.4302528	5.5879354e-09	-0.010095527	-4.4703484e-08	0.0038022227	0.04075298	-0.007839807	94.29964	-34.173737	0	0	79.0	1.7958415	0.0059265485	300000	243.80667281150818
10	0.083333336	0.2763854	1.0	0.0	58.166668	65.34438	220.0	0.0	1000.0	20762.0	0.06291515151515152	0.057145435	0.2203502	0.53388697	-0.483017	7.061794	8.011032	46.519554	-2.0710933	0.0	-0.010828121	-5.2154064e-08	-0.0016945554	0.052402504	-0.011740178	64.557304	-21.412903	0	0	79.0	1.7751082	0.0058798133	330000	268.6634614467621
11	0.041666668	0.1998263	1.0	0.0	85.458336	78.15742	270.0	0.0	1000.0	23422.0	0.06506111111111111	0.04452929	0.1934557	0.54943746	-0.48101377	6.7776217	8.296646	46.268044	-1.1631734	1.1175871e-08	-0.010120272	-5.9604645e-08	-0.0026925653	0.05066306	-0.013305984	102.30919	-34.577282	0	0	79.0	1.761539	0.007147584	360000	294.0150320529938
12	0.041666668	0.1998263	1.0	0.0	49.5	48.81086	160.0	0.0	1000.0	25129.0	0.06443333333333333	0.08637923	0.20583123	0.66825765	-0.61109644	7.9515195	7.927437	53.25176	-1.8783089	-6.519258e-09	-0.011277343	5.9604645e-08	0.0029673018	0.04310701	-0.013425122	64.77169	-31.286152	0	0	79.0	1.752492	0.0067991964	390000	322.05508613586426
13	0.083333336	0.3996526	2.0	0.0	80.375	70.98404	319.0	2.0	1000.0	27115.0	0.0645595238095238	0.12929398	0.20410019	0.6803408	-0.51243925	7.460081	7.4006615	46.03028	-0.98026115	-1.4901161e-08	0.007966535	2.0489097e-08	-0.0108445035	0.05361169	-0.01811026	73.39646	-23.42849	0	0	6.0	1.7293726	0.017353691	420000	345.3301577568054
14	0.0	0.0	0.0	0.0	71.916664	62.69165	230.0	0.0	1000.0	29136.0	0.06474666666666666	0.1396178	0.2065905	0.7580541	-0.6014733	6.3976355	6.541574	45.083332	-0.697526	1.3038516e-08	0.028199332	-4.4703484e-08	0.003824091	0.043065835	-0.015324959	62.80373	-22.594164	0	0	1.0	1.7288735	0.04264409	450000	368.6704671382904
15	0.16666667	0.372678	1.0	0.0	71.75	71.19647	280.0	0.0	1000.0	31078.0	0.06474583333333334	0.027725954	0.2142213	0.7439205	-0.7649199	5.2695947	6.682146	41.654205	-3.7212658	4.656613e-09	0.009427029	4.4703484e-08	0.0013319713	0.06525698	-0.025096452	75.00388	-26.938824	0	0	1.0	1.7288898	0.019657398	480000	391.36686277389526
16	0.16666667	0.4714045	2.0	0.0	68.791664	72.09483	316.0	0.0	1000.0	33091.0	0.0648843137254902	0.1258088	0.23299459	0.8834379	-0.7110739	7.5779686	8.532991	51.830547	-2.2545276	-1.21071935e-08	0.007958453	2.6077032e-08	-0.0037921772	0.067478225	-0.021103915	95.126434	-49.993713	0	0	1.0	1.7292	0.018381994	510000	413.46265482902527
17	0.125	0.3307189	1.0	0.0	67.291664	80.72302	361.0	0.0	1000.0	34978.0	0.06477407407407407	0.0907845	0.22720703	1.1401702	-0.80161124	6.981224	8.528875	55.58564	-0.8417113	3.7252903e-09	-0.001260893	4.4703484e-08	0.00059675006	0.056576774	-0.018299542	93.058525	-34.487984	0	0	1.0	1.7296445	0.0018424812	540000	435.7189955711365
18	0.041666668	0.1998263	1.0	0.0	45.958332	56.162327	167.0	0.0	1000.0	36649.0	0.06429649122807017	0.11044986	0.18532164	0.8207865	-0.6160147	6.2752986	7.237776	62.638435	-2.1334944	-3.7252903e-09	-0.00089731265	3.7252903e-09	7.224316e-05	0.051383547	-0.013309734	111.11795	-51.30151	0	0	1.0	1.7302208	0.004279484	570000	458.09191513061523
19	0.041666668	0.1998263	1.0	0.0	59.583332	116.06927	565.0	0.0	1000.0	38689.0	0.06448166666666667	0.08289932	0.24961475	0.94143283	-0.9747602	5.3534584	7.6988697	66.15157	-0.66052926	3.7252903e-09	-0.00091105513	0.0	0.0028318514	0.043989807	-0.011585866	143.05486	-91.35228	0	0	1.0	1.7309709	0.003081596	600000	480.36698842048645
20	0.041666668	0.1998263	1.0	0.0	42.916668	48.52226	161.0	0.0	1000.0	40162.0	0.06374920634920635	0.07750895	0.21729134	1.0424972	-0.7743261	6.3948855	8.845903	61.229733	-1.6060923	7.450581e-09	-0.00040152716	-3.7252903e-08	0.0041826237	0.036526218	-0.010116143	111.2679	-57.754883	0	0	1.0	1.7316499	0.0042969272	630000	503.3496913909912
21	0.083333336	0.2763854	1.0	0.0	49.25	56.009857	248.0	0.0	1000.0	41563.0	0.06297424242424242	0.03330138	0.2131892	0.8790276	-0.8806413	4.1601973	7.437915	58.59332	-1.2785043	-9.313226e-09	-0.00033821224	-2.9802322e-08	-0.001971134	0.04610581	-0.010658223	72.09181	-34.11966	0	0	1.0	1.7321715	0.0014692382	660000	527.6873488426208
22	0.0	0.0	0.0	0.0	101.833336	91.7713	266.0	0.0	1000.0	44476.0	0.06445797101449276	0.080157556	0.22366202	0.74772996	-0.65719056	7.269326	8.514921	57.354572	-1.6457541	-7.450581e-09	-0.00069585117	8.940697e-08	-0.0005150102	0.032999747	-0.008704143	173.99146	-95.32382	0	0	1.0	1.7327739	0.00091096846	690000	549.6198890209198
23	0.083333336	0.3996526	2.0	0.0	33.416668	39.354073	132.0	0.0	1000.0	45621.0	0.0633625	0.07584178	0.23505229	0.8564639	-0.8777261	7.0087767	9.396953	72.46992	-3.3963866	6.0535967e-09	-0.0009504496	-1.4901161e-08	-0.0017424766	0.050953552	-0.0136162285	90.22698	-60.9592	0	0	1.0	1.7335734	0.0016669031	720000	570.8992004394531
24	0.041666668	0.1998263	1.0	0.0	73.541664	93.63047	436.0	0.0	1000.0	47919.0	0.063892	0.09521087	0.24758355	0.8688486	-0.8141035	5.3616443	7.9518914	67.26268	-1.0760158	-1.1175871e-08	-0.00048211077	5.2154064e-08	9.612739e-05	0.04191064	-0.012953348	234.37856	-135.04688	0	0	1.0	1.7344406	0.0011238144	750000	592.1290194988251
25	0.0	0.0	0.0	0.0	76.208336	122.65975	543.0	0.0	1000.0	50960.0	0.06533333333333333	0.04747164	0.20914932	0.8462747	-0.54893625	8.766313	11.897544	73.39927	-1.2981904	1.0244548e-08	-0.00013258768	2.9802322e-08	0.0010463838	0.030236978	-0.0070581655	270.13947	-173.84209	0	0	1.0	1.7352607	0.0004849843	780000	613.401823759079
26	0.041666668	0.1998263	1.0	0.0	53.625	81.803535	303.0	0.0	1000.0	52659.0	0.06501111111111112	0.07366369	0.22407639	0.792452	-0.74620897	6.824999	11.261263	68.66383	-4.0403614	1.1175871e-08	-0.00047793682	5.9604645e-08	0.00066454895	0.04697831	0.0055470183	167.55716	-100.37315	0	0	1.0	1.7361138	0.00072239095	810000	634.683669090271
27	0.0	0.0	0.0	0.0	71.916664	88.27038	339.0	0.0	1000.0	54772.0	0.0652047619047619	0.22545065	0.2315987	0.9393449	-0.5581472	7.407402	10.664991	85.89859	-3.1745431	-1.5832484e-08	-0.0008089866	-2.6077032e-08	0.0012046079	0.0420537	-0.01899276	174.65942	-90.10789	0	0	1.0	1.7369933	0.00041327684	840000	656.2888569831848
