Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
258	15.25	1.0897248	17.0	14.0	52.75	9.038114	67.0	44.0	16.4	1.4966631	18.0	14.0	49.2	33.159615	134.0	11.0	1000.0	1000.0	1031999	22.4328	3.1563954	36.40622	-56.43572	22.43273	3.1558979	36.257877	-54.247463	0.36423445	1.1703886	6.081223	-13.370206	-22.310074	0.2715837	24631.663718938828
259	15.75	1.9202864	18.0	13.0	129.5	68.95832	240.0	55.0	17.8	1.4	20.0	15.0	54.4	32.91565	145.0	20.0	1000.0	1000.0	1035999	22.442087	3.158599	36.41898	-66.963356	22.442123	3.157539	37.46914	-56.752518	0.35503638	1.1685326	11.779559	-10.110934	-22.318438	0.28434384	24727.520543813705
260	16.0	1.2247449	18.0	15.0	79.5	74.32866	196.0	10.0	18.7	2.3685439	22.0	14.0	57.4	52.39313	164.0	0.0	1000.0	1000.0	1039999	22.425018	3.1880443	36.98	-80.53154	22.42502	3.1866515	37.6945	-82.54166	0.3829855	1.1759712	6.7760863	-10.158742	-22.297867	0.30908722	24823.37021756172
261	15.75	1.47902	18.0	14.0	101.75	17.682972	126.0	77.0	16.5	1.9621416	20.0	13.0	93.3	43.083755	172.0	0.0	1000.0	1000.0	1043999	22.376373	3.0999756	36.094475	-80.04796	22.37635	3.0975566	37.741863	-71.07493	0.37516704	1.1775749	7.3109155	-9.873493	-22.247572	0.3024516	24918.824547052383
262	16.75	3.344772	22.0	13.0	72.5	27.699278	109.0	31.0	17.0	2.607681	21.0	13.0	51.7	33.20256	114.0	0.0	1000.0	1000.0	1047999	22.332174	3.0594733	36.715252	-31.696205	22.332188	3.058074	38.01982	-30.206123	0.3841173	1.1844139	5.0485067	-10.477151	-22.205513	0.27728185	25015.038286209106
263	17.0	1.8708287	20.0	15.0	58.25	61.336674	163.0	14.0	17.5	1.8574176	21.0	14.0	40.8	39.009743	123.0	0.0	1000.0	1000.0	1051999	22.342184	3.066938	36.492634	-60.315613	22.342205	3.0659194	35.813046	-48.90692	0.3730315	1.1759378	8.364053	-10.702001	-22.215761	0.2834375	25110.05124592781
264	17.0	1.4142135	19.0	15.0	64.25	14.939461	82.0	48.0	15.4	1.4966631	18.0	13.0	80.2	38.576675	144.0	28.0	1000.0	1000.0	1055999	22.31898	3.0684843	37.44556	-47.687878	22.318954	3.0686502	35.974823	-48.637108	0.38749287	1.1827126	9.500977	-9.4297905	-22.193945	0.27625218	25205.28761601448
265	16.25	1.6393596	19.0	15.0	66.25	35.45684	112.0	26.0	17.7	2.147091	21.0	14.0	52.4	28.089855	108.0	23.0	1000.0	1000.0	1059999	22.344553	3.0730217	36.045635	-29.05713	22.344564	3.0726042	37.48575	-35.6951	0.37656784	1.1756102	10.299972	-12.733981	-22.219152	0.2881715	25301.606212615967
266	16.5	1.118034	18.0	15.0	53.25	34.361134	85.0	0.0	17.3	2.4919872	22.0	13.0	54.3	43.00244	138.0	6.0	1000.0	1000.0	1063999	22.339993	3.0906408	37.233147	-59.910778	22.34001	3.0899537	37.371605	-52.879818	0.3798769	1.177634	6.6807084	-12.696507	-22.213852	0.2737654	25397.62768125534
267	18.5	1.8027756	21.0	16.0	44.5	46.327637	109.0	0.0	17.1	2.4677925	22.0	14.0	87.8	64.2243	197.0	9.0	1000.0	1000.0	1067999	22.343475	3.080286	36.774216	-76.00884	22.34345	3.07914	36.686172	-53.751606	0.37670702	1.1782813	6.2018514	-10.402285	-22.219364	0.2775539	25494.59976196289
268	15.75	1.0897248	17.0	14.0	67.5	56.39814	142.0	0.0	17.0	3.1304953	21.0	12.0	68.6	39.079918	124.0	4.0	1000.0	1000.0	1071999	22.348608	3.0941727	37.379982	-47.03812	22.348665	3.094535	37.12146	-53.578457	0.36472684	1.1679499	15.672007	-10.671574	-22.221813	0.27630404	25590.532891750336
269	17.25	2.1650636	20.0	14.0	51.0	52.564247	120.0	0.0	17.6	2.154066	21.0	14.0	32.0	25.65151	72.0	0.0	1000.0	1000.0	1075999	22.38409	3.0935824	36.527645	-25.007477	22.384087	3.0938323	36.053513	-29.059807	0.3747649	1.174086	5.5739074	-9.925526	-22.26055	0.26153046	25685.495294332504
270	17.25	2.8613808	21.0	14.0	46.0	37.569935	103.0	0.0	17.5	2.1095023	21.0	13.0	64.1	60.577965	171.0	0.0	1000.0	1000.0	1079999	22.442116	3.107514	37.586716	-46.577705	22.44208	3.1069105	37.33938	-51.533127	0.37110007	1.171545	5.665979	-11.110497	-22.321068	0.2520605	25781.057786226273
271	15.5	1.8027756	18.0	13.0	90.75	16.345871	112.0	67.0	14.5	5.0447993	18.0	0.0	55.8	52.615204	145.0	0.0	1000.0	909.6	1083999	22.52989	3.0855775	36.590565	-8.561274	22.52985	3.0857089	35.27675	-10.528601	0.37552407	1.170082	6.127893	-10.807916	-22.409697	0.24788696	25875.2860558033
272	17.5	3.905125	24.0	14.0	61.0	62.04031	138.0	0.0	17.1	1.6401219	20.0	14.0	64.7	43.317547	152.0	0.0	1000.0	1000.0	1087999	22.599602	3.0792227	36.435272	-1.3803825	22.599592	3.0791757	36.96834	-0.014849663	0.38280952	1.1782546	15.911112	-10.332471	-22.47925	0.2517714	25970.450983285904
273	17.75	1.47902	20.0	16.0	54.75	46.121445	129.0	5.0	16.5	1.9621416	20.0	13.0	47.6	35.08618	111.0	0.0	1000.0	1000.0	1091999	22.67672	3.0795312	35.661617	-4.2380486	22.676693	3.0795524	37.015263	-6.4390883	0.37903005	1.1757126	9.444504	-10.101277	-22.55809	0.24407592	26066.01579451561
274	16.5	1.5	19.0	15.0	68.75	43.002182	139.0	27.0	17.7	2.1931713	21.0	14.0	47.4	39.7321	112.0	0.0	1000.0	1000.0	1095999	22.75334	3.0733724	36.614983	-51.82914	22.753363	3.0732224	36.610825	-46.35379	0.3862057	1.1789961	23.278309	-11.049995	-22.63259	0.25201908	26160.807238340378
275	18.25	0.4330127	19.0	18.0	30.0	21.644861	61.0	0.0	16.0	1.8439089	19.0	13.0	55.7	29.913374	110.0	0.0	1000.0	1000.0	1099999	22.777815	3.0683823	38.47783	-47.829605	22.77785	3.0676618	38.989	-40.802887	0.39286315	1.1771606	7.6223917	-11.005065	-22.65612	0.26459387	26256.60039973259
276	16.0	1.2247449	17.0	14.0	56.5	38.31775	121.0	24.0	17.5	2.539685	21.0	13.0	61.7	58.292454	188.0	0.0	1000.0	974.4	1103999	22.780298	3.0978568	36.67997	-29.444258	22.780312	3.098164	36.609753	-34.737133	0.39414987	1.1781313	5.6024466	-10.752757	-22.658512	0.27793637	26351.627489328384
277	16.0	0.70710677	17.0	15.0	57.25	30.144444	108.0	30.0	17.5	1.2845232	20.0	16.0	55.1	32.998333	107.0	0.0	1000.0	1000.0	1107999	22.776205	3.1066113	37.32417	-43.310524	22.77616	3.1080463	37.193115	-54.877827	0.39398706	1.1786964	7.08233	-13.883761	-22.65277	0.27647427	26447.568112373352
278	17.0	3.082207	20.0	12.0	76.0	78.71785	181.0	0.0	15.6	5.0039983	19.0	1.0	52.1	41.807774	148.0	0.0	1000.0	909.2	1111999	22.731215	3.1249523	40.859604	-54.371937	22.731318	3.1254787	47.636524	-63.839195	0.38016966	1.171767	6.0167093	-12.100561	-22.604477	0.2869926	26540.940346240997
279	15.25	1.299038	17.0	14.0	41.5	32.011715	86.0	0.0	17.9	1.6401219	21.0	15.0	37.1	26.174225	86.0	0.0	1000.0	1000.0	1115999	22.679834	3.1060715	36.63659	-56.965366	22.67978	3.1062913	37.25599	-54.632545	0.3785389	1.1712235	5.4089737	-9.63626	-22.551905	0.28829768	26636.570383787155
280	16.75	2.6809514	21.0	14.0	63.75	80.31617	201.0	0.0	16.9	2.8442926	21.0	12.0	82.8	69.11266	252.0	0.0	1000.0	1000.0	1119999	22.61915	3.115197	35.572937	-37.607597	22.619135	3.1155748	35.704082	-48.76286	0.38080984	1.1694535	6.276364	-11.707402	-22.490187	0.30605477	26731.632254600525
281	18.25	1.9202864	20.0	15.0	28.75	27.779264	70.0	0.0	15.5	4.4328322	20.0	4.0	39.2	34.41453	96.0	0.0	1000.0	930.8	1123999	22.525608	3.1301243	37.12397	-37.05932	22.52563	3.1303997	37.25108	-21.665543	0.40262628	1.179548	6.1656733	-10.303476	-22.395758	0.27584705	26826.220561027527
282	17.25	1.299038	19.0	16.0	52.75	30.094643	104.0	27.0	17.8	2.712932	23.0	14.0	45.3	46.10217	140.0	0.0	1000.0	1000.0	1127999	22.501604	3.102216	38.321976	-5.9887066	22.50153	3.1026766	36.55933	-11.554543	0.39942813	1.1796522	14.40275	-11.528311	-22.375458	0.27128473	26921.482838392258
283	15.75	5.9319053	21.0	6.0	12.75	7.6607766	20.0	0.0	17.6	1.8000001	20.0	15.0	36.6	18.911371	68.0	10.0	837.25	1000.0	1131999	22.526375	3.0841694	41.700417	0.634078	22.526373	3.0842788	37.43527	1.2316885	0.38581792	1.1767068	6.481215	-12.297297	-22.403679	0.2538745	27017.65648341179
284	16.75	1.47902	19.0	15.0	45.75	30.301609	85.0	0.0	18.5	1.9621416	21.0	15.0	33.7	32.652874	118.0	0.0	1000.0	1000.0	1135999	22.631653	3.0797884	36.420895	-5.8696213	22.63161	3.0804412	36.649178	-12.183614	0.38699973	1.1674573	7.1887665	-9.809357	-22.512068	0.24522658	27113.269087553024
285	19.5	1.6583124	22.0	18.0	32.5	41.197693	103.0	0.0	17.8	2.1354158	23.0	15.0	47.9	38.29739	133.0	0.0	1000.0	1000.0	1139999	22.745695	3.075982	36.64036	-13.1683235	22.745707	3.0765162	36.61445	-16.745808	0.39361468	1.1689435	18.17363	-10.531933	-22.62529	0.24928129	27208.663877248764
286	15.75	1.299038	18.0	15.0	71.5	32.745228	106.0	30.0	17.0	1.67332	19.0	13.0	59.3	39.761917	114.0	0.0	1000.0	1000.0	1143999	22.81541	3.0575662	36.676178	-9.966255	22.815365	3.057661	37.707596	-8.851528	0.3900752	1.1681037	7.34966	-11.135564	-22.69486	0.25165	27304.46444439888
287	15.75	1.47902	18.0	14.0	59.5	38.842632	110.0	16.0	17.3	2.1000001	20.0	14.0	75.7	50.231567	146.0	0.0	1000.0	1000.0	1147999	22.889093	3.0543084	36.434135	-12.286555	22.889093	3.0546541	37.79182	-16.690687	0.40482965	1.1783481	4.919263	-10.31674	-22.768261	0.24807267	27400.004184246063
288	17.5	1.118034	19.0	16.0	58.25	43.441772	113.0	0.0	17.8	2.521904	21.0	13.0	54.7	34.293003	111.0	0.0	1000.0	1000.0	1151999	22.949678	3.0485563	38.37274	-14.307811	22.949684	3.0484805	36.97488	-17.03579	0.40346652	1.1859089	20.950573	-12.672852	-22.829409	0.24598531	27495.714905261993
289	16.75	2.8613808	21.0	13.0	60.5	52.10806	142.0	0.0	17.3	2.6095977	22.0	14.0	62.0	29.70522	102.0	15.0	1000.0	989.3	1155999	23.000734	3.0466354	37.77216	-13.166833	23.000755	3.0464406	36.478493	-13.248448	0.39544857	1.178715	13.749398	-11.716608	-22.879698	0.24628893	27591.749387025833
290	16.25	1.9202864	18.0	13.0	42.75	24.883478	83.0	16.0	16.6	2.5377154	21.0	13.0	70.9	46.61212	148.0	0.0	1000.0	1000.0	1159999	23.038923	3.062927	37.809814	-12.107002	23.038908	3.0632794	38.213158	-15.128868	0.39515007	1.1762463	27.561615	-10.641342	-22.9181	0.24724077	27687.6546998024
291	18.5	1.6583124	20.0	16.0	70.75	9.934158	86.0	59.0	15.8	2.521904	18.0	10.0	56.4	52.66916	179.0	0.0	1000.0	960.0	1163999	23.060575	3.0777426	37.395157	-33.45116	23.060635	3.0772455	37.06893	-30.271416	0.4056062	1.1810428	4.5790343	-16.82334	-22.93926	0.27658933	27782.765944957733
292	16.25	0.8291562	17.0	15.0	80.0	50.601383	164.0	29.0	17.3	2.0024984	20.0	14.0	73.1	60.869446	247.0	8.0	1000.0	1000.0	1167999	23.111673	3.0936918	38.684284	-34.659306	23.111668	3.0937812	38.388	-27.153065	0.39852563	1.168902	5.927678	-13.046794	-22.99058	0.25054315	27878.60527563095
293	17.5	1.118034	19.0	16.0	60.5	66.5789	172.0	0.0	17.4	1.56205	19.0	14.0	68.4	49.06567	152.0	0.0	1000.0	1000.0	1171999	23.120827	3.0879438	39.308132	-26.81025	23.12078	3.0881298	38.564594	-25.341732	0.3969845	1.1677952	12.92466	-12.265335	-22.999084	0.26489952	27974.82779431343
294	17.75	0.8291562	19.0	17.0	61.75	42.14484	118.0	0.0	18.3	2.1931713	22.0	14.0	44.6	52.748837	181.0	0.0	1000.0	1000.0	1175999	23.152042	3.0982904	37.562527	-24.035229	23.152065	3.0991662	37.03311	-28.465712	0.413869	1.177209	6.472229	-11.105242	-23.029684	0.25921664	28071.103988409042
295	14.5	2.5	18.0	11.0	76.25	36.085835	126.0	24.0	16.5	2.6172504	23.0	14.0	75.3	37.70955	133.0	6.0	1000.0	1000.0	1179999	23.109148	3.0899503	37.692093	-37.382168	23.109165	3.089617	36.7782	-29.138966	0.41074678	1.1788863	8.071161	-11.976643	-22.9847	0.268482	28167.4453496933
296	15.25	1.9202864	18.0	13.0	65.0	55.004547	135.0	0.0	16.3	1.7349352	19.0	13.0	61.8	34.51029	102.0	0.0	1000.0	1000.0	1183999	23.071775	3.0944607	37.79702	-33.158325	23.07177	3.0940595	39.271603	-32.432766	0.40946996	1.1759013	6.588012	-11.956853	-22.947184	0.25866547	28263.794451713562
297	16.75	1.47902	19.0	15.0	54.25	49.49937	139.0	18.0	17.7	1.6155494	20.0	15.0	56.8	41.79665	120.0	0.0	1000.0	1000.0	1187999	23.082983	3.112009	36.900135	-23.711613	23.083048	3.1120145	37.672684	-25.908615	0.386134	1.1648618	9.301752	-12.318556	-22.960865	0.25155944	28359.37745642662
298	17.25	2.2776084	20.0	15.0	51.5	36.81372	111.0	18.0	15.4	1.7435596	17.0	12.0	77.9	33.095165	146.0	29.0	1000.0	1000.0	1191999	23.114916	3.090841	36.560047	-14.284681	23.114847	3.0910103	37.269012	-13.933501	0.3931369	1.1694851	5.743018	-12.154218	-22.99211	0.25045395	28454.69877886772
299	17.25	0.8291562	18.0	16.0	45.25	18.766659	71.0	18.0	17.2	2.9933262	24.0	13.0	66.4	60.87068	184.0	0.0	1000.0	1000.0	1195999	23.123924	3.0923696	37.979996	-17.868729	23.123903	3.0926447	37.29973	-16.087616	0.39100453	1.1703552	8.791133	-12.185317	-23.00238	0.24389288	28549.526374578476
300	16.75	2.1650636	20.0	14.0	58.5	59.453762	150.0	0.0	18.1	2.8089144	24.0	15.0	56.3	45.83459	150.0	0.0	1000.0	1000.0	1199999	23.145555	3.115562	37.516068	-27.925957	23.145664	3.1156895	38.687008	-32.275433	0.40750536	1.1700456	15.087949	-10.160969	-23.023155	0.25422812	28645.17778658867
301	17.5	3.2015622	22.0	14.0	83.5	71.548935	175.0	0.0	16.6	2.154066	20.0	13.0	62.4	42.90967	138.0	0.0	1000.0	1000.0	1203999	23.168715	3.1249042	37.12036	-35.022785	23.168678	3.1248329	38.51878	-33.788338	0.3941075	1.1648519	6.133725	-12.266119	-23.045946	0.26640534	28741.997146606445
302	16.5	1.118034	18.0	15.0	44.25	19.536823	66.0	13.0	17.1	1.7578397	21.0	15.0	53.7	40.529125	122.0	0.0	1000.0	1000.0	1207999	23.145733	3.0980182	37.859177	-31.82314	23.145723	3.0983398	37.90805	-31.60916	0.39280704	1.1660451	14.063803	-10.541403	-23.020945	0.26290688	28837.924071788788
303	15.5	2.0615528	18.0	13.0	61.25	51.109562	138.0	11.0	17.7	2.0024984	21.0	14.0	42.4	18.304098	68.0	0.0	1000.0	1000.0	1211999	23.11008	3.074302	38.359093	-27.448185	23.11009	3.0747352	39.05357	-27.117294	0.4079827	1.1774304	8.972868	-12.225154	-22.986706	0.24842475	28934.20319056511
304	16.5	0.5	17.0	16.0	83.5	12.73774	101.0	65.0	17.3	2.238303	21.0	13.0	38.1	42.884617	130.0	0.0	1000.0	1000.0	1215999	23.126238	3.1041763	37.336678	-23.183292	23.126213	3.1039987	37.758545	-21.828075	0.4101349	1.1758362	12.242695	-12.143603	-23.00125	0.2585999	29030.37002325058
305	17.75	2.8613808	21.0	14.0	38.75	38.764515	79.0	0.0	17.1	2.4677925	20.0	13.0	50.9	32.80381	114.0	0.0	1000.0	1000.0	1219999	23.093893	3.100421	36.44203	-19.671087	23.093887	3.1004682	36.68001	-18.962173	0.39336553	1.1703677	7.247454	-11.8690605	-22.967855	0.25620776	29125.509768247604
306	16.5	1.5	19.0	15.0	86.25	73.3668	165.0	11.0	16.4	2.154066	20.0	13.0	58.7	63.15228	171.0	0.0	1000.0	1000.0	1223999	23.079752	3.0930398	37.902096	-13.135201	23.07972	3.0932126	37.288914	-10.961256	0.39694634	1.1705239	11.831078	-9.923512	-22.953707	0.25114205	29221.82773065567
307	16.0	0.70710677	17.0	15.0	46.25	33.446785	91.0	13.0	16.7	2.0518284	20.0	12.0	63.5	46.12212	142.0	0.0	1000.0	1000.0	1227999	23.039633	3.0852878	36.84449	-16.627422	23.039658	3.0856376	38.837032	-14.906839	0.4001213	1.1740655	11.63429	-11.46044	-22.914215	0.24669465	29317.497514009476
308	18.75	2.1650636	22.0	16.0	76.75	40.108448	133.0	34.0	18.0	2.7202942	21.0	14.0	54.6	51.043514	167.0	0.0	1000.0	1000.0	1231999	23.02235	3.10059	37.15245	-16.974339	23.0224	3.100286	37.007156	-16.244766	0.3893847	1.1698039	6.8914986	-10.799121	-22.894472	0.2561064	29412.94372320175
309	16.5	1.8027756	19.0	14.0	77.75	50.548862	140.0	0.0	16.9	2.2561028	20.0	13.0	39.9	37.149563	116.0	0.0	1000.0	1000.0	1235999	22.973328	3.1003907	36.452408	-21.58674	22.973265	3.100426	37.105564	-24.670666	0.39116922	1.1701254	6.5568366	-13.917495	-22.844952	0.2575627	29508.581231594086
310	18.0	2.738613	22.0	15.0	53.0	28.801043	91.0	10.0	16.2	1.4696939	18.0	14.0	72.9	51.057713	167.0	0.0	1000.0	1000.0	1239999	22.961498	3.0860984	36.947277	-16.402168	22.961506	3.08606	41.14844	-15.098677	0.38636333	1.1654987	5.267503	-11.751794	-22.835096	0.25009057	29604.69073653221
311	16.25	1.0897248	18.0	15.0	68.75	41.293915	115.0	10.0	17.7	1.0999999	20.0	16.0	51.3	35.310196	104.0	0.0	1000.0	1000.0	1243999	22.973183	3.0930192	37.37622	-13.433451	22.973234	3.0929751	37.071957	-14.02705	0.39608783	1.1713744	7.152668	-10.646872	-22.846855	0.25700286	29700.145375728607
312	15.75	1.6393596	17.0	13.0	62.25	30.136148	106.0	30.0	16.8	1.4696938	20.0	15.0	38.7	34.917187	97.0	0.0	1000.0	1000.0	1247999	22.945257	3.1100554	37.827877	-16.938107	22.945227	3.1099226	36.98689	-16.487217	0.3920787	1.1610868	7.8433423	-9.702294	-22.816566	0.26090237	29795.233982801437
313	17.25	1.9202864	19.0	14.0	68.75	68.40093	174.0	0.0	17.0	2.04939	20.0	14.0	45.8	30.63919	95.0	0.0	1000.0	1000.0	1251999	22.927307	3.10597	37.137623	-12.928141	22.92731	3.1057053	38.4073	-12.756022	0.39207277	1.1693903	6.113195	-10.526777	-22.79913	0.25126293	29890.393694639206
314	16.5	0.8660254	17.0	15.0	67.0	13.019217	82.0	47.0	17.6	1.9595919	21.0	15.0	57.3	39.082092	150.0	13.0	1000.0	1000.0	1255999	22.91622	3.098739	38.693134	-4.2568684	22.91625	3.098612	37.590008	-4.8394938	0.4027591	1.1723509	17.2039	-9.514853	-22.78813	0.25167876	29986.153171539307
315	16.5	1.6583124	19.0	15.0	114.0	41.850925	170.0	52.0	16.8	2.1817424	20.0	13.0	49.5	33.341415	114.0	0.0	1000.0	1000.0	1259999	22.892487	3.0944872	40.54071	-1.6641111	22.89245	3.0947552	37.975002	-0.15707493	0.41590327	1.1759676	5.4028897	-10.634378	-22.763966	0.25790864	30082.212217092514
316	15.75	2.4874685	19.0	12.0	90.25	47.40451	168.0	40.0	17.1	2.2113345	22.0	15.0	78.6	59.281025	203.0	0.0	1000.0	1000.0	1263999	22.90335	3.0933464	37.866085	0.45902395	22.903362	3.093511	37.457886	1.160439	0.41368103	1.1791025	8.455419	-9.249342	-22.776031	0.24677175	30178.21690940857
317	16.75	2.58602	21.0	14.0	53.25	42.416832	109.0	0.0	17.0	2.7202942	23.0	14.0	45.7	22.860664	80.0	0.0	1000.0	1000.0	1267999	22.881973	3.106338	37.393982	-2.7249975	22.881947	3.1065106	38.201035	-4.2645845	0.40886796	1.173977	5.3501654	-10.783257	-22.753815	0.24771619	30273.872467517853
318	16.0	0.70710677	17.0	15.0	83.0	28.098043	111.0	41.0	15.7	2.5317976	19.0	10.0	57.2	52.42099	145.0	0.0	1000.0	978.5	1271999	22.87673	3.091746	37.130054	-5.115881	22.87675	3.0923293	38.686737	-3.400154	0.40717223	1.171665	6.4781857	-10.416386	-22.749449	0.25030655	30368.789635896683
319	19.0	2.1213202	21.0	16.0	56.25	43.048664	111.0	0.0	17.5	2.3345234	22.0	14.0	80.7	48.16648	144.0	0.0	1000.0	1000.0	1275999	22.861883	3.0751023	41.03566	-2.4961119	22.861843	3.075428	38.40487	-4.039114	0.40402097	1.1742833	17.778322	-10.674632	-22.73449	0.24698025	30465.080897569656
320	17.75	2.2776084	20.0	14.0	44.25	40.425083	106.0	0.0	16.4	2.3323808	20.0	13.0	90.4	40.529495	129.0	21.0	1000.0	1000.0	1279999	22.909227	3.077602	37.55318	0.6123109	22.909204	3.0778208	36.73819	-2.480276	0.40821522	1.1736307	13.832439	-9.913001	-22.784184	0.23740637	30561.568609714508
321	15.5	2.6925824	20.0	13.0	35.0	18.124569	62.0	11.0	18.4	2.57682	24.0	14.0	34.3	33.678032	100.0	0.0	1000.0	1000.0	1283999	22.936903	3.092603	36.944324	-2.5605001	22.936966	3.0926194	38.011505	-0.96759415	0.41097313	1.1778159	4.7897735	-10.296365	-22.811113	0.23903632	30657.09078168869
322	16.25	1.0897248	18.0	15.0	75.75	60.43333	179.0	28.0	16.7	1.1874342	18.0	15.0	73.3	51.79585	151.0	0.0	1000.0	1000.0	1287999	22.97114	3.0822923	37.59658	-4.356367	22.971134	3.082308	37.237408	-1.7056437	0.39292184	1.1651448	5.0724535	-12.021263	-22.845648	0.23828445	30753.128889799118
323	17.25	1.0897248	19.0	16.0	40.25	46.612095	119.0	0.0	16.6	1.68523	20.0	14.0	67.1	38.417313	144.0	0.0	1000.0	1000.0	1291999	23.009714	3.0806031	37.93337	-1.3973255	23.00973	3.0806952	37.573467	-1.3204594	0.4002916	1.1626111	6.281535	-12.121466	-22.884682	0.23770887	30849.312091112137
324	17.5	1.5	19.0	15.0	85.0	28.460499	111.0	37.0	16.7	1.2688577	19.0	15.0	63.3	34.534187	127.0	0.0	1000.0	1000.0	1295999	23.04734	3.0732257	36.537632	-1.2841511	23.047335	3.0734441	36.755493	0.91815424	0.4053939	1.169415	6.330902	-11.522131	-22.922895	0.2386656	30945.205338716507
325	17.75	0.8291562	19.0	17.0	39.25	28.472574	80.0	0.0	17.0	2.144761	20.0	12.0	52.9	28.104982	98.0	0.0	1000.0	1000.0	1299999	23.09755	3.0793755	38.033707	0.82135916	23.097557	3.079689	38.30179	1.2129788	0.3987909	1.172474	9.897242	-11.071237	-22.973335	0.2341486	31040.784410476685
326	16.0	2.1213202	19.0	14.0	65.5	30.004166	92.0	15.0	15.7	1.9	18.0	12.0	75.6	60.53131	191.0	0.0	1000.0	1000.0	1303999	23.131817	3.0730274	39.23862	1.2354779	23.131853	3.073246	38.571968	0.4321499	0.3944744	1.1626391	7.6709123	-10.739465	-23.006603	0.24067187	31137.738834381104
327	18.75	2.384848	22.0	16.0	33.5	26.58477	66.0	0.0	16.9	1.3747728	19.0	15.0	59.8	43.47137	136.0	0.0	1000.0	1000.0	1307999	23.130352	3.0799088	36.922905	1.3153582	23.130308	3.0798426	38.545086	1.6211219	0.40797988	1.1707628	6.458608	-12.053771	-23.00398	0.23924994	31234.23977994919
328	17.75	1.9202864	21.0	16.0	62.75	36.581245	107.0	7.0	17.2	2.2271059	20.0	13.0	44.4	36.513557	121.0	0.0	1000.0	1000.0	1311999	23.14378	3.0896206	37.03948	0.17824173	23.143797	3.089585	37.953484	0.07844257	0.41154316	1.1729652	7.0976706	-11.78594	-23.018806	0.23468728	31330.946687459946
329	16.25	1.47902	18.0	14.0	72.0	37.92097	136.0	38.0	17.2	2.9257479	23.0	12.0	61.4	42.579803	157.0	0.0	1000.0	1000.0	1315999	23.184147	3.0952954	37.433216	-2.8044882	23.184164	3.0954125	36.790028	-0.1540575	0.42221335	1.1751766	5.3565655	-12.297911	-23.058977	0.23671116	31427.088994026184
330	16.5	0.5	17.0	16.0	29.0	24.341322	66.0	0.0	18.1	2.9137607	23.0	14.0	65.9	36.84142	128.0	0.0	1000.0	1000.0	1319999	23.180998	3.062716	39.66604	-2.7294598	23.181032	3.0629795	41.63299	-0.3708353	0.4148816	1.1727136	7.8146725	-12.023514	-23.0547	0.24216524	31523.436019182205
331	16.75	1.0897248	18.0	15.0	28.25	24.559875	66.0	0.0	17.6	1.3564659	20.0	16.0	62.4	48.990204	165.0	6.0	1000.0	1000.0	1323999	23.17305	3.0810995	40.205612	-2.449707	23.173008	3.0810897	39.540974	-1.5507612	0.4129075	1.1679378	6.306206	-10.334986	-23.048122	0.23468482	31619.821872472763
332	16.75	1.7853571	19.0	15.0	41.75	41.823288	87.0	0.0	15.6	4.103657	21.0	5.0	64.6	48.05455	134.0	4.0	1000.0	931.2	1327999	23.20103	3.0882516	38.137016	-1.8362837	23.201078	3.0881073	36.93934	-2.219369	0.40134153	1.1635484	6.845197	-10.6427145	-23.07644	0.23472662	31714.677166461945
333	15.0	2.345208	19.0	13.0	91.5	44.5954	152.0	30.0	16.7	2.0518284	20.0	14.0	58.8	35.678566	127.0	0.0	1000.0	1000.0	1331999	23.230076	3.0827715	38.2395	-4.1672115	23.230062	3.0829394	38.53564	-7.1135197	0.41281992	1.1743742	5.445109	-10.300061	-23.10491	0.2356056	31810.954875469208
334	16.75	2.8613808	21.0	13.0	57.5	99.59292	230.0	0.0	15.8	2.2271059	21.0	12.0	69.2	50.907368	149.0	0.0	1000.0	1000.0	1335999	23.243877	3.0814886	39.206978	-2.6626587	23.24388	3.081458	40.181107	-3.8240728	0.41477126	1.1735548	5.863373	-11.9756975	-23.117937	0.23541696	31906.52581191063
335	17.5	2.291288	21.0	15.0	38.25	31.115711	86.0	0.0	16.0	1.4832398	19.0	14.0	64.1	33.158558	118.0	0.0	1000.0	1000.0	1339999	23.234535	3.0861392	37.89507	-1.6125078	23.23449	3.0861313	38.05081	-2.683775	0.4268618	1.1820385	5.2466946	-11.618178	-23.107904	0.23937157	32001.18657207489
336	15.75	0.4330127	16.0	15.0	113.25	38.251633	155.0	51.0	17.2	1.8330303	20.0	15.0	62.2	30.931536	115.0	10.0	1000.0	1000.0	1343999	23.234602	3.0900495	37.718155	-1.6212826	23.234625	3.0900176	37.251495	-1.6324244	0.41790968	1.173255	6.76554	-12.647417	-23.108273	0.23578385	32097.825003623962
