Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
34	10.25	6.3786755	19.0	1.0	46.25	31.107676	91.0	7.0	7.1	5.4304695	16.0	0.0	98.1	79.96305	250.0	0.0	1000.0	1000.0	135999	13.904073	13.904061	-13.696254	1.0145824	2.6209807	0.10000002	4229.9836165905
35	3.75	2.6809514	8.0	1.0	135.5	75.00166	237.0	60.0	6.0	4.669047	14.0	0.0	88.2	112.48626	353.0	0.0	1000.0	1000.0	139999	14.031713	14.031686	-13.820516	1.0502198	2.6293101	0.10000002	4355.296753168106
36	11.25	5.3091903	19.0	4.0	88.25	68.27289	188.0	0.0	8.8	6.1122828	17.0	0.0	63.8	84.09257	299.0	0.0	1000.0	1000.0	143999	14.14567	14.145852	-13.93074	1.1194882	2.6309903	0.10000002	4479.921334266663
37	9.5	8.291562	22.0	2.0	36.75	31.139805	71.0	0.0	10.8	6.352952	19.0	2.0	66.6	53.387638	190.0	1.0	1000.0	1000.0	147999	14.2012	14.201158	-13.979914	1.1384414	2.6281333	0.10000002	4604.912458896637
38	6.25	1.47902	8.0	4.0	167.25	69.95847	251.0	88.0	9.4	5.1613955	18.0	1.0	130.4	121.5699	387.0	15.0	1000.0	1000.0	151999	14.16441	14.164536	-13.9413595	1.1634878	2.5988727	0.10000002	4729.625538825989
39	16.0	6.041523	25.0	8.0	46.75	14.905955	57.0	21.0	6.3	5.7454333	18.0	1.0	156.7	173.44685	534.0	0.0	1000.0	1000.0	155999	14.014886	14.015073	-13.786887	1.195276	2.602817	0.10000002	4855.0016939640045
40	7.0	5.9581876	17.0	2.0	77.0	30.862598	124.0	46.0	5.8	4.284857	15.0	1.0	78.5	108.40041	349.0	6.0	1000.0	1000.0	159999	13.951777	13.95179	-13.721461	1.2344102	2.5544677	0.10000002	4980.73269200325
41	7.25	2.58602	11.0	4.0	32.0	31.008064	63.0	0.0	5.4	3.5270386	11.0	0.0	51.8	65.16717	206.0	0.0	1000.0	1000.0	163999	13.739886	13.739799	-13.509201	1.2472117	2.508029	0.10000002	5105.747022390366
42	14.0	1.5811388	16.0	12.0	58.25	55.889957	119.0	0.0	4.1	3.1448371	9.0	0.0	131.1	229.63687	775.0	0.0	1000.0	1000.0	167999	13.616599	13.616444	-13.380916	1.3046858	2.5961084	0.10000002	5231.204189538956
43	10.75	4.322904	15.0	4.0	67.75	48.225384	139.0	21.0	6.4	5.0039983	18.0	0.0	30.3	37.749306	117.0	0.0	1000.0	1000.0	171999	13.682851	13.682725	-13.447551	1.3259741	2.670647	0.10000002	5356.312206506729
44	7.0	6.9641943	17.0	0.0	60.75	53.485394	136.0	0.0	11.2	5.173007	22.0	4.0	44.5	56.046856	196.0	0.0	1000.0	1000.0	175999	13.838441	13.838468	-13.604992	1.3162707	2.6637452	0.10000002	5483.396133899689
45	9.75	4.81534	15.0	4.0	90.0	61.846584	181.0	7.0	7.8	4.8332186	19.0	1.0	121.9	170.75975	571.0	0.0	1000.0	1000.0	179999	13.939808	13.939696	-13.700789	1.3448381	2.6866255	0.10000002	5609.539619445801
46	13.0	6.9641943	22.0	4.0	69.75	54.306423	156.0	6.0	8.2	6.0630026	19.0	0.0	39.9	39.307632	112.0	0.0	1000.0	1000.0	183999	14.046183	14.046203	-13.805331	1.4024383	2.6773856	0.10000002	5735.539236307144
47	8.0	4.6368093	14.0	1.0	141.75	108.20669	271.0	5.0	7.5	6.8593	23.0	1.0	94.8	173.93837	595.0	0.0	1000.0	1000.0	187999	14.106093	14.105995	-13.8603115	1.4113411	2.7393734	0.10000002	5861.728759050369
48	7.5	5.894913	17.0	1.0	46.25	42.92071	110.0	0.0	7.1	6.64003	22.0	0.0	89.4	132.86775	467.0	0.0	1000.0	1000.0	191999	14.214462	14.214406	-13.967982	1.4702529	2.752285	0.10000002	5987.292213439941
49	12.0	6.708204	19.0	1.0	73.75	41.58951	137.0	23.0	11.4	4.5431266	16.0	1.0	47.5	46.426823	140.0	0.0	1000.0	1000.0	195999	14.315086	14.315102	-14.063377	1.4773257	2.7288651	0.10000002	6112.812476634979
50	10.5	6.264982	17.0	2.0	70.75	86.98671	220.0	2.0	7.0	6.5115285	25.0	0.0	36.2	37.308983	111.0	0.0	1000.0	1000.0	199999	14.182701	14.182255	-13.926111	1.4818609	2.6559927	0.10000002	6238.258898735046
