Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	176.25	135.59937	455.0	0.0	1000.0	4596.0	0.1532	-0.25014484	0.2695141	0.9351475	-1.7395172	-0.15439422	0.47719935	1.8443897	-1.3543115	-7.450581e-09	-0.011216415	-2.0861626e-07	0.0015459955	0.26712078	-0.14907837	510.34882	-372.41306	0	0	1.7351559	0.0	1.837877	0.008837353	30000	44.29040551185608
1	0.0	0.0	0.0	0.0	87.375	90.35569	307.0	0.0	1000.0	7689.0	0.12815	-0.2155712	0.28066453	1.029135	-1.1880945	11.227034	10.427297	28.783705	-13.187026	-3.7252903e-09	-0.011198711	-4.4703484e-08	0.004804007	0.1748366	-0.03690489	138.54749	-58.935825	0	0	1.8248179	0.0	1.8444872	0.008994047	60000	93.23324227333069
2	0.0	0.0	0.0	0.0	123.375	110.05446	313.0	0.0	1000.0	11239.0	0.12487777777777778	-0.094831206	0.28014985	0.96213084	-0.99713844	11.556087	12.255221	36.94495	-14.78036	-9.313226e-09	-0.012369047	-3.7252903e-08	0.025389723	0.122039706	-0.044348344	123.98401	-50.316822	0	0	1.6563001	0.0	1.8498619	0.009038042	90000	148.0768427848816
3	0.0	0.0	0.0	0.0	155.58333	127.139	470.0	0.0	1000.0	15753.0	0.131275	-0.14965348	0.29651913	0.6864645	-1.2164274	16.54437	13.31599	39.261288	-11.714843	1.1175871e-08	-0.012017367	-1.4901161e-08	-0.00031388178	0.0842845	-0.029870443	130.22772	-49.23576	0	0	1.6711588	0.0	1.845482	0.008866928	120000	197.83619165420532
4	0.0	0.0	0.0	0.0	182.25	126.294716	396.0	0.0	1000.0	20813.0	0.13875333333333334	-0.07834139	0.2676999	0.773769	-1.1403955	18.460358	13.714545	44.927563	-13.034697	1.3969839e-09	-0.011087801	2.9802322e-08	0.015598381	0.075633466	-0.02864175	197.69606	-74.81149	0	0	1.8109672	0.0	1.8730574	0.009144767	150000	261.0091667175293
5	0.0	0.0	0.0	0.0	196.45833	117.61874	384.0	0.0	1000.0	27238.0	0.15132222222222222	-0.038661093	0.21841624	0.64491075	-0.8339151	20.1143	12.853118	45.97092	-13.9335	-1.4901161e-08	-0.011823224	-8.195639e-08	0.00016124547	0.045835786	-0.020394731	207.85733	-88.69327	0	0	1.6390572	0.0	1.8530235	0.008379138	180000	311.6178879737854
6	0.0	0.0	0.0	0.0	184.54167	112.09073	449.0	0.0	1000.0	33042.0	0.15734285714285715	-0.00020376078	0.17259549	0.5412351	-0.5659866	18.9084	12.1215315	46.513203	-12.676197	7.450581e-09	-0.011624625	-2.2351742e-08	-0.003050767	0.05066745	-0.017102612	287.86835	-112.550766	0	0	1.7474908	0.0	1.8250186	0.008949428	210000	364.88801074028015
7	0.0	0.0	0.0	0.0	194.66667	113.35551	420.0	4.0	1000.0	38688.0	0.1612	-0.008845203	0.21917292	0.8342799	-0.78464997	21.067383	12.773226	50.08784	-19.111494	1.1175871e-08	-0.011940883	0.0	0.003173444	0.061828725	-0.026094468	281.75598	-132.37793	0	0	1.7173729	0.0	1.8170578	0.009141879	240000	423.4739718437195
8	0.0	0.0	0.0	0.0	200.16667	144.35017	466.0	0.0	1000.0	44278.0	0.1639925925925926	0.06883508	0.18284602	0.7029984	-0.61626023	18.699545	12.492688	50.690536	-10.119642	-1.0244548e-08	-0.012292608	2.9802322e-08	-0.0029815957	0.060974125	-0.02718149	282.16638	-140.24948	0	0	1.6440179	0.0	1.7967956	0.008615065	270000	479.69264483451843
9	0.0	0.0	0.0	0.0	147.91667	130.29292	427.0	0.0	1000.0	49072.0	0.16357333333333332	0.0059514116	0.1589603	0.75546783	-0.70050037	21.769163	14.284388	58.25572	-9.61483	-1.4901161e-08	-0.011299752	2.9802322e-08	-0.0030496062	0.053792104	-0.02356283	319.00995	-207.49188	0	0	1.754648	0.0	1.7961065	0.008818682	300000	525.9575309753418
