Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
72	5.25	3.6314597	11.0	1.0	21.0	21.177818	55.0	0.0	5.1	2.3430748	8.0	2.0	14.2	34.781605	117.0	0.0	1000.0	1000.0	287999	1.7688444	1.7686397	-1.6175506	0.6609739	1.4673254	0.05000001	6865.007134914398
73	3.75	3.8971143	10.0	0.0	0.0	0.0	0.0	0.0	3.8	3.1874754	11.0	0.0	30.7	52.882988	161.0	0.0	1000.0	1000.0	291999	1.7343655	1.7344505	-1.5827094	0.6567686	1.4638542	0.05000001	6966.096103191376
74	7.5	2.95804	11.0	3.0	55.5	44.2069	123.0	14.0	5.1	4.5486264	13.0	0.0	4.2	6.431174	15.0	0.0	1000.0	1000.0	295999	1.7270758	1.727254	-1.5744306	0.6603791	1.4551859	0.05000001	7068.774688005447
75	6.5	2.1794496	10.0	4.0	11.25	11.519006	26.0	0.0	6.6	4.2000003	13.0	0.0	119.4	274.7982	939.0	0.0	1000.0	1000.0	299999	1.6920359	1.6920604	-1.5371213	0.6484935	1.4616195	0.05000001	7170.590544700623
76	8.5	3.2015622	13.0	5.0	11.5	8.5	23.0	0.0	4.2	3.6823905	11.0	0.0	69.2	172.87093	585.0	0.0	1000.0	1000.0	303999	1.6240249	1.6240194	-1.4690797	0.64679945	1.4476495	0.05000001	7272.943873643875
77	8.0	2.4494898	10.0	4.0	15.75	24.478306	58.0	0.0	3.6	3.231099	10.0	0.0	16.3	25.183525	86.0	0.0	1000.0	1000.0	307999	1.6041322	1.6040081	-1.4484065	0.63150555	1.4527143	0.05000001	7375.084796905518
78	6.75	2.9474566	10.0	2.0	31.25	22.45412	63.0	0.0	4.4	3.903844	10.0	0.0	25.3	32.878716	106.0	0.0	1000.0	1000.0	311999	1.5139716	1.5139916	-1.3565567	0.6348731	1.4498354	0.05000001	7476.761433124542
79	5.5	5.315073	14.0	1.0	19.0	23.075962	57.0	0.0	3.6	4.6733284	14.0	0.0	14.6	23.27316	78.0	0.0	1000.0	1000.0	315999	1.4870079	1.486991	-1.3324822	0.62373	1.463581	0.05000001	7578.589786291122
80	4.0	2.738613	8.0	1.0	19.0	12.103719	30.0	0.0	3.2	3.544009	13.0	0.0	6.4	11.560277	37.0	0.0	1000.0	1000.0	319999	1.5336124	1.533684	-1.3814688	0.6108348	1.4611483	0.05000001	7680.956461191177
81	7.25	2.1650636	10.0	4.0	14.75	9.364161	25.0	0.0	5.7	3.7960508	12.0	1.0	43.6	46.385773	138.0	0.0	1000.0	1000.0	323999	1.5491655	1.5494146	-1.3943765	0.61961025	1.461613	0.05000001	7782.703905582428
82	7.25	4.710361	13.0	0.0	23.75	24.334904	55.0	0.0	3.2	2.7495456	9.0	0.0	75.7	192.51236	651.0	0.0	1000.0	1000.0	327999	1.5535698	1.5538511	-1.4007274	0.6240163	1.4904248	0.05000001	7886.3030841350555
83	6.75	4.81534	12.0	1.0	9.25	6.219928	17.0	0.0	3.8	4.5563145	11.0	0.0	100.5	270.18448	910.0	0.0	1000.0	1000.0	331999	1.6249629	1.6250371	-1.4694985	0.6100267	1.4660926	0.05000001	7988.564734220505
84	8.0	1.8708287	10.0	5.0	18.0	19.608671	47.0	0.0	3.7	2.9681644	10.0	0.0	4.3	7.950472	22.0	0.0	1000.0	1000.0	335999	1.639067	1.6391664	-1.4835212	0.60098886	1.4644643	0.05000001	8091.04249382019
