Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	19.083334	30.939344	103.0	0.0	1000.0	581.0	0.019366666666666667	-0.2430817	0.26962778	0.97401685	-1.6772244	-0.17068557	0.47270036	1.5846199	-1.4160714	-2.3283064e-08	-0.01662835	-2.9802322e-08	-0.027780436	0.31237513	-0.15931731	46.288895	-25.805523	0.99999994	-0.031314015	1.2167135	0.0	1.837877	0.009083066	30000	71.39391303062439
1	0.0	0.0	0.0	0.0	15.125	28.403803	104.0	0.0	1000.0	1018.0	0.016966666666666668	-0.32453334	0.29728055	0.87581456	-1.5877031	2.413712	4.8254733	23.050436	-9.342762	-7.450581e-09	-0.014741416	-2.9802322e-08	-0.025815595	0.18374987	-0.04973259	30.577663	-16.73535	0.9686859	-0.030197978	1.3728678	0.0	1.8782084	0.008888444	60000	137.85318779945374
2	0.0	0.0	0.0	0.0	11.416667	23.48389	69.0	0.0	1000.0	1348.0	0.014977777777777777	-0.34197122	0.30279845	1.0743074	-1.631906	1.5232798	4.0272813	24.64724	-9.6603985	0.0	-0.013343441	-1.1175871e-08	-0.021554293	0.15363598	-0.059710994	24.203657	-17.489594	0.93848795	-0.029495537	1.4983402	0.0	1.9091346	0.008645731	90000	207.90466475486755
3	0.0	0.0	0.0	0.0	23.458334	40.13309	143.0	0.0	1000.0	1990.0	0.016583333333333332	-0.3664901	0.35084805	0.95968086	-1.622917	1.966205	5.264155	32.108227	-15.582985	-1.8626451e-09	-0.018442666	0.0	-0.035942104	0.17970172	-0.06649575	33.92121	-24.705784	0.9089924	-0.02511704	1.0536122	0.0	1.8948567	0.008721294	120000	286.61536622047424
4	0.0	0.0	0.0	0.0	6.4166665	18.499813	88.0	0.0	1000.0	2275.0	0.015166666666666667	-0.27716497	0.32501224	0.89515305	-1.4310613	0.8798401	3.251398	37.268482	-12.882067	2.2351742e-08	-0.01221129	3.7252903e-08	-0.0203992	0.13868493	-0.044720903	29.421846	-24.856604	0.88387537	-0.025881112	1.6012275	0.0	1.896522	0.008357225	150000	354.21977186203003
5	0.0	0.0	0.0	0.0	6.6666665	19.034327	80.0	0.0	1000.0	2453.0	0.013627777777777779	-0.24726172	0.27503037	0.6707787	-1.1110315	0.8497748	3.9968686	44.06356	-15.037187	-1.1175871e-08	-0.015521776	-1.8626451e-09	-0.024408678	0.11734174	-0.03964237	14.191843	-6.6140156	0.85799426	-0.026459277	1.3344965	0.0	1.9135169	0.008205149	180000	424.1565158367157
6	0.0	0.0	0.0	0.0	15.0	30.419292	95.0	0.0	1000.0	2876.0	0.013695238095238095	-0.2099844	0.27640912	0.74153304	-1.2641101	0.90348786	3.3288758	40.295467	-9.006574	-6.9849193e-10	-0.014183559	-2.6077032e-08	-0.023887994	0.09286767	-0.036023647	25.78198	-17.194206	0.831535	-0.02586013	1.3548738	0.0	1.926482	0.008198463	210000	501.616651058197
7	0.041666668	0.1998263	1.0	0.0	7.9583335	17.251762	63.0	0.0	1000.0	3249.0	0.0135375	-0.22169273	0.26677677	0.71811575	-1.1445222	1.8180122	5.199481	46.02556	-11.388212	1.21071935e-08	-0.018635	9.313226e-09	-0.033841208	0.09025963	-0.036687434	37.79131	-28.574493	0.80567485	-0.026057422	1.1074357	0.0	1.9097023	0.008518275	240000	563.4929344654083
8	0.0	0.0	0.0	0.0	12.75	27.310331	105.0	0.0	1000.0	3555.0	0.013166666666666667	-0.16605225	0.3120379	0.8272225	-1.245721	1.986613	5.3505645	47.03245	-5.904325	1.1175871e-08	-0.014543803	1.8626451e-08	-0.027798489	0.07012139	-0.027663426	36.786774	-27.779957	0.7796174	-0.025587857	1.4092388	0.0	1.8990808	0.009361625	270000	636.738347530365
9	0.041666668	0.1998263	1.0	0.0	8.708333	19.785263	62.0	0.0	1000.0	4005.0	0.01335	-0.14084984	0.25209978	0.6508225	-1.0281428	0.92194754	2.409388	35.616554	-16.74453	-3.7252903e-09	-0.012518836	-2.9802322e-08	-0.0195374	0.07568341	-0.03230074	32.64068	-16.85738	0.7540296	-0.025481164	1.5595802	0.0	1.9184816	0.008309755	300000	702.9863820075989
10	0.0	0.0	0.0	0.0	15.041667	39.19341	172.0	0.0	1000.0	4366.0	0.01323030303030303	-0.047409885	0.2780313	0.8526335	-1.0216668	1.7248081	4.37478	35.75496	-2.2836666	-3.7252903e-09	-0.012885667	-3.7252903e-09	-0.021503208	0.055476345	-0.028485991	28.642391	-21.428564	0.7285484	-0.024537086	1.5128785	0.0	1.9178144	0.008509426	330000	763.9866042137146
11	0.0	0.0	0.0	0.0	10.041667	47.95004	240.0	0.0	1000.0	4607.0	0.012797222222222222	-0.11133338	0.24684812	0.7106895	-0.89443856	1.8336654	5.7949715	46.49638	-4.1453047	-1.8626451e-08	-0.014915409	-4.0978193e-08	-0.02957841	0.04403183	-0.02290691	44.37944	-38.65724	0.7040113	-0.024277747	1.3492464	0.0	1.8908908	0.008923465	360000	839.6613306999207
12	0.0	0.0	0.0	0.0	19.791666	49.030586	224.0	0.0	1000.0	5082.0	0.013030769230769231	-0.054028384	0.2733777	0.78895295	-0.9169843	0.75218123	3.7461023	42.312164	-3.642005	-7.450581e-09	-0.015935086	0.0	-0.029567387	0.041829333	-0.021938227	70.23141	-56.595116	0.6797336	-0.02255243	1.2510154	0.0	1.8991973	0.009024431	390000	917.8072636127472
13	0.0	0.0	0.0	0.0	5.5833335	17.651525	71.0	0.0	1000.0	5216.0	0.01241904761904762	-0.06837394	0.24589251	0.64547545	-0.7955807	1.3559122	4.330836	60.673855	-2.5911045	-3.7252903e-09	-0.01131245	-2.3748726e-08	-0.016522545	0.046873756	-0.026268315	15.118012	-11.058707	0.65718114	-0.02278471	1.7404456	0.0	1.9158616	0.008532299	420000	995.7695791721344
