Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.0	0.0	0.0	0.0	176.25	135.59937	455.0	0.0	1000.0	4596.0	0.1532	-0.25014484	0.2695141	0.9351475	-1.7395172	-0.15439422	0.47719935	1.8443897	-1.3543115	-8.940697e-08	-0.0006850604	-2.0861626e-07	-0.18563716	0.26712078	-0.14907837	510.34882	-372.41306	0.99999994	0.032056272	1.0	1.837877	0.55307454	30000	55.211010456085205
1	0.0	0.0	0.0	0.0	13.666667	43.561897	208.0	0.0	1000.0	4968.0	0.0828	-0.21016377	0.2709321	1.0301552	-1.3127542	20.10167	6.3903008	28.578308	-9.755424	-1.8626451e-07	-0.0030333512	-3.501773e-07	-0.037008744	0.1007045	-0.08285798	377.0781	-311.87628	1.0320562	0.020042062	1.0	1.8383119	0.05589027	60000	129.6293261051178
2	0.0	0.0	0.0	0.0	32.708332	65.9264	268.0	0.0	1000.0	5771.0	0.06412222222222222	-0.026331339	0.0843176	0.33030182	-0.41955027	2.9053118	1.1969424	9.492212	-4.6009307	1.4901161e-08	-0.0012582002	0.0	-0.0134002045	0.06998248	-0.03079053	95.846985	-9.477758	1.0520983	0.016763806	2.0	1.839239	0.020780664	90000	192.12268614768982
3	0.0	0.0	0.0	0.0	25.958334	66.248566	285.0	0.0	1000.0	6456.0	0.0538	-0.08138146	0.17345378	0.7839757	-0.6820531	3.884501	2.5294955	14.428837	-4.1941338	1.4901161e-08	-0.0077534206	-2.9802322e-08	-0.022328202	0.036138326	-0.01659259	111.48846	-16.879368	1.0688621	0.014163494	6.0	1.8400738	0.0146998735	120000	263.0167133808136
4	0.0	0.0	0.0	0.0	8.458333	26.0416	128.0	0.0	1000.0	6689.0	0.04459333333333333	-0.035216235	0.1304085	0.33226845	-0.5230055	2.2851624	2.1419406	10.200348	-7.380352	-2.9802322e-08	-0.010041519	-4.284084e-08	-0.022803288	0.023250107	-0.0061393436	21.725996	-5.8765454	1.0830256	0.010843515	22.0	1.8396523	0.013880067	150000	340.89364361763
5	0.0	0.0	0.0	0.0	1.5	3.2787192	11.0	0.0	1000.0	6798.0	0.037766666666666664	-0.030359844	0.0869296	0.30388188	-0.35333255	0.9239043	0.9761971	6.069374	-3.022856	-1.8626451e-09	-0.010674097	-1.3038516e-08	-0.015241035	0.022863872	-0.004406221	7.515302	-1.048758	1.0938691	0.007250428	48.0	1.8309166	0.011838477	180000	420.5904314517975
6	0.0	0.0	0.0	0.0	12.583333	29.783825	114.0	0.0	1000.0	7176.0	0.034171428571428575	-0.01894383	0.102170795	0.35435513	-0.38453203	0.471817	0.7253246	4.0473623	-2.8871524	-1.8626451e-09	-0.0074982108	-3.7252903e-09	-0.015972026	0.018777888	-0.0051903543	34.66948	-3.7986076	1.1011195	0.003891468	6.0	1.8267736	0.009256373	210000	493.57171082496643
7	0.041666668	0.1998263	1.0	0.0	24.791666	52.318714	199.0	0.0	1000.0	7778.0	0.03240833333333333	-0.013922154	0.083984695	0.2711378	-0.29748034	1.3076557	1.2464434	7.9491315	-4.666707	-2.7939677e-08	-0.0077295266	-4.0978193e-08	-0.016690057	0.029094294	-0.008832552	63.89145	-12.78809	1.105011	0.003399849	4.0	1.8257551	0.010917736	240000	564.729038476944
8	0.0	0.0	0.0	0.0	16.833334	41.10522	155.0	0.0	1000.0	8185.0	0.030314814814814815	0.00645727	0.11501999	0.50051194	-0.35803783	1.9819976	2.9515288	14.060217	-8.349891	-7.450581e-09	-0.0030003116	-7.450581e-09	-0.0054238904	0.01754868	-0.0058327564	47.790974	-14.186592	1.1084108	0.0020217896	1.0	1.8257859	0.003917222	270000	640.3928174972534
9	0.041666668	0.1998263	1.0	0.0	23.833334	73.3483	318.0	0.0	1000.0	8757.0	0.02919	0.04355746	0.10384857	0.46677932	-0.21686919	1.4406235	2.435916	13.599627	-7.331029	1.4901161e-08	-0.004866669	-2.9802322e-08	-0.00975715	0.028697753	-0.00906275	103.24624	-24.586815	1.1104326	0.0017054081	1.0	1.8259995	0.0062512225	300000	710.883219242096
10	0.083333336	0.3996526	2.0	0.0	12.791667	27.992527	106.0	0.0	1000.0	9517.0	0.02883939393939394	0.02318851	0.086552165	0.3130381	-0.2824629	2.157814	3.2057981	18.093536	-9.570526	7.450581e-09	-0.0028481502	1.4901161e-08	-0.00591553	0.02337743	-0.007342076	100.07471	-28.047106	1.112138	0.00026929379	1.0	1.8261516	0.006213083	330000	780.8544707298279
