Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.08928572	0.2851557	1.0	0.0	90.48214	85.08588	381.0	0.0	1000.0	5350.0	0.08916666666666667	-0.17281826	0.64801997	2.4105911	-2.5040286	0.16153985	0.7849352	2.8731985	-2.5836494	1.1059456e-08	-0.040949777	-1.1175871e-07	-0.0023477594	0.524762	-0.4325127	246.07915	-101.07074	0	0	0.48158568	0.0	11.027262	0.00896254	60000	99.11848044395447
1	0.21428572	0.41032588	1.0	0.0	64.03571	64.44765	289.0	0.0	1000.0	9405.0	0.078375	-0.075414196	0.1433546	0.70823836	-0.77441525	6.987373	6.400774	21.067081	-9.572782	-1.8626451e-09	-0.042942464	1.4901161e-08	0.011131464	0.094657294	-0.016501792	98.50856	-17.60223	0	0	0.46909988	0.0	11.0261	0.008961134	120000	216.25537872314453
2	0.05357143	0.22517	1.0	0.0	65.67857	69.34878	312.0	0.0	1000.0	13433.0	0.07462777777777778	-0.0822258	0.17624187	0.7323497	-0.7663582	6.612321	5.893605	21.877144	-6.8792186	9.313226e-09	-0.041108876	-6.891787e-08	0.009611622	0.07661732	-0.010387901	90.72182	-22.200956	0	0	0.49034968	0.0	11.025158	0.00901028	180000	345.6911132335663
3	0.05357143	0.22517	1.0	0.0	93.42857	83.22642	358.0	0.0	1000.0	19025.0	0.07927083333333333	-0.088274054	0.15654895	0.6006758	-0.6888893	8.093848	7.8514605	35.37285	-8.948637	-9.313226e-10	-0.04039997	-1.0430813e-07	0.00674837	0.06843693	-0.011297654	125.683365	-25.99425	0	0	0.49542943	0.0	11.035209	0.009018181	240000	478.0905237197876
4	0.125	0.3307189	1.0	0.0	80.28571	67.26831	340.0	0.0	1000.0	23770.0	0.07923333333333334	-0.08337978	0.15070984	0.5367171	-0.60041505	8.252804	6.9846	41.18727	-8.783187	4.656613e-09	-0.042035535	5.2154064e-08	0.00794352	0.075917795	-0.013893327	105.38576	-26.115772	0	0	0.48010677	0.0	11.036829	0.008965624	300000	597.5754134654999
5	0.17857143	0.38299304	1.0	0.0	77.07143	58.618275	204.0	0.0	1000.0	28471.0	0.07908611111111111	-0.063513026	0.16010469	0.6968831	-0.62445307	7.987269	5.877862	38.99951	-14.814036	1.3038516e-08	-0.040799193	1.3969839e-08	0.006468376	0.07440555	-0.0131482035	94.846664	-21.302603	0	0	0.49202248	0.0	11.045214	0.008979937	360000	729.1981365680695
6	0.05357143	0.22517	1.0	0.0	78.01786	68.78084	300.0	0.0	1000.0	33546.0	0.07987142857142857	-0.043077104	0.17291607	0.7524264	-0.6296193	7.758416	7.3716574	44.449947	-13.090663	6.9849193e-09	-0.041105576	-7.4505806e-08	0.0051833116	0.07621333	-0.014919352	94.089005	-22.258179	0	0	0.49110302	0.0	11.049195	0.008977318	420000	858.8815035820007
7	0.23214285	0.46256548	2.0	0.0	93.96429	80.50265	326.0	0.0	1000.0	39126.0	0.0815125	-0.08049824	0.1704551	0.5827984	-0.6868392	8.611373	7.769266	43.877098	-8.320914	9.313226e-09	-0.0409096	2.9802322e-08	0.010621911	0.080174014	-0.015793564	139.7342	-35.81552	0	0	0.5046106	0.0	11.0421915	0.008983646	480000	976.0262272357941
8	0.21428572	0.52489066	3.0	0.0	104.19643	75.28789	311.0	0.0	1000.0	45404.0	0.08408148148148148	-0.07254957	0.1857534	0.69183064	-0.57215124	9.246194	7.802526	53.0343	-17.500282	1.21071935e-08	-0.040756337	2.9802322e-08	0.00013854401	0.071369156	-0.009141427	152.13086	-39.792908	0	0	0.49714482	0.0	11.026722	0.009022949	540000	1106.576378583908
9	0.16071428	0.4130369	2.0	0.0	85.85714	68.47169	297.0	0.0	1000.0	50468.0	0.08411333333333333	-0.058284555	0.1784175	0.697219	-0.6154068	9.964119	8.0744295	56.918873	-9.207278	-1.1175871e-08	-0.040361844	0.0	0.0053026415	0.06999414	-0.009237956	154.93677	-44.738167	0	0	0.5020022	0.0	11.027664	0.008983021	600000	1236.0927455425262
