Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.125	0.43898556	2.0	0.0	124.375	157.80415	503.0	0.0	1000.0	3844.0	0.12813333333333332	-0.24722084	0.26369512	1.0091038	-1.6211631	-0.16409047	0.47004825	1.9904327	-1.4529926	-7.4505806e-08	-0.0052920356	-1.7881393e-07	-0.062404007	0.2806545	-0.15195692	547.09296	-378.61517	0.99999994	0.03204876	1.0	1.837877	0.08591901	30000	88.99352860450745
1	0.16666667	0.62360954	3.0	0.0	108.125	146.09937	479.0	0.0	1000.0	7164.0	0.1194	-0.27997288	0.33248112	1.2746867	-1.2283168	11.187611	12.667205	32.46585	-15.140867	0.0	0.017980762	-2.9802322e-08	-0.10572603	0.17050353	-0.048735954	124.05491	-55.690918	1.0320487	0.032447577	1.0	1.8379759	0.28680182	60000	178.01487016677856
2	0.33333334	0.745356	3.0	0.0	93.916664	84.73337	254.0	0.0	1000.0	10071.0	0.1119	-0.23665126	0.30490744	1.6497793	-1.287183	11.265152	13.2776165	40.10434	-17.930681	-1.6763806e-08	-0.0068115685	-2.6077032e-08	-0.029630048	0.18465093	-0.10220915	160.36972	-78.27766	1.0644963	0.03249967	1.0	1.8386397	0.031555567	90000	260.49605989456177
3	0.16666667	0.47140452	2.0	0.0	81.375	78.36816	307.0	0.0	1000.0	12507.0	0.104225	-0.17505564	0.30724868	1.1167487	-1.1051805	11.566769	8.882537	34.925026	-10.8566675	1.4901161e-08	-0.0068893153	5.9604645e-08	-0.018966349	0.0687781	-0.03521372	138.04323	-62.990112	1.096996	0.032363057	2.0	1.8396478	0.013212459	120000	341.29123973846436
4	0.125	0.43898556	2.0	0.0	109.083336	85.5516	294.0	0.0	1000.0	15476.0	0.10317333333333334	-0.0658789	0.23274665	0.95007336	-0.9682894	10.060404	6.3232927	36.425453	-11.669162	2.7939677e-08	-0.014850258	3.3527613e-08	-0.035405114	0.040669322	-0.021212924	178.35023	-62.18496	1.129359	0.03337562	3.0	1.8411889	0.01919512	150000	418.4847846031189
5	0.0	0.0	0.0	0.0	55.208332	88.679184	370.0	0.0	1000.0	16989.0	0.09438333333333333	-0.07379145	0.17466803	0.49125025	-0.76453346	7.5121837	8.682889	34.139828	-18.712402	-2.9802322e-08	-0.005085515	-4.4703484e-08	-0.02399432	0.02537673	-0.010681661	183.0784	-94.72882	1.1627346	0.03174901	2.0	1.8431349	0.033457268	180000	508.31207847595215
6	0.125	0.43898556	2.0	0.0	59.958332	72.06044	301.0	0.0	1000.0	19084.0	0.09087619047619047	-0.036478292	0.13373071	0.36913028	-0.67844325	8.017343	6.8830786	37.192215	-10.1089	-7.450581e-09	-0.0061042123	-1.4901161e-08	-0.027615577	0.03422592	-0.020374134	198.05743	-83.3723	1.1944836	0.030987859	2.0	1.8442329	0.031142905	210000	595.624128818512
7	0.0	0.0	0.0	0.0	54.25	121.32747	463.0	0.0	1000.0	20661.0	0.0860875	-0.07491137	0.1268098	0.4222801	-0.83509785	7.0904155	5.845814	27.51361	-10.313365	-1.4901161e-08	-0.012798624	-2.2351742e-08	-0.037176065	0.019851062	-0.0078022275	268.82562	-153.60995	1.2254715	0.030162573	3.0	1.8446352	0.029514167	240000	679.1820163726807
8	0.125	0.3307189	1.0	0.0	88.375	117.511635	513.0	0.0	1000.0	22926.0	0.08491111111111112	-0.016531488	0.09925493	0.3462739	-0.5580764	4.270411	7.310809	38.25354	-20.9753	-9.685755e-08	-0.011214653	-1.7881393e-07	-0.039944667	0.021720925	-0.010673294	273.67316	-172.99893	1.2556341	0.031311035	2.0	1.8451314	0.04062167	270000	759.8119041919708
9	0.0	0.0	0.0	0.0	55.583332	92.73031	370.0	0.0	1000.0	24356.0	0.08118666666666667	-0.03154161	0.089276135	0.2504836	-0.5791075	7.07919	7.609347	49.830563	-16.611723	0.0	-0.0031859856	-2.9802322e-08	-0.023625698	0.012495386	-0.0056183888	158.7179	-88.81256	1.2869451	0.03068173	2.0	1.8454614	0.03561169	300000	841.7487514019012
10	0.041666668	0.1998263	1.0	0.0	77.791664	100.480095	372.0	0.0	1000.0	26643.0	0.08073636363636363	-0.0533423	0.07604384	0.21959303	-0.4434395	5.206499	5.2131805	36.07342	-9.987246	-5.9604645e-08	-0.010633409	-8.940697e-08	-0.022845741	0.018253284	-0.008930612	214.76044	-103.37276	1.3176268	0.03151071	3.0	1.8461411	0.011715882	330000	932.1859347820282
11	0.16666667	0.47140452	2.0	0.0	53.375	82.04105	314.0	0.0	1000.0	28186.0	0.07829444444444444	-0.047483392	0.10168407	0.3357218	-0.37279114	6.386085	6.1385517	32.78347	-13.963356	0.0	-0.0036908975	3.7252903e-09	-0.010065315	0.02306595	-0.009620865	143.6729	-84.533714	1.3491375	0.030770302	2.0	1.847483	0.011990097	360000	1026.7993655204773
12	0.125	0.43898556	2.0	0.0	42.916668	74.72556	306.0	0.0	1000.0	29776.0	0.07634871794871795	-0.008070549	0.11401808	0.5073521	-0.3414208	5.1094685	6.0196385	32.26129	-13.033424	-3.7252903e-09	-0.019617338	-2.2351742e-08	-0.040672787	0.01803957	-0.008343578	146.28897	-89.61824	1.3799078	0.029711008	6.0	1.8484933	0.018255748	390000	1121.591650724411
13	0.083333336	0.2763854	1.0	0.0	85.625	130.28265	545.0	0.0	1000.0	32163.0	0.07657857142857143	-0.006003875	0.12288988	0.6959081	-0.34663224	6.7845716	9.334327	42.94308	-12.914685	-2.9802322e-08	-0.013679044	0.0	-0.031124387	0.013995568	-0.007650912	287.2093	-192.03363	1.4096189	0.03108728	3.0	1.84919	0.020805929	420000	1203.9275023937225
14	0.125	0.3307189	1.0	0.0	62.375	81.275154	255.0	0.0	1000.0	34118.0	0.07581777777777778	-0.0034275132	0.095593505	0.3943634	-0.41117796	8.026195	8.880115	50.813644	-16.738983	0.0	-0.012625721	2.9802322e-08	-0.028393835	0.016760662	-0.0077527487	180.23758	-128.88087	1.4407061	0.0311656	3.0	1.8486768	0.018618427	450000	1283.813532114029
15	0.20833333	0.64415103	3.0	0.0	53.25	103.90029	476.0	0.0	1000.0	35646.0	0.0742625	-0.012902352	0.094477564	0.47363102	-0.4099164	7.391748	7.1780095	37.853535	-15.798387	0.0	-0.00824468	0.0	-0.029536232	0.026846416	-0.015922768	207.2586	-158.12387	1.4718717	0.030644417	2.0	1.8481569	0.047013137	480000	1365.3326625823975
16	0.125	0.43898556	2.0	0.0	26.666666	76.00037	368.0	0.0	1000.0	36415.0	0.07140196078431373	0.026583519	0.13723959	0.78944004	-0.31331462	5.7708206	8.064405	47.702286	-16.626959	-4.4703484e-08	-0.010783627	-5.9604645e-08	-0.023296345	0.032064304	-0.02059399	165.89267	-123.91466	1.5025162	0.028302193	4.0	1.8485913	0.015940664	510000	1449.6039032936096
17	0.041666668	0.1998263	1.0	0.0	27.0	64.96922	275.0	0.0	1000.0	37214.0	0.06891481481481482	-0.017874114	0.08530546	0.43930143	-0.4564006	2.4840457	4.699429	31.22145	-20.728706	-2.9802322e-08	-0.008439543	-5.9604645e-08	-0.021587014	0.017126303	-0.00852579	92.8121	-68.537704	1.5308183	0.026029825	3.0	1.8497193	0.022481324	540000	1541.5796213150024
18	0.083333336	0.3996526	2.0	0.0	66.083336	130.17647	625.0	0.0	1000.0	39035.0	0.06848245614035088	-0.0051046703	0.10657465	0.43011355	-0.6050261	5.3121204	6.213949	44.278877	-6.79185	5.9604645e-08	-0.011434369	5.9604645e-08	-0.038164362	0.031194132	-0.017959958	218.54477	-161.91922	1.5568482	0.0270257	2.0	1.8499346	0.06798174	570000	1616.7495787143707
19	0.083333336	0.2763854	1.0	0.0	72.875	110.82731	397.0	0.0	1000.0	40851.0	0.068085	-0.021915274	0.0990435	0.6627524	-0.37513873	6.054299	7.190265	51.11985	-9.361073	0.0	-0.0077594914	-1.4901161e-08	-0.021825954	0.019759934	-0.011772126	235.11061	-165.59485	1.5838739	0.028444171	2.0	1.8497597	0.024073862	600000	1694.0145604610443
20	0.20833333	0.40611646	1.0	0.0	44.375	45.437515	174.0	0.0	1000.0	41957.0	0.0665984126984127	0.026963266	0.10359391	0.5076264	-0.42684257	4.585085	5.2712517	42.22578	-7.629744	1.4901161e-08	-0.0068216915	4.4703484e-08	-0.021836717	0.01783632	-0.009543175	70.312	-45.120216	1.612318	0.027723074	2.0	1.8497536	0.027154583	630000	1774.8409368991852
21	0.083333336	0.2763854	1.0	0.0	46.416668	70.13137	238.0	0.0	1000.0	43463.0	0.0658530303030303	-0.011423614	0.10307706	0.6357502	-0.32432842	3.783503	4.08257	28.771978	-6.4009757	0.0	-0.011689886	0.0	-0.026760709	0.039941654	-0.025730848	116.45886	-68.4095	1.6400411	0.027311444	3.0	1.8496374	0.026361328	660000	1855.3732452392578
22	0.041666668	0.1998263	1.0	0.0	65.125	109.911446	446.0	0.0	1000.0	45251.0	0.06558115942028986	-0.011709253	0.13587934	1.0612	-0.41537136	5.0896573	6.3143425	41.33054	-7.7461963	-4.4703484e-08	-0.0085822325	-8.195639e-08	-0.028853942	0.023132682	-0.016205741	195.33752	-102.30101	1.6673526	0.028260827	2.0	1.8490872	0.042648267	690000	1953.4893026351929
23	0.16666667	0.372678	1.0	0.0	43.291668	65.697205	239.0	0.0	1000.0	46629.0	0.0647625	-0.0009010732	0.08786504	0.58264124	-0.2629039	5.3501964	5.3892436	28.095598	-8.255226	-2.9802322e-08	-0.011977397	-4.4703484e-08	-0.03540107	0.014997985	-0.007544847	108.1992	-72.41068	1.6956134	0.027524829	2.0	1.8490996	0.055046488	720000	2034.1484115123749
24	0.083333336	0.2763854	1.0	0.0	53.666668	68.13691	251.0	0.0	1000.0	48469.0	0.06462533333333334	0.021367017	0.11272846	1.1302025	-0.27486804	5.7134113	6.2115765	34.85029	-10.030868	1.3038516e-08	-0.0027327663	3.3527613e-08	-0.023514494	0.026153352	-0.017003084	147.5667	-101.13429	1.7231382	0.027668834	1.0	1.8491273	0.05481465	750000	2115.2126545906067
25	0.29166666	0.6109533	2.0	0.0	54.75	79.14504	279.0	0.0	1000.0	50012.0	0.06411794871794872	0.028088085	0.10928309	0.91056657	-0.38919142	5.7443676	6.1485868	42.495113	-12.767154	-5.7742e-08	-0.0083452165	-1.0430813e-07	-0.021848952	0.026217531	-0.0145210605	119.76128	-80.96443	1.750807	0.02802217	2.0	1.8490368	0.030822758	780000	2193.6366255283356
