Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
3	0.0	0.0	0.0	0.0	0.5	1.3844373	5.0	0.0	0.3	0.90000004	3.0	0.0	94.0	279.33887	932.0	0.0	1000.0	1000.0	11999	-0.008759513	-0.008754654	0.021796688	0.00095424475	0.1215831	0.10000002	84.3606870174408
4	0.5	0.5	1.0	0.0	269.0	298.6143	726.0	0.0	0.3	0.45825756	1.0	0.0	288.2	393.39392	965.0	0.0	1000.0	1000.0	15999	-0.05192236	-0.051929053	0.061809093	0.016617598	0.33544725	0.10000002	191.93221831321716
5	1.0	0.70710677	2.0	0.0	134.25	120.177734	339.0	34.0	3.1	2.6248808	9.0	0.0	166.6	238.27847	670.0	0.0	1000.0	995.3	19999	0.6185242	0.6184775	-0.62955004	0.039071377	0.70609593	0.10000002	300.7288055419922
6	3.5	2.291288	6.0	0.0	149.5	219.80275	529.0	4.0	1.9	1.9723083	5.0	0.0	69.8	115.644104	319.0	0.0	1000.0	1000.0	23999	1.9071426	1.9070894	-1.9312485	0.07629885	0.9381398	0.10000002	408.9800419807434
7	4.25	0.8291562	5.0	3.0	52.0	50.847813	138.0	8.0	6.1	3.3000002	10.0	0.0	64.1	67.37871	220.0	5.0	1000.0	1000.0	27999	4.2186766	4.218697	-4.2666883	0.118507974	1.3581198	0.10000002	517.4664018154144
8	4.75	2.8613808	9.0	1.0	128.25	208.95978	490.0	0.0	2.0	1.7320508	5.0	0.0	5.5	4.56618	14.0	0.0	1000.0	1000.0	31999	6.4986944	6.498671	-6.5235186	0.15284552	1.262579	0.10000002	625.8203485012054
9	6.25	2.8613808	10.0	3.0	24.25	12.557368	39.0	7.0	1.7	2.0518284	5.0	0.0	6.6	11.9766445	41.0	0.0	1000.0	1000.0	35999	7.9626675	7.9626064	-7.970861	0.16655211	1.2734118	0.10000002	733.5001208782196
10	1.75	1.299038	3.0	0.0	49.0	54.410477	134.0	0.0	2.6	2.87054	8.0	0.0	91.9	153.87361	502.0	0.0	811.25	1000.0	39999	9.413178	9.413096	-9.416487	0.17725474	1.3303772	0.10000002	842.5167725086212
11	5.75	2.384848	9.0	3.0	65.25	63.211452	143.0	2.0	2.6	2.9732137	8.0	0.0	8.8	8.13388	25.0	0.0	1000.0	1000.0	43999	10.409545	10.409413	-10.399362	0.20631452	1.3045126	0.10000002	950.2414658069611
12	4.75	2.58602	9.0	2.0	9.0	12.206555	30.0	0.0	4.7	3.0675724	10.0	0.0	146.3	272.14154	821.0	0.0	1000.0	1000.0	47999	11.540852	11.540712	-11.528619	0.2171715	1.3702627	0.10000002	1059.8632657527924
13	4.0	2.529822	7.0	1.0	61.8	81.03184	216.0	1.0	3.0	2.792848	8.0	0.0	50.8	68.20088	223.0	0.0	852.4	1000.0	51999	12.147441	12.147322	-12.118139	0.23463254	1.2961587	0.10000002	1168.5078928470612
14	4.0	1.5811388	6.0	2.0	173.75	178.31206	480.0	34.0	5.1	2.5865035	9.0	1.0	66.3	149.57611	510.0	0.0	1000.0	1000.0	55999	12.430726	12.430513	-12.397221	0.243917	1.318312	0.10000002	1279.0268650054932
15	5.25	1.0897248	7.0	4.0	76.0	106.894806	260.0	0.0	4.0	2.366432	9.0	0.0	30.0	36.504795	114.0	0.0	1000.0	1000.0	59999	12.760909	12.760706	-12.724446	0.25565138	1.3603742	0.10000002	1389.3519442081451
16	8.0	1.5811388	10.0	6.0	28.0	16.093477	51.0	11.0	6.3	4.1964273	13.0	0.0	182.3	299.70322	888.0	0.0	1000.0	1000.0	63999	12.82667	12.826481	-12.770523	0.28728992	1.3487512	0.10000002	1499.1848204135895
17	5.75	1.7853571	8.0	3.0	76.0	51.560642	145.0	4.0	5.3	3.7429936	11.0	0.0	74.4	87.230965	271.0	4.0	1000.0	1000.0	67999	12.940802	12.940751	-12.887885	0.29720405	1.360689	0.10000002	1608.4575519561768
18	6.5	3.2787192	9.0	1.0	98.5	159.11081	374.0	2.0	4.0	3.5777087	11.0	0.0	31.0	55.70099	188.0	0.0	1000.0	1000.0	71999	12.996728	12.996761	-12.932705	0.3083649	1.3233501	0.10000002	1717.374526977539
19	5.75	3.49106	9.0	0.0	17.5	27.5	65.0	0.0	2.9	3.3301654	11.0	0.0	238.2	271.4711	882.0	0.0	1000.0	948.4	75999	12.743676	12.743555	-12.66727	0.3209639	1.2385566	0.10000002	1825.1944994926453
20	5.75	1.9202864	8.0	3.0	21.25	16.678953	47.0	1.0	4.7	3.4942808	11.0	0.0	93.4	126.20001	363.0	0.0	1000.0	1000.0	79999	12.509269	12.509175	-12.435882	0.31524536	1.2555449	0.10000002	1932.861648797989
21	6.25	2.772634	9.0	3.0	133.5	182.83942	450.0	18.0	4.6	3.5552778	11.0	0.0	96.0	169.82108	503.0	0.0	1000.0	1000.0	83999	12.51586	12.515727	-12.441874	0.34099287	1.3297031	0.10000002	2040.4804708957672
22	8.0	2.236068	11.0	5.0	76.25	73.913376	202.0	16.0	5.6	3.7735925	11.0	0.0	30.2	53.942192	186.0	0.0	1000.0	1000.0	87999	12.463061	12.462958	-12.373158	0.35705858	1.3317045	0.10000002	2148.589663743973
23	5.75	2.8613808	8.0	1.0	43.25	47.27248	124.0	6.0	4.4	4.0298886	13.0	0.0	47.7	63.66954	210.0	0.0	1000.0	1000.0	91999	12.212208	12.212081	-12.118647	0.34808233	1.3172535	0.10000002	2256.703052997589
24	8.5	3.354102	12.0	3.0	67.5	107.71374	254.0	1.0	5.7	3.4942813	12.0	1.0	28.2	43.229156	127.0	0.0	1000.0	1000.0	95999	12.042688	12.042546	-11.945382	0.35956526	1.3119711	0.10000002	2365.5869603157043
25	8.0	4.0620193	11.0	1.0	86.25	140.81615	330.0	0.0	4.8	3.6276712	11.0	0.0	96.5	135.99356	404.0	0.0	1000.0	1000.0	99999	11.9184	11.918474	-11.818323	0.37098664	1.3079463	0.10000002	2478.9284365177155
26	9.5	0.8660254	10.0	8.0	28.5	28.084694	72.0	0.0	4.4	4.247352	13.0	0.0	5.0	8.087027	27.0	0.0	1000.0	1000.0	103999	11.837909	11.837829	-11.734754	0.37815297	1.3125116	0.10000002	2589.1957013607025
27	7.5	3.2015622	12.0	3.0	57.0	39.52847	116.0	5.0	3.9	3.3896902	11.0	0.0	127.6	170.24171	477.0	0.0	1000.0	1000.0	107999	11.639043	11.63891	-11.532437	0.37486193	1.2606454	0.10000002	2699.5134789943695
28	10.25	1.47902	12.0	8.0	14.25	7.3271756	23.0	4.0	4.9	3.9102428	12.0	0.0	37.7	90.12441	306.0	0.0	1000.0	932.7	111999	11.50373	11.503729	-11.393254	0.3805149	1.2723671	0.10000002	2806.419902563095
29	9.75	0.8291562	11.0	9.0	9.0	7.3824115	21.0	1.0	4.4	3.3823068	11.0	0.0	134.1	134.1182	375.0	0.0	1000.0	1000.0	115999	11.406632	11.406442	-11.288425	0.38786763	1.288156	0.10000002	2914.5861370563507
30	6.25	3.0310888	10.0	2.0	23.5	22.522211	59.0	0.0	3.8	3.091925	10.0	0.0	175.9	237.70294	741.0	0.0	1000.0	844.8	119999	11.337182	11.337184	-11.220036	0.37357795	1.2988998	0.10000002	3020.5597636699677
31	6.0	2.5495098	9.0	2.0	71.25	121.68273	282.0	0.0	2.4	2.2	7.0	0.0	74.5	160.55234	550.0	0.0	1000.0	1000.0	123999	11.253234	11.253186	-11.134377	0.390945	1.2988254	0.10000002	3128.8386726379395
32	7.0	2.738613	10.0	3.0	11.25	8.613216	23.0	0.0	6.1	3.8587565	13.0	0.0	48.0	100.32149	346.0	0.0	1000.0	1000.0	127999	11.180444	11.180316	-11.059074	0.38902208	1.3021361	0.10000002	3237.4606125354767
33	3.5	4.5	11.0	0.0	217.75	114.4058	386.0	63.0	4.6	3.555278	10.0	0.0	37.0	50.594467	165.0	0.0	1000.0	1000.0	131999	11.043875	11.043871	-10.919967	0.38143536	1.2755415	0.10000002	3346.2331886291504
34	9.5	4.974937	14.0	2.0	45.5	63.472435	154.0	0.0	6.9	4.8052053	16.0	0.0	157.5	202.73395	590.0	0.0	1000.0	1000.0	135999	10.890225	10.890244	-10.764783	0.40011108	1.2886921	0.10000002	3454.455192089081
35	9.0	1.2247449	11.0	8.0	17.75	16.5737	43.0	1.0	4.8	3.7094474	13.0	0.0	49.9	76.49504	231.0	0.0	1000.0	937.9	139999	10.719404	10.719534	-10.58993	0.40338477	1.2926489	0.10000002	3562.6187019348145
36	7.5	4.924429	14.0	1.0	55.0	86.6112	205.0	4.0	5.9	4.205948	14.0	0.0	137.1	230.36948	721.0	0.0	1000.0	972.0	143999	10.585032	10.585025	-10.456838	0.4040477	1.2766929	0.10000002	3671.1135897636414
37	5.0	4.64758	12.0	0.0	125.8	142.39719	325.0	0.0	3.8	4.4676614	13.0	0.0	75.1	105.698105	289.0	0.0	853.8	1000.0	147999	10.564975	10.5650625	-10.435279	0.4109953	1.3036135	0.10000002	3780.8579592704773
