Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
3	0.083333336	0.2763854	1.0	0.0	7.5	24.874685	90.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	-0.043711074	-0.04379603	0.06041894	0.02347668	0.12071631	0.10000002	73.46470022201538
4	0.0	0.0	0.0	0.0	10.25	17.753521	41.0	0.0	0.1	0.29999998	1.0	0.0	7.1	21.300001	71.0	0.0	1000.0	1000.0	15999	-0.08339925	-0.083528444	0.10009092	0.024802897	0.2421965	0.10000002	169.15897464752197
5	1.0	1.7320508	4.0	0.0	46.0	79.67434	184.0	0.0	0.4	0.48989797	1.0	0.0	240.1	349.13794	906.0	0.0	1000.0	1000.0	19999	0.17587505	0.1758588	-0.1607185	0.02359251	0.3703861	0.10000002	260.9173741340637
6	3.5	1.6583124	6.0	2.0	111.5	47.161957	158.0	38.0	2.2	1.4696938	5.0	0.0	58.9	77.60213	272.0	0.0	1000.0	1000.0	23999	0.47604182	0.47604918	-0.45201296	0.0876772	0.5550641	0.10000002	369.43204617500305
7	3.75	1.0897248	5.0	2.0	67.0	42.272923	112.0	0.0	1.3	1.3453624	4.0	0.0	68.3	114.581024	364.0	0.0	1000.0	1000.0	27999	1.2084135	1.2084856	-1.1837015	0.120247155	0.9398595	0.10000002	482.0069844722748
8	3.0	1.8708287	6.0	1.0	87.0	61.061443	163.0	11.0	1.6	2.0099752	7.0	0.0	105.3	227.37505	781.0	0.0	1000.0	743.5	31999	2.6591468	2.6590521	-2.646495	0.13778326	1.224618	0.10000002	599.3594753742218
9	3.5	3.0413814	7.0	0.0	153.5	194.77487	490.0	19.0	1.8	2.0880613	7.0	0.0	6.5	13.230646	38.0	0.0	1000.0	1000.0	35999	4.002631	4.0026226	-3.984179	0.15382123	1.2451797	0.10000002	712.7667582035065
10	3.0	1.4142135	5.0	1.0	127.75	189.58029	455.0	0.0	1.0	1.3416407	4.0	0.0	22.0	27.964262	91.0	0.0	1000.0	1000.0	39999	5.047105	5.0471473	-5.0214972	0.1577803	1.2265766	0.10000002	825.7039725780487
11	3.25	2.1650636	6.0	0.0	99.75	26.032433	131.0	62.0	1.5	1.2041595	4.0	0.0	0.7	2.1000001	7.0	0.0	1000.0	1000.0	43999	5.5429	5.5429444	-5.5021467	0.17926538	1.1837976	0.10000002	938.6165063381195
12	2.5	1.8027756	5.0	0.0	16.0	27.712812	64.0	0.0	1.3	0.781025	3.0	0.0	84.6	191.34952	654.0	0.0	1000.0	1000.0	47999	5.8946342	5.8947864	-5.855959	0.20849112	1.2065251	0.10000002	1052.8581578731537
13	3.5	1.118034	5.0	2.0	94.75	72.23356	181.0	0.0	2.5	2.156386	7.0	0.0	23.8	37.62127	103.0	0.0	1000.0	1000.0	51999	6.4252486	6.425289	-6.3882394	0.22583932	1.2717675	0.10000002	1168.7477233409882
14	2.25	0.4330127	3.0	2.0	34.0	36.558174	87.0	0.0	3.2	2.0880613	6.0	0.0	63.3	160.68607	542.0	0.0	1000.0	1000.0	55999	6.832023	6.8319645	-6.7859416	0.2520959	1.2653	0.10000002	1283.2444188594818
15	3.25	0.8291562	4.0	2.0	52.5	33.648922	89.0	0.0	1.2	1.5362291	5.0	0.0	76.6	199.31844	671.0	0.0	993.5	1000.0	59999	7.2894425	7.289304	-7.2386	0.28637257	1.3234651	0.10000002	1396.7747259140015
16	3.5	1.118034	5.0	2.0	21.5	16.918924	43.0	0.0	1.0	1.7888544	6.0	0.0	41.8	94.334305	318.0	0.0	1000.0	1000.0	63999	7.6198463	7.61991	-7.564587	0.296088	1.3007481	0.10000002	1509.5442938804626
17	1.75	0.8291562	3.0	1.0	229.75	202.92902	556.0	0.0	0.8	1.077033	3.0	0.0	130.0	262.48315	881.0	0.0	1000.0	1000.0	67999	7.7758136	7.77583	-7.7167916	0.289935	1.3092107	0.10000002	1621.9492754936218
18	1.5	0.8660254	2.0	0.0	134.5	154.04788	390.0	0.0	2.0	2.7202942	8.0	0.0	10.8	15.412981	48.0	0.0	1000.0	1000.0	71999	7.8663383	7.866321	-7.810502	0.30055746	1.3754876	0.10000002	1736.7390038967133
19	3.0	1.5811388	5.0	1.0	75.25	44.633926	145.0	27.0	0.9	1.7578394	6.0	0.0	97.2	274.13272	919.0	0.0	1000.0	1000.0	75999	8.11011	8.110153	-8.055448	0.33254334	1.4085145	0.10000002	1849.6915333271027
20	2.0	1.2247449	3.0	0.0	0.0	0.0	0.0	0.0	2.5	2.0615528	6.0	0.0	21.1	27.790108	83.0	0.0	1000.0	1000.0	79999	8.231073	8.231161	-8.171843	0.34518826	1.4011394	0.10000002	1963.4266686439514
21	3.5	2.1794496	7.0	1.0	69.25	75.21095	180.0	0.0	1.8	1.8867962	6.0	0.0	52.5	149.59897	501.0	0.0	1000.0	1000.0	83999	8.46122	8.461165	-8.397863	0.3435135	1.3889873	0.10000002	2077.301937818527
22	2.5	2.6925824	7.0	0.0	131.0	214.38516	502.0	0.0	2.1	1.8138356	6.0	0.0	13.1	16.996765	56.0	0.0	1000.0	1000.0	87999	8.383964	8.383967	-8.314243	0.3456757	1.3622229	0.10000002	2190.971224308014
23	2.5	1.8027756	5.0	0.0	61.25	75.52938	185.0	0.0	0.7	1.0049876	3.0	0.0	49.0	130.24438	438.0	0.0	1000.0	1000.0	91999	8.245688	8.245752	-8.177354	0.3551349	1.3655446	0.10000002	2304.660113811493
24	2.75	1.6393596	4.0	0.0	12.25	12.376894	27.0	0.0	3.8	3.3105888	11.0	0.0	10.0	15.601282	41.0	0.0	1000.0	1000.0	95999	8.200012	8.200019	-8.131535	0.3503769	1.3815507	0.10000002	2417.967821598053
25	3.25	2.046338	5.0	0.0	39.25	36.683613	90.0	0.0	1.1	1.3	3.0	0.0	95.7	234.43124	794.0	0.0	1000.0	1000.0	99999	8.208848	8.208776	-8.138959	0.35445762	1.4031314	0.10000002	2531.8730313777924
26	4.0	1.5811388	6.0	2.0	76.5	80.99537	199.0	0.0	2.4	2.1071308	6.0	0.0	103.0	244.0922	822.0	0.0	1000.0	1000.0	103999	8.256532	8.256701	-8.179488	0.354981	1.413117	0.10000002	2652.610094308853
27	2.0	2.0	4.0	0.0	236.5	248.72926	611.0	0.0	1.6	1.7435596	6.0	0.0	16.2	30.798704	95.0	0.0	1000.0	1000.0	107999	8.101415	8.101536	-8.015875	0.37806153	1.3686591	0.10000002	2776.132462978363
28	2.5	1.118034	4.0	1.0	71.25	65.86871	164.0	0.0	1.2	1.6	5.0	0.0	1.5	3.2015622	10.0	0.0	763.5	1000.0	111999	7.9145265	7.9146357	-7.8329153	0.40634602	1.3751783	0.10000002	2890.583625793457
29	3.5	2.291288	6.0	0.0	51.75	40.65941	93.0	0.0	1.3	1.5524174	5.0	0.0	38.5	94.5	315.0	0.0	1000.0	1000.0	115999	7.7164836	7.7166	-7.630747	0.43351987	1.3691462	0.10000002	3003.1659162044525
