Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
0	0.16666667	0.372678	1.0	0.0	77.208336	100.79847	429.0	0.0	1000.0	2242.0	0.07473333333333333	-0.25134337	0.26569265	0.90805966	-1.3364698	-0.11758049	0.46769962	1.5420512	-1.3316692	-2.9802322e-08	-0.03132247	-4.4703484e-08	-0.05750148	0.37133524	-0.17790002	307.12784	-160.8452	0.99999994	0.03189546	0.6357439	0.0	1.837877	0.008635791	30000	40.56734013557434
1	0.083333336	0.2763854	1.0	0.0	62.916668	98.74332	459.0	0.0	1000.0	4202.0	0.07003333333333334	-0.29699928	0.3734603	1.5168388	-1.9605039	4.2459884	8.309644	29.829643	-11.744802	-7.450581e-09	-0.025724681	-1.4901161e-08	-0.04952328	0.23042847	-0.054869305	163.15463	-74.408714	1.0318954	0.03179705	0.75471264	0.0	1.8683517	0.008198154	60000	95.56068229675293
2	0.041666668	0.1998263	1.0	0.0	48.375	65.415855	201.0	0.0	1000.0	5864.0	0.06515555555555555	-0.3595446	0.2798351	0.9180163	-1.6645466	3.5153139	9.61872	47.257313	-14.491719	-3.7252903e-09	-0.029703196	1.4901161e-08	-0.054506365	0.19890794	-0.03440745	76.96782	-42.691956	1.0636925	0.0306772	0.6697046	0.0	1.878093	0.008471599	90000	199.00901198387146
3	0.041666668	0.1998263	1.0	0.0	36.666668	76.54284	358.0	0.0	1000.0	7134.0	0.05945	-0.29355514	0.37912008	1.5741678	-1.6243606	4.576644	10.973542	55.55284	-15.508838	2.2351742e-08	-0.032370362	1.8626451e-08	-0.05818852	0.22528212	-0.06744401	69.219505	-42.661396	1.0943696	0.028410673	0.6391071	0.0	1.8872881	0.008221298	120000	294.618643283844
4	0.16666667	0.47140452	2.0	0.0	32.375	44.394833	162.0	0.0	1000.0	8035.0	0.053566666666666665	-0.26645312	0.3145768	0.93093204	-1.8564941	2.0974693	6.2316604	61.897465	-20.480299	-9.313226e-09	-0.02334198	-2.9802322e-08	-0.04173539	0.24117917	-0.06096708	28.487555	-13.847254	1.1227803	0.026150107	0.86357117	0.0	1.9098746	0.009294495	150000	400.29803824424744
5	0.041666668	0.1998263	1.0	0.0	13.0	33.411575	124.0	0.0	1000.0	8550.0	0.0475	-0.33690932	0.36457595	1.6791285	-1.6262766	2.1724427	6.0788198	54.10869	-22.472672	-1.1175871e-08	-0.018263873	-2.0489097e-08	-0.030437374	0.21871635	-0.065998	23.822098	-17.605947	1.1489304	0.019416928	1.0978712	0.0	1.9210318	0.008619666	180000	496.07532572746277
6	0.16666667	0.47140452	2.0	0.0	23.166666	26.617142	89.0	0.0	1000.0	9597.0	0.0457	-0.34474608	0.38505918	1.9826816	-1.478713	1.6873405	5.356626	57.98899	-12.270499	1.1175871e-08	-0.020221628	7.450581e-09	-0.03620339	0.22616206	-0.08454144	33.82273	-17.438541	1.1683474	0.01663673	0.96164894	0.0	1.9427414	0.008259786	210000	598.8021802902222
7	0.041666668	0.1998263	1.0	0.0	12.375	17.874126	58.0	0.0	1000.0	10110.0	0.042125	-0.21557891	0.35087514	1.5772558	-1.3059863	1.4689193	4.811693	57.856117	-13.383838	-1.3969839e-08	-0.017416412	-7.450581e-09	-0.028752679	0.1428859	-0.04459592	21.564552	-15.102947	1.1849841	0.011501193	1.1513643	0.0	1.9286413	0.008536011	240000	697.5680739879608
8	0.041666668	0.1998263	1.0	0.0	26.375	44.97945	186.0	0.0	1000.0	10887.0	0.040322222222222225	-0.3392384	0.35515842	0.894442	-1.5915954	1.8235857	6.08484	59.68098	-13.6685295	1.1175871e-08	-0.018387271	1.8626451e-08	-0.030566355	0.10680136	-0.040431947	26.156136	-16.990465	1.1964853	0.010583878	1.0996919	0.0	1.9624393	0.008615371	270000	795.5460760593414
9	0.041666668	0.1998263	1.0	0.0	31.875	53.25905	212.0	0.0	1000.0	11790.0	0.0393	-0.28800687	0.36500552	1.3004117	-1.6348534	1.8639922	5.8360186	62.73529	-11.411401	-7.450581e-09	-0.023046447	-1.4901161e-08	-0.04000826	0.134545	-0.044456817	36.9861	-23.273039	1.2070692	0.011066556	0.91670513	0.0	1.9849219	0.008086657	300000	887.3066506385803
