Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11	7.75	2.1650636	11.0	5.0	64.5	59.985416	165.0	10.0	7.7	4.712749	14.0	0.0	87.3	101.69076	316.0	2.0	1000.0	1000.0	43999	5.6469727	3.4037259	24.859982	-3.6305873	5.646887	3.4032974	24.652903	-3.517503	-5.7708263	0.18206216	525.66259765625
12	7.25	3.5619516	12.0	2.0	73.5	56.773674	146.0	3.0	7.3	3.132092	11.0	1.0	88.1	114.75666	411.0	5.0	1000.0	1000.0	47999	6.133794	3.491706	26.5963	-4.880603	6.133876	3.491286	25.338448	-5.0596385	-6.2621884	0.21843283	577.7017056941986
13	6.25	2.1650636	9.0	3.0	67.25	67.13931	182.0	16.0	4.6	2.1999998	8.0	1.0	142.2	110.19601	322.0	3.0	1000.0	1000.0	51999	6.323132	3.538536	28.154951	-5.331711	6.3231926	3.5383353	27.99267	-5.416402	-6.434175	0.2345485	623.8423631191254
14	8.5	1.8027756	11.0	6.0	21.25	7.5622416	33.0	12.0	6.5	4.1291647	14.0	0.0	145.9	209.28566	707.0	1.0	1000.0	1000.0	55999	6.40332	3.6125329	28.608555	-5.631852	6.4035373	3.6114957	28.497812	-6.1669226	-6.503877	0.26269785	669.9994056224823
15	4.5	1.118034	6.0	3.0	111.25	62.72709	186.0	12.0	3.2	2.2715633	7.0	1.0	138.4	232.49396	766.0	0.0	1000.0	947.3	59999	6.3826942	3.6200964	27.809996	-7.7101374	6.382569	3.619733	27.614252	-8.189198	-6.5002966	0.2720318	715.892838716507
16	5.75	3.9607449	11.0	0.0	49.75	56.66293	145.0	1.0	8.4	2.9051678	14.0	4.0	94.8	124.466705	448.0	1.0	1000.0	1000.0	63999	6.3343506	3.6362877	27.918877	-9.477195	6.3343	3.6358738	27.57584	-8.524965	-6.452128	0.2886665	765.7653584480286
17	8.75	3.8971143	14.0	3.0	77.75	86.56898	225.0	2.0	5.3	3.0347981	11.0	1.0	208.4	243.54268	808.0	1.0	1000.0	940.4	67999	6.3554444	3.6230428	27.434988	-7.61066	6.3554106	3.6227086	27.689505	-6.3853307	-6.4636292	0.28644878	811.3279600143433
18	6.75	2.58602	10.0	3.0	49.75	10.059199	64.0	38.0	9.1	3.176476	13.0	1.0	45.4	27.91129	77.0	2.0	960.75	1000.0	71999	6.38554	3.6286204	27.38405	-9.160688	6.38547	3.6285741	27.18425	-9.213765	-6.4963303	0.29767242	857.8397946357727
19	9.25	2.8613808	13.0	6.0	41.0	32.116974	85.0	6.0	8.8	3.8157568	14.0	3.0	44.4	76.9444	269.0	0.0	1000.0	1000.0	75999	6.4112225	3.7174253	27.493473	-8.729024	6.4111977	3.717483	26.914888	-10.124409	-6.5266337	0.3097911	909.0597302913666
20	6.2	4.7916594	13.0	1.0	72.0	116.80411	302.0	0.0	8.7	3.1638584	13.0	1.0	55.5	70.7591	259.0	1.0	875.2	1000.0	79999	6.3949375	3.8030834	26.738415	-10.004038	6.3948646	3.803012	26.392384	-10.266359	-6.4936466	0.31015506	958.230742931366
21	8.5	4.7169905	14.0	1.0	133.25	167.21898	419.0	1.0	7.1	3.9357338	13.0	1.0	62.9	80.184105	232.0	0.0	1000.0	981.9	83999	6.4920063	3.8696795	25.31346	-11.268782	6.4918637	3.8701046	25.415348	-11.7274	-6.5989385	0.3282928	1008.5075507164001
22	7.75	4.43706	13.0	1.0	141.75	204.036	493.0	2.0	6.0	4.07431	13.0	0.0	112.8	230.7734	778.0	0.0	1000.0	1000.0	87999	6.584757	3.8996933	25.416489	-11.59089	6.5848155	3.899117	25.472977	-11.235169	-6.675395	0.3319151	1057.0248079299927
23	6.75	3.344772	9.0	1.0	110.0	117.57338	313.0	28.0	8.4	3.6386812	13.0	2.0	95.8	114.44195	341.0	7.0	1000.0	1000.0	91999	6.5966096	3.9707685	26.633347	-11.766736	6.5967817	3.9705615	26.360023	-11.466063	-6.6926813	0.34262726	1104.7837677001953
24	3.25	3.112475	8.0	0.0	247.75	142.09921	423.0	100.0	6.6	3.4117444	11.0	1.0	127.5	143.32428	434.0	3.0	1000.0	1000.0	95999	6.58091	3.9770823	25.49289	-12.576263	6.5810127	3.976534	25.662806	-12.863603	-6.680122	0.35458484	1155.0526990890503
25	11.75	1.0897248	13.0	10.0	15.0	12.186058	32.0	2.0	9.5	3.8535697	14.0	0.0	82.1	142.35199	498.0	4.0	1000.0	1000.0	99999	6.577731	4.001266	25.288963	-11.310025	6.5772886	4.0018907	25.618803	-10.811519	-6.674983	0.36207363	1205.73513174057
26	9.0	3.3166249	12.0	4.0	35.0	47.523678	117.0	1.0	7.3	5.139066	14.0	0.0	130.1	181.44995	512.0	0.0	1000.0	1000.0	103999	6.5474386	3.9985263	25.694414	-10.825085	6.5476837	3.9982917	24.817074	-11.197182	-6.6458964	0.36766484	1256.7710683345795
27	6.5	4.7169905	11.0	0.0	197.75	230.03627	582.0	19.0	6.9	3.6455452	12.0	0.0	107.0	194.18445	683.0	5.0	1000.0	1000.0	107999	6.516569	4.0033126	23.758791	-10.380507	6.516659	4.003414	23.497341	-10.7968	-6.6145654	0.36273125	1303.0037500858307
28	2.0	1.2247449	3.0	0.0	526.25	194.32109	805.0	267.0	4.7	4.5836663	12.0	0.0	209.6	333.69815	924.0	0.0	1000.0	1000.0	111999	6.487788	4.007325	24.89877	-9.186903	6.487797	4.007458	24.048063	-8.959094	-6.578862	0.3592363	1352.6440832614899
29	5.5	4.7169905	12.0	1.0	316.5	281.23343	637.0	2.0	5.6	4.2708316	13.0	0.0	159.4	254.48859	853.0	0.0	1000.0	1000.0	115999	6.4504857	4.0212035	24.78955	-8.916496	6.4504776	4.0215154	24.561766	-8.429045	-6.5350585	0.35372522	1403.914927482605
30	7.0	4.3011627	11.0	0.0	109.0	172.64848	408.0	5.0	8.6	4.4542117	15.0	0.0	75.0	124.29401	437.0	0.0	1000.0	1000.0	119999	6.401483	4.0614915	24.188309	-9.459883	6.4016805	4.061558	23.854559	-9.05792	-6.484329	0.35669234	1451.735780954361
31	7.5	5.0249376	13.0	2.0	156.75	153.88205	351.0	2.0	8.7	3.1320918	13.0	3.0	50.3	55.1	199.0	2.0	996.25	1000.0	123999	6.316776	4.076396	24.542017	-8.550006	6.316474	4.0770984	24.750368	-9.124421	-6.412363	0.36872035	1501.0324964523315
32	3.0	0.70710677	4.0	2.0	353.25	229.03426	742.0	160.0	8.0	2.8635643	13.0	2.0	95.6	130.65771	458.0	2.0	1000.0	1000.0	127999	6.1973925	4.0892563	24.73895	-8.946753	6.1974206	4.089723	24.054676	-9.809233	-6.293224	0.38174528	1550.671583890915
33	6.4	4.9638696	13.0	1.0	100.0	111.292404	264.0	0.0	8.1	3.7536647	15.0	3.0	119.4	173.4435	605.0	5.0	847.6	1000.0	131999	6.082766	4.122373	23.790539	-9.610926	6.0828843	4.1223745	23.661774	-10.284416	-6.1661406	0.37943214	1600.434888601303
34	7.0	3.6742346	11.0	2.0	179.25	206.97992	520.0	3.0	5.5	3.2939339	11.0	1.0	198.4	212.77179	731.0	0.0	1000.0	1000.0	135999	5.966457	4.154905	24.087246	-10.785356	5.966345	4.1551695	22.90312	-10.241142	-6.0584183	0.38732228	1650.566558599472
35	10.75	0.8291562	12.0	10.0	19.5	10.161201	30.0	4.0	8.5	3.6124785	12.0	1.0	133.3	193.79477	553.0	0.0	1000.0	1000.0	139999	5.8674736	4.184077	22.731	-10.00993	5.8677464	4.1836333	23.572618	-9.740565	-5.9564185	0.39579576	1699.0540823936462
36	9.0	3.391165	14.0	5.0	104.75	95.22178	229.0	3.0	6.0	3.794733	13.0	0.0	131.7	166.86044	440.0	0.0	1000.0	849.5	143999	5.761127	4.1940312	22.472406	-10.070235	5.7612433	4.193468	21.93711	-9.010991	-5.83804	0.3947231	1745.4018714427948
37	5.75	4.43706	11.0	0.0	226.25	313.3755	767.0	20.0	6.8	3.8157568	13.0	0.0	143.5	208.164	728.0	0.0	1000.0	929.5	147999	5.656537	4.2430525	23.007347	-10.757927	5.6568375	4.2425747	21.790712	-9.520705	-5.739257	0.4026539	1793.5976972579956
38	7.75	3.6996622	13.0	3.0	84.25	71.28946	189.0	0.0	7.2	3.5156791	13.0	2.0	101.6	92.14032	311.0	15.0	1000.0	1000.0	151999	5.54279	4.2788134	22.035067	-9.9463005	5.541504	4.280189	22.14267	-9.369647	-5.6201053	0.42145056	1841.243810892105
39	7.0	4.358899	12.0	0.0	280.0	355.26962	882.0	10.0	7.0	3.1304953	10.0	0.0	132.7	181.73555	613.0	25.0	1000.0	1000.0	155999	5.4278817	4.327561	22.540485	-8.035793	5.4266324	4.3298883	22.117006	-9.156353	-5.5117326	0.4143971	1889.1781771183014
40	7.0	1.2247449	9.0	6.0	77.5	43.419464	121.0	6.0	7.1	3.1128764	12.0	1.0	81.4	81.39435	307.0	0.0	1000.0	908.7	159999	5.311064	4.3807163	21.86523	-8.422913	5.310996	4.3814573	23.296898	-8.421722	-5.3833046	0.4184303	1938.8120934963226
41	6.75	4.918079	13.0	1.0	215.25	324.11215	774.0	0.0	7.8	4.6647615	15.0	0.0	96.6	117.11208	337.0	0.0	1000.0	1000.0	163999	5.1993318	4.3799005	22.441309	-10.179355	5.1999445	4.379041	22.533272	-9.952512	-5.283156	0.41595477	1990.0336275100708
42	10.75	1.47902	13.0	9.0	19.0	13.472194	37.0	2.0	7.7	4.313931	15.0	1.0	81.9	106.42692	345.0	0.0	1000.0	1000.0	167999	5.150901	4.369377	21.970284	-10.786366	5.1514235	4.368525	21.4729	-10.4781475	-5.2386084	0.41958854	2038.7675364017487
43	7.0	2.738613	10.0	3.0	131.25	93.29356	246.0	33.0	8.9	3.645545	14.0	2.0	25.5	22.70793	87.0	5.0	1000.0	1000.0	171999	5.1103945	4.355125	22.602142	-11.051279	5.11089	4.35473	21.585716	-10.626105	-5.19478	0.4137621	2084.8362629413605
44	10.75	2.384848	14.0	8.0	29.75	24.324627	69.0	4.0	9.6	3.4409301	15.0	3.0	61.2	76.45626	279.0	5.0	1000.0	1000.0	175999	5.086408	4.3249044	20.67053	-9.405982	5.0870934	4.323639	20.552069	-9.097246	-5.16284	0.413226	2132.688818693161
45	3.5	2.6925824	8.0	1.0	309.0	215.42747	576.0	48.0	7.8	4.707441	13.0	1.0	153.1	186.72195	527.0	0.0	1000.0	1000.0	179999	5.0836725	4.270626	21.258932	-9.022285	5.084024	4.2702594	21.27735	-8.557341	-5.165581	0.3988813	2184.729207277298
46	7.75	3.7666297	12.0	2.0	194.25	182.88982	447.0	17.0	6.2	3.8935843	15.0	0.0	225.2	205.5781	669.0	1.0	1000.0	1000.0	183999	5.08421	4.271202	21.052435	-7.8508873	5.084155	4.2716074	20.301691	-7.8829403	-5.158086	0.3968015	2231.4602613449097
47	11.5	2.291288	14.0	8.0	11.0	17.334936	41.0	0.0	5.4	3.2619014	11.0	2.0	167.1	171.11485	513.0	0.0	1000.0	1000.0	187999	5.0871673	4.3000035	22.02458	-7.7104955	5.0875125	4.2996364	22.159212	-7.6289806	-5.1472945	0.40164244	2280.491651535034
48	6.25	2.58602	9.0	2.0	46.75	20.837166	70.0	25.0	10.3	1.9	13.0	6.0	38.7	31.594461	90.0	6.0	1000.0	1000.0	191999	5.0655394	4.3318605	22.489338	-8.068788	5.065585	4.331674	21.907413	-8.361615	-5.1344767	0.4045882	2327.2738687992096
49	11.5	1.5	14.0	10.0	23.25	16.931849	40.0	3.0	7.9	4.2059484	14.0	0.0	52.7	74.49436	244.0	0.0	1000.0	1000.0	195999	5.0489593	4.3442316	22.371212	-7.8271675	5.049018	4.344211	22.499315	-8.050573	-5.127174	0.4132589	2378.629977941513
50	8.25	5.402546	14.0	0.0	161.0	254.19186	601.0	0.0	9.3	3.6345565	14.0	0.0	55.6	79.90394	289.0	6.0	1000.0	1000.0	199999	5.068498	4.356845	22.010906	-7.158089	5.0685234	4.356869	21.9968	-7.291291	-5.1470685	0.41343915	2424.9452559947968
51	8.0	6.595453	16.0	1.0	152.25	153.64957	365.0	2.0	6.4	3.638681	11.0	0.0	142.6	121.00016	313.0	5.0	1000.0	1000.0	203999	5.0468264	4.3511267	22.181759	-7.729692	5.0468965	4.350943	21.054527	-7.6295133	-5.1109014	0.41612774	2470.9268250465393
52	9.25	3.5619516	14.0	4.0	90.75	136.00804	326.0	3.0	9.5	4.104875	17.0	1.0	84.6	123.70707	384.0	2.0	1000.0	1000.0	207999	5.0392175	4.357414	20.865482	-8.377961	5.039243	4.357522	21.072208	-7.944603	-5.1066604	0.41920227	2520.19975733757
53	6.5	5.0249376	14.0	1.0	70.75	94.40173	232.0	0.0	11.9	1.5779735	14.0	9.0	29.9	45.793995	166.0	3.0	1000.0	1000.0	211999	4.9976063	4.3769226	21.650507	-8.994949	4.9975114	4.3771477	20.49162	-9.172924	-5.0724573	0.42446026	2569.826430082321
54	9.25	4.6029882	15.0	3.0	74.0	97.05926	239.0	0.0	10.8	3.2802439	15.0	5.0	63.1	97.39758	343.0	2.0	1000.0	1000.0	215999	5.0200596	4.3747454	21.257278	-10.347467	5.0200253	4.3743834	20.107101	-9.013923	-5.0744133	0.4169504	2617.1917366981506
55	9.75	4.145781	14.0	3.0	56.5	81.08175	196.0	0.0	9.6	3.9799497	15.0	1.0	103.3	117.59681	309.0	3.0	1000.0	1000.0	219999	5.0055823	4.3711534	21.751806	-10.761027	5.0053496	4.371436	20.05188	-10.256933	-5.077672	0.42384174	2665.3423137664795
56	10.0	2.738613	13.0	6.0	43.0	45.64537	120.0	4.0	9.2	2.8913665	12.0	4.0	28.9	34.17733	123.0	3.0	1000.0	1000.0	223999	5.0282655	4.3845944	21.739653	-11.118694	5.0281024	4.3849163	20.780151	-10.239	-5.1044817	0.4276379	2712.65931391716
57	5.25	4.2646804	10.0	1.0	279.0	322.7135	819.0	27.0	6.7	5.2924476	14.0	0.0	140.4	199.75995	506.0	0.0	1000.0	1000.0	227999	5.0161386	4.3764076	20.745398	-9.8329315	5.0162854	4.376471	20.724842	-8.977071	-5.0893164	0.43449372	2760.233771085739
58	8.75	2.4874685	11.0	5.0	77.0	83.886826	212.0	0.0	7.9	4.9284887	15.0	0.0	161.7	271.28217	911.0	0.0	1000.0	1000.0	231999	4.971699	4.3472476	22.811806	-9.861478	4.9719586	4.347267	21.588696	-10.133421	-5.046754	0.43814683	2808.212219953537
59	7.75	3.269174	12.0	3.0	89.0	123.35923	302.0	6.0	7.5	4.2011905	12.0	0.0	119.2	129.77888	364.0	17.0	1000.0	1000.0	235999	4.9223742	4.3065577	23.287683	-9.468832	4.9222565	4.307191	21.258347	-9.619175	-4.9960556	0.429419	2855.737179517746
60	8.5	5.17204	14.0	0.0	112.0	147.14789	363.0	0.0	8.7	3.579106	14.0	3.0	102.6	158.39835	530.0	6.0	1000.0	1000.0	239999	4.9132414	4.3019385	22.183582	-9.182777	4.913097	4.3023734	22.891378	-9.867464	-4.965473	0.4354958	2905.566209077835
61	7.75	4.918079	12.0	0.0	187.25	230.78928	578.0	10.0	7.5	4.224926	14.0	1.0	157.7	189.6091	591.0	2.0	1000.0	1000.0	243999	4.907319	4.298513	22.518698	-9.2215185	4.907049	4.298943	21.781977	-9.244563	-4.967733	0.4355664	2955.1035001277924
62	7.25	3.9607449	14.0	4.0	300.25	263.54446	587.0	3.0	8.2	2.4819348	13.0	4.0	90.6	77.32166	295.0	9.0	1000.0	1000.0	247999	4.876738	4.2899714	22.340233	-9.518955	4.876817	4.289827	22.187855	-9.54698	-4.9340067	0.41858435	3004.258849620819
63	10.25	2.1650636	13.0	7.0	34.75	26.051632	70.0	0.0	10.1	2.7	15.0	5.0	19.8	18.274572	52.0	0.0	1000.0	1000.0	251999	4.8739886	4.290977	23.09279	-8.656148	4.8740916	4.2905035	21.602116	-9.354416	-4.9313464	0.42615983	3054.45635843277
64	6.25	6.259992	13.0	0.0	283.5	296.77054	715.0	5.0	8.0	5.0	14.0	0.0	88.1	211.23042	718.0	0.0	1000.0	1000.0	255999	4.8817725	4.3220367	22.608871	-8.265167	4.881984	4.321199	22.611526	-7.777809	-4.9452686	0.42424694	3102.4499835968018
65	7.75	3.6314597	12.0	2.0	98.5	117.75504	300.0	8.0	6.9	5.664804	13.0	0.0	280.4	339.29285	878.0	5.0	1000.0	1000.0	259999	4.9213977	4.353472	21.628336	-8.492773	4.921599	4.3526	21.519274	-8.142286	-4.987169	0.42779127	3152.627282142639
66	8.75	5.3091903	13.0	0.0	116.0	160.69225	394.0	12.0	7.5	4.104875	15.0	1.0	155.3	133.0271	376.0	1.0	1000.0	1000.0	263999	4.948661	4.3615866	22.169619	-8.43071	4.9485583	4.3612266	21.196482	-7.9663706	-5.0145707	0.43270198	3203.124169111252
67	10.0	1.4142135	12.0	8.0	28.0	17.81853	47.0	0.0	8.6	4.5431266	14.0	1.0	112.7	186.5787	596.0	2.0	1000.0	1000.0	267999	4.9709625	4.382685	22.38722	-8.5503235	4.9709725	4.3819323	22.317457	-8.000819	-5.027837	0.44074267	3255.3910784721375
68	8.25	4.81534	12.0	0.0	100.0	144.69797	350.0	0.0	9.1	3.5341194	13.0	0.0	71.2	104.581825	352.0	8.0	1000.0	1000.0	271999	4.9732513	4.3923635	21.791372	-8.4115	4.9733677	4.3918095	21.861593	-8.432192	-5.0343494	0.4416857	3302.6832823753357
69	4.75	5.7172985	14.0	0.0	290.0	181.55577	509.0	8.0	7.5	4.248529	14.0	1.0	150.4	240.17625	717.0	1.0	1000.0	1000.0	275999	4.990284	4.404619	21.715494	-8.396033	4.9902816	4.404086	21.384436	-8.449277	-5.051742	0.44038957	3352.106865167618
70	6.25	3.7666297	10.0	0.0	254.25	362.02997	881.0	27.0	8.7	4.428318	16.0	0.0	116.3	189.03654	584.0	0.0	1000.0	1000.0	279999	4.98613	4.4458375	21.507854	-9.116705	4.9859667	4.4453526	21.969944	-8.376184	-5.0434947	0.45795476	3402.0092828273773
71	9.75	3.8971143	12.0	3.0	65.5	97.643486	234.0	2.0	9.4	3.7469985	13.0	0.0	92.0	148.88318	509.0	0.0	1000.0	1000.0	283999	4.994322	4.4369593	22.023775	-8.907522	4.99468	4.436089	22.366274	-8.792896	-5.0692635	0.44579086	3456.2685718536377
72	10.75	4.085034	14.0	4.0	106.5	152.04028	367.0	0.0	9.8	4.3772135	15.0	1.0	45.0	72.09993	257.0	0.0	1000.0	1000.0	287999	5.0240536	4.4333715	23.744125	-9.585516	5.0240526	4.4328523	22.884739	-8.955995	-5.0822277	0.4482635	3504.664321899414
73	9.5	1.8027756	12.0	7.0	50.75	30.243801	99.0	16.0	8.0	4.289522	13.0	0.0	203.7	256.38956	624.0	7.0	1000.0	1000.0	291999	5.0282354	4.4518094	24.617554	-9.542245	5.0282083	4.451378	23.930374	-9.134206	-5.0901427	0.4502425	3555.8068113327026
74	10.25	1.9202864	13.0	8.0	24.25	15.562374	42.0	1.0	8.5	3.0083218	13.0	5.0	58.5	58.72521	196.0	0.0	1000.0	1000.0	295999	5.0367346	4.4725566	24.33003	-9.369046	5.0367494	4.4722133	23.90773	-9.48924	-5.097918	0.4640591	3602.858811378479
75	8.5	3.5	12.0	3.0	89.25	120.35235	296.0	4.0	7.7	3.4655447	12.0	0.0	169.2	194.88858	671.0	14.0	1000.0	1000.0	299999	5.0519648	4.4757895	24.238997	-10.945656	5.0517945	4.4758143	22.745876	-11.436721	-5.1138287	0.46638757	3654.10573220253
76	9.5	2.95804	13.0	5.0	69.5	92.769875	227.0	2.0	7.4	4.247352	12.0	0.0	119.9	178.27757	559.0	2.0	1000.0	1000.0	303999	5.0471663	4.4733567	22.902298	-10.849689	5.047178	4.472985	22.570015	-11.294428	-5.1172957	0.47430536	3701.4480583667755
77	6.0	2.1213202	9.0	4.0	175.25	122.850266	351.0	40.0	8.6	4.054627	15.0	2.0	132.7	183.45084	567.0	2.0	1000.0	1000.0	307999	5.043087	4.481552	22.381104	-11.081745	5.0429616	4.4813957	22.161026	-11.09039	-5.1085634	0.46941188	3751.2178118228912
78	11.25	1.47902	13.0	9.0	6.0	5.7879186	14.0	0.0	7.9	5.9067755	14.0	0.0	281.3	340.48145	908.0	0.0	1000.0	1000.0	311999	5.051617	4.4748397	23.983152	-10.899729	5.0516725	4.4745293	22.356186	-11.041197	-5.118531	0.46156475	3802.0376555919647
79	9.75	2.384848	13.0	7.0	35.5	33.485073	92.0	10.0	8.0	3.9496837	13.0	0.0	145.5	212.10764	695.0	3.0	1000.0	1000.0	315999	5.037791	4.4894323	24.291897	-10.742692	5.037705	4.4894314	23.180962	-10.868712	-5.0911865	0.46836588	3848.684943675995
80	4.5	2.95804	8.0	0.0	287.0	299.84912	792.0	19.0	8.5	5.2583265	16.0	0.0	157.5	205.14885	635.0	0.0	1000.0	1000.0	319999	5.0326467	4.5019665	23.999372	-11.369917	5.0324836	4.50217	23.234352	-12.07563	-5.1020875	0.4779489	3898.97553896904
81	6.75	4.8669806	13.0	2.0	267.75	298.58197	752.0	2.0	10.4	3.3226495	14.0	1.0	44.3	80.971664	285.0	0.0	1000.0	1000.0	323999	5.0034924	4.5036173	23.33038	-11.481934	5.003468	4.5036883	23.392609	-12.370037	-5.0694237	0.46099263	3950.164930820465
82	6.25	4.145781	12.0	1.0	191.25	195.57655	500.0	11.0	9.7	3.8483763	13.0	3.0	77.2	132.33957	391.0	3.0	1000.0	1000.0	327999	5.0152154	4.481342	23.631275	-11.731301	5.0146747	4.4820423	22.889578	-11.559723	-5.0929513	0.472378	4002.4653301239014
83	10.0	3.082207	13.0	5.0	7.75	4.322904	13.0	3.0	7.7	3.9	14.0	3.0	167.9	162.907	585.0	8.0	1000.0	1000.0	331999	4.998915	4.520255	23.227697	-11.83339	4.998317	4.521253	20.942947	-12.011497	-5.0626245	0.4749481	4051.8702194690704
84	5.25	3.7666297	11.0	1.0	128.25	124.61415	315.0	3.0	8.6	4.9839745	16.0	1.0	126.9	202.93173	568.0	3.0	1000.0	1000.0	335999	4.9849076	4.535795	21.020288	-11.882461	4.9845815	4.536662	20.764503	-12.096249	-5.045627	0.4921483	4100.106979608536
85	7.75	2.2776084	10.0	5.0	50.25	51.867016	138.0	3.0	11.1	2.1656406	15.0	7.0	14.9	14.618139	46.0	0.0	1000.0	1000.0	339999	4.9142036	4.561464	21.457067	-11.288453	4.9139543	4.562447	21.27923	-11.165487	-4.9689903	0.4918039	4149.139223814011
86	8.0	4.6368093	14.0	1.0	155.0	206.57082	508.0	0.0	9.3	4.2906876	15.0	0.0	50.4	89.09344	314.0	5.0	1000.0	1000.0	343999	4.8525777	4.580575	21.685617	-10.029975	4.853464	4.5790696	21.210194	-10.064261	-4.905117	0.49274844	4198.393943071365
87	7.25	5.7172985	15.0	0.0	218.0	218.05733	497.0	3.0	8.4	4.004997	14.0	2.0	99.8	168.03381	561.0	2.0	1000.0	1000.0	347999	4.815529	4.581783	22.239197	-9.17303	4.8160315	4.581057	21.300282	-9.369137	-4.8688984	0.4845152	4246.778035879135
88	7.25	4.918079	13.0	1.0	64.5	80.61793	201.0	0.0	9.3	5.158488	14.0	1.0	150.4	272.01367	767.0	0.0	1000.0	1000.0	351999	4.7834578	4.578796	22.027882	-9.234183	4.7837076	4.5782847	22.21334	-8.866218	-4.842576	0.5003305	4294.282351016998
89	8.25	5.3091903	14.0	2.0	100.75	159.52489	377.0	4.0	7.8	3.487119	13.0	1.0	87.9	111.52978	351.0	0.0	1000.0	1000.0	355999	4.737591	4.5931664	22.460701	-9.36238	4.7375317	4.5933146	24.524706	-9.230217	-4.8050666	0.49137965	4341.476257801056
90	6.5	4.609772	12.0	1.0	221.0	215.80663	469.0	5.0	6.3	5.0408335	13.0	0.0	189.3	185.38503	481.0	2.0	1000.0	1000.0	359999	4.6944885	4.592346	24.7894	-9.289451	4.694478	4.592191	23.905296	-9.16087	-4.7519326	0.4888277	4389.178239822388
