Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
3	0.0	0.0	0.0	0.0	40.473682	71.20864	284.0	0.0	3.1	1.4456832	5.0	1.0	97.5	57.88998	174.0	0.0	622.6316	1000.0	11999	-0.2409774	-0.24098566	0.27520937	0.10784271	0.5510194	0.10000002	108.43103790283203
4	4.25	0.8291562	5.0	3.0	154.0	111.35304	296.0	34.0	0.7	0.9	2.0	0.0	91.8	92.95999	264.0	0.0	1000.0	991.3	15999	0.43913054	0.439086	-0.43464696	0.2504019	1.4418899	0.10000002	239.8551390171051
5	1.75	0.8291562	3.0	1.0	214.75	165.91922	399.0	24.0	0.2	0.4	1.0	0.0	21.3	33.52626	90.0	0.0	958.0	1000.0	19999	2.4616687	2.4616024	-2.4294105	0.2989782	2.443442	0.10000002	381.9978914260864
6	2.25	1.47902	4.0	0.0	7.75	4.710361	12.0	0.0	2.1	1.0440307	4.0	1.0	142.2	222.85861	611.0	0.0	1000.0	1000.0	23999	5.4522715	5.4522142	-5.4324393	0.36075526	2.9053316	0.10000002	522.1746072769165
7	2.75	0.4330127	3.0	2.0	170.25	120.77536	347.0	6.0	0.2	0.59999996	2.0	0.0	31.7	64.093765	185.0	0.0	951.0	1000.0	27999	8.231227	8.231202	-8.185841	0.42569056	3.0527792	0.10000002	663.2252888679504
8	1.25	1.0897248	3.0	0.0	37.25	37.2651	76.0	0.0	1.2	1.2489997	4.0	0.0	44.9	46.68501	146.0	0.0	970.75	1000.0	31999	10.399088	10.399088	-10.345203	0.4329115	3.136694	0.10000002	806.9607639312744
9	1.25	0.4330127	2.0	1.0	47.75	49.144558	120.0	0.0	1.4	1.4282856	4.0	0.0	50.6	65.34707	182.0	0.0	1000.0	1000.0	35999	12.390686	12.3907	-12.330746	0.48677546	3.2302089	0.10000002	950.1687350273132
10	1.0	1.2247449	3.0	0.0	0.0	0.0	0.0	0.0	0.5	0.8062258	2.0	0.0	44.6	78.52668	248.0	0.0	1000.0	1000.0	39999	14.22158	14.221667	-14.150306	0.49779263	3.346761	0.10000002	1091.7726771831512
11	2.75	2.1650636	6.0	0.0	121.0	69.96785	167.0	0.0	0.9	1.0440307	3.0	0.0	11.2	18.88809	49.0	0.0	1000.0	1000.0	43999	15.266018	15.266043	-15.168873	0.52789783	3.2095504	0.10000002	1234.0505356788635
12	2.25	2.2776084	5.0	0.0	28.25	28.882305	65.0	0.0	1.0	1.6124516	4.0	0.0	17.7	53.100002	177.0	0.0	1000.0	1000.0	47999	15.943437	15.943318	-15.844883	0.5132752	3.2182436	0.10000002	1376.4290919303894
13	1.0	1.2247449	3.0	0.0	114.0	115.946106	261.0	0.0	0.9	0.9433981	3.0	0.0	4.1	12.3	41.0	0.0	1000.0	1000.0	51999	16.441004	16.441046	-16.340046	0.52147126	3.2173777	0.10000002	1518.631516456604
14	2.75	0.8291562	4.0	2.0	122.0	78.920845	205.0	0.0	0.6	0.66332495	2.0	0.0	47.4	66.40362	184.0	0.0	1000.0	1000.0	55999	16.881916	16.8819	-16.774649	0.5308337	3.2170722	0.10000002	1659.8399200439453
15	3.75	1.299038	6.0	3.0	45.0	42.124813	110.0	0.0	0.4	0.66332495	2.0	0.0	40.5	76.24599	196.0	0.0	1000.0	1000.0	59999	17.044458	17.044373	-16.93661	0.5535667	3.1297355	0.10000002	1800.732789516449
16	2.0	1.2247449	3.0	0.0	67.75	81.27846	199.0	0.0	0.5	0.8062258	2.0	0.0	41.8	78.253174	221.0	0.0	1000.0	1000.0	63999	17.16435	17.164434	-17.048647	0.5529977	3.1561675	0.10000002	1941.4738759994507
17	2.0	1.8708287	5.0	0.0	86.0	81.47699	220.0	0.0	0.2	0.4	1.0	0.0	10.1	20.211136	52.0	0.0	1000.0	1000.0	67999	17.310736	17.310738	-17.196304	0.5416736	3.2355769	0.10000002	2084.41712474823
18	1.25	1.6393596	4.0	0.0	94.75	22.80762	126.0	71.0	0.7	0.9	3.0	0.0	3.3	9.900001	33.0	0.0	1000.0	1000.0	71999	17.530024	17.52994	-17.405296	0.5261876	3.2602837	0.10000002	2224.43327832222
19	2.25	1.7853571	4.0	0.0	29.0	28.080242	73.0	0.0	0.1	0.29999998	1.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	75999	17.63161	17.631697	-17.506979	0.52177525	3.2344022	0.10000002	2365.238709449768
20	2.5	1.118034	4.0	1.0	34.75	60.188766	139.0	0.0	1.0	1.0954452	3.0	0.0	157.3	283.02264	889.0	0.0	1000.0	1000.0	79999	17.67694	17.676989	-17.545937	0.5202654	3.2228532	0.10000002	2505.7919628620148
21	2.0	0.70710677	3.0	1.0	16.5	18.887827	46.0	0.0	0.8	0.7483315	2.0	0.0	6.7	20.099998	67.0	0.0	1000.0	1000.0	83999	17.547932	17.548021	-17.413746	0.49528232	3.1642768	0.10000002	2647.292539834976
22	1.25	0.8291562	2.0	0.0	213.75	216.03632	507.0	0.0	0.8	0.8717798	2.0	0.0	28.0	74.526505	251.0	0.0	1000.0	1000.0	87999	17.28301	17.283213	-17.144476	0.48257154	3.1272905	0.10000002	2791.028640270233
23	3.75	0.4330127	4.0	3.0	38.75	67.11697	155.0	0.0	1.0	1.183216	3.0	0.0	144.4	264.16895	909.0	0.0	1000.0	1000.0	91999	16.954472	16.954515	-16.812235	0.4928901	3.1440992	0.10000002	2933.71511220932
24	2.25	1.6393596	5.0	1.0	152.25	263.70474	609.0	0.0	1.6	0.8	3.0	0.0	45.0	124.22882	417.0	0.0	1000.0	1000.0	95999	16.73709	16.737162	-16.596472	0.49023998	3.1050217	0.10000002	3076.69442486763
25	2.0	1.5811388	4.0	0.0	3.75	6.4951906	15.0	0.0	1.3	1.6763054	5.0	0.0	6.8	15.045265	49.0	0.0	1000.0	1000.0	99999	16.48356	16.483719	-16.34015	0.477224	3.0748184	0.10000002	3219.2684705257416
26	4.75	1.299038	6.0	3.0	42.5	73.61216	170.0	0.0	1.3	1.4866068	4.0	0.0	34.9	79.99057	270.0	0.0	1000.0	1000.0	103999	16.187204	16.187223	-16.03953	0.46469432	3.0712886	0.10000002	3362.043562412262
27	3.5	1.8027756	6.0	1.0	34.75	60.188766	139.0	0.0	1.4	1.8547237	6.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	107999	15.833905	15.833994	-15.686961	0.47294822	3.0001264	0.10000002	3505.7201359272003
28	5.0	1.4142135	7.0	3.0	52.0	72.77362	176.0	0.0	1.8	1.6	5.0	0.0	84.0	110.92159	273.0	0.0	1000.0	1000.0	111999	15.33604	15.33624	-15.17665	0.47829825	2.927249	0.10000002	3649.452957868576
29	5.25	1.47902	7.0	3.0	88.5	82.68767	208.0	1.0	3.2	3.1241	11.0	0.0	59.6	78.961	270.0	0.0	1000.0	1000.0	115999	14.86088	14.860894	-14.700583	0.4821615	2.918622	0.10000002	3789.822418451309
30	3.5	1.5	5.0	1.0	95.5	114.78785	285.0	2.0	1.9	1.3747727	5.0	0.0	82.3	154.51605	482.0	0.0	1000.0	1000.0	119999	14.418926	14.4189825	-14.254563	0.504534	2.8994868	0.10000002	3927.942451238632
31	1.25	1.299038	3.0	0.0	13.25	22.949673	53.0	0.0	2.2	1.6	5.0	0.0	112.2	218.63156	739.0	0.0	1000.0	1000.0	123999	14.124976	14.124865	-13.964135	0.5023897	2.9555006	0.10000002	4067.2457332611084
32	2.5	2.598076	7.0	1.0	266.0	326.987	806.0	5.0	1.5	1.2041595	4.0	0.0	5.6	16.800001	56.0	0.0	1000.0	1000.0	127999	13.947453	13.947437	-13.7886	0.51203835	2.9180224	0.10000002	4208.331805229187
33	1.25	1.299038	3.0	0.0	117.5	182.77924	433.0	0.0	1.2	1.4	4.0	0.0	1.3	3.9	13.0	0.0	1000.0	1000.0	131999	13.796549	13.7965765	-13.640271	0.5125842	2.9470685	0.10000002	4349.725039482117
34	2.5	2.598076	7.0	1.0	10.0	17.320509	40.0	0.0	0.7	0.64031243	2.0	0.0	1.5	4.5	15.0	0.0	1000.0	1000.0	135999	13.839704	13.839618	-13.686602	0.49024028	3.0068536	0.10000002	4492.495192050934
35	4.0	2.5495098	7.0	0.0	85.75	85.87309	178.0	0.0	0.3	0.45825756	1.0	0.0	29.7	61.85475	192.0	0.0	1000.0	1000.0	139999	13.880428	13.880387	-13.721689	0.49573392	3.0296865	0.10000002	4632.950833797455
36	1.25	0.8291562	2.0	0.0	1.75	3.0310888	7.0	0.0	1.8	1.7776389	5.0	0.0	49.3	111.85174	376.0	0.0	1000.0	1000.0	143999	13.893482	13.893418	-13.72859	0.48559433	3.0327704	0.10000002	4772.759229183197
37	2.25	1.9202864	5.0	0.0	66.0	95.69744	230.0	0.0	1.8	1.1661904	4.0	0.0	59.9	167.6511	562.0	0.0	1000.0	1000.0	147999	13.728211	13.728275	-13.559881	0.4825602	2.962015	0.10000002	4912.504194736481
38	4.25	1.299038	6.0	3.0	73.25	73.39406	153.0	0.0	0.7	1.0049876	3.0	0.0	9.8	16.289875	49.0	0.0	1000.0	1000.0	151999	13.41881	13.418681	-13.244095	0.49056152	2.947876	0.10000002	5056.190177202225
39	4.25	3.269174	9.0	0.0	118.75	135.41672	349.0	0.0	1.2	1.1661904	3.0	0.0	36.0	50.061962	125.0	0.0	1000.0	1000.0	155999	13.036911	13.036969	-12.861793	0.5022542	2.8611488	0.10000002	5197.325676679611
40	1.0	1.2247449	3.0	0.0	25.5	33.626625	82.0	0.0	1.1	2.3	7.0	0.0	81.4	212.9475	715.0	0.0	1000.0	1000.0	159999	12.686069	12.686136	-12.51416	0.50776285	2.82596	0.10000002	5335.045801639557
41	6.0	3.9370039	12.0	1.0	39.25	36.244827	92.0	0.0	1.4	1.0198039	3.0	0.0	30.8	54.585346	159.0	0.0	1000.0	1000.0	163999	12.350486	12.350552	-12.175564	0.50419533	2.7883487	0.10000002	5471.583475589752
