Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7	14.099999	47.0	0.0	1000.0	1000.0	87999	8.983887	2.3167534	20.09616	-4.8345423	-9.00005	0.012603392	1314.3615946769714
23	0.0	0.0	0.0	0.0	8.25	14.289419	33.0	0.0	0.0	0.0	0.0	0.0	20.7	62.100002	207.0	0.0	1000.0	1000.0	91999	7.6464744	1.9630251	19.747179	-2.8767872	-7.6657248	0.009649894	1375.0419039726257
24	0.0	0.0	0.0	0.0	15.75	27.2798	63.0	0.0	0.0	0.0	0.0	0.0	1.6	4.7999997	16.0	0.0	1000.0	1000.0	95999	6.474442	1.6824026	19.475927	-3.6905475	-6.4908876	0.008087827	1434.7217264175415
25	0.0	0.0	0.0	0.0	5.0	8.6602545	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	99999	5.5084515	1.4669422	16.348806	-2.6159425	-5.5258865	0.006555611	1495.671024799347
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.9	181.29889	573.0	0.0	1000.0	1000.0	103999	4.704818	1.2958983	17.900307	-2.7132688	-4.713636	0.005444407	1556.3048858642578
27	0.0	0.0	0.0	0.0	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	107999	3.9119337	1.13094	16.46698	-2.9227428	-3.920777	0.004948873	1617.2517023086548
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	111999	3.3334763	1.0212001	18.102985	-2.3513818	-3.3449862	0.0042007756	1678.1882293224335
29	0.0	0.0	0.0	0.0	18.25	31.609928	73.0	0.0	0.0	0.0	0.0	0.0	5.9	17.7	59.0	0.0	1000.0	1000.0	115999	2.880808	0.9383806	15.839255	-2.7249122	-2.8901935	0.004263076	1739.1248235702515
30	0.0	0.0	0.0	0.0	39.0	67.54998	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	119999	2.4624903	0.91174334	15.145817	-2.143305	-2.469136	0.0039956733	1799.8681933879852
31	0.0	0.0	0.0	0.0	5.75	9.959292	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	123999	2.0936034	0.8622688	24.995546	-2.2426608	-2.0994842	0.0042111007	1861.4567902088165
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	127999	1.8120964	0.8100471	16.627123	-1.5673381	-1.8188694	0.0036643972	1922.247460603714
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	131999	1.5604511	0.7670621	15.401997	-1.9513975	-1.5661763	0.0033416895	1983.1517639160156
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.4	294.86682	983.0	0.0	1000.0	1000.0	135999	1.3659538	0.7189565	14.853554	-1.8916632	-1.3735222	0.0032250974	2043.5076789855957
35	0.0	0.0	0.0	0.0	0.75	1.299038	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	139999	1.2737948	0.74756056	12.4056015	-1.6512489	-1.2851484	0.0032207048	2104.888124227524
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	188.10422	629.0	0.0	1000.0	1000.0	143999	1.1941998	0.7798476	17.979141	-1.256189	-1.2032257	0.0028284227	2164.9047689437866
37	0.0	0.0	0.0	0.0	47.5	82.272415	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	147999	1.1459868	0.7934902	12.931613	-1.5033271	-1.1573514	0.0029356973	2225.3002989292145
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	11.4	38.0	0.0	1000.0	1000.0	151999	1.1212648	0.83074415	15.273717	-1.4084837	-1.1335216	0.0030913653	2286.4585037231445
39	0.0	0.0	0.0	0.0	78.25	80.629944	184.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	155999	1.0869893	0.87702394	15.714561	-1.7900198	-1.096727	0.0030701193	2346.8400704860687
40	0.0	0.0	0.0	0.0	45.0	77.94228	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	159999	1.0309956	0.8689368	15.034189	-1.6560113	-1.0409578	0.0027501683	2407.8685417175293
41	0.0	0.0	0.0	0.0	60.0	103.92305	240.0	0.0	0.1	0.29999998	1.0	0.0	39.8	119.40001	398.0	0.0	1000.0	1000.0	163999	1.0020382	0.8921153	14.764489	-1.5026939	-1.0124152	0.002750871	2470.179600715637
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	167999	0.9865644	0.8777686	15.626016	-1.9201465	-0.9965384	0.0025863394	2531.8013072013855
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9	74.700005	249.0	0.0	1000.0	1000.0	171999	0.9654603	0.8595954	11.319358	-2.0679035	-0.97706944	0.0023058166	2593.364878177643
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.1	295.41714	990.0	0.0	1000.0	1000.0	175999	0.9468983	0.8434517	17.644188	-1.7179905	-0.955152	0.0025965218	2654.7947063446045
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.3	240.42381	687.0	0.0	1000.0	1000.0	179999	0.8917268	0.76995313	13.372379	-2.0134711	-0.9000399	0.002269259	2716.080481529236
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	183999	0.84132916	0.7202431	15.981078	-2.296495	-0.8475489	0.0024230166	2778.508126974106
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	29.699997	99.0	0.0	1000.0	1000.0	187999	0.7800708	0.7029317	17.223444	-1.8775234	-0.78673583	0.0023830605	2840.009860277176
48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	191999	0.7620001	0.73467916	14.418552	-1.5522017	-0.7696263	0.002584073	2901.6983771324158
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	195999	0.73308736	0.7066806	15.022946	-2.633449	-0.7403809	0.0024362192	2963.363207578659
50	0.0	0.0	0.0	0.0	40.75	70.58107	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	199999	0.72670203	0.7014357	11.381857	-1.8774203	-0.7345122	0.0020083117	3024.3205332756042
51	0.0	0.0	0.0	0.0	114.75	198.75282	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	203999	0.7128766	0.70385885	14.052175	-2.4071007	-0.72059447	0.0019070946	3085.2643780708313
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	207999	0.71746486	0.6987896	15.775666	-1.8357643	-0.72576255	0.0022958627	3146.528961658478
53	0.0	0.0	0.0	0.0	9.5	16.454483	38.0	0.0	0.0	0.0	0.0	0.0	82.8	248.4	828.0	0.0	1000.0	1000.0	211999	0.7306965	0.7174511	18.247606	-2.0008557	-0.73921984	0.0021789665	3206.411536693573
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.1	258.3	861.0	0.0	1000.0	1000.0	215999	0.7355633	0.7403749	15.329793	-2.9353054	-0.7434094	0.001884509	3264.8155992031097
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	32.0	96.0	320.0	0.0	1000.0	1000.0	219999	0.7442649	0.7609102	12.735633	-1.868723	-0.75314736	0.0018628733	3325.9080953598022
56	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	19.199999	64.0	0.0	1000.0	1000.0	223999	0.7544356	0.7859799	18.891857	-2.0123765	-0.7634661	0.0023747613	3386.03856754303
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.7	197.50545	664.0	0.0	1000.0	1000.0	227999	0.763527	0.81713486	13.523667	-1.8297917	-0.7721595	0.002099977	3447.1218514442444
58	0.0	0.0	0.0	0.0	2.0	3.4641016	8.0	0.0	0.0	0.0	0.0	0.0	115.5	254.0619	814.0	0.0	1000.0	1000.0	231999	0.7689247	0.8408098	17.252815	-2.1869068	-0.7773131	0.0021101907	3507.998778820038
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	235999	0.76425236	0.85137814	15.111116	-2.1071312	-0.77344203	0.0023144588	3568.2614884376526
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.1	228.33592	758.0	0.0	1000.0	1000.0	239999	0.7833766	0.8749303	15.981529	-1.902477	-0.793049	0.001939941	3629.639865398407
61	0.0	0.0	0.0	0.0	7.25	12.557368	29.0	0.0	0.0	0.0	0.0	0.0	6.5	19.5	65.0	0.0	1000.0	1000.0	243999	0.801362	0.8819904	7.165156	-2.4686081	-0.81058913	0.002009376	3689.979684114456
62	0.0	0.0	0.0	0.0	6.75	11.691343	27.0	0.0	0.0	0.0	0.0	0.0	191.9	383.8798	977.0	0.0	1000.0	1000.0	247999	0.82544804	0.88909453	14.178989	-2.3277726	-0.8363246	0.0023880568	3752.034173965454
63	0.0	0.0	0.0	0.0	111.75	192.97977	446.0	0.0	0.0	0.0	0.0	0.0	48.7	146.09999	487.0	0.0	1000.0	1000.0	251999	0.84187096	0.88760674	22.6036	-2.0837402	-0.8515952	0.0023504118	3813.0002150535583
64	0.25	0.4330127	1.0	0.0	59.75	100.05592	233.0	0.0	0.0	0.0	0.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	255999	0.8591704	0.88144654	13.608671	-2.057218	-0.8692463	0.0019343109	3874.1808474063873
65	0.0	0.0	0.0	0.0	35.75	61.920815	143.0	0.0	0.0	0.0	0.0	0.0	236.0	325.61142	969.0	0.0	1000.0	1000.0	259999	0.87205565	0.87669027	14.734283	-1.4350582	-0.88187176	0.0019761405	3935.1248557567596
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.9	163.95088	468.0	0.0	1000.0	1000.0	263999	0.871538	0.88982904	13.351722	-2.5334806	-0.88043255	0.001992639	3996.13032412529
67	0.0	0.0	0.0	0.0	151.0	261.53967	604.0	0.0	0.0	0.0	0.0	0.0	25.6	66.99581	226.0	0.0	1000.0	1000.0	267999	0.86237943	0.8937782	14.405819	-1.9843199	-0.8711774	0.0021520725	4057.770669698715
68	0.0	0.0	0.0	0.0	2.25	3.8971143	9.0	0.0	0.0	0.0	0.0	0.0	54.5	160.85101	537.0	0.0	1000.0	1000.0	271999	0.84660554	0.90046823	16.12189	-1.3745306	-0.8542639	0.002424399	4118.871591329575
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.5	163.27477	543.0	0.0	1000.0	1000.0	275999	0.8257971	0.914039	10.111878	-2.1409254	-0.83407265	0.002000594	4179.550621509552
70	0.5	0.8660254	2.0	0.0	112.0	172.21063	409.0	0.0	0.1	0.29999998	1.0	0.0	126.1	218.10341	711.0	0.0	1000.0	1000.0	279999	0.82331586	0.9333459	11.421186	-1.9455029	-0.83190584	0.0027738	4240.037954330444
71	0.25	0.4330127	1.0	0.0	72.5	125.573685	290.0	0.0	0.0	0.0	0.0	0.0	40.0	112.542435	377.0	0.0	1000.0	1000.0	283999	0.8230551	0.9343252	20.242933	-1.6843027	-0.831468	0.0031703878	4301.309773683548
72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	1.0	0.0	129.1	258.5848	743.0	0.0	1000.0	1000.0	287999	0.82895565	0.93162817	13.281411	-1.7586223	-0.83762574	0.003859536	4362.214960098267
73	0.0	0.0	0.0	0.0	260.0	267.84418	611.0	0.0	0.1	0.29999998	1.0	0.0	13.1	36.090027	121.0	0.0	1000.0	1000.0	291999	0.81404984	0.9174122	12.912807	-1.5494367	-0.82162637	0.002124728	4423.049244403839
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	295999	0.7905688	0.9304307	14.303903	-2.0556743	-0.797995	0.0035323468	4483.52054476738
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	4.489989	13.0	0.0	1000.0	1000.0	299999	0.77070576	0.94708186	13.057011	-1.6424277	-0.7777661	0.0024459064	4544.591440439224
76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	2.1	6.2999997	21.0	0.0	1000.0	1000.0	303999	0.75164384	0.94932705	13.471822	-1.9340448	-0.7586187	0.003514504	4604.930827856064
77	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	117.7	213.22008	624.0	0.0	1000.0	1000.0	307999	0.74265146	0.9411959	21.312038	-1.6244954	-0.75007534	0.0031990672	4665.088394880295
78	0.0	0.0	0.0	0.0	61.75	57.820305	120.0	0.0	0.0	0.0	0.0	0.0	10.1	30.300001	101.0	0.0	1000.0	1000.0	311999	0.731878	0.9374619	7.22313	-2.435949	-0.739235	0.0022029553	4725.452674150467
79	0.0	0.0	0.0	0.0	5.0	8.6602545	20.0	0.0	0.0	0.0	0.0	0.0	130.6	263.17722	725.0	0.0	1000.0	1000.0	315999	0.7311913	0.9440566	6.5081015	-2.7928133	-0.7389928	0.0028613168	4786.05096745491
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.8	231.9607	739.0	0.0	1000.0	1000.0	319999	0.7587196	0.9898884	14.545059	-2.1630483	-0.7685393	0.0034847413	4846.871763467789
81	0.0	0.0	0.0	0.0	26.25	45.466335	105.0	0.0	0.0	0.0	0.0	0.0	6.3	18.9	63.0	0.0	1000.0	1000.0	323999	0.7957742	1.0507768	13.430588	-1.7579588	-0.80615014	0.0026068091	4906.880172729492
82	0.25	0.4330127	1.0	0.0	62.0	107.38715	248.0	0.0	0.1	0.29999998	1.0	0.0	62.5	162.59229	545.0	0.0	1000.0	1000.0	327999	0.8440844	1.1184508	14.337427	-1.3101876	-0.8552584	0.0031829802	4967.26984500885
83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	1.0	0.0	52.9	86.999374	282.0	0.0	1000.0	1000.0	331999	0.8893945	1.1562785	9.869745	-1.2322341	-0.9002172	0.0033577553	5028.209884881973
84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	227.23952	618.0	0.0	1000.0	1000.0	335999	0.9112622	1.1914992	17.820946	-1.8991557	-0.9214839	0.0033563278	5089.0222017765045
85	0.25	0.4330127	1.0	0.0	6.0	6.164414	14.0	0.0	0.0	0.0	0.0	0.0	23.8	68.774704	230.0	0.0	1000.0	1000.0	339999	0.92703843	1.2194822	11.578898	-1.6847894	-0.9366089	0.0029897837	5149.82329583168
86	0.0	0.0	0.0	0.0	127.25	220.40346	509.0	0.0	0.0	0.0	0.0	0.0	85.9	140.01675	391.0	0.0	1000.0	1000.0	343999	0.9194109	1.2042269	20.072754	-1.3274686	-0.9278205	0.0030655381	5211.340409755707
87	0.0	0.0	0.0	0.0	142.0	148.0017	343.0	0.0	0.0	0.0	0.0	0.0	110.0	202.19199	636.0	0.0	1000.0	1000.0	347999	0.90876514	1.1732247	8.824031	-1.3284307	-0.91793954	0.003025711	5272.374886751175
88	0.25	0.4330127	1.0	0.0	14.25	24.681725	57.0	0.0	0.0	0.0	0.0	0.0	93.4	209.80333	708.0	0.0	1000.0	1000.0	351999	0.9117172	1.1685288	12.14624	-1.1999811	-0.9212063	0.0029507237	5333.672686576843
89	0.25	0.4330127	1.0	0.0	213.5	369.79285	854.0	0.0	0.0	0.0	0.0	0.0	12.9	38.7	129.0	0.0	1000.0	1000.0	355999	0.9259268	1.1847978	14.474795	-1.5012345	-0.93585	0.0026927318	5395.096297264099
90	0.0	0.0	0.0	0.0	53.25	92.231705	213.0	0.0	0.1	0.29999998	1.0	0.0	74.4	168.69394	568.0	0.0	1000.0	1000.0	359999	0.92426884	1.1641626	10.970611	-1.3477405	-0.9331312	0.0027743983	5455.956967592239
91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.9165151	3.0	0.0	77.6	196.63936	658.0	0.0	1000.0	1000.0	363999	0.9116726	1.1456473	9.203512	-1.6341224	-0.92037255	0.0027343358	5516.81927895546
92	0.25	0.4330127	1.0	0.0	112.75	195.28873	451.0	0.0	0.1	0.29999998	1.0	0.0	117.5	244.3257	737.0	0.0	1000.0	1000.0	367999	0.9131644	1.1498148	8.754468	-1.0708798	-0.92219305	0.0029745325	5578.163698196411
93	0.25	0.4330127	1.0	0.0	191.75	167.7295	418.0	0.0	0.0	0.0	0.0	0.0	113.9	228.96132	621.0	0.0	1000.0	1000.0	371999	0.8968868	1.1363167	16.159607	-1.5165313	-0.90442497	0.003794269	5639.846290111542
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	129.0	430.0	0.0	1000.0	1000.0	375999	0.89073974	1.1601564	9.755164	-1.8768778	-0.89999354	0.0033039274	5700.661303520203
95	0.5	0.5	1.0	0.0	11.5	19.918585	46.0	0.0	0.1	0.29999998	1.0	0.0	55.9	111.76623	370.0	0.0	1000.0	1000.0	379999	0.9165304	1.203129	16.957323	-1.3452328	-0.9261659	0.00396787	5761.973618268967
96	0.0	0.0	0.0	0.0	180.0	250.3158	606.0	0.0	0.0	0.0	0.0	0.0	43.1	125.32554	419.0	0.0	1000.0	1000.0	383999	0.9223827	1.2190585	12.013129	-1.2591352	-0.9317423	0.0033870288	5822.9685225486755
97	0.0	0.0	0.0	0.0	38.25	66.250946	153.0	0.0	0.1	0.29999998	1.0	0.0	34.7	104.100006	347.0	0.0	1000.0	1000.0	387999	0.92265654	1.2398335	13.621333	-1.1701269	-0.9313882	0.0036666512	5883.152852058411
98	0.25	0.4330127	1.0	0.0	86.5	149.82239	346.0	0.0	0.0	0.0	0.0	0.0	130.5	203.00505	530.0	0.0	1000.0	1000.0	391999	0.9101792	1.2248334	15.912066	-1.2880363	-0.91863227	0.0035314593	5944.193129062653
99	0.0	0.0	0.0	0.0	76.25	132.06888	305.0	0.0	0.2	0.4	1.0	0.0	307.8	349.8602	942.0	0.0	1000.0	1000.0	395999	0.9242454	1.220327	14.206398	-1.3859844	-0.9339708	0.004436754	6004.94912815094
100	0.5	0.5	1.0	0.0	110.5	133.92068	330.0	0.0	0.3	0.64031243	2.0	0.0	106.4	147.2788	432.0	0.0	1000.0	1000.0	399999	0.92526585	1.2220002	12.261778	-1.3711493	-0.93359494	0.0028783204	6066.8722558021545
101	0.25	0.4330127	1.0	0.0	110.25	181.83835	425.0	0.0	0.0	0.0	0.0	0.0	125.7	249.55803	670.0	0.0	1000.0	1000.0	403999	0.92507803	1.2009389	17.311777	-1.3999753	-0.9340972	0.004272465	6128.262125015259
102	0.0	0.0	0.0	0.0	174.25	301.80984	697.0	0.0	0.1	0.29999998	1.0	0.0	54.3	144.87515	488.0	0.0	1000.0	1000.0	407999	0.9320739	1.2003986	9.932151	-1.2658929	-0.941928	0.0035180354	6190.128759860992
103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	202.9	249.01906	534.0	0.0	1000.0	1000.0	411999	0.9389747	1.2157836	10.575926	-1.1499113	-0.9486804	0.0029748722	6252.239664077759
104	0.25	0.4330127	1.0	0.0	137.0	237.29095	548.0	0.0	0.2	0.59999996	2.0	0.0	69.0	125.18946	400.0	0.0	1000.0	1000.0	415999	0.9613491	1.26441	16.557364	-1.3417245	-0.97189796	0.004411285	6314.511810064316
105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	68.8	166.09203	552.0	0.0	1000.0	1000.0	419999	0.9802438	1.3093885	11.669975	-1.5922608	-0.9892981	0.0036494993	6376.492055416107
106	0.0	0.0	0.0	0.0	107.0	185.32944	428.0	0.0	0.0	0.0	0.0	0.0	54.8	162.74017	543.0	0.0	1000.0	1000.0	423999	0.97015995	1.3162664	12.279294	-1.3884488	-0.9790199	0.003992425	6438.260920524597
107	0.0	0.0	0.0	0.0	213.0	368.92682	852.0	0.0	0.2	0.4	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	427999	0.9849027	1.3445811	13.111373	-3.0053003	-0.9947553	0.0041298573	6499.712291479111
108	0.0	0.0	0.0	0.0	406.75	299.33875	728.0	0.0	0.4	0.66332495	2.0	0.0	138.5	305.7539	991.0	0.0	1000.0	1000.0	431999	0.98107225	1.3556591	10.672172	-3.7911406	-0.98980206	0.0038043333	6561.203764200211
