Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
599	11.5	1.118034	13.0	10.0	50.0	27.0	89.0	15.0	12.8	1.4696939	15.0	11.0	55.8	24.89498	95.0	21.0	1000.0	1000.0	2395999	22.099888	3.9236052	32.008183	1.838518	-22.108164	0.37082753	31132.004860401154
600	12.5	0.5	13.0	12.0	54.0	23.780245	70.0	13.0	12.7	1.1	14.0	10.0	39.7	24.759039	98.0	12.0	1000.0	1000.0	2399999	22.063648	3.9193888	32.23582	1.8391626	-22.073574	0.36997905	31184.50084066391
601	13.0	0.70710677	14.0	12.0	50.5	34.135757	91.0	0.0	12.3	1.7349352	15.0	8.0	36.1	35.01271	114.0	0.0	1000.0	1000.0	2403999	22.055204	3.911084	32.20187	1.8391191	-22.06121	0.38032836	31235.888070106506
602	12.25	1.299038	14.0	11.0	47.25	45.898666	98.0	0.0	12.2	1.7204651	15.0	9.0	52.2	25.455057	101.0	10.0	1000.0	1000.0	2407999	22.061655	4.00287	32.606125	1.8405926	-22.07359	0.3854939	31288.208512544632
603	10.5	1.118034	12.0	9.0	66.0	16.628288	81.0	38.0	11.2	2.9257476	14.0	3.0	36.6	26.046879	107.0	11.0	1000.0	1000.0	2411999	22.082783	4.1499023	33.200275	1.8405429	-22.088919	0.3912185	31340.219219207764
604	11.5	1.5	13.0	9.0	66.5	52.46189	143.0	0.0	12.8	0.97979593	14.0	11.0	47.0	22.423203	79.0	0.0	1000.0	1000.0	2415999	22.003574	4.095092	32.556602	1.8412955	-22.008085	0.4000904	31392.472825050354
605	11.5	0.8660254	13.0	11.0	60.75	24.752525	93.0	28.0	13.0	1.4142135	15.0	11.0	34.8	33.881557	118.0	0.0	1000.0	1000.0	2419999	21.945677	4.003381	32.794025	1.8441105	-21.951937	0.3881258	31444.10754585266
606	11.0	0.70710677	12.0	10.0	77.5	10.7354555	94.0	65.0	11.2	3.4	15.0	2.0	51.1	32.417435	96.0	0.0	1000.0	1000.0	2423999	21.9587	3.9782698	32.145668	1.8443805	-21.968145	0.39925385	31496.50831103325
607	12.5	0.5	13.0	12.0	57.75	36.567574	111.0	20.0	12.3	1.5524175	15.0	10.0	50.7	24.759037	96.0	0.0	1000.0	1000.0	2427999	21.912643	3.9760761	32.25909	1.8441094	-21.917892	0.3812052	31548.531772613525
608	13.25	0.8291562	14.0	12.0	39.0	17.449928	62.0	15.0	12.1	1.1357816	14.0	11.0	48.0	19.728153	87.0	18.0	1000.0	1000.0	2431999	21.9309	3.950275	32.548527	1.8460222	-21.939024	0.37645248	31600.755855083466
609	13.0	0.70710677	14.0	12.0	47.0	19.222383	61.0	14.0	12.1	1.8681543	15.0	9.0	33.0	31.865341	114.0	0.0	1000.0	1000.0	2435999	21.912785	3.937074	32.905567	1.8426745	-21.920666	0.38130775	31652.860466718674
610	12.5	1.118034	14.0	11.0	51.5	6.8738637	62.0	44.0	12.8	1.1661904	15.0	11.0	41.8	19.405153	69.0	14.0	1000.0	1000.0	2439999	21.972376	3.9552002	32.14752	1.8432633	-21.98301	0.38450548	31704.289211511612
611	13.0	1.8708287	16.0	11.0	46.5	25.578312	74.0	5.0	13.7	1.0049876	15.0	12.0	50.8	36.501507	135.0	15.0	1000.0	1000.0	2443999	21.981335	3.965288	32.097836	1.8499534	-21.988804	0.37610814	31756.749743700027
612	12.75	1.0897248	14.0	11.0	38.5	42.511765	111.0	4.0	12.2	2.8565714	14.0	4.0	50.9	32.113705	104.0	5.0	1000.0	1000.0	2447999	22.003944	4.0005727	32.46181	1.861688	-22.009985	0.38098136	31809.026651859283
613	12.5	1.118034	14.0	11.0	23.0	16.416454	40.0	0.0	12.1	1.7578397	15.0	9.0	46.2	32.164577	101.0	0.0	1000.0	1000.0	2451999	21.976938	3.9925635	31.81019	1.8713465	-21.982426	0.37751248	31861.531675100327
614	13.5	0.8660254	15.0	13.0	54.0	19.26136	75.0	31.0	11.3	2.4515302	15.0	6.0	58.9	38.944706	121.0	11.0	1000.0	1000.0	2455999	21.951466	3.953158	31.81704	1.8857757	-21.957798	0.3711125	31913.888261318207
615	12.75	1.47902	15.0	11.0	31.75	19.031225	64.0	16.0	12.5	1.5	15.0	9.0	32.8	27.021473	85.0	0.0	1000.0	1000.0	2459999	21.954485	3.9391394	32.56007	1.8967421	-21.962296	0.37799615	31966.67205953598
616	13.5	2.291288	17.0	11.0	41.25	17.935648	72.0	27.0	12.7	0.90000004	14.0	11.0	31.1	26.549765	100.0	9.0	1000.0	1000.0	2463999	21.955048	3.9197686	32.2961	1.909905	-21.961796	0.3749314	32018.846492767334
617	13.0	1.2247449	14.0	11.0	36.0	13.583077	48.0	15.0	12.4	1.356466	15.0	10.0	40.8	22.820168	74.0	7.0	1000.0	1000.0	2467999	21.967333	3.9157395	32.221046	1.9215249	-21.976316	0.37493548	32071.237139701843
618	12.0	1.5811388	14.0	10.0	41.0	15.264338	56.0	22.0	12.1	2.6627054	16.0	6.0	37.2	19.234344	68.0	9.0	1000.0	1000.0	2471999	21.991137	3.8923194	32.257908	1.9313517	-22.003107	0.37678677	32123.239817619324
619	12.75	1.0897248	14.0	11.0	33.75	12.33643	46.0	14.0	12.5	1.024695	14.0	11.0	43.1	26.101532	79.0	2.0	1000.0	1000.0	2475999	22.039383	3.8642786	32.793716	1.9445157	-22.049742	0.3795349	32175.576946258545
620	13.5	0.5	14.0	13.0	9.5	9.5	19.0	0.0	12.8	1.2489996	15.0	11.0	48.8	26.369678	81.0	0.0	1000.0	1000.0	2479999	22.067835	3.894457	32.768864	1.9566187	-22.078028	0.3860845	32228.39506626129
621	12.5	2.0615528	14.0	9.0	40.0	31.024183	93.0	14.0	11.9	2.385372	15.0	7.0	50.0	32.69251	103.0	0.0	1000.0	1000.0	2483999	22.080694	3.8904881	32.82828	1.9684018	-22.090502	0.36890057	32281.22584295273
622	12.5	1.118034	14.0	11.0	56.0	18.343937	75.0	26.0	13.0	1.0	14.0	11.0	51.2	18.35647	86.0	22.0	1000.0	1000.0	2487999	22.093685	3.8841035	32.297184	1.980928	-22.104269	0.37443107	32333.77792787552
623	12.75	1.47902	15.0	11.0	35.75	12.695964	45.0	14.0	12.2	0.8717798	14.0	11.0	46.7	33.370796	114.0	0.0	1000.0	1000.0	2491999	22.151476	3.8729477	32.6677	1.9917482	-22.161781	0.37828386	32386.34372830391
624	12.75	1.0897248	14.0	11.0	26.25	7.292976	36.0	16.0	13.1	1.5132747	15.0	11.0	36.2	36.15467	131.0	0.0	1000.0	1000.0	2495999	22.187757	3.8727596	32.812904	2.0048943	-22.19706	0.36622533	32438.34728217125
625	13.25	0.8291562	14.0	12.0	61.0	26.598871	104.0	33.0	13.1	1.9209373	16.0	10.0	56.9	26.845669	126.0	24.0	1000.0	1000.0	2499999	22.218954	3.9110086	32.766155	2.0164866	-22.229723	0.36816737	32490.51611304283
626	12.25	1.6393596	15.0	11.0	47.5	35.79455	95.0	0.0	11.7	1.6155494	15.0	9.0	32.8	24.3795	77.0	0.0	1000.0	1000.0	2503999	22.24883	3.9142785	32.897255	2.0281422	-22.260355	0.3682411	32542.563317537308
627	12.75	1.47902	15.0	11.0	52.25	13.827057	68.0	38.0	13.4	1.1135529	16.0	12.0	33.1	27.097786	77.0	0.0	1000.0	1000.0	2507999	22.263533	3.9042785	32.780716	2.0346518	-22.274153	0.37540075	32594.52285838127
628	13.5	1.118034	15.0	12.0	58.5	34.040417	84.0	0.0	12.2	0.8717798	14.0	11.0	33.8	16.987055	81.0	19.0	1000.0	1000.0	2511999	22.29796	3.9037585	32.446754	2.0485146	-22.30909	0.37494212	32646.74457669258
629	13.5	1.6583124	16.0	12.0	27.75	12.676257	47.0	12.0	13.0	1.7888544	17.0	11.0	46.5	24.109127	106.0	18.0	1000.0	1000.0	2515999	22.299358	3.9040723	32.575024	2.0562232	-22.308495	0.37627292	32699.114861011505
630	13.0	1.0	14.0	12.0	72.75	32.321625	116.0	30.0	11.9	1.3747728	14.0	9.0	50.7	34.574703	113.0	4.0	1000.0	1000.0	2519999	22.30079	3.9175112	33.04634	2.0647247	-22.31111	0.37784216	32751.585971832275
631	13.25	1.9202864	16.0	11.0	48.0	43.743572	122.0	8.0	12.1	1.5779735	15.0	9.0	56.7	34.81106	121.0	18.0	1000.0	1000.0	2523999	22.306326	3.9218662	32.773304	2.073117	-22.317415	0.38431832	32804.44111704826
632	12.0	1.4142135	14.0	10.0	61.25	37.30533	115.0	12.0	12.7	1.6763054	15.0	10.0	44.8	29.488304	98.0	0.0	1000.0	1000.0	2527999	22.325504	3.9434407	33.106903	2.0827296	-22.33562	0.39550728	32857.0385427475
633	12.25	0.8291562	13.0	11.0	50.25	21.683807	78.0	18.0	12.1	2.2113342	14.0	6.0	30.1	26.49698	100.0	0.0	1000.0	1000.0	2531999	22.3299	3.957601	32.988216	2.0930045	-22.33936	0.38585636	32909.46037387848
634	13.0	1.2247449	14.0	11.0	58.25	28.638916	106.0	36.0	12.2	1.9899749	15.0	9.0	47.0	42.428764	135.0	0.0	1000.0	1000.0	2535999	22.27123	3.974047	33.44357	2.1025338	-22.277962	0.38974187	32961.32917666435
635	13.25	2.1650636	16.0	10.0	33.5	26.158173	72.0	7.0	12.0	1.8439089	14.0	8.0	52.5	32.05698	114.0	0.0	1000.0	1000.0	2539999	22.24278	3.9717572	32.73373	2.1150484	-22.251106	0.39316967	33014.278047561646
636	12.5	2.0615528	16.0	11.0	44.5	16.800297	63.0	24.0	12.7	1.6155494	15.0	10.0	45.0	31.610125	89.0	0.0	1000.0	1000.0	2543999	22.22582	4.0020576	33.556328	2.12385	-22.234856	0.39548236	33067.11209368706
637	12.0	1.5811388	14.0	10.0	31.75	19.954636	62.0	6.0	13.0	1.183216	14.0	11.0	43.6	31.822004	108.0	0.0	1000.0	1000.0	2547999	22.25204	3.996631	32.713284	2.1378784	-22.261913	0.39125586	33119.76540827751
638	12.0	1.2247449	13.0	10.0	55.0	46.577892	122.0	10.0	12.9	1.5779735	16.0	11.0	29.2	19.312174	62.0	0.0	1000.0	1000.0	2551999	22.242338	3.9921396	33.68022	2.150439	-22.254578	0.39563605	33171.83085298538
639	13.5	0.5	14.0	13.0	45.75	24.41695	81.0	16.0	12.7	1.9	16.0	9.0	54.5	31.866127	101.0	10.0	1000.0	1000.0	2555999	22.25119	3.970939	32.602596	2.1664903	-22.261568	0.38302433	33224.275027275085
640	12.75	1.0897248	14.0	11.0	34.25	11.366068	50.0	18.0	12.1	1.5779735	14.0	8.0	35.6	31.834574	94.0	0.0	1000.0	1000.0	2559999	22.236547	3.9553678	32.3531	2.17524	-22.246939	0.3872648	33276.56022000313
641	12.25	0.8291562	13.0	11.0	72.25	13.62672	89.0	54.0	12.4	1.4282857	16.0	11.0	47.0	21.707142	85.0	12.0	1000.0	1000.0	2563999	22.208643	3.9553988	32.786407	2.1866288	-22.21839	0.39159548	33329.16378593445
642	12.0	0.70710677	13.0	11.0	32.25	20.909029	54.0	0.0	12.0	2.1908903	15.0	7.0	41.4	29.91722	97.0	0.0	1000.0	1000.0	2567999	22.210695	3.9875386	32.538	2.1940243	-22.219452	0.39493108	33381.137667417526
643	12.0	1.5811388	14.0	10.0	30.75	30.914196	82.0	0.0	12.2	1.3266499	15.0	10.0	48.3	27.89283	105.0	23.0	1000.0	1000.0	2571999	22.20617	3.9624665	32.68379	2.2050858	-22.213972	0.385729	33433.09353876114
644	12.75	1.47902	15.0	11.0	58.0	10.024969	69.0	48.0	11.9	2.879236	14.0	4.0	45.8	40.412373	144.0	0.0	1000.0	1000.0	2575999	22.224243	3.9428842	32.235657	2.2152073	-22.235449	0.38696477	33485.51900315285
645	12.0	1.2247449	14.0	11.0	71.0	33.511192	112.0	36.0	12.5	1.2041595	15.0	11.0	41.4	31.837713	96.0	12.0	1000.0	1000.0	2579999	22.23851	3.948651	32.199463	2.22613	-22.246597	0.3894649	33538.2518696785
646	12.75	0.8291562	14.0	12.0	38.25	19.651653	66.0	16.0	11.7	3.8483763	15.0	1.0	27.1	20.486338	64.0	0.0	1000.0	1000.0	2583999	22.25649	3.986738	32.521667	2.2324803	-22.267128	0.39239118	33591.07154107094
647	13.5	1.118034	15.0	12.0	58.0	31.016125	90.0	26.0	12.7	1.3453624	15.0	11.0	49.4	22.32577	99.0	16.0	1000.0	1000.0	2587999	22.30747	3.9697497	32.725235	2.2447157	-22.318676	0.39780957	33644.196779727936
648	12.0	1.2247449	13.0	10.0	63.25	37.37897	126.0	29.0	12.9	1.3000001	15.0	10.0	49.1	22.660318	101.0	24.0	1000.0	1000.0	2591999	22.322733	3.9635386	32.855373	2.2562284	-22.332857	0.38446572	33697.52612519264
649	13.0	1.2247449	14.0	11.0	28.5	11.58663	42.0	13.0	13.1	1.4456832	15.0	11.0	40.6	28.983444	85.0	0.0	1000.0	1000.0	2595999	22.324064	3.9613934	33.171963	2.2655182	-22.334175	0.38195395	33749.229075193405
650	13.25	1.0897248	15.0	12.0	47.0	30.372684	78.0	0.0	11.8	3.1874754	15.0	3.0	46.8	29.19178	85.0	0.0	1000.0	1000.0	2599999	22.345545	3.9672315	32.73952	2.274448	-22.355278	0.38627598	33802.34327220917
651	13.0	1.2247449	14.0	11.0	42.5	25.460754	82.0	13.0	13.2	1.7776388	17.0	11.0	37.6	23.971651	71.0	0.0	1000.0	1000.0	2603999	22.346785	3.9794955	33.192924	2.2832158	-22.35645	0.39196825	33853.755511283875
652	12.5	1.118034	14.0	11.0	33.5	20.754519	63.0	13.0	12.6	0.9165151	14.0	11.0	46.2	27.436472	91.0	0.0	1000.0	1000.0	2607999	22.320663	3.9904943	32.969425	2.2929506	-22.330956	0.3938924	33906.428312301636
653	12.0	2.345208	14.0	8.0	42.0	17.67767	67.0	17.0	13.2	1.8330303	17.0	10.0	39.5	37.2941	102.0	0.0	1000.0	1000.0	2611999	22.317972	3.9855568	32.597847	2.3002808	-22.32834	0.4060006	33958.697023153305
654	14.0	0.70710677	15.0	13.0	31.25	21.683807	61.0	0.0	12.4	2.154066	14.0	7.0	34.0	19.585709	59.0	0.0	1000.0	1000.0	2615999	22.33637	3.9785163	32.70125	2.3123825	-22.34687	0.3916065	34010.78324818611
655	13.5	0.5	14.0	13.0	49.0	31.06445	86.0	0.0	12.7	1.1	15.0	11.0	46.6	34.04174	112.0	0.0	1000.0	1000.0	2619999	22.355728	3.9713066	32.495857	2.3215091	-22.3669	0.38895896	34062.597138404846
656	13.0	0.70710677	14.0	12.0	40.75	24.508926	65.0	0.0	12.9	1.0440307	14.0	11.0	56.6	37.499866	130.0	6.0	1000.0	1000.0	2623999	22.355717	3.9785347	32.74462	2.3317223	-22.36635	0.39912084	34114.846438884735
657	13.25	1.299038	15.0	12.0	46.0	18.668154	77.0	28.0	12.4	2.2449944	15.0	7.0	30.3	38.889713	116.0	0.0	1000.0	1000.0	2627999	22.362257	4.0012746	32.67843	2.3373206	-22.372692	0.39086792	34167.2538831234
658	10.75	1.299038	13.0	10.0	47.75	27.716196	66.0	0.0	11.3	2.8999999	14.0	3.0	53.9	29.753824	101.0	14.0	1000.0	1000.0	2631999	22.371237	3.9868171	32.782326	2.343622	-22.383617	0.3934516	34219.407453775406
659	13.25	1.47902	15.0	11.0	40.25	40.67785	109.0	4.0	13.1	1.7	17.0	11.0	52.6	35.592697	115.0	0.0	1000.0	1000.0	2635999	22.423796	4.0088577	32.586136	2.3576	-22.43731	0.39771986	34270.301719903946
660	13.0	0.70710677	14.0	12.0	32.0	5.338539	39.0	24.0	13.0	1.3416407	16.0	12.0	35.2	20.004	72.0	0.0	1000.0	1000.0	2639999	22.440914	4.053166	32.923153	2.3675141	-22.452496	0.40226743	34320.99254822731
661	12.75	2.1650636	16.0	10.0	52.5	31.752953	106.0	23.0	13.2	1.4696939	16.0	11.0	42.3	34.537083	95.0	0.0	1000.0	1000.0	2643999	22.462484	4.0873594	33.107567	2.3789802	-22.477324	0.40682295	34373.1568775177
662	12.0	2.4494898	14.0	8.0	36.25	12.132086	56.0	23.0	13.4	1.9078784	17.0	11.0	27.1	27.915768	86.0	0.0	1000.0	1000.0	2647999	22.536232	4.070819	32.673477	2.3894472	-22.548422	0.40539935	34424.88174366951
663	14.0	0.70710677	15.0	13.0	16.25	12.616953	30.0	0.0	12.0	3.1622777	14.0	3.0	38.3	28.192373	88.0	0.0	1000.0	1000.0	2651999	22.521648	4.0840435	34.523445	2.400926	-22.532253	0.39931998	34476.84755277634
664	12.25	1.47902	14.0	10.0	32.25	35.074028	84.0	0.0	13.0	1.3416407	16.0	11.0	35.7	27.557396	77.0	0.0	1000.0	1000.0	2655999	22.528034	4.0748954	33.221916	2.410095	-22.540205	0.40942836	34529.10063314438
665	11.75	0.4330127	12.0	11.0	61.5	30.220026	94.0	12.0	11.3	3.8223028	15.0	3.0	48.7	38.600647	118.0	0.0	1000.0	950.7	2659999	22.531412	4.015358	33.125477	2.420329	-22.543617	0.41088358	34581.05562877655
666	12.25	0.4330127	13.0	12.0	36.5	16.37834	57.0	14.0	12.4	1.4282857	15.0	10.0	42.3	17.922333	65.0	0.0	1000.0	1000.0	2663999	22.544283	4.0033627	34.012238	2.429554	-22.556652	0.40086776	34633.14661073685
667	12.5	1.118034	14.0	11.0	45.5	30.103987	96.0	19.0	12.8	1.1661904	14.0	11.0	36.7	29.451824	103.0	0.0	1000.0	1000.0	2667999	22.552774	4.011284	33.54417	2.4398992	-22.563995	0.40555072	34685.428689956665
668	11.5	1.118034	13.0	10.0	58.25	14.600942	81.0	42.0	12.2	1.6613247	14.0	10.0	54.3	31.473957	117.0	12.0	1000.0	1000.0	2671999	22.55573	4.0326333	33.134983	2.4470208	-22.568665	0.40157425	34737.92938375473
669	12.75	0.8291562	14.0	12.0	29.0	19.300259	47.0	0.0	12.6	1.8000001	15.0	9.0	28.9	21.468348	70.0	0.0	1000.0	1000.0	2675999	22.53206	4.0641637	32.53253	2.4576657	-22.544216	0.41518223	34790.88478040695
670	12.25	0.4330127	13.0	12.0	21.0	7.905694	34.0	13.0	12.7	1.6155494	16.0	11.0	57.4	47.32906	140.0	0.0	1000.0	1000.0	2679999	22.527756	4.0453625	32.63874	2.4715223	-22.538773	0.40309343	34843.521497011185
671	13.0	0.70710677	14.0	12.0	24.5	20.2793	46.0	0.0	12.8	1.1661904	14.0	10.0	44.0	33.885098	121.0	6.0	1000.0	1000.0	2683999	22.53772	4.04187	33.15113	2.4767122	-22.5495	0.40165862	34896.23622584343
672	13.25	0.8291562	14.0	12.0	18.25	12.616953	30.0	0.0	12.4	1.8547237	15.0	9.0	52.0	31.852785	123.0	18.0	1000.0	1000.0	2687999	22.548563	4.045295	32.926647	2.4861019	-22.56184	0.41130543	34949.006484508514
673	10.75	2.2776084	13.0	7.0	40.0	8.774964	49.0	27.0	12.0	1.4832398	14.0	9.0	36.0	35.344025	103.0	0.0	1000.0	1000.0	2691999	22.580154	4.067882	33.112377	2.4953468	-22.592848	0.41268644	35002.020441532135
674	13.5	0.8660254	15.0	13.0	63.25	24.893524	106.0	45.0	13.1	1.6401219	16.0	11.0	27.4	21.481155	56.0	0.0	1000.0	1000.0	2695999	22.542025	4.056874	33.505062	2.5075026	-22.552494	0.4130008	35054.232023477554
675	13.0	1.2247449	15.0	12.0	45.5	26.631748	89.0	19.0	12.6	1.2	15.0	11.0	42.2	28.198582	95.0	0.0	1000.0	1000.0	2699999	22.51206	4.0410924	33.46361	2.520528	-22.523378	0.40693277	35106.23236703873
676	13.25	0.8291562	14.0	12.0	25.5	18.034689	47.0	0.0	13.3	1.7349352	16.0	11.0	35.1	22.765982	80.0	4.0	1000.0	1000.0	2703999	22.512775	4.0302997	33.738777	2.53201	-22.524405	0.40036556	35158.858428001404
677	13.5	0.8660254	15.0	13.0	27.5	7.7942286	39.0	17.0	12.2	1.6	14.0	8.0	39.0	35.561214	129.0	0.0	1000.0	1000.0	2707999	22.50253	4.042125	33.10892	2.5416324	-22.514076	0.40570098	35210.77795433998
678	13.0	0.70710677	14.0	12.0	22.75	9.443913	31.0	7.0	12.6	1.2806249	15.0	11.0	38.9	34.90401	104.0	0.0	1000.0	1000.0	2711999	22.513422	4.0552435	32.46417	2.5511308	-22.525537	0.40178144	35263.37244606018
679	12.5	1.118034	14.0	11.0	45.75	26.451607	89.0	21.0	12.4	2.6153393	17.0	6.0	35.9	24.496735	86.0	9.0	1000.0	1000.0	2715999	22.536325	4.058338	32.329548	2.558578	-22.546934	0.40801334	35315.70011425018
680	12.0	1.7320508	15.0	11.0	61.5	49.135017	131.0	0.0	12.8	1.1661904	14.0	11.0	40.9	32.16349	86.0	0.0	1000.0	1000.0	2719999	22.521053	4.0815234	32.28547	2.572764	-22.530985	0.4099572	35367.52815270424
681	12.0	1.0	13.0	11.0	27.5	15.1079445	52.0	15.0	12.6	1.4282857	15.0	10.0	58.0	27.239677	92.0	25.0	1000.0	1000.0	2723999	22.50652	4.105394	32.546112	2.5829155	-22.5193	0.41600624	35419.65169811249
682	13.5	0.8660254	15.0	13.0	42.75	32.228676	87.0	10.0	12.6	2.154066	17.0	10.0	54.4	34.249672	125.0	0.0	1000.0	1000.0	2727999	22.494354	4.10018	33.02508	2.591511	-22.505886	0.4073657	35471.83583045006
683	11.75	1.0897248	13.0	10.0	22.0	14.089003	43.0	4.0	13.5	1.118034	16.0	12.0	32.4	26.665335	73.0	0.0	1000.0	1000.0	2731999	22.488125	4.100644	33.073658	2.5994284	-22.499159	0.42335436	35524.272924900055
684	14.0	0.70710677	15.0	13.0	29.5	26.556543	75.0	8.0	12.0	1.6124516	15.0	10.0	45.0	26.084478	88.0	13.0	1000.0	1000.0	2735999	22.503202	4.099469	32.783257	2.611148	-22.514772	0.41576546	35576.97535610199
685	11.75	1.7853571	14.0	10.0	34.75	25.829973	69.0	0.0	12.7	0.781025	14.0	11.0	38.4	29.445543	98.0	10.0	1000.0	1000.0	2739999	22.533777	4.135246	32.729065	2.6222692	-22.544666	0.4188109	35629.70602226257
686	13.5	1.118034	15.0	12.0	47.25	28.26106	75.0	0.0	12.8	1.1661904	15.0	11.0	36.7	34.721893	127.0	0.0	1000.0	1000.0	2743999	22.56147	4.153278	33.12777	2.633974	-22.574316	0.40437195	35681.677827358246
687	13.25	1.9202864	15.0	10.0	25.25	18.430613	52.0	0.0	12.0	1.183216	14.0	11.0	60.5	40.090523	156.0	18.0	1000.0	1000.0	2747999	22.567358	4.160203	33.376133	2.6443722	-22.579046	0.43431	35734.80895090103
688	12.75	0.8291562	14.0	12.0	38.0	13.322912	51.0	19.0	11.9	1.1357816	14.0	10.0	77.9	40.223003	163.0	26.0	1000.0	1000.0	2751999	22.573385	4.1344266	33.461548	2.6523669	-22.58547	0.4190393	35787.02559828758
689	13.0	0.70710677	14.0	12.0	56.0	12.5499	77.0	44.0	11.9	1.7	14.0	8.0	35.9	26.64376	93.0	5.0	1000.0	1000.0	2755999	22.58611	4.130598	33.86531	2.664606	-22.595848	0.4161463	35839.96689748764
690	13.5	1.118034	15.0	12.0	44.5	18.309834	69.0	24.0	12.3	1.3453624	15.0	10.0	49.9	56.523357	201.0	0.0	1000.0	1000.0	2759999	22.594852	4.1522713	33.84755	2.673975	-22.607395	0.4217456	35891.245730638504
691	13.5	1.6583124	15.0	11.0	30.5	26.88401	77.0	13.0	12.2	1.4	14.0	10.0	45.9	25.125486	80.0	13.0	1000.0	1000.0	2763999	22.618483	4.149286	33.498226	2.6892817	-22.630953	0.41364264	35943.71942448616
692	12.25	0.4330127	13.0	12.0	25.0	19.78636	51.0	0.0	13.0	1.183216	16.0	11.0	39.0	22.973898	85.0	7.0	1000.0	1000.0	2767999	22.624695	4.167044	32.997066	2.7015235	-22.638206	0.42620206	35996.02287077904
693	12.25	1.9202864	14.0	9.0	43.5	38.603756	96.0	5.0	12.7	3.4942808	18.0	4.0	42.1	23.585798	72.0	0.0	1000.0	1000.0	2771999	22.669527	4.1708646	33.04568	2.7093031	-22.682535	0.42069048	36048.3577375412
694	13.0	0.70710677	14.0	12.0	38.25	16.26922	54.0	13.0	12.9	1.4456832	16.0	11.0	32.6	22.446379	84.0	0.0	1000.0	1000.0	2775999	22.653923	4.168524	33.046444	2.7199736	-22.666027	0.42969123	36100.89453649521
695	12.25	1.299038	14.0	11.0	61.75	14.855555	85.0	45.0	11.2	3.026549	15.0	3.0	41.4	21.661947	79.0	10.0	1000.0	1000.0	2779999	22.666355	4.200116	33.430378	2.7290916	-22.67962	0.43138763	36152.80506539345
696	12.5	0.5	13.0	12.0	50.0	32.87096	101.0	14.0	12.7	1.0049876	14.0	11.0	52.4	24.41393	95.0	17.0	1000.0	1000.0	2783999	22.710554	4.1954618	33.076847	2.7397335	-22.724962	0.41564703	36205.35762310028
697	13.5	0.8660254	15.0	13.0	38.75	25.606396	76.0	14.0	12.7	1.1874342	15.0	11.0	44.6	30.282667	118.0	0.0	1000.0	1000.0	2787999	22.689032	4.1600113	32.84199	2.750108	-22.700075	0.42070022	36257.81014585495
698	12.25	0.8291562	13.0	11.0	47.5	29.786741	94.0	11.0	12.5	1.2041595	14.0	11.0	54.0	23.710758	79.0	0.0	1000.0	1000.0	2791999	22.648424	4.16536	33.501392	2.7595584	-22.661398	0.4140043	36310.01827955246
699	13.0	1.4142135	15.0	11.0	41.5	12.459936	55.0	22.0	13.1	1.0440307	15.0	11.0	56.0	25.203175	108.0	14.0	1000.0	1000.0	2795999	22.679638	4.1365395	33.505142	2.772215	-22.693895	0.40857306	36361.4822845459
700	12.25	1.299038	14.0	11.0	87.0	45.5357	147.0	20.0	12.2	0.8717798	14.0	11.0	64.0	41.9452	163.0	14.0	1000.0	1000.0	2799999	22.688515	4.1415563	34.04381	2.7807283	-22.701365	0.40784782	36413.999579668045
701	12.5	1.6583124	14.0	10.0	41.75	34.433815	95.0	0.0	12.2	0.97979593	14.0	11.0	46.3	16.401524	66.0	14.0	1000.0	1000.0	2803999	22.68721	4.1444283	33.55673	2.7887633	-22.69973	0.4081383	36466.29714727402
702	13.0	0.70710677	14.0	12.0	68.5	19.880896	101.0	47.0	14.1	1.0440307	15.0	12.0	44.9	31.344698	105.0	8.0	1000.0	1000.0	2807999	22.676342	4.142671	33.366653	2.7992663	-22.687199	0.41654652	36518.5565328598
703	13.0	2.1213202	16.0	11.0	46.25	21.63764	70.0	11.0	10.6	4.270831	14.0	0.0	46.7	41.737392	157.0	0.0	1000.0	966.7	2811999	22.627344	4.170726	33.495083	2.804864	-22.637938	0.425093	36570.410866975784
704	13.0	1.2247449	14.0	11.0	28.75	15.105876	41.0	4.0	11.2	2.0880613	14.0	6.0	57.2	32.34749	109.0	0.0	1000.0	1000.0	2815999	22.627075	4.1901846	33.049927	2.8142138	-22.63918	0.42376623	36623.467182159424
705	12.5	1.118034	14.0	11.0	64.75	39.70123	117.0	11.0	12.6	2.4979992	17.0	9.0	42.2	30.544394	98.0	0.0	1000.0	1000.0	2819999	22.598158	4.1869845	33.321587	2.8239627	-22.60997	0.42154846	36675.899715662
706	13.25	0.4330127	14.0	13.0	42.0	17.10263	63.0	21.0	12.6	1.4966631	16.0	11.0	50.3	27.34977	119.0	15.0	1000.0	1000.0	2823999	22.604883	4.2120233	33.020855	2.831825	-22.617708	0.4256469	36728.35764527321
707	12.75	1.7853571	15.0	11.0	26.75	13.083864	48.0	15.0	13.0	1.0954452	15.0	11.0	27.3	13.424232	50.0	0.0	1000.0	1000.0	2827999	22.649395	4.2113514	33.578896	2.843504	-22.663513	0.41980088	36781.42101073265
