Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	227999	68.37613	31.755304	297.02103	-15.368423	-69.25675	2.2415571	3718.409998893738
58	0.0	0.0	0.0	0.0	4.75	8.2272415	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	231999	72.19151	30.807749	247.87596	-20.808334	-73.099434	2.427655	3782.8863241672516
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	235999	73.449356	30.747026	212.65709	-22.657814	-74.164566	2.3698413	3847.705180168152
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	239999	72.363655	30.781214	221.01483	-26.183838	-73.031006	2.397158	3911.8812668323517
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	243999	70.99497	29.959915	217.45335	-14.906514	-71.64019	2.2624328	3977.7548649311066
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	247999	68.88046	27.883152	189.01697	-9.914113	-69.491356	2.0164058	4042.814399242401
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	251999	67.47214	25.939436	191.46466	-23.438375	-68.102615	1.776398	4108.13560795784
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.6	52.8	176.0	0.0	1000.0	1000.0	255999	66.67445	24.292622	190.76826	-30.098072	-67.34964	1.5441663	4172.547448635101
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	259999	65.65581	23.980417	195.92796	-25.0837	-66.23378	1.4970354	4238.819874763489
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	263999	64.76246	22.858389	196.69812	-20.735949	-65.41489	1.4230788	4303.6314034461975
67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	267999	64.42268	22.546017	187.17137	-27.681065	-65.05262	1.3912029	4368.865478515625
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	271999	63.497635	22.651264	226.57661	-17.212849	-64.10046	1.378777	4434.220690488815
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	275999	62.494446	23.200615	273.81998	-50.87944	-63.08943	1.4844539	4499.935790538788
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	279999	61.22548	23.779177	299.18753	-32.437157	-61.763218	1.5255044	4564.955491304398
71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	283999	59.70331	26.466455	345.4282	-65.48565	-60.25261	2.0521982	4630.543816566467
