Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.125	0.43898556	2.0	0.0	139.125	196.1862	864.0	0.0	1000.0	4010.0	0.13366666666666666	-0.25120437	0.27605006	0.9685175	-1.7269744	-0.11049203	0.474195	1.5748154	-1.4798238	5.5879354e-09	0.007762962	5.662441e-07	-0.0011636987	0.3224333	-0.18404499	598.58954	-399.17047	0	0	1.0	1.837877	0.016259395	30000	90.58824706077576
1	0.25	0.6614378	3.0	0.0	105.791664	90.35623	343.0	0.0	1000.0	7383.0	0.12305	-0.2909368	0.38594747	1.7832117	-1.3287351	11.371272	10.827284	32.931824	-13.760926	-1.6763806e-08	0.06254431	-5.9604645e-08	-0.0034393147	0.16569507	-0.07576405	113.30502	-41.26523	0	0	1.0	1.8383139	0.09428231	60000	176.2278389930725
2	0.25	0.595119	2.0	0.0	147.20833	186.23663	640.0	0.0	1000.0	11562.0	0.12846666666666667	-0.0916358	0.3530098	1.5031884	-0.95557535	11.250436	12.888325	37.602097	-13.239623	3.7252903e-09	-0.0129296845	-5.2154064e-08	0.0057988986	0.22804072	-0.05566906	196.04163	-86.5744	0	0	79.0	1.8391991	0.006078853	90000	276.9783947467804
3	0.083333336	0.2763854	1.0	0.0	188.75	197.57051	682.0	0.0	1000.0	16997.0	0.14164166666666667	-0.124304935	0.30413365	1.1622663	-1.0863433	15.0901	16.461931	47.720894	-20.022257	0.0	-0.013106045	2.9802322e-08	0.018234	0.121736154	-0.038761918	186.00247	-79.87768	0	0	79.0	1.8386908	0.0072555887	120000	378.39744329452515
4	0.375	0.6332785	2.0	0.0	164.41667	149.33516	499.0	0.0	1000.0	22300.0	0.14866666666666667	-0.11340975	0.33943984	1.0639305	-1.1135563	17.14771	15.846007	58.81979	-24.94566	-1.071021e-08	-0.0150206275	2.9802322e-08	0.013149926	0.15352027	-0.061353233	194.03308	-75.80217	0	0	79.0	1.830143	0.0064468132	150000	467.69466972351074
5	0.45833334	0.7626253	3.0	0.0	222.66667	143.28168	474.0	20.0	1000.0	28792.0	0.15995555555555555	0.059788313	0.3949268	1.6324327	-1.0686648	23.964258	14.175677	54.885696	-9.677666	3.7252903e-09	-0.005869009	-7.4505806e-08	0.011976763	0.10908264	-0.045329727	160.75427	-57.537178	0	0	33.0	1.8134425	0.009538716	180000	565.7181487083435
6	0.625	0.7534642	3.0	0.0	288.45834	147.50339	541.0	0.0	1000.0	36764.0	0.17506666666666668	0.1094301	0.35259247	1.2957786	-1.0793477	25.459429	16.221973	55.655838	-15.609885	-1.1175871e-08	-0.00026715684	9.313226e-08	-0.0057403557	0.12887017	-0.05901927	191.929	-90.32312	0	0	1.0	1.8020456	0.0056172675	210000	650.8313903808594
7	0.5833333	0.81223285	3.0	0.0	255.79167	130.71437	541.0	0.0	1000.0	44210.0	0.18420833333333334	0.12763761	0.32732308	1.2935883	-0.7915167	26.510967	14.463984	59.419125	-8.329752	-5.5879354e-09	-0.0017233104	5.2154064e-08	-0.00071643107	0.09964181	-0.04240174	167.41934	-80.49409	0	0	1.0	1.801413	0.0012582627	240000	738.9683811664581
8	0.5416667	0.8154327	3.0	0.0	268.95834	125.36795	486.0	0.0	1000.0	52286.0	0.19365185185185185	0.14536911	0.3852196	1.5338718	-1.0580001	27.629442	14.1457815	56.73579	-11.486538	9.313226e-09	-0.0008524621	2.6077032e-08	0.002563614	0.09268833	-0.044003684	179.09464	-59.318386	0	0	1.0	1.8010837	0.0041599367	270000	823.6001842021942
9	0.9583333	1.0984522	4.0	0.0	260.70834	134.90999	593.0	47.0	1000.0	59765.0	0.19921666666666665	0.12672393	0.34632757	1.4072387	-0.9175072	27.898806	14.117983	56.54805	-13.766672	4.656613e-09	-0.00091828033	-1.1920929e-07	-0.0031346176	0.08646929	-0.03574317	213.84326	-104.807434	0	0	1.0	1.8009541	0.0058512613	300000	908.0114240646362
10	0.625	0.90427226	4.0	0.0	228.95833	112.90168	458.0	42.0	1000.0	66662.0	0.2020060606060606	0.15864219	0.38049802	1.9015557	-1.0470899	23.444824	13.161312	61.821716	-3.5635333	1.8626451e-09	-0.0014133423	1.4901161e-08	-0.000492665	0.1025874	-0.047757808	184.25427	-68.01255	0	0	1.0	1.8009357	0.0013599524	330000	990.8134291172028
11	0.625	0.7534642	2.0	0.0	309.95834	121.26502	634.0	168.0	1000.0	75575.0	0.20993055555555556	0.1643111	0.3382441	1.8011429	-0.74266785	31.317202	14.5079975	63.266937	-4.3249807	-5.5879354e-09	-0.0013928802	1.4901161e-08	-0.001178612	0.07059945	-0.033573724	266.45758	-133.0622	0	0	1.0	1.800597	0.0015069316	360000	1080.8597350120544
12	0.25	0.5204165	2.0	0.0	260.58334	113.49005	442.0	0.0	1000.0	83433.0	0.21393076923076923	0.15334943	0.28872102	1.3856226	-0.74051636	29.539934	13.74393	63.748398	-10.377907	-9.313226e-09	-0.0014804417	2.2351742e-08	0.00520147	0.05912811	-0.030303184	193.65843	-71.481384	0	0	1.0	1.7999108	0.002530118	390000	1163.7733447551727
13	0.5416667	0.8154327	3.0	0.0	281.79166	106.16809	509.0	40.0	1000.0	92319.0	0.21980714285714287	0.07359684	0.28934962	1.4276097	-0.7406683	30.221054	11.539651	60.874744	-6.184029	3.7252903e-09	-0.0006928148	-4.4703484e-08	-0.010688692	0.07041529	-0.03493277	300.1671	-166.51346	0	0	1.0	1.7992431	0.0034101973	420000	1248.7597432136536
14	1.2916666	1.8814703	9.0	0.0	283.375	109.3015	510.0	129.0	1000.0	101143.0	0.22476222222222222	0.15610383	0.30742973	1.6133492	-0.8528918	29.9162	11.771208	63.574337	-7.627062	0.0	-0.00077456195	0.0	0.0063043274	0.2251466	-0.124852374	272.50128	-139.30916	0	0	1.0	1.7987056	0.0038741315	450000	1334.2614831924438
